PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
DeForest Buckner,2555275,DL,IND,@DEN,4,4,2,1,,1,,,,,,,,1,2,,,6.80,1,22.50,15.7
Montez Sweat,2562749,DL,WAS,TEN,5,1,2,3,,,,,,,,,,,4,,,4.86,2,19.80,14.94
Zach Allen,2562219,DL,ARI,PHI,5,3,1,2,,,,,,,,,,1,2,,,7.41,3,19.40,11.99
Aaron Donald,2543485,DL,LA,DAL,2,4,2,1,,1,,,,,,,,,2,,,7.74,4,16.60,8.86
Maxx Crosby,2562439,DL,LV,@KC,4,,2,3,,,,,,,,,,,2,,,8.22,5,16.30,8.08
Danielle Hunter,2552603,DL,MIN,CHI,5,1,1,2,,,,,,,,,,,1,,,8.17,6,14.80,6.63
Cameron Jordan,2495184,DL,NO,SEA,3,,2,3,,,,,,,,,,,2,,,7.64,7,14.60,6.96
Jeffery Simmons,2562733,DL,TEN,@WAS,3,2,1.5,,,,,,,,,,,1,3,,,6.54,8,13.70,7.16
Derrick Brown,2563629,DL,CAR,SF,3,2,,1,,,,,,,,,,2,,,,5.16,9,13.20,8.04
Dorance Armstrong,2560959,DL,DAL,@LA,2,,1,,,1,,,,,,,1,,1,,,5.09,10,12.40,7.31
D.J. Jones,2558265,DL,DEN,IND,4,1,1,1,,,,,,,,,,,1,,,4.80,11,11.60,6.8
Carl Lawson,2557901,DL,NYJ,MIA,1,1,1,,,1,,,,,,,,,7,,,3.42,12,11.50,8.08
James Smith-Williams,2565291,DL,WAS,TEN,3,1,1,1,,,,,,,,,,,4,,,4.15,13,11.40,7.25
Dexter Lawrence,2562301,DL,NYG,@GB,3,2,1,1,,,,,,,,,,,1,,,6.86,14,10.70,3.84
Deadrin Senat,2560869,DL,TB,ATL,3,2,1,1,,,,,,,,,,,1,,,1.60,15,10.70,9.1
Logan Hall,2568303,DL,TB,ATL,3,,1,2,,,,,,,,,,,1,,,2.67,16,10.60,7.93
Christian Wilkins,2562782,DL,MIA,@NYJ,2,4,,1,,,,,,,,,,1,,,,8.04,17,10.60,2.56
Osa Odighizuwa,2566016,DL,DAL,@LA,2,,1,2,,,,,,,,,,,4,,,3.60,18,10.40,6.8
DeMarvin Leal,2568147,DL,PIT,@BUF,1,,,,,,,,,,,,1,2,,,,2.49,19,9.70,7.21
A'Shawn Robinson,2555265,DL,LA,DAL,4,3,,,,,,,,,,,,,1,,,5.47,20,9.70,4.23
Harrison Phillips,2560840,DL,MIN,CHI,3,3,,1,,,,,,,,,,,1,,,5.18,21,9.50,4.32
Yetur Gross-Matos,2563641,DL,CAR,SF,2,2,,1,,,2,,,,,,1,,,,-2,5.09,22,9.43,4.34
Teair Tart,2565474,DL,TEN,@WAS,2,1,,,,,,,,,,,,2,,,,2.23,23,9.20,6.97
Kayvon Thibodeaux,2568015,DL,NYG,@GB,2,1,,,,,,,,,,,,2,,,,7.67,24,9.20,1.53
