PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Taysom Hill,2558954,TE,NO,SEA,22,1,,112,3,,,,,,,1,2.29,1,33.08,30.79
Travis Kelce,2540258,TE,KC,LV,,,,,,7,25,4,,,,,15.99,2,30.00,14.01
Mark Andrews,2560957,TE,BAL,CIN,,,,,,8,89,1,,,,,16.35,3,18.90,2.55
Hayden Hurst,2560747,TE,CIN,@BAL,,,,,,6,53,1,,,,,5.34,4,14.30,8.96
Dallas Goedert,2560995,TE,PHI,@ARI,,,,,,8,95,,,,,,10.11,5,13.50,3.39
David Njoku,2557986,TE,CLE,LAC,,,,,,6,88,,,,,,7.66,6,11.80,4.14
Adam Trautman,2564703,TE,NO,SEA,,,,,,2,32,1,,,,,2.93,7,10.20,7.27
Josiah Deguara,2563980,TE,GB,NYG,,,,,,2,19,,,,,,1.74,8,10.10,8.36
Evan Engram,2557858,TE,JAX,HOU,,,,,,6,69,,,,,,4.94,9,9.90,4.96
Daniel Bellinger,2567985,TE,NYG,@GB,,,,2,1,2,22,,,,,,4.29,10,9.40,5.11
Tyler Higbee,2555364,TE,LA,DAL,,,,,,7,46,,,,,,9.20,11,8.10,-1.1
Zach Ertz,2540158,TE,ARI,PHI,,,,,,6,48,,,,,,8.33,12,7.80,-0.53
Hunter Henry,2555341,TE,NE,DET,,,,,,4,54,,,,,,5.01,13,7.40,2.39
Durham Smythe,2560880,TE,MIA,@NYJ,,,,1,1,1,8,,,,,,3.33,14,7.40,4.07
Cade Otton,2568312,TE,TB,ATL,,,,,,6,43,,,,,,3.43,15,7.30,3.87
Zach Gentry,2562654,TE,PIT,@BUF,,,,,,5,43,,,,,,2.04,16,6.80,4.76
Marcedes Lewis,2495888,TE,GB,NYG,,,,,,1,2,1,,,,,1.53,17,6.70,5.17
Cole Kmet,2563704,TE,CHI,@MIN,,,,,,4,45,,,,,,5.94,18,6.50,0.56
Noah Fant,2562383,TE,SEA,@NO,,,,,,3,49,,,,,,5.00,19,6.40,1.4
Irv Smith,2562738,TE,MIN,CHI,,,,,,4,42,,,,,,5.14,20,6.20,1.06
Eric Saubert,2558023,TE,DEN,IND,,,,,,5,36,,,,,,3.03,21,6.10,3.07
John Bates,2566580,TE,WAS,TEN,,,,,,3,39,,,,,,4.32,22,5.40,1.08
George Kittle,2558266,TE,SF,@CAR,,,,,,5,47,,,,,1,9.50,23,5.20,-4.3
