PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Budda Baker,2558009,DB,ARI,IND,7,6,1,2,,,,,,,,,,1,2,,,9.50,1,25.20,15.7
Tavierre Thomas,2561278,DB,HOU,LAC,6,2,,,1,,,1,,,,,,1,,48,,8.91,2,23.40,14.49
Jordan Whitehead,2560930,DB,TB,@CAR,6,1,,,1,,,,,,,,,3,,7,,9.64,3,22.23,12.59
Rasul Douglas,2558168,DB,GB,CLE,5,,,,2,,,,,,,,,2,,17,,11.05,4,21.07,10.02
Micah Hyde,2539240,DB,BUF,@NE,3,3,,,2,,,,,,,,,2,,22,,9.36,5,20.23,10.87
Desmond King,2557927,DB,HOU,LAC,10,,,,,,,,,,,,,1,,,,9.29,6,19.50,10.21
M.J. Stewart,2560884,DB,CLE,@GB,9,1,,2,,,,,,,,,,,,,,2.62,7,19.10,16.48
Xavier Woods,2558159,DB,MIN,LA,5,3,,,1,,,,,,,,,1,,15,,9.67,8,17.40,7.73
George Odum,2561131,DB,IND,@ARI,8,1,,,,,,,,,,,,1,,,,9.69,9,16.90,7.21
Darnell Savage,2562724,DB,GB,CLE,5,3,,,1,,,,,,,,,1,,,,7.75,10,16.90,9.15
Brandon Jones,2564469,DB,MIA,@NO,2,4,1,1,1,,,,,,,,,1,1,8,,8.61,11,16.87,8.26
Minkah Fitzpatrick,2560725,DB,PIT,@KC,5,7,,,,,,,,,,,,1,,,,11.15,12,16.60,5.45
Harrison Smith,2532948,DB,MIN,LA,7,2,,,,,,,,,,,,1,1,,,11.98,13,16.50,4.52
Jeremy Reaves,2561394,DB,WAS,@DAL,6,5,,1,,,,,,,,,,,,,,10.86,14,15.70,4.84
Vonn Bell,2555530,DB,CIN,BAL,2,3,,,1,,,,,,,,,2,,15,,10.30,15,14.80,4.5
Myles Bryant,2564592,DB,NE,BUF,8,1,,,,,,,,,,,,,,,,3.65,16,14.40,10.75
Nik Needham,2563220,DB,MIA,@NO,2,,,,1,,,1,,,,,,1,,28,,4.41,17,14.33,9.92
Bobby McCain,2552434,DB,WAS,@DAL,7,3,,,,,,,,,,,,,,,,7.34,18,14.30,6.96
Logan Ryan,2540162,DB,NYG,@PHI,5,1,,,,,,,,,,,,2,,,,11.68,19,14.30,2.62
Antonio Hamilton,2556804,DB,ARI,IND,6,1,,,,,,,,,,,,1,,,,2.62,20,13.50,10.88
Jalen Ramsey,2555280,DB,LA,@MIN,6,1,,,,,,,,,,,,1,,,,10.14,21,13.50,3.36
Amani Hooker,2562666,DB,TEN,SF,2,4,,,1,,,,,,,,,1,,21,,9.07,22,13.30,4.23
Javelin Guidry,2565504,DB,NYJ,JAX,5,2,,,,,,,,,,,,1,1,,,9.28,23,13.10,3.82
Mackensie Alexander,2555177,DB,MIN,LA,6,3,,,,,,,,,,,,,,,,7.09,24,12.60,5.51
Charvarius Ward,2561417,DB,KC,PIT,3,,,1,1,,,,,,,,,1,,,,10.13,25,12.60,2.47
Chidobe Awuzie,2557840,DB,CIN,BAL,2,5,,,,,,,,,,,,2,,,,8.90,26,12.40,3.5
Kevin Byard,2555158,DB,TEN,SF,4,2,,,,1,,,,,,,,,1,,,9.90,27,12.40,2.5
L'Jarius Sneed,2564304,DB,KC,PIT,4,2,,1,,,,,,,,,,1,,,,9.60,28,12.40,2.8
Mike Hilton,2556559,DB,CIN,BAL,5,1,,2,,,,,,,,,,,,,,7.59,29,12.30,4.71
Trevon Diggs,2563836,DB,DAL,WAS,2,,,,1,,,,,,,,,2,,,,8.86,30,11.90,3.04
Julian Love,2562414,DB,NYG,@PHI,7,,,,,,,,,,,,,,,,,8.06,31,11.90,3.84
Desmond Trufant,2539334,DB,LV,DEN,7,,,,,,,,,,,,,,,,,1.10,32,11.90,10.8
Ronald Darby,2552689,DB,DEN,@LV,5,1,,,,,,,,,,,,1,,,,,33,11.80,
Bryce Hall,2564796,DB,NYJ,JAX,5,1,,,,,,,,,,,,1,,,,9.22,34,11.80,2.58
Chauncey Gardner-Johnson,2562588,DB,NO,MIA,5,2,,1,,,,,,,,,,,,,,8.35,35,11.60,3.25
Jonathan Owens,2561255,DB,HOU,LAC,1,3,,,1,,1,,,,,,,1,,7,6,,36,11.53,
Jason Pinnock,2565753,DB,NYJ,JAX,2,2,,,,1,,,,,,,,1,,,,7.69,37,11.00,3.31
Richie Grant,2565818,DB,ATL,DET,4,2,,,,,,,,,,,,1,,,,2.62,38,10.90,8.28
John Reid,2564088,DB,SEA,CHI,2,3,,,,,,,,,,,,2,,,,1.72,39,10.80,9.08
Kevon Seymour,2555549,DB,BAL,@CIN,3,4,,,,,,,,,,,,1,,,,3.81,40,10.80,6.99
Jaquiski Tartt,2552391,DB,SF,@TEN,5,1,,1,,,,,,,,,,,,,,8.27,41,10.80,2.53
Kyle Dugger,2564601,DB,NE,BUF,5,,,1,,,,,,,,,,,1,,,9.35,42,10.50,1.15
Alohi Gilman,2565042,DB,LAC,@HOU,6,,,,,,,,,,,,,,,,,2.17,43,10.20,8.03
Eddie Jackson,2558176,DB,CHI,@SEA,6,,,,,,,,,,,,,,,,,9.29,44,10.20,0.91
Damontae Kazee,2558184,DB,DAL,WAS,3,2,,,,1,,,,,,,,,,,,7.05,45,10.20,3.15
Marshon Lattimore,2558061,DB,NO,MIA,2,1,,,1,,,,,,,,,1,,,,9.59,46,10.20,0.61
Jalen Mills,2555383,DB,NE,BUF,6,,,,,,,,,,,,,,,,,6.72,47,10.20,3.48
Kendall Fuller,2555349,DB,WAS,@DAL,4,1,,,,,,,,,,,,1,,,,10.22,48,10.10,-0.12
Myles Hartsfield,2563644,DB,CAR,TB,4,1,,,,,,,,,,,,1,,,,2.84,49,10.10,7.26
Rodney McLeod,2534832,DB,PHI,NYG,,1,,,1,,,,,,,,,2,,24,,7.39,50,10.10,2.71
Will Parks,2556278,DB,NYJ,JAX,4,1,,,,,,,,,,,,1,,,,5.63,51,10.10,4.47
Taylor Rapp,2562707,DB,LA,@MIN,5,2,,,,,,,,,,,,,,,,8.94,52,10.10,1.16
Isaiah Rodgers,2564142,DB,IND,@ARI,4,1,,,,,,,,,,,,1,,,,4.61,53,10.10,5.49
Asante Samuel Jr.,2566511,DB,LAC,@HOU,3,,,,,,,,,,,,,2,,,,2.82,54,10.10,7.28
Jimmie Ward,2543741,DB,SF,@TEN,3,,,,,,,,,,,,,2,,,,9.09,55,10.10,1.01
Kamren Curl,2565270,DB,WAS,@DAL,4,4,,,,,,,,,,,,,,,,7.17,56,10.00,2.83
Denzel Ward,2560916,DB,CLE,@GB,2,2,,,,,,,,,,,,2,,,,7.98,57,10.00,2.02
Thomas Graham Jr.,2565923,DB,CHI,@SEA,3,1,,1,,,,,,,,,,1,,,,2.86,58,9.90,7.04
Darious Williams,2561469,DB,LA,@MIN,3,1,,1,,,,,,,,,,1,,,,9.60,59,9.90,0.3
Anthony Harris,2553655,DB,PHI,NYG,2,3,,1,,,,,,,,,,1,,,,7.82,60,9.80,1.98
Deon Bush,2555155,DB,CHI,@SEA,3,2,,,,,,,,,,,,1,,,,2.14,61,9.20,7.06
Tyson Campbell,2566151,DB,JAX,@NYJ,4,3,,,,,,,,,,,,,,,,9.53,62,9.20,-0.33
Mike Edwards,2562259,DB,TB,@CAR,4,3,,,,,,,,,,,,,,,,4.67,63,9.20,4.53
Juan Thornhill,2562761,DB,KC,PIT,4,3,,,,,,,,,,,,,,,,8.78,64,9.20,0.42
Jevon Holland,2566283,DB,MIA,@NO,4,1,0.5,,,,,,,,,,,,1,,,9.23,65,9.10,-0.13
Kelvin Joseph,2566010,DB,DAL,WAS,3,,,1,,,,,,,,,,1,,,,1.23,66,9.10,7.87
Devin McCourty,494287,DB,NE,BUF,2,4,,,,,,,,,,,,1,,,,8.54,67,9.10,0.56
Sean Murphy-Bunting,2562635,DB,TB,@CAR,2,2,,1,,,,,,,,,,1,,,,9.96,68,9.00,-0.96
Xavien Howard,2555539,DB,MIA,@NO,3,2,1,,,,,,,,,,,,,,,8.56,69,8.70,0.14
Adrian Amos,2552385,DB,GB,CLE,5,,,,,,,,,,,,,,,,,10.05,70,8.50,-1.55
Greedy Williams,2562785,DB,CLE,@GB,5,,,,,,,,,,,,,,,,,9.08,71,8.50,-0.58
Jarren Williams,2564958,DB,NYG,@PHI,5,,,,,,,,,,,,,,,,,2.51,72,8.50,5.99
Daryl Worley,2555394,DB,BAL,@CIN,5,,,,,,,,,,,,,,,,,2.13,73,8.50,6.37
Jahleel Addae,2541958,DB,IND,@ARI,4,2,,,,,,,,,,,,,,,,4.63,74,8.40,3.77
Chuck Clark,2558248,DB,BAL,@CIN,4,2,,,,,,,,,,,,,,,,8.46,75,8.40,-0.06
Grant Delpit,2563773,DB,CLE,@GB,4,2,,,,,,,,,,,,,,,,10.64,76,8.40,-2.24
Mike Hughes,2560746,DB,KC,PIT,4,2,,,,,,,,,,,,,,,,3.34,77,8.40,5.06
Xavier McKinney,2564766,DB,NYG,@PHI,4,2,,,,,,,,,,,,,,,,9.63,78,8.40,-1.23
Andre Cisco,2566154,DB,JAX,@NYJ,2,3,,,,,,,,,,,,1,,,,2.51,79,8.30,5.79
Justin Reid,2560851,DB,HOU,LAC,3,4,,,,,,,,,,,,,,,,7.79,80,8.30,0.51
Buster Skrine,2495343,DB,TEN,SF,3,4,,,,,,,,,,,,,,,,4.55,81,8.30,3.75
Jalen Thompson,2563339,DB,ARI,IND,3,2,,1,,,,,,,,,,,,,,11.00,82,8.20,-2.8
Jessie Bates,2560970,DB,CIN,BAL,4,1,,,,,,,,,,,,,,,,10.35,83,7.60,-2.75
Ifeatu Melifonwu,2566064,DB,DET,@ATL,4,1,,,,,,,,,,,,,,,,6.99,84,7.60,0.61
Justin Simmons,2555550,DB,DEN,@LV,4,1,,,,,,,,,,,,,,,,9.93,85,7.60,-2.33
Cameron Dantzler,2564526,DB,MIN,LA,3,3,,,,,,,,,,,,,,,,3.08,86,7.50,4.42
Taron Johnson,2560766,DB,BUF,@NE,2,2,,,,,,,,,,,,1,,,,10.88,87,7.50,-3.38
A.J. Terrell,2563527,DB,ATL,DET,3,3,,,,,,,,,,,,,,,,10.00,88,7.50,-2.5
Anthony Brown,2555531,DB,DAL,WAS,2,,,1,,,,,,,,,,1,,,,9.90,89,7.40,-2.5
Duron Harmon,2541243,DB,ATL,DET,2,5,,,,,,,,,,,,,,,,7.58,90,7.40,-0.18
Adrian Phillips,2550842,DB,NE,BUF,1,4,,,,,,,,,,,,1,,,,8.32,91,7.40,-0.92
Chandon Sullivan,2560887,DB,GB,CLE,,1,,,1,,,,,,,,,1,,13,,4.41,92,7.23,2.82
Marcell Harris,2561006,DB,SF,@TEN,4,,,,,,,,,,,,,,,,,1.58,93,6.80,5.22
Janoris Jenkins,2532875,DB,TEN,SF,,1,,,1,,,,,,,,,1,,,,7.79,94,6.80,-0.99
Steven Nelson,2552265,DB,PHI,NYG,4,,,,,,,,,,,,,,,,,7.03,95,6.80,-0.23
Xavier Rhodes,2540155,DB,IND,@ARI,4,,,,,,,,,,,,,,,,,7.03,96,6.80,-0.23
Artie Burns,2555344,DB,CHI,@SEA,1,,,,,,,,,,,,,2,,,,8.89,97,6.70,-2.19
Jeremy Chinn,2563632,DB,CAR,TB,3,2,,,,,,,,,,,,,,,,10.98,98,6.70,-4.28
Will Harris,2562395,DB,DET,@ATL,3,2,,,,,,,,,,,,,,,,8.37,99,6.70,-1.67
C.J. Henderson,2564199,DB,CAR,TB,2,1,,,,,,,,,,,,1,,,,3.17,100,6.70,3.53
J.C. Jackson,2560754,DB,NE,BUF,2,1,,,,,,,,,,,,1,,,,9.54,101,6.70,-2.84
Kareem Jackson,496735,DB,DEN,@LV,3,2,,,,,,,,,,,,,,,,,102,6.70,
Brandon Stephens,2565851,DB,BAL,@CIN,3,2,,,,,,,,,,,,,,,,9.54,103,6.70,-2.84
Ambry Thomas,2566547,DB,SF,@TEN,1,,,,,,,,,,,,,2,,,,9.56,104,6.70,-2.86
Tremon Smith,2561103,DB,HOU,LAC,3,1,,,,,,,,,,,,,,,,1.19,105,6.60,5.41
P.J. Williams,2552484,DB,NO,MIA,3,,,1,,,,,,,,,,,,,,4.68,106,6.60,1.92
Andrew Wingard,2562606,DB,JAX,@NYJ,3,1,,,,,,,,,,,,,,,,9.41,107,6.30,-3.11
Jayron Kearse,2555156,DB,DAL,WAS,1,,1,1,,,,,,,,,,,2,,,10.88,108,6.20,-4.68
James Bradberry,2555175,DB,NYG,@PHI,2,,,,,,,,,,,,,1,,,,7.69,109,5.90,-1.79
Carlton Davis,2561039,DB,TB,@CAR,3,1,,,,,,,,,,,,,,,,9.07,110,5.90,-3.17
Jamel Dean,2562556,DB,TB,@CAR,2,,,,,,,,,,,,,1,,,,7.43,111,5.90,-1.53
Joe Haden,496733,DB,PIT,@KC,3,1,,,,,,,,,,,,,,,,6.65,112,5.90,-0.75
Arthur Maulet,2559087,DB,PIT,@KC,3,1,,,,,,,,,,,,,,,,4.48,113,5.90,1.42
Zech McPhearson,2566406,DB,PHI,NYG,2,,,,,,,,,,,,,1,,,,1.08,114,5.90,4.82
Kenny Moore II,2558976,DB,IND,@ARI,3,1,,,,,,,,,,,,,,,,11.17,115,5.90,-5.27
Byron Murphy,2562318,DB,ARI,IND,3,1,,,,,,,,,,,,,,,,9.27,116,5.90,-3.37
Steven Parker,2561256,DB,NYG,@PHI,2,,,,,,,,,,,,,1,,,,0.74,117,5.90,5.16
Duke Shelley,2562957,DB,CHI,@SEA,3,1,,,,,,,,,,,,,,,,6.89,118,5.90,-0.99
Pat Surtain II,2566043,DB,DEN,@LV,3,1,,,,,,,,,,,,,,,,,119,5.90,
Tracy Walker III,2560913,DB,DET,@ATL,3,1,,,,,,,,,,,,,,,,10.70,120,5.90,-4.8
K'Waun Williams,2550654,DB,SF,@TEN,3,1,,,,,,,,,,,,,,,,6.83,121,5.90,-0.93
Eli Apple,2555277,DB,CIN,BAL,2,3,,,,,,,,,,,,,,,,7.64,122,5.80,-1.84
Quandre Diggs,2552262,DB,SEA,CHI,2,3,,,,,,,,,,,,,,,,,123,5.80,
Brandin Echols,2565726,DB,NYJ,JAX,2,3,,,,,,,,,,,,,,,,10.32,124,5.80,-4.52
Terrell Edmunds,2560712,DB,PIT,@KC,2,3,,,,,,,,,,,,,,,,9.00,125,5.80,-3.2
Marcus Epps,2562946,DB,PHI,NYG,1,2,,,,,,,,,,,,1,,,,3.60,126,5.80,2.2
Fabian Moreau,2558136,DB,ATL,DET,1,2,,,,,,,,,,,,1,,,,8.51,127,5.80,-2.71
Nasir Adderley,2562617,DB,LAC,@HOU,2,1,,1,,,,,,,,,,,,,,10.39,128,5.70,-4.69
Jaylinn Hawkins,2563500,DB,ATL,DET,1,3,,1,,,,,,,,,,,,,,6.29,129,5.60,-0.69
Stephon Gilmore,2533062,DB,CAR,TB,3,,,,,,,,,,,,,,,,,7.39,130,5.10,-2.29
Dane Jackson,2563614,DB,BUF,@NE,3,,,,,,,,,,,,,,,,,10.70,131,5.10,-5.6
Keisean Nixon,2562938,DB,LV,DEN,3,,,,,,,,,,,,,,,,,0.85,132,5.10,4.25
Keith Taylor,2565911,DB,CAR,TB,3,,,,,,,,,,,,,,,,,6.18,133,5.10,-1.08
Kindle Vildor,2563713,DB,CHI,@SEA,3,,,,,,,,,,,,,,,,,7.20,134,5.10,-2.1
Marco Wilson,2566439,DB,ARI,IND,3,,,,,,,,,,,,,,,,,6.69,135,5.10,-1.59
Tavon Young,2555378,DB,BAL,@CIN,3,,,,,,,,,,,,,,,,,6.02,136,5.10,-0.92
Camryn Bynum,2566295,DB,MIN,LA,1,1,,,,,,,,,,,,1,,,,1.25,137,5.00,3.75
Dane Cruikshank,2561033,DB,TEN,SF,2,2,,,,,,,,,,,,,,,,1.02,138,5.00,3.98
Kristian Fulton,2564046,DB,TEN,SF,1,1,,,,,,,,,,,,1,,,,8.91,139,5.00,-3.91
Anthony Levine,2508004,DB,BAL,@CIN,1,1,,,,,,,,,,,,1,,,,0.30,140,5.00,4.7
Josh Norman,2532920,DB,SF,@TEN,2,2,,,,,,,,,,,,,,,,9.31,141,5.00,-4.31
Patrick Peterson,2495504,DB,MIN,LA,1,1,,,,,,,,,,,,1,,,,7.50,142,5.00,-2.5
Darryl Roberts,2553353,DB,WAS,@DAL,2,2,,,,,,,,,,,,,,,,1.22,143,5.00,3.78
Jordan Fuller,2564340,DB,LA,@MIN,1,4,,,,,,,,,,,,,,,,,144,4.90,
Ryan Neal,2561381,DB,SEA,CHI,1,4,,,,,,,,,,,,,,,,9.96,145,4.90,-5.06
Jordan Poyer,2539290,DB,BUF,@NE,1,2,,1,,,,,,,,,,,,,,11.71,146,4.80,-6.91
Tyrann Mathieu,2540180,DB,KC,PIT,2,,,,,,1,,,,,,,,,,,9.72,147,4.40,-5.32
Dean Marlowe,2553562,DB,DET,@ATL,1,2,,,,,1,,,,,,,,,,,4.44,148,4.30,-0.14
Paulson Adebo,2566346,DB,NO,MIA,2,1,,,,,,,,,,,,,,,,6.53,149,4.20,-2.33
Darren Hall,2565821,DB,ATL,DET,2,1,,,,,,,,,,,,,,,,3.84,150,4.20,0.36
Avonte Maddox,2560795,DB,PHI,NYG,2,1,,,,,,,,,,,,,,,,6.75,151,4.20,-2.55
Bradley Roby,2543505,DB,NO,MIA,1,,,,,,,,,,,,,1,,,,4.39,152,4.20,-0.19
Donovan Wilson,2562604,DB,DAL,WAS,2,1,,,,,,,,,,,,,,,,0.00,153,4.20,4.2
Eric Stokes,2566097,DB,GB,CLE,,2,,,,,,,,,,,,1,,,,8.92,154,4.10,-4.82
Darius Slay,2540288,DB,PHI,NYG,1,1,,1,,,,,,,,,,,,,,7.43,155,4.00,-3.43
Ugo Amadi,2562464,DB,SEA,CHI,2,,,,,,,,,,,,,,,,,4.86,156,3.40,-1.46
Anthony Averett,2560963,DB,BAL,@CIN,2,,,,,,,,,,,,,,,,,8.90,157,3.40,-5.5
Bryce Callahan,2553500,DB,DEN,@LV,2,,,,,,,,,,,,,,,,,0.00,158,3.40,3.4
Ross Cockrell,2543799,DB,TB,@CAR,2,,,,,,,,,,,,,,,,,1.99,159,3.40,1.41
Casey Hayward,2532861,DB,LV,DEN,2,,,,,,,,,,,,,,,,,6.90,160,3.40,-3.5
Kai Nacua,2559220,DB,NYJ,JAX,2,,,,,,,,,,,,,,,,,0.67,161,3.40,2.73
Kenny Robinson,2563674,DB,CAR,TB,2,,,,,,,,,,,,,,,,,1.64,162,3.40,1.76
Rashard Robinson,2555546,DB,TB,@CAR,2,,,,,,,,,,,,,,,,,0.00,163,3.40,3.4
Josiah Scott,2564229,DB,PHI,NYG,2,,,,,,,,,,,,,,,,,0.91,164,3.40,2.49
Darian Thompson,2555154,DB,DAL,WAS,2,,,,,,,,,,,,,,,,,0.97,165,3.40,2.43
Jarrod Wilson,2556711,DB,SF,@TEN,2,,,,,,,,,,,,,,,,,1.09,166,3.40,2.31
Nahshon Wright,2566022,DB,DAL,WAS,2,,,,,,,,,,,,,,,,,0.00,167,3.40,3.4
Josh Jackson,2560755,DB,KC,PIT,1,2,,,,,,,,,,,,,,,,0.00,168,3.30,3.3
Nevin Lawson,2543872,DB,JAX,@NYJ,1,2,,,,,,,,,,,,,,,,2.56,169,3.30,0.74
Nick Scott,2562905,DB,LA,@MIN,1,2,,,,,,,,,,,,,,,,3.59,170,3.30,-0.29
Marcus Williams,2558847,DB,NO,MIA,1,2,,,,,,,,,,,,,,,,9.87,171,3.30,-6.57
Henry Black,2563974,DB,GB,CLE,1,1,,,,,,,,,,,,,,,,1.93,172,2.50,0.57
Brady Breeze,2566103,DB,DET,@ATL,1,1,,,,,,,,,,,,,,,,0.00,173,2.50,2.5
Maurice Canady,2555178,DB,DAL,WAS,1,1,,,,,,,,,,,,,,,,1.05,174,2.50,1.45
Marqui Christian,2556277,DB,CHI,@SEA,1,1,,,,,,,,,,,,,,,,2.34,175,2.50,0.16
