PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Travis Kelce,2540258,TE,KC,@ARI,,,,,,8,121,1,,,,,30.20,,8,8,8,9,89,2,,1,1,22.10
O.J. Howard,2557856,TE,HOU,IND,,,,,,2,38,2,,,,,20.00,,2,2,2,2,100,1,,,2,16.80
Taysom Hill,2558954,TE,NO,@ATL,,,,81,1,1,2,,,,,,20.10,4,1,5,1,1,100,,1,,3,14.80
Gerald Everett,2557889,TE,LAC,LV,,,,,,3,54,1,,,,,14.80,,3,3,3,4,75,2,,1,4,12.90
Will Dissly,2561046,TE,SEA,DEN,,,,,,3,43,1,,,,,26.20,,3,3,3,3,100,,,,5,11.80
Colby Parkinson,2565180,TE,SEA,DEN,,,,,,2,43,1,,,,,26.20,,2,2,2,2,100,,,,6,11.30
Zach Ertz,2540158,TE,ARI,KC,,,,,,2,14,1,,,1,,13.80,,2,2,2,4,50,2,,1,7,10.40
Pat Freiermuth,2566442,TE,PIT,@CIN,,,,,,5,75,,,,,,15.80,,5,5,5,10,50,1,,1,8,10.00
Darren Waller,2552408,TE,LV,@LAC,,,,,,4,79,,,,,,9.90,,4,4,4,6,67,1,,1,9,9.90
Dalton Schultz,2560866,TE,DAL,TB,,,,,,7,62,,,,,,9.70,,7,7,7,9,78,,,,10,9.70
Tyler Higbee,2555364,TE,LA,BUF,,,,,,5,39,,,,,,8.10,,5,5,5,11,45,1,,,11,8.10
Mark Andrews,2560957,TE,BAL,@NYJ,,,,,,5,52,,,,,,7.70,,5,5,5,7,71,3,,,12,7.70
Tyler Conklin,2561027,TE,NYJ,BAL,,,,,,4,16,1,,,,1,7.60,,4,4,4,7,57,,1,1,13,7.60
Dallas Goedert,2560995,TE,PHI,@DET,,,,,,3,60,,,,,,7.50,,3,3,3,4,75,,,,14,7.50
Hayden Hurst,2560747,TE,CIN,PIT,,,,,,5,46,,,,,,7.80,,5,5,5,8,63,2,,2,15,7.10
Jody Fortson,2563259,TE,KC,@ARI,,,,,,1,1,1,,,,,30.20,,1,1,1,1,100,,1,1,16,6.60
Chris Myarick,2563210,TE,NYG,@TEN,,,,,,1,1,1,,,,,6.60,,1,1,1,1,100,1,,1,17,6.60
Evan Engram,2557858,TE,JAX,@WAS,,,,,,4,28,,,,,,6.50,,4,4,4,4,100,,,,18,6.50
Ian Thomas,2560894,TE,CAR,CLE,,,,,,2,53,,,,,,9.30,,2,2,2,3,67,,,,19,6.30
Andrew Beck,2562626,TE,DEN,@SEA,,,,,,2,52,,,,,,13.70,,2,2,2,3,67,,,,20,6.20
Logan Thomas,2543767,TE,WAS,JAX,,,,,,3,45,,,,,,6.00,,3,3,3,6,50,1,,,21,6.00
T.J. Hockenson,2562378,TE,MIN,GB,,,,,,4,38,,,,,,3.90,,4,4,4,7,57,1,,,22,5.80
Albert Okwuegbunam,2563911,TE,DEN,@SEA,,,,,,5,33,,,,,,13.70,,5,5,5,6,83,1,,1,23,5.80
Juwan Johnson,2564676,TE,NO,@ATL,,,,,,2,43,,,,,,20.10,,2,2,2,5,40,1,,,24,5.30
Robert Tonyan,2559270,TE,GB,@MIN,,,,,,3,36,,,,,,9.70,,3,3,3,5,60,1,,,25,5.10
Zach Gentry,2562654,TE,PIT,@CIN,,,,,,2,40,,,,,,15.80,,2,2,2,2,100,,,,26,5.00
Jonnu Smith,2558207,TE,NE,@MIA,,,,,,3,33,,,,,,7.80,,3,3,3,4,75,,,,27,4.80
Cade Otton,2568312,TE,TB,@DAL,,,,,,,,,,,,,5.40,,,,,,,,,,28,4.20
Josiah Deguara,2563980,TE,GB,@MIN,,,,,,2,28,,,,,,9.70,,2,2,2,2,100,,,,29,3.80
Kylen Granson,2566145,TE,IND,@HOU,,,,,,3,22,,,,,,7.30,,3,3,3,7,43,,,,30,3.70
Mo Alie-Cox,2558832,TE,IND,@HOU,,,,,,2,26,,,,,,7.30,,2,2,2,2,100,,,,31,3.60
Stephen Anderson,2556463,TE,ARI,KC,,,,,,,,,,,,,13.80,,,,,,,,,,32,3.40
Geoff Swaim,2553454,TE,TEN,NYG,,,,,,3,19,,,,,,6.50,,3,3,3,4,75,1,,,33,3.40
Johnny Mundt,2558875,TE,MIN,GB,,,,,,3,17,,,,,,3.90,,3,3,3,3,100,,,,34,3.20
Noah Fant,2562383,TE,SEA,DEN,,,,,,3,16,,,,,,26.20,,3,3,3,4,75,1,,,35,3.10
Hunter Henry,2555341,TE,NE,@MIA,,,,,,2,20,,,,,,7.80,,2,2,2,3,67,,,,36,3.00
Kyle Pitts,2565830,TE,ATL,NO,,,,,,2,19,,,,,,6.70,,2,2,2,7,29,,,,37,2.90
Harrison Bryant,2563767,TE,CLE,@CAR,,,,,,2,18,,,,,,4.00,,2,2,2,4,50,1,,,38,2.80
Parker Hesse,2563272,TE,ATL,NO,,,,,,1,5,,,,,,6.70,,1,1,1,2,50,1,,,39,2.70
Pharaoh Brown,2559018,TE,CLE,@CAR,,,,,,1,17,,,,,,4.00,,1,1,1,1,100,1,,,40,2.20
Tre' McKitty,2566490,TE,LAC,LV,,,,,,3,24,,,,,1,14.80,,3,3,3,4,75,1,,,41,1.90
Durham Smythe,2560880,TE,MIA,NE,,,,,,1,14,,,,,,3.30,,1,1,1,2,50,,,,42,1.90
Ryan Griffin,2541316,TE,CHI,SF,,,,,,,,,,,,,1.70,,,,,2,,,,,43,1.70
Eric Saubert,2558023,TE,DEN,@SEA,,,,,,,,,,,,,13.70,,,,,1,,1,,,44,1.70
Ross Dwelley,2561060,TE,SF,@CHI,,,,,,1,11,,,,,,3.00,,1,1,1,2,50,,,,45,1.60
Giovanni Ricci,2563668,TE,CAR,CLE,,,,,,,,,,,,,9.30,,,,,,,,,,46,1.60
Noah Gray,2566178,TE,KC,@ARI,,,,,,1,10,,,,,,30.20,,1,1,1,2,50,2,,,47,1.50
Tyler Kroft,2552586,TE,SF,@CHI,,,,,,1,9,,,,,,3.00,,1,1,1,2,50,,,,48,1.40
Tommy Tremble,2565914,TE,CAR,CLE,,,,,,1,1,,,,,,9.30,,1,1,1,1,100,1,,1,49,1.40
Cameron Brate,2550656,TE,TB,@DAL,,,,,,1,7,,,,,,5.40,,1,1,1,3,33,,,,50,1.20
David Njoku,2557986,TE,CLE,@CAR,,,,,,1,7,,,,,,4.00,,1,1,1,1,100,,,,51,1.20
Chigoziem Okonkwo,2567658,TE,TEN,NYG,,,,-4,,1,11,,,,,,6.50,1,1,2,1,1,100,,,,52,1.20
Anthony Firkser,2558942,TE,ATL,NO,,,,,,1,6,,,,,,6.70,,1,1,1,2,50,1,,1,53,1.10
Austin Hooper,2555415,TE,TEN,NYG,,,,,,1,6,,,,,,6.50,,1,1,1,2,50,,,,54,1.10
Brevin Jordan,2566130,TE,HOU,IND,,,,,,1,5,,,,,,20.00,,1,1,1,2,50,,,,55,1.00
Dawson Knox,2562681,TE,BUF,@LA,,,,,,1,5,,,,,,1.00,,1,1,1,2,50,,,,56,1.00
Tory Carter,2566941,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,57,0.80
Tyler Davis,2564178,TE,GB,@MIN,,,,,,1,3,,,,,,9.70,,1,1,1,1,100,,,,58,0.80
Connor Heyward,2568138,TE,PIT,@CIN,,,,,,,,,,,,,15.80,,,,,,,,,,59,0.80
Hunter Long,2566286,TE,MIA,NE,,,,,,,,,,,,,3.30,,,,,,,,,,60,0.80
Ben Ellefson,2564181,TE,MIN,GB,,,,,,1,2,,,,,,3.90,,1,1,1,1,100,1,,,61,0.70
Drew Sample,2562720,TE,CIN,PIT,,,,,,1,2,,,,,,7.80,,1,1,1,1,100,1,,,62,0.70
Mike Gesicki,2560994,TE,MIA,NE,,,,,,1,1,,,,,,3.30,,1,1,1,1,100,,,,63,0.60
Jordan Akins,2560951,TE,HOU,IND,,,,,,,,,,,,,20.00,,,,,,,,,,64,0.00
Chase Allen,2567364,TE,CHI,SF,,,,,,,,,,,,,1.70,,,,,,,,,,65,0.00
Dan Arnold,2559385,TE,JAX,@WAS,,,,,,,,,,,,,6.50,,,,,,,,,,66,0.00
Devin Asiasi,2564586,TE,CIN,PIT,,,,,,,,,,,,,7.80,,,,,,,,,,67,0.00
Antony Auclair,2559044,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,68,0.00
John Bates,2566580,TE,WAS,JAX,,,,,,,,,,,,,6.00,,,,,1,,,,,69,0.00
Ryan Becker,2564886,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,70,0.00
Blake Bell,2552478,TE,KC,@ARI,,,,,,,,,,,,,30.20,,,,,,,,,,71,0.00
Daniel Bellinger,2567985,TE,NYG,@TEN,,,,,,,,,,,,,6.60,,,,,,,,,,72,0.00
Shaun Beyer,2566845,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Kendall Blanton,2562234,TE,KC,@ARI,,,,,,,,,,,,,30.20,,,,,,,,,,74,0.00
Nick Bowers,2564415,TE,CIN,PIT,,,,,,,,,,,,,7.80,,,,,,,,,,75,0.00
Nick Boyle,2552402,TE,BAL,@NYJ,,,,,,,,,,,,,7.70,,,,,1,,,,,76,0.00
Cade Brewer,2568231,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,77,0.00
Ian Bunting,2563073,TE,DAL,TB,,,,,,,,,,,,,9.70,,,,,,,,,,78,0.00
Matt Bushman,2565639,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,79,0.00
Grant Calcaterra,2568063,TE,PHI,@DET,,,,,,,,,,,,,7.50,,,,,,,,,,80,0.00
Jared Cook,71265,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,82,0.00
Zach Davidson,2566301,TE,BUF,@LA,,,,,,,,,,,,,1.00,,,,,,,,,,83,0.00
Brandon Dillon,2562984,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
Greg Dulcich,2567520,TE,DEN,@SEA,,,,,,,,,,,,,13.70,,,,,,,,,,85,0.00
Alex Ellis,2556737,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,86,0.00
Nick Eubanks,2566812,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,87,0.00
Luke Farrell,2566160,TE,JAX,@WAS,,,,,,,,,,,,,6.50,,,,,,,,,,88,0.00
Jake Ferguson,2567496,TE,DAL,TB,,,,,,,,,,,,,9.70,,,,,,,,,,89,0.00
