PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Kamu Grugier-Hill,2556363,LB,ARI,KC,14,4,,1,,,,,,,,,,1,,,,1,31.00
Pete Werner,2566358,LB,NO,@ATL,12,1,,1,,1,,,,,,,,,,,,2,26.20
T.J. Watt,2558064,LB,PIT,@CIN,6,,1,3,1,,,,,,,,,2,1,,,3,25.70
Jordan Hicks,2552315,LB,MIN,GB,9,5,1,,,1,,,,,,,,,1,,,4,25.30
Khalil Mack,2543463,LB,LAC,LV,5,1,3,3,,1,,,,,,,,,4,,,5,25.30
Devin White,2562781,LB,TB,@DAL,7,1,2,2,,,,,,,,,,1,2,,,6,23.20
Cody Barton,2562472,LB,SEA,DEN,8,2,1,2,,,,,,,,,,,1,,,7,20.70
Bradley Chubb,2561020,LB,MIA,NE,4,1,2,2,,1,,,,,,,,,2,,,8,19.10
Uchenna Nwosu,2560826,LB,SEA,DEN,3,4,1,1,,1,,,,,,,,1,2,,,9,18.80
Jordyn Brooks,2565135,LB,SEA,DEN,10,2,,,,,,,,,,,,,,,,10,18.60
Roquan Smith,2560877,LB,BAL,@NYJ,7,2,0.5,,,,,,,,,,,1,1,,,11,17.50
Myles Jack,2555329,LB,PIT,@CIN,6,4,,1,,,,,,,,,,1,,,,12,17.40
Mykal Walker,2563530,LB,ATL,NO,4,2,1,2,,1,,,,,,,,,1,,,13,17.40
Von Miller,2495202,LB,BUF,@LA,4,,2,3,,,,,,,,,,,3,,,14,16.80
Nick Bolton,2566175,LB,KC,@ARI,8,2,,1,,,,,,,,,,,,,,15,16.70
Devin Lloyd,2567751,LB,JAX,@WAS,8,3,,,,,,,,,,,,,,,,16,16.00
Micah Parsons,2566019,LB,DAL,TB,4,1,2,2,,,,,,,,,,,2,,,17,15.60
Dominique Robinson,2567421,LB,CHI,SF,5,2,1.5,1,,,,,,,,,,,2,,,18,15.60
C.J. Mosley,2543464,LB,NYJ,BAL,7,4,,,,,,,,,,,,,,,,19,15.10
Logan Wilson,2563752,LB,CIN,PIT,6,3,,,,,,,,,,,,1,,,,20,15.10
Drue Tranquill,2562765,LB,LAC,LV,4,2,,,1,,,,,,,,,1,,20,,21,15.07
Alex Anzalone,2558163,LB,DET,PHI,7,2,,1,,,,,,,,,,,,,,22,15.00
De'Vondre Campbell,2555255,LB,GB,@MIN,5,6,,1,,,,,,,,,,,,,,23,14.80
Foye Oluokun,2561132,LB,JAX,@WAS,6,4,,,,,1,,,,,,,,,,,24,14.40
Tremaine Edmunds,2560713,LB,BUF,@LA,7,3,,,,,,,,,,,,,,,,25,14.30
E.J. Speed,2562955,LB,IND,@HOU,3,4,1,,,1,,,,,,,,,1,,,26,14.30
Patrick Queen,2563575,LB,BAL,@NYJ,5,4,0.5,,,,,,,,,,,,3,,,27,14.20
Bobby Wagner,2532966,LB,LA,BUF,5,2,1,1,,,,,,,,,,,1,,,28,14.10
Germaine Pratt,2562702,LB,CIN,PIT,4,4,,1,,,,,,,,,,1,,,,29,14.00
Rashad Weaver,2566124,LB,TEN,NYG,3,1,2,2,,,,,,,,,,,2,,,30,13.90
Ernest Jones,2566229,LB,LA,BUF,5,2,,,,1,,,,,,,,,,,,31,13.60
Bobby Okereke,2562416,LB,IND,@HOU,6,1,,,,,,,,,,,,1,,,,32,13.50
Ja'Whaun Bentley,2561143,LB,NE,@MIA,4,3,1,1,,,,,,,,,,,1,,,33,13.20
Josh Allen,2562619,LB,JAX,@WAS,3,1,,2,,1,,,,,,,,,1,,,34,12.90
David Long,2562799,LB,TEN,NYG,5,3,,1,,,,,,,,,,,1,,,35,12.90
Rashan Gary,2562376,LB,GB,@MIN,3,4,1,1,,,,,,,,,,,2,,,36,12.80
Quay Walker,2567631,LB,GB,@MIN,7,1,,,,,,,,,,,,,,,,37,12.70
T.J. Edwards,2562648,LB,PHI,@DET,5,2,,,,,,,,,,,,1,,,,38,12.60
Leighton Vander Esch,2560908,LB,DAL,TB,6,3,,,,,,,,,,,,,,,,39,12.60
Zaven Collins,2566421,LB,ARI,KC,4,3,,2,,,,,,,,,,,,,,40,12.20
Quincy Williams,2562954,LB,NYJ,BAL,6,,1,,,,,,,,,,,,,,,41,12.20
Christian Kirksey,2543720,LB,HOU,IND,2,7,,1,,,1,,,,,,,,1,,,42,12.00
Zaire Franklin,2561155,LB,IND,@HOU,6,2,,,,,,,,,,,,,,,,43,11.80
Kyzir White,2560928,LB,PHI,@DET,4,1,,1,,,,,,,,,,1,,,,44,11.60
Lavonte David,2532828,LB,TB,@DAL,3,3,,1,,,,,,,,,,1,,,,45,11.50
Matt Judon,2555505,LB,NE,@MIA,2,3,1,1,,,,,,,,,,,4,,,46,11.30
Terrell Lewis,2564370,LB,LA,BUF,3,,,,1,,,,,,,,,1,,,,47,11.10
Oshane Ximines,2562613,LB,NYG,@TEN,3,3,,,,,,,,,,,,1,2,,,48,11.00
Dennis Gardeck,2561200,LB,ARI,KC,4,,,,,1,,,,,,,,,1,,,49,10.80
Alex Singleton,2553739,LB,DEN,@SEA,4,5,,,,,,,,,,,,,,,,50,10.80
Zach Cunningham,2558094,LB,TEN,NYG,5,2,,,,,,,,,,,,,,,,51,10.10
Matt Milano,2557969,LB,BUF,@LA,5,2,,,,,,,,,,,,,,,,52,10.10
Melvin Ingram,2532870,LB,MIA,NE,2,,,1,,,1,,1,,,,,,,,2,53,9.97
Carlos Dunlap,496780,LB,KC,@ARI,3,1,1,1,,,,,,,,,,,1,,,54,9.90
Malcolm Rodriguez,2567562,LB,DET,PHI,4,2,,1,,,,,,,,,,,,,,55,9.90
Demario Davis,2533008,LB,NO,@ATL,5,1,,,,,,,,,,,,,1,,,56,9.80
Frankie Luvu,2561366,LB,CAR,CLE,5,1,,,,,,,,,,,,,1,,,57,9.80
Nicholas Morrow,2559054,LB,CHI,SF,5,1,,,,,,,,,,,,,,,,58,9.30
Jihad Ward,2555248,LB,NYG,@TEN,5,1,,,,,,,,,,,,,,,,59,9.30
Tae Crowder,2564727,LB,NYG,@TEN,4,3,,,,,,,,,,,,,,,,60,9.20
Divine Deablo,2566253,LB,LV,@LAC,4,3,,,,,,,,,,,,,,,,61,9.20
Robert Spillane,2561596,LB,PIT,@CIN,3,2,1,,,,,,,,,,,,1,,,62,9.20
Damien Wilson,2552686,LB,CAR,CLE,2,2,1,1,,,,,,,,,,,1,,,63,9.00
Jadeveon Clowney,2543456,LB,CLE,@CAR,,3,0.5,,,,,,,,,,,2,1,,,64,8.90
Rashaan Evans,2560718,LB,ATL,NO,3,3,,,,,1,,,,,,,,,,10,65,8.83
Fred Warner,2560917,LB,SF,@CHI,4,2,,,,,,,,,,,,,,,,66,8.40
Dre Greenlaw,2562428,LB,SF,@CHI,3,2,,1,,,,,,,,,,,,,,67,8.20
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@CAR,3,2,,1,,,,,,,,,,,,,,68,8.20
Trevis Gipson,2563695,LB,CHI,SF,3,,,,,,,,,,,,,1,1,,,69,8.10
Za'Darius Smith,2552279,LB,MIN,GB,2,,1,1,,,,,,,,,,,2,,,70,7.90
Jayon Brown,2558005,LB,LV,@LAC,4,1,,,,,,,,,,,,,,,,71,7.60
Malik Harrison,2563554,LB,BAL,@NYJ,4,1,,,,,,,,,,,,,,,,72,7.60
Raekwon McMillan,2558070,LB,NE,@MIA,4,1,,,,,,,,,,,,,,,,73,7.60
Samson Ebukam,2558830,LB,SF,@CHI,2,,1,1,,,,,,,,,,,1,,,74,7.40
Shaq Thompson,2552447,LB,CAR,CLE,2,4,,,,,,,,,,,,,1,,,75,7.10
Bud Dupree,2552289,LB,TEN,NYG,1,,1,1,,,1,,,,,,,,1,,2,76,6.77
Jerome Baker,2560966,LB,MIA,NE,3,2,,,,,,,,,,,,,,,,77,6.70
