PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tyreek Hill,2556214,WR,MIA,@NYJ,,,,2,,9,102,1,,,,,36.80,1,9,10,9,12,75,2,1,2,1,22.40
Mike Evans,2543468,WR,TB,@IND,,,,,,6,70,2,,,,,31.70,,6,6,6,9,67,1,1,2,2,22.00
DeVonta Smith,2566409,WR,PHI,BUF,,,,,,7,106,1,,,,,43.70,,7,7,7,8,88,1,1,,3,21.60
Zay Flowers,2569573,WR,BAL,@LAC,,,,37,1,5,25,1,,,,,31.30,1,5,6,5,8,63,1,1,2,4,20.70
Rashee Rice,2569921,WR,KC,@LV,,,,,,8,107,1,,,,,32.80,,8,8,8,10,80,1,1,,5,20.70
Nico Collins,2566127,WR,HOU,JAX,,,,,,7,104,1,,,,,44.60,,7,7,7,9,78,1,1,,6,19.90
Gabe Davis,2563602,WR,BUF,@PHI,,,,,,6,105,1,,,,,41.10,,6,6,6,12,50,2,1,,7,19.50
Calvin Ridley,2560854,WR,JAX,@HOU,,,,,,5,89,1,,,1,,31.80,,5,5,5,6,83,1,1,2,8,19.40
Deebo Samuel,2562721,WR,SF,@SEA,,,,15,1,7,79,,,,,,33.90,4,7,11,7,9,78,2,3,1,9,18.90
Christian Watson,2567637,WR,GB,@DET,,,,,,5,94,1,,,,,42.70,,5,5,5,7,71,2,2,,10,17.90
Jakobi Meyers,2562492,WR,LV,KC,,,,2,,6,79,1,,,,,32.70,1,6,7,6,7,86,1,1,,11,17.10
DJ Moore,2560813,WR,CHI,@MIN,,,,,,11,114,,,,,,18.50,,11,11,11,13,85,,,,12,16.90
Stefon Diggs,2552608,WR,BUF,@PHI,,,,,,6,74,1,,,,,41.10,,6,6,6,11,55,1,1,,13,16.40
CeeDee Lamb,2563848,WR,DAL,WAS,,,,,,4,53,1,,,1,,52.00,1,4,5,4,9,44,2,1,,14,16.30
Michael Pittman,2564136,WR,IND,TB,,,,,,10,107,,,,,,29.00,,10,10,10,13,77,1,,,15,15.70
Keenan Allen,2540154,WR,LAC,BAL,,,,,,14,106,,,,,1,20.50,,14,14,14,16,88,,,,16,15.60
Jaylen Waddle,2566292,WR,MIA,@NYJ,,,,,,8,114,,,,,,36.80,,8,8,8,8,100,,,,17,15.40
Brandin Cooks,2543498,WR,DAL,WAS,,,,,,4,72,1,,,,,52.00,,4,4,4,5,80,,,,18,15.20
Chris Olave,2567973,WR,NO,@ATL,,,,,,7,114,,,,,,26.60,,7,7,7,9,78,,,,19,14.90
Tank Dell,2569813,WR,HOU,JAX,,,,12,,5,50,1,,,,,44.60,1,5,6,5,8,63,1,1,2,20,14.70
Curtis Samuel,2558066,WR,WAS,@DAL,,,,,,9,100,,,,,,32.90,,9,9,9,12,75,1,1,,21,14.50
Amon-Ra St. Brown,2566073,WR,DET,GB,,,,,,9,95,,,,,,40.70,,9,9,9,11,82,1,1,,22,14.00
Garrett Wilson,2568048,WR,NYJ,MIA,,,,,,7,44,1,,,,,22.40,,7,7,7,10,70,1,1,2,23,13.90
Jalin Hyatt,2570152,WR,NYG,NE,,,,,,5,109,,,,,,29.70,,5,5,5,6,83,,,,24,13.40
Jayden Reed,2569765,WR,GB,@DET,,,,16,,4,34,1,,,,,42.70,2,4,6,4,8,50,1,1,2,25,13.00
A.J. Brown,2562238,WR,PHI,BUF,,,,,,5,37,1,,,,,43.70,,5,5,5,9,56,1,1,2,26,12.20
Kalif Raymond,2556661,WR,DET,GB,,,,6,,5,90,,,,,,40.70,1,5,6,5,5,100,,,,27,12.10
Brandon Aiyuk,2565093,WR,SF,@SEA,,,,,,2,50,1,,,,,33.90,,2,2,2,4,50,,,,28,12.00
Marquise Brown,2562379,WR,ARI,LA,,,,,,6,88,,,,,,29.60,,6,6,6,12,50,,,,29,11.80
Ja'Marr Chase,2565941,WR,CIN,PIT,,,,,,4,81,,,,,,22.00,,4,4,4,6,67,1,,,30,11.60
Drake London,2567250,WR,ATL,NO,,,,,,5,91,,,,,,16.40,,5,5,5,7,71,,,,31,11.60
Christian Kirk,2560781,WR,JAX,@HOU,,,,,,4,89,,,,,,31.80,,4,4,4,7,57,,,,32,10.90
Greg Dortch,2562645,WR,ARI,LA,,,,,,3,27,1,,,,,29.60,,3,3,3,9,33,1,1,2,33,10.20
KaVontae Turpin,2569509,WR,DAL,WAS,,,,,,1,34,1,,,,,52.00,,1,1,1,1,100,,,,34,9.90
Davante Adams,2543495,WR,LV,KC,,,,,,5,73,,,,,,32.70,,5,5,5,7,71,1,,,35,9.80
Olamide Zaccheaus,2562808,WR,PHI,BUF,,,,,,1,29,1,,,,,43.70,,1,1,1,1,100,,,,36,9.40
Tutu Atwell,2566196,WR,LA,@ARI,,,,,,3,76,,,,,,19.80,,3,3,3,3,100,,,,37,9.10
Josh Reynolds,2558194,WR,DET,GB,,,,,,2,15,1,,,,,40.70,,2,2,2,4,50,1,1,,38,8.50
Josh Downs,2569861,WR,IND,TB,,,,,,5,43,,,,,,29.00,,5,5,5,13,38,3,1,1,39,8.30
Jordan Addison,2570074,WR,MIN,CHI,,,,,,6,39,,,,,,21.20,,6,6,6,10,60,,,,40,8.20
Jonathan Mingo,2569597,WR,CAR,@TEN,,,,,,4,60,,,,,,18.30,,4,4,4,6,67,,,,41,8.00
Jahan Dotson,2568321,WR,WAS,@DAL,,,,,,5,52,,,,,,32.90,,5,5,5,6,83,,,,42,7.70
Isaiah Hodgins,2563611,WR,NYG,NE,,,,,,1,12,1,,,,,29.70,,1,1,1,1,100,1,1,,43,7.70
