PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jessie Bates,2560970,DB,ATL,NO,7,5,,,1,1,,1,,,,,,1,,92,,1,30.07
DaRon Bland,2567490,DB,DAL,WAS,7,3,,,1,,,1,,,,,,1,,63,,2,24.40
Carlton Davis,2561039,DB,TB,@IND,8,2,,,1,,,,,,,,,2,,3,,3,21.80
Jonathan Owens,2561255,DB,GB,@DET,8,4,,1,,,1,,1,,,,,,,,27,4,21.80
Jevon Holland,2566283,DB,MIA,@NYJ,5,,,,1,,,1,,,,,,1,,99,,5,20.80
James Bradberry,2555175,DB,PHI,BUF,3,,,,1,,,,,,,,,5,,5,,6,20.67
D.J. Reed,2560850,DB,NYJ,MIA,8,2,,,1,,,,,,,,,1,,,,7,19.20
Xavier McKinney,2564766,DB,NYG,NE,4,6,,,1,,,,,,,,,2,,18,,8,18.70
Josh Metellus,2564568,DB,MIN,CHI,5,4,0.5,,,2,,,,,,,,,1,,,9,18.40
Tyrann Mathieu,2540180,DB,NO,@ATL,3,1,,,2,,,,,,,,,2,1,21,,10,18.30
P.J. Locke,2563012,DB,DEN,CLE,5,2,1,,,1,,,,,,,,1,1,,,11,17.20
Antoine Winfield Jr.,2565261,DB,TB,@IND,8,2,,,,,,,,,,,,1,,,,12,15.70
Derek Stingley Jr.,2567694,DB,HOU,JAX,4,1,,,1,,,,,,,,,2,,14,,13,15.57
Mike Hilton,2556559,DB,CIN,PIT,8,,,2,,,,,,,,,,,1,,,14,15.50
Jalen Thompson,2563339,DB,ARI,LA,5,2,,,1,,,,,,,,,1,,14,,15,15.17
Kevin Byard,2555158,DB,PHI,BUF,8,5,,,,,,,,,,,,,,,,16,15.00
Jaylon Johnson,2563701,DB,CHI,@MIN,2,,,,1,,,,,,,,,3,,19,,17,14.63
Reed Blankenship,2568057,DB,PHI,BUF,8,3,,,,,,,,,,,,,,,,18,13.80
Amani Hooker,2562666,DB,TEN,CAR,8,3,,,,,,,,,,,,,,,,19,13.80
