PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jeffery Simmons,2562733,DL,TEN,CAR,5,,1,3,,,1,,,,,,,,1,,2,1,15.57
Nick Bosa,2562629,DL,SF,@SEA,3,2,2,2,,,,,,,,,,,5,,,2,15.20
Denico Autry,2550646,DL,TEN,CAR,3,,2,3,,,,,,,,,,,2,,,3,14.00
Johnathan Hankins,2540147,DL,DAL,WAS,3,1,2,2,,,,,,,,,,,2,,,4,13.10
Kobie Turner,2569954,DL,LA,@ARI,3,1,2,2,,,,,,,,,,,2,,,5,13.10
Brian Burns,2562242,DL,CAR,@TEN,2,2,1,2,,,,,,,,,,1,2,,,6,12.70
Christian Wilkins,2562782,DL,MIA,@NYJ,3,,2,2,,,,,,,,,,,2,,,7,12.50
DeForest Buckner,2555275,DL,IND,TB,5,1,,1,,,,,,,,,,1,,,,8,12.10
Calijah Kancey,2570356,DL,TB,@IND,2,1,1,2,,,,,,,,,,1,1,,,9,11.60
Javon Hargrave,2555239,DL,SF,@SEA,2,5,1.5,1,,,,,,,,,,,2,,,10,11.50
D.J. Wonnum,2564583,DL,MIN,CHI,3,2,,,,,,,,,,,,2,,,,11,10.70
Michael Hoecht,2564346,DL,LA,@ARI,4,1,1,1,,,,,,,,,,,1,,,12,10.60
Greg Rousseau,2565875,DL,BUF,@PHI,3,1,,3,,,1,,,,,,,,,,,13,10.60
Jihad Ward,2555248,DL,NYG,NE,2,3,1.5,1,,,,,,,,,,,2,,,14,10.30
Austin Johnson,2556368,DL,LAC,BAL,2,2,,,,1,,,,,,,,1,,,,15,10.20
Daron Payne,2560834,DL,WAS,@DAL,3,,,2,,,,,,,,,,1,,,,16,10.00
Keion White,2570107,DL,NE,@NYG,3,2,1,1,,,,,,,,,,,1,,,17,9.70
Jalen Carter,2570203,DL,PHI,BUF,3,1,,1,,,,,,,,,1,,,,,18,9.60
Carl Granderson,2562273,DL,NO,@ATL,4,6,,,,,,,,,,,,,,,,19,9.60
Christian Barmore,2566328,DL,NE,@NYG,2,,1,1,,,,,,,,,,1,1,,,20,9.50
Cameron Heyward,2508109,DL,PIT,@CIN,3,1,1,1,,,,,,,,,,,1,,,21,9.10
Montez Sweat,2562749,DL,CHI,@MIN,2,1,1.5,1,,,,,,,,,,,2,,,22,9.10
Derrick Brown,2563629,DL,CAR,@TEN,2,3,,1,,,,,,,,,,1,,,,23,8.80
Osa Odighizuwa,2566016,DL,DAL,WAS,4,1,,1,,,,,,,,,,,1,,,24,8.60
George Karlaftis,2567796,DL,KC,@LV,3,,1,1,,,,,,,,,,,1,,,25,8.50
Arik Armstead,2552493,DL,SF,@SEA,2,3,1,,,,,,,,,,,,2,,,26,7.80
Emmanuel Ogbah,2555278,DL,MIA,@NYJ,1,,1,,,1,,,,,,,,,1,,,27,7.50
