PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Rashan Gary,2562376,LB,GB,@DET,5,2,3,,,2,1,,,,,,,,3,,,1,24.20
Jordyn Brooks,2565135,LB,SEA,SF,7,5,,,1,,,1,,,,,,1,,12,,2,23.90
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@DEN,7,5,1,2,,1,,,,,,,,,1,,,3,22.50
Danielle Hunter,2552603,LB,MIN,CHI,6,3,1.5,2,,1,,,,,,,,,3,,,4,21.80
Bobby Okereke,2562416,LB,NYG,NE,7,1,,,1,,,,,,,,,2,,55,,5,21.43
C.J. Mosley,2543464,LB,NYJ,MIA,9,5,,1,,,,,,,,,,1,,,,6,20.50
Jerome Baker,2560966,LB,MIA,@NYJ,6,,,1,1,,,,,,,,,2,,1,,7,19.03
Nicholas Morrow,2559054,LB,PHI,BUF,7,5,,1,,,,,,,,,,1,,,,8,17.50
T.J. Watt,2558064,LB,PIT,@CIN,5,,2,1,,1,,,,,,,,,2,,,9,17.50
T.J. Edwards,2562648,LB,CHI,@MIN,6,,,1,1,,,,,,,,,1,1,,,10,17.00
Josh Allen,2562619,LB,JAX,@HOU,4,1,2.5,2,,,,,,,,,,,4,,,11,16.60
Patrick Queen,2563575,LB,BAL,@LAC,5,2,,1,,1,,,,,,,,1,,,,12,16.20
Khalil Mack,2543463,LB,LAC,BAL,4,2,2,1,,,,,,,,,,1,1,,,13,15.70
Ivan Pace Jr.,2571210,LB,MIN,CHI,7,2,1,1,,,,,,,,,,,1,,,14,15.70
Christian Harris,2567679,LB,HOU,JAX,7,5,,1,,,,,,,,,,,1,,,15,15.50
Roquan Smith,2560877,LB,BAL,@LAC,5,3,,,,1,,,,,,,,1,,,,16,15.30
Samson Ebukam,2558830,LB,IND,TB,3,1,2,1,,1,,,,,,,,,2,,,17,15.10
Jaelan Phillips,2566289,LB,MIA,@NYJ,3,1,1,3,,,,,,,,,,1,2,,,18,15.10
Devin Lloyd,2567751,LB,JAX,@HOU,6,2,,1,,,,,,,,,,1,,,,19,14.20
Kayvon Thibodeaux,2568015,LB,NYG,NE,4,1,0.5,2,,1,,,,,,,,,,,,20,14.10
Foye Oluokun,2561132,LB,JAX,@HOU,8,3,,,,,,,,,,,,,,,,21,13.80
Tremaine Edmunds,2560713,LB,CHI,@MIN,5,2,,1,,1,,,,,,,,,,,,22,13.70
Damone Clark,2567493,LB,DAL,WAS,7,2,,1,,,,,,,,,,,,,,23,13.20
Drue Tranquill,2562765,LB,KC,@LV,6,2,,2,,,,,,,,,,,,,,24,13.20
Alex Singleton,2553739,LB,DEN,CLE,4,6,,,,,1,,,,,,,1,,,,25,13.10
Kaden Elliss,2562901,LB,ATL,NO,4,2,,2,,,,,,,,,,1,,,,26,12.70
Robert Spillane,2561596,LB,LV,KC,6,5,,,,,,,,,,,,,1,,,27,12.50
Zach Cunningham,2558094,LB,PHI,BUF,7,3,,,,,,,,,,,,,,,,28,12.30
Terrel Bernard,2567325,LB,BUF,@PHI,3,2,,,1,,,,,,,,,1,,2,,29,11.77
Logan Wilson,2563752,LB,CIN,PIT,6,4,,,,,,,,,,,,,,,,30,11.40
Jadeveon Clowney,2543456,LB,BAL,@LAC,2,1,1,,,1,1,,,,,,,,2,,,31,11.10
Isaiah McDuffie,2566082,LB,GB,@DET,5,6,,,,,,,,,,,,,,,,32,11.10
Pete Werner,2566358,LB,NO,@ATL,7,1,,,,,,,,,,,,,,,,33,11.10
Nik Bonitto,2567517,LB,DEN,CLE,1,1,1.5,1,,,,,,,,,,1,3,,,34,10.60
SirVocea Dennis,2570347,LB,TB,@IND,5,1,,,,,,,,,,,,1,,,,35,10.60
Azeez Al-Shaair,2562462,LB,TEN,CAR,6,2,,,,,,,,,,,,,,,,36,10.20
Christian Elliss,2567004,LB,NE,@NYG,5,2,,1,,,,,,,,,,,,,,37,10.20
Anfernee Jennings,2564613,LB,NE,@NYG,2,2,1.5,1,,,,,,,,,,,2,,,38,9.70
Ja'Whaun Bentley,2561143,LB,NE,@NYG,2,1,1,,,1,,,,,,,,,1,,,39,9.60
Micah Parsons,2566019,LB,DAL,WAS,2,1,1.5,1,,,,,,,,,,,3,,,40,9.60
Arden Key,2560779,LB,TEN,CAR,2,,1,,,1,,,,,,,,,2,,,41,9.50
Bobby Wagner,2532966,LB,SEA,SF,4,4,,,,,,,,,,,,,2,,,42,9.40
Dre Greenlaw,2562428,LB,SF,@SEA,5,3,,,,,,,,,,,,,,,,43,9.30
Eric Kendricks,2552312,LB,LAC,BAL,4,3,,1,,,,,,,,,,,,,,44,9.30
Josey Jewell,2560763,LB,DEN,CLE,2,1,1,,,1,,,,,,,,,,,,45,9.10
Sione Takitaki,2562753,LB,CLE,@DEN,6,,,,,,,,,,,,,,,,,46,9.00
Jamin Davis,2566595,LB,WAS,@DAL,2,4,,,,1,,,,,,,,,,,,47,8.90
Cody Barton,2562472,LB,WAS,@DAL,4,2,,1,,,,,,,,,,,,,,48,8.70
Micah McFadden,2568003,LB,NYG,NE,4,2,,1,,,,,,,,,,,,,,49,8.70
Elandon Roberts,2556119,LB,PIT,@CIN,4,2,,1,,,,,,,,,,,,,,50,8.70
Krys Barnes,2563971,LB,ARI,LA,3,4,,1,,,,,,,,,,,,,,51,8.40
Devin White,2562781,LB,TB,@IND,4,3,,,,,,,,,,,,,1,,,52,8.30
Kenneth Murray,2565063,LB,LAC,BAL,5,1,,,,,,,,,,,,,,,,53,8.10
Christian Rozeboom,2564394,LB,LA,@ARI,4,1,,1,,,,,,,,,,,,,,54,8.10
E.J. Speed,2562955,LB,IND,TB,5,1,,,,,,,,,,,,,,,,55,8.10
Quay Walker,2567631,LB,GB,@DET,5,1,,,,,,,,,,,,,,,,56,8.10
Alex Anzalone,2558163,LB,DET,GB,4,2,,,,,,,,,,,,,1,,,57,7.70
Tyrel Dodson,2562560,LB,BUF,@PHI,3,1,,,,,,,,,,,,1,,,,58,7.60
Blake Cashman,2562496,LB,HOU,JAX,4,2,,,,,,,,,,,,,,,,59,7.20
Demario Davis,2533008,LB,NO,@ATL,4,2,,,,,,,,,,,,,,,,60,7.20
Jonathon Cooper,2566028,LB,DEN,CLE,4,1,,,,,,,,,,,,,1,,,61,7.10
Ernest Jones,2566229,LB,LA,@ARI,1,5,,,,,,,,,,,,1,,,,62,7.00
Lukas Van Ness,2569792,LB,GB,@DET,3,,,1,,,,,,,,,,,2,,,63,7.00
Zaire Franklin,2561155,LB,IND,TB,3,4,,,,,,,,,,,,,,,,64,6.90
Henry To'oTo'o,2569831,LB,HOU,JAX,3,1,,1,,,,,,,,,,,,,,65,6.60
Mykal Walker,2563530,LB,PIT,@CIN,4,1,,,,,,,,,,,,,,,,66,6.60
Josh Woods,2561626,LB,ARI,LA,4,1,,,,,,,,,,,,,,,,67,6.60
