PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tyler Higbee,2555364,TE,LA,@ARI,,,,,,5,29,2,,,,,20.00,,5,5,5,5,100,2,2,2,1,18.90
Pat Freiermuth,2566442,TE,PIT,@CIN,,,,,,9,120,,,,,,21.60,,9,9,9,11,82,,,,2,16.50
Sam LaPorta,2569726,TE,DET,GB,,,,,,5,47,1,,,1,,16.60,,5,5,5,8,63,2,1,2,3,15.20
T.J. Hockenson,2562378,TE,MIN,CHI,,,,,,5,50,1,,,,,13.50,,5,5,5,6,83,1,1,,4,13.50
Gerald Everett,2557889,TE,LAC,BAL,,,,,,4,43,1,,,,,13.80,,4,4,4,4,100,2,2,2,5,12.30
Travis Kelce,2540258,TE,KC,@LV,,,,,,6,91,,,,,,16.60,,6,6,6,7,86,,,,6,12.10
Trey McBride,2568117,TE,ARI,LA,,,,,,7,60,,,,,,9.50,,7,7,7,9,78,2,1,1,7,9.50
David Njoku,2557986,TE,CLE,@DEN,,,,,,6,59,,,,,,13.60,,6,6,6,9,67,1,,1,8,8.90
Tucker Kraft,2569768,TE,GB,@DET,,,,,,2,15,1,,,,,8.50,,2,2,2,2,100,1,1,,9,8.50
Drew Sample,2562720,TE,CIN,PIT,,,,,,1,11,1,,,,,13.80,,1,1,1,1,100,1,1,,10,8.20
Cole Kmet,2563704,TE,CHI,@MIN,,,,,,7,43,,,,,,7.80,,7,7,7,7,100,,,,11,7.80
Evan Engram,2557858,TE,JAX,@HOU,,,,,,5,49,,,,,,14.40,,5,5,5,8,63,1,,1,12,7.40
Adam Trautman,2564703,TE,DEN,CLE,,,,,,1,8,1,,,,,7.30,,1,1,1,1,100,1,1,2,13,7.30
Taysom Hill,2558954,TE,NO,@ATL,,,,26,,2,55,,,,,1,13.60,7,2,9,2,2,100,,1,,14,7.10
Chigoziem Okonkwo,2567658,TE,TEN,CAR,,,,,,4,45,,,,,,8.70,,4,4,4,5,80,1,1,,15,7.10
Luke Farrell,2566160,TE,JAX,@HOU,,,,,,3,55,,,,,,14.40,,3,3,3,5,60,1,,1,16,7.00
Juwan Johnson,2564676,TE,NO,@ATL,,,,,,4,45,,,,,,13.60,,4,4,4,7,57,1,1,,17,6.50
Cade Otton,2568312,TE,TB,@IND,,,,,,4,45,,,,,,9.70,,4,4,4,4,100,1,1,2,18,6.50
Dalton Kincaid,2569594,TE,BUF,@PHI,,,,,,5,38,,,,,,6.30,,5,5,5,6,83,,,,19,6.30
Isaiah Likely,2567283,TE,BAL,@LAC,,,,,,4,40,,,,,,6.00,,4,4,4,6,67,,,,20,6.00
Tyler Conklin,2561027,TE,NYJ,MIA,,,,,,4,33,,,,,,8.10,,4,4,4,5,80,,,,21,5.30
Harrison Bryant,2563767,TE,CLE,@DEN,,,,,,1,2,1,,,,1,13.60,1,1,2,1,1,100,1,1,2,22,4.70
Noah Gray,2566178,TE,KC,@LV,,,,,,3,30,,,,,,16.60,,3,3,3,3,100,,,,23,4.50
Jake Ferguson,2567496,TE,DAL,WAS,,,,,,1,35,,,,,,5.70,,1,1,1,3,33,,,,24,4.00
Will Mallory,2569849,TE,IND,TB,,,,,,2,29,,,,,,7.40,,2,2,2,3,67,1,,,25,3.90
Tanner Hudson,2561215,TE,CIN,PIT,,,,,,4,18,,,,,,13.80,,4,4,4,5,80,,,,26,3.80
Michael Mayer,2570032,TE,LV,KC,,,,,,2,27,,,,,,5.60,,2,2,2,4,50,,,,27,3.70
Connor Heyward,2568138,TE,PIT,@CIN,,,,,,2,11,,,,,,21.60,,2,2,2,2,100,,,,28,3.60
Mo Alie-Cox,2558832,TE,IND,TB,,,,,,1,30,,,,,,7.40,,1,1,1,1,100,,,,29,3.50
Noah Fant,2562383,TE,SEA,SF,,,,,,2,25,,,,,,7.50,,2,2,2,2,100,,,,30,3.50
George Kittle,2558266,TE,SF,@SEA,,,,,,3,19,,,,,,4.80,,3,3,3,5,60,1,1,,31,3.40
Cole Turner,2568354,TE,WAS,@DAL,,,,,,1,29,,,,,,5.90,,1,1,1,1,100,,,,32,3.40
Kyle Pitts,2565830,TE,ATL,NO,,,,,,2,22,,,,,,4.70,,2,2,2,2,100,,,,33,3.20
Ian Thomas,2560894,TE,CAR,@TEN,,,,,,1,9,,,,,,5.90,,1,1,1,1,100,,,,34,2.90
Jeremy Ruckert,2568042,TE,NYJ,MIA,,,,,,2,18,,,,,,8.10,,2,2,2,4,50,,,,35,2.80
Will Dissly,2561046,TE,SEA,SF,,,,,,1,21,,,,,,7.50,,1,1,1,1,100,,,,36,2.60
Logan Thomas,2543767,TE,WAS,@DAL,,,,,,2,15,,,,,,5.90,,2,2,2,4,50,,,,37,2.50
Austin Hooper,2555415,TE,LV,KC,,,,,,1,14,,,,,,5.60,,1,1,1,2,50,,,,38,1.90
Jack Stoll,2567061,TE,PHI,BUF,,,,,,1,14,,,,,,1.90,,1,1,1,2,50,1,1,,39,1.90
