PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Chris Jones,2556369,DL,KC,PHI,5,,2,4,,,,,,,,,,,2,,,5.22,1,18.50,13.28
Ogbo Okoronkwo,2560829,DL,CLE,PIT,4,1,1,4,,,,,,,,,,,1,,,4.00,2,15.10,11.1
Dexter Lawrence,2562301,DL,NYG,@WAS,4,,1,1,,,,,,,,,,2,1,,,5.37,3,15.00,9.63
Leonard Floyd,2555285,DL,BUF,NYJ,3,1,2.5,2,,,,,,,,,,,3,,,3.90,4,14.60,10.7
Maxx Crosby,2562439,DL,LV,@MIA,3,3,1,1,,,,,,,,,,1,2,,,7.64,5,13.30,5.66
Jonathan Allen,2557844,DL,WAS,NYG,3,1,1.5,2,,,,,,,,,,,2,,,5.58,6,12.10,6.52
Jeffery Simmons,2562733,DL,TEN,@JAX,2,,,1,,,,,,,,,,,1,,,5.83,7,11.70,5.87
Leki Fotu,2564910,DL,ARI,@HOU,4,,1,2,,,,,,,,,,,1,,,2.64,8,11.50,8.86
Myles Garrett,2557965,DL,CLE,PIT,2,,2,2,,,,,,,,,,,3,,,7.76,9,11.50,3.74
Vita Vea,2560909,DL,TB,@SF,4,,1,2,,,,,,,,,,,1,,,5.26,10,11.50,6.24
Aidan Hutchinson,2567547,DL,DET,CHI,2,4,1,,,1,,,,,,,,,1,,,5.82,11,11.40,5.58
Quinnen Williams,2562599,DL,NYJ,@BUF,2,4,1,2,,,,,,,,,,,1,,,5.15,12,10.90,5.75
Michael Hoecht,2564346,DL,LA,SEA,5,1,,1,,,,,,,,,,,,,,6.63,13,9.60,2.97
Derrick Brown,2563629,DL,CAR,DAL,4,2,,1,,,,,,,,,,,1,,,6.60,14,9.20,2.6
Will Anderson Jr.,2569834,DL,HOU,ARI,2,,1,2,,,,,,,,,,,2,,,4.82,15,9.00,4.18
Cameron Heyward,2508109,DL,PIT,@CLE,5,,,1,,,,,,,,,,,,,,6.05,16,9.00,2.95
Trey Hendrickson,2557943,DL,CIN,@BAL,2,,1,2,,,,,,,,,,,1,,,4.58,17,8.50,3.92
Justin Madubuike,2563563,DL,BAL,CIN,3,,1,1,,,,,,,,,,,1,,,4.86,18,8.50,3.64
Ed Oliver,2562322,DL,BUF,NYJ,3,,1,1,,,,,,,,,,,1,,,4.85,19,8.50,3.65
Zach Allen,2562219,DL,DEN,MIN,3,2,,1,,,,,,,,,,,2,,,5.99,20,8.20,2.21
Dante Stills,2570218,DL,ARI,@HOU,2,2,1,1,,,,,,,,,,,1,,,3.74,21,8.20,4.46
D.J. Wonnum,2564583,DL,MIN,@DEN,2,2,1,1,,,,,,,,,,,1,,,6.47,22,8.20,1.73
Arik Armstead,2552493,DL,SF,TB,2,1,1,1,,,,,,,,,,,2,,,3.74,23,8.10,4.36
Sebastian Joseph-Day,2561079,DL,SF,TB,2,1,1,1,,,,,,,,,,,2,,,3.40,24,8.10,4.7
Milton Williams,2566418,DL,PHI,@KC,4,1,,1,,,,,,,,,,,,,,3.61,25,8.10,4.49
D.J. Jones,2558265,DL,DEN,MIN,2,1,,,,1,,,,,,,,,1,,,2.61,26,7.60,4.99
Kenny Clark,2555282,DL,GB,LAC,1,,,,,1,,,,,,,,1,,,,3.75,27,7.50,3.75
Alim McNeill,2566061,DL,DET,CHI,2,,1,1,,,,,,,,,,,2,,,4.46,28,7.50,3.04
Jonah Williams,2564403,DL,LA,SEA,1,3,1,1,,,,,,,,,,,1,,,3.45,29,7.30,3.85
Nick Bosa,2562629,DL,SF,TB,1,2,1.5,,,,,,,,,,,,3,,,5.51,30,7.20,1.69
Daron Payne,2560834,DL,WAS,NYG,1,2,1,1,,,,,,,,,,,2,,,5.75,31,7.20,1.45
Aaron Donald,2543485,DL,LA,SEA,1,,,1,,,,,,,,,,1,3,,,5.80,32,7.00,1.2
Chase Young,2565294,DL,SF,TB,2,,1,1,,,,,,,,,,,1,,,5.01,33,7.00,1.99
Demarcus Lawrence,2543490,DL,DAL,@CAR,1,2,1,1,,,,,,,,,,,1,,,3.83,34,6.70,2.87
Brian Burns,2562242,DL,CAR,DAL,2,1,,1,,,,,,,,,,,3,,,5.48,35,6.60,1.12
Joshua Paschal,2567559,DL,DET,CHI,2,3,,1,,,,,,,,,,,,,,2.61,36,6.30,3.69
Quinton Jefferson,2555358,DL,NYJ,@BUF,1,2,,,,1,,,,,,,,,,,,3.29,37,6.20,2.91
Roy Lopez,2566133,DL,ARI,@HOU,3,2,,,,,,,,,,,,,1,,,2.51,38,6.20,3.69
George Karlaftis,2567796,DL,KC,PHI,2,1,1,,,,,,,,,,,,1,,,5.13,39,6.10,0.97
Montez Sweat,2562749,DL,CHI,@DET,1,1,1,1,,,,,,,,,,,1,,,5.10,40,6.10,1.0
Micheal Clemons,2568024,DL,NYJ,@BUF,3,,,1,,,,,,,,,,,,,,2.22,41,6.00,3.78
Jihad Ward,2555248,DL,NYG,@WAS,1,,1,1,,,,,,,,,,,2,,,3.64,42,6.00,2.36
Sam Williams,2567514,DL,DAL,@CAR,1,,1,1,,,,,,,,,,,2,,,1.90,43,6.00,4.1
Jermaine Johnson II,2568033,DL,NYJ,@BUF,3,2,,,,,,,,,,,,,,,,5.06,44,5.70,0.64
Jarran Reed,2555238,DL,SEA,@LA,1,2,,,,,,,,,,,,1,1,,,4.25,45,5.70,1.45
Josh Sweat,2560889,DL,PHI,@KC,2,2,,,,,,,,,,,,,3,,,6.05,46,5.70,-0.35
Justin Jones,2560769,DL,CHI,@DET,3,1,,,,,,,,,,,,,1,,,4.47,47,5.60,1.13
Karl Brooks,2569753,DL,GB,LAC,1,,1,1,,,,,,,,,,,1,,,1.81,48,5.50,3.69
John Cominsky,2562249,DL,DET,CHI,2,,,,,,,,,,,,,1,,,,2.94,49,5.50,2.56
Shaq Lawson,2555252,DL,BUF,NYJ,1,,1,1,,,,,,,,,,,1,,,1.85,50,5.50,3.65
BJ Ojulari,2570233,DL,ARI,@HOU,1,,1,1,,,,,,,,,,,1,,,2.70,51,5.50,2.8
Casey Toohill,2564868,DL,WAS,NYG,1,,1,1,,,,,,,,,,,1,,,4.31,52,5.50,1.19
Christian Wilkins,2562782,DL,MIA,LV,2,,,1,,,,,,,,,,,2,,,7.41,53,5.50,-1.91
Teair Tart,2565474,DL,HOU,ARI,2,1,,1,,,,,,,,,,,,,,3.66,54,5.10,1.44
John Jenkins,2539231,DL,LV,@MIA,2,3,,,,,,,,,,,,,,,,3.88,55,4.80,0.92
Harrison Phillips,2560840,DL,MIN,@DEN,1,3,,1,,,,,,,,,,,,,,6.20,56,4.80,-1.4
Kobie Turner,2569954,DL,LA,SEA,2,2,,,,,,,,,,,,,1,,,3.69,57,4.70,1.01
Will McDonald IV,2570191,DL,NYJ,@BUF,1,1,,1,,,,,,,,,,,2,,,1.04,58,4.60,3.56
