PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Jalen Thompson,2563339,DB,ARI,@HOU,8,,1,1,1,,,,,,,,,1,1,,,8.37,1,22.00,13.63
Kevin Byard,2555158,DB,PHI,@KC,8,,,,1,,,,,,,,,2,,,,9.38,2,20.50,11.12
Rasul Douglas,2558168,DB,BUF,NYJ,2,2,,,2,,1,,,,,,,3,,8,2,7.88,3,20.03,12.15
Trent McDuffie,2567802,DB,KC,PHI,4,,2,2,,1,,,,,,,,1,1,,,9.50,4,19.50,10.0
Charvarius Ward,2561417,DB,SF,TB,8,1,,1,,,,,,,,,,2,,,,8.71,5,19.10,10.39
Nate Hobbs,2566259,DB,LV,@MIA,6,2,,1,,1,,,,,,,,1,,,,9.27,6,17.70,8.43
Antoine Winfield Jr.,2565261,DB,TB,@SF,9,7,,,,,,,,,,,,,,,,9.24,7,17.70,8.46
Xavier McKinney,2564766,DB,NYG,@WAS,8,5,,1,,,1,,,,,,,,,,,9.54,8,17.50,7.96
D.J. Reed,2560850,DB,NYJ,@BUF,9,,,2,,,,,,,,,,,,,,7.80,9,16.50,8.7
Jordan Battle,2569648,DB,CIN,@BAL,10,2,,,,,,,,,,,,,,,,1.88,10,16.20,14.32
DaRon Bland,2567490,DB,DAL,@CAR,2,3,,,1,,,1,,,,,,1,,30,,8.97,11,15.80,6.83
Devon Witherspoon,2570323,DB,SEA,@LA,5,3,1,1,,,,,,,,,,1,1,,,10.31,12,15.80,5.49
Antonio Hamilton,2556804,DB,ARI,@HOU,4,1,,,1,,,,,,,,,3,,,,7.39,13,15.60,8.21
Derion Kendrick,2567841,DB,LA,SEA,3,,,,1,,,,,,,,,3,,,,7.73,14,15.50,7.77
Quandre Diggs,2552262,DB,SEA,@LA,8,5,,,,,,,,,,,,,,,,7.23,15,15.00,7.77
Derek Stingley Jr.,2567694,DB,HOU,ARI,3,3,,,1,,,,,,,,,2,,,,6.84,16,14.80,7.96
Tyrique Stevenson,2569627,DB,CHI,@DET,3,1,,,1,1,,,,,,,,1,,5,,9.77,17,14.77,5.0
Brian Branch,2569729,DB,DET,CHI,4,2,,3,,,,,,,,,,1,1,,,10.07,18,14.70,4.63
Nick McCloud,2566638,DB,NYG,@WAS,3,1,,,1,1,,,,,,,,1,,,,6.19,19,14.60,8.41
Xavien Howard,2555539,DB,MIA,LV,6,2,,1,,,,,,,,,,1,,,,7.53,20,14.20,6.67
Isaiah Pola-Mao,2568993,DB,LV,@MIA,4,3,,,1,,,,,,,,,1,,,,1.61,21,13.80,12.19
Marcus Williams,2558847,DB,BAL,CIN,5,2,,,,,,,,,,,,2,,,,8.27,22,13.70,5.43
Jalen Ramsey,2555280,DB,MIA,LV,1,,,,2,,,,,,,,,2,,3,,9.07,23,13.60,4.53
Trenton Thompson,2569155,DB,PIT,@CLE,5,1,,,,,,,,,,,,2,,,,0.95,24,13.10,12.15
Justin Simmons,2555550,DB,DEN,MIN,3,1,,,,,,,,,,,,3,,,,8.82,25,12.60,3.78
Alohi Gilman,2565042,DB,LAC,@GB,6,3,,1,,,,,,,,,,,,,,8.89,26,12.30,3.41
Tre'von Moehrig,2566268,DB,LV,@MIA,7,3,,,,,,,,,,,,,,,,8.14,27,12.30,4.16
L'Jarius Sneed,2564304,DB,KC,PHI,2,1,,,1,,,,,,,,,2,,,,9.11,28,12.10,2.99
Riq Woolen,2568288,DB,SEA,@LA,2,1,,,1,,,,,,,,,2,,,,7.23,29,12.10,4.87
Darnay Holmes,2564739,DB,NYG,@WAS,4,,,,1,,,,,,,,,1,,2,,3.04,30,12.07,9.03
Justin Reid,2560851,DB,KC,PHI,7,,,1,,,,,,,,,,,,,,9.17,31,12.00,2.83
Reed Blankenship,2568057,DB,PHI,@KC,7,1,,,,,,,,,,,,,1,,,10.94,32,11.60,0.66
Cameron Sutton,2558849,DB,DET,CHI,4,1,,1,,1,,,,,,,,,,,,7.23,33,11.60,4.37
Markquese Bell,2568666,DB,DAL,@CAR,6,4,,,,,,,,,,,,,,,,7.96,34,11.40,3.44
Julian Love,2562414,DB,SEA,@LA,5,2,,,,,,,,,,,,1,,,,8.24,35,11.20,2.96
Grant Delpit,2563773,DB,CLE,PIT,6,1,,1,,,,,,,,,,,,,,10.13,36,11.10,0.97
Daxton Hill,2567451,DB,CIN,@BAL,6,1,,1,,,,,,,,,,,,,,9.46,37,11.10,1.64
Quentin Lake,2567844,DB,LA,SEA,7,1,,,,,,,,,,,,,,,,3.89,38,11.10,7.21
Emmanuel Forbes,2570371,DB,WAS,NYG,4,,,,,,,,,,,,,2,,,,7.41,39,11.00,3.59
Darius Slay,2540288,DB,PHI,@KC,4,,,,,,,,,,,,,2,,,,8.32,40,11.00,2.68
Jordan Whitehead,2560930,DB,NYJ,@BUF,6,3,,,,,,,,,,,,,,,,8.78,41,10.80,2.02
Mike Hilton,2556559,DB,CIN,@BAL,4,1,1,1,,,,,,,,,,,1,,,8.98,42,10.60,1.62
Joey Porter Jr.,2570251,DB,PIT,@CLE,5,1,,,,,,,,,,,,1,,,,7.42,43,10.60,3.18
Chandon Sullivan,2560887,DB,PIT,@CLE,1,1,,,1,,,,,,,,,2,,,,2.93,44,10.60,7.67
Brandin Echols,2565726,DB,NYJ,@BUF,3,2,,,,,,,,,,,,1,,,,6.28,45,10.50,4.22
