PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Calvin Ridley,2560854,WR,JAX,TEN,,,,18,,7,103,2,,,,,9.36,1,27.60,18.24
Tyreek Hill,2556214,WR,MIA,LV,,,,,,10,146,1,,,,,17.87,2,25.60,7.73
Tank Dell,2569813,WR,HOU,ARI,,,,,,8,149,1,,,,,13.78,3,24.90,11.12
Brandon Aiyuk,2565093,WR,SF,TB,,,,,,5,156,1,,,,,13.71,4,24.10,10.39
Keenan Allen,2540154,WR,LAC,@GB,,,,,,10,116,1,,,,,16.45,5,22.60,6.15
DJ Moore,2560813,WR,CHI,@DET,,,,,,7,96,1,,,,,10.98,6,19.10,8.12
Khalil Shakir,2567334,WR,BUF,NYJ,,,,,,3,115,1,,,,,6.10,7,19.00,12.9
DK Metcalf,2562685,WR,SEA,@LA,,,,,,5,94,1,,,,,11.74,8,17.90,6.16
Davante Adams,2543495,WR,LV,@MIA,,,,,,7,82,1,,,,,11.91,9,17.70,5.79
Amon-Ra St. Brown,2566073,WR,DET,CHI,,,,,,8,77,1,,,,,14.98,10,17.70,2.72
Jayden Reed,2569765,WR,GB,LAC,,,,46,1,4,46,,,,,,9.88,11,17.20,7.32
Puka Nacua,2570026,WR,LA,SEA,,,,7,,5,70,1,,,,,14.02,12,16.20,2.18
Darius Slayton,2562736,WR,NYG,@WAS,,,,,,4,82,1,,,,,6.24,13,16.20,9.96
Courtland Sutton,2560888,WR,DEN,MIN,,,,,,4,66,1,,,,,10.71,14,14.60,3.89
DeAndre Hopkins,2540165,WR,TEN,@JAX,,,,,,4,59,1,,,,,12.00,15,13.90,1.9
Romeo Doubs,2567586,WR,GB,LAC,,,,,,5,53,1,,,,,8.11,16,13.80,5.69
Justin Watson,2560051,WR,KC,PHI,,,,,,5,53,1,,,,,6.18,17,13.80,7.62
Odell Beckham Jr.,2543496,WR,BAL,CIN,,,,,,4,116,,,,,,5.07,18,13.60,8.53
CeeDee Lamb,2563848,WR,DAL,@CAR,,,,7,,6,38,1,,,,,18.39,19,13.50,-4.89
DeVonta Smith,2566409,WR,PHI,@KC,,,,,,6,99,,,,,,9.59,20,12.90,3.31
Mike Evans,2543468,WR,TB,@SF,,,,,,5,43,1,,,,,13.39,21,12.80,-0.59
Rondale Moore,2566433,WR,ARI,@HOU,,,,6,,1,48,1,,,,,7.00,22,11.90,4.9
Jameson Williams,2567565,WR,DET,CHI,,,,,,2,44,1,,,,,5.24,23,11.40,6.16
Greg Dortch,2562645,WR,ARI,@HOU,,,,,,6,76,,,,,,1.65,24,10.60,8.95
Dontayvion Wicks,2569759,WR,GB,LAC,,,,,,3,91,,,,,,3.56,25,10.60,7.04
Elijah Moore,2566385,WR,CLE,PIT,,,,,,6,60,,,,,,6.51,26,10.50,3.99
Nelson Agholor,2552600,WR,BAL,CIN,,,,,,1,37,1,,,,,2.36,27,10.20,7.84
Nico Collins,2566127,WR,HOU,ARI,,,,,,7,65,,,,,,11.29,28,10.00,-1.29
Jahan Dotson,2568321,WR,WAS,NYG,,,,,,3,23,1,,,,,8.54,29,9.80,1.26
Adam Thielen,2541785,WR,CAR,DAL,,,,,,8,74,,,,,1,11.35,30,9.40,-1.95
Chris Moore,2555209,WR,TEN,@JAX,,,,38,,1,49,,,,,,3.10,31,9.20,6.1
Christian Watson,2567637,WR,GB,LAC,,,,1,,2,21,1,,,,,8.30,32,9.20,0.9
Tyler Lockett,2552430,WR,SEA,@LA,,,,,,5,51,,,,,,11.70,33,9.10,-2.6
Jaylen Waddle,2566292,WR,MIA,LV,,,,,,4,55,,,,,,12.21,34,9.00,-3.21
Jerry Jeudy,2563896,WR,DEN,MIN,,,,,,5,58,,,,,,10.19,35,8.30,-1.89
Terry McLaurin,2562489,WR,WAS,NYG,,,,,,5,43,,,,,,10.42,36,8.30,-2.12
Ja'Marr Chase,2565941,WR,CIN,@BAL,,,,,,2,12,1,,,,,14.61,37,8.20,-6.41
Deebo Samuel,2562721,WR,SF,TB,,,,-1,,3,63,,,,,,11.16,38,7.70,-3.46
Rashod Bateman,2565836,WR,BAL,CIN,,,,,,1,10,1,,,,,6.27,39,7.50,1.23
Chris Godwin,2558105,WR,TB,@SF,,,,,,6,39,,,,,,10.17,40,6.90,-3.27
Jakobi Meyers,2562492,WR,LV,@MIA,,,,,,4,49,,,,,,9.16,41,6.90,-2.26
Robert Woods,2540169,WR,HOU,ARI,,,,,,5,44,,,,,,6.72,42,6.90,0.18
Hunter Renfrow,2562712,WR,LV,@MIA,,,,,,5,42,,,,,,2.41,43,6.70,4.29
