PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
George Kittle,2558266,TE,SF,TB,,,,,,8,89,1,,,,,10.85,1,18.90,8.05
Josh Oliver,2562693,TE,MIN,@DEN,,,,,,4,47,1,,,,,1.72,2,12.70,10.98
Travis Kelce,2540258,TE,KC,PHI,,,,,,7,44,1,,,,1,14.70,3,11.90,-2.8
Stone Smartt,2569227,TE,LAC,@GB,,,,,,1,51,1,,,,,2.05,4,11.60,9.55
Dalton Schultz,2560866,TE,HOU,ARI,,,,,,2,32,1,,,,,9.96,5,10.20,0.24
Luke Schoonmaker,2569690,TE,DAL,@CAR,,,,,,2,23,1,,,,,1.00,6,9.30,8.3
David Njoku,2557986,TE,CLE,PIT,,,,,,7,56,,,,,,6.88,7,9.10,2.22
Donald Parham,2562394,TE,LAC,@GB,,,,,,4,57,,,,,,5.23,8,7.70,2.47
Dalton Kincaid,2569594,TE,BUF,NYJ,,,,,,6,46,,,,,,9.14,9,7.60,-1.54
T.J. Hockenson,2562378,TE,MIN,@DEN,,,,,,4,55,,,,,,12.86,10,7.50,-5.36
Tanner Hudson,2561215,TE,CIN,@BAL,,,,,,4,49,,,,,,3.94,11,6.90,2.96
Cade Otton,2568312,TE,TB,@SF,,,,,,4,49,,,,,,6.16,12,6.90,0.74
Logan Thomas,2543767,TE,WAS,NYG,,,,,,5,58,,,,,1,7.46,13,6.90,-0.56
Tommy Tremble,2565914,TE,CAR,DAL,,,,,,1,4,1,,,,,3.41,14,6.90,3.49
Trey McBride,2568117,TE,ARI,@HOU,,,,,,5,43,,,,,,9.79,15,6.80,-2.99
Michael Mayer,2570032,TE,LV,@MIA,,,,,,4,46,,,,,,4.23,16,6.60,2.37
Reggie Gilliam,2565378,TE,BUF,NYJ,,,,,,,,,,,,,0.39,17,6.50,6.11
Sam LaPorta,2569726,TE,DET,CHI,,,,,,3,18,,,,1,,9.05,18,5.90,-3.15
Daniel Bellinger,2567985,TE,NYG,@WAS,,,,,,3,38,,,,,,2.99,19,5.30,2.31
Evan Engram,2557858,TE,JAX,TEN,,,,,,4,29,,,,,,9.76,20,4.90,-4.86
Luke Musgrave,2569780,TE,GB,LAC,,,,,,4,28,,,,,,6.78,21,4.80,-1.98
Jake Ferguson,2567496,TE,DAL,@CAR,,,,,,3,32,,,,,,7.22,22,4.70,-2.52
Adam Trautman,2564703,TE,DEN,MIN,,,,,,2,33,,,,,,3.03,23,4.30,1.27
Tucker Kraft,2569768,TE,GB,LAC,,,,,,2,32,,,,,,1.01,24,4.20,3.19
Jeremy Ruckert,2568042,TE,NYJ,@BUF,,,,,,3,25,,,,,,0.56,25,4.00,3.44
Cole Kmet,2563704,TE,CHI,@DET,,,,,,3,20,,,,,,8.52,26,3.50,-5.02
Charlie Kolar,2567280,TE,BAL,CIN,,,,,,1,13,,,,,,0.91,27,3.30,2.39
Luke Farrell,2566160,TE,JAX,TEN,,,,,,2,21,,,,,,0.51,28,3.10,2.59
Drew Sample,2562720,TE,CIN,@BAL,,,,,,2,19,,,,,,1.01,29,2.90,1.89
Tyler Conklin,2561027,TE,NYJ,@BUF,,,,,,2,18,,,,,,5.39,30,2.80,-2.59
Quintin Morris,2566641,TE,BUF,NYJ,,,,,,1,11,,,,,,0.50,31,2.60,2.1
John Bates,2566580,TE,WAS,NYG,,,,,,2,15,,,,,,1.77,32,2.50,0.73
Stephen Sullivan,2565192,TE,CAR,DAL,,,,,,1,20,,,,,,1.62,33,2.50,0.88
Mark Andrews,2560957,TE,BAL,CIN,,,,,,2,23,,,,,1,11.27,34,2.30,-8.97
Payne Durham,2570353,TE,TB,@SF,,,,,,2,13,,,,,,0.66,35,2.30,1.64
Jack Stoll,2567061,TE,PHI,@KC,,,,,,1,3,,,,,,1.00,36,2.30,1.3
Tyler Higbee,2555364,TE,LA,SEA,,,,,,1,17,,,,,,5.62,37,2.20,-3.42
Noah Gray,2566178,TE,KC,PHI,,,,,,,,,,,,,2.82,38,1.50,-1.32
Jesper Horsted,2563270,TE,LV,@MIA,,,,,,,,,,,,,0.26,39,1.50,1.24
Isaiah Likely,2567283,TE,BAL,CIN,,,,,,,,,,,,,1.84,40,1.50,-0.34
C.J. Uzomah,2552559,TE,NYJ,@BUF,,,,,,,,,,,,,2.35,41,1.50,-0.85
Charlie Woerner,2565129,TE,SF,TB,,,,,,,,,,,,,0.37,42,1.50,1.13
Brock Wright,2567221,TE,DET,CHI,,,,,,,,,,,,,2.14,43,1.50,-0.64
Will Dissly,2561046,TE,SEA,@LA,,,,,,1,9,,,,,,1.44,44,1.40,-0.04
Darnell Washington,2570257,TE,PIT,@CLE,,,,,,1,8,,,,,,0.49,45,1.30,0.81
Pat Freiermuth,2566442,TE,PIT,@CLE,,,,,,1,7,,,,,,4.39,46,1.20,-3.19
Cole Turner,2568354,TE,WAS,NYG,,,,,,1,7,,,,,,0.57,47,1.20,0.63
Josh Whyle,2569810,TE,TEN,@JAX,,,,,,1,7,,,,,,1.17,48,1.20,0.03
Chigoziem Okonkwo,2567658,TE,TEN,@JAX,,,,,,1,6,,,,,,5.57,49,1.10,-4.47
Noah Fant,2562383,TE,SEA,@LA,,,,,,1,4,,,,,,4.57,50,0.90,-3.67
Nate Adkins,2570930,TE,DEN,MIN,,,,,,,,,,,,,0.79,51,0.00,-0.79
Jordan Akins,2560951,TE,CLE,PIT,,,,,,,,,,,,,2.66,52,0.00,-2.66
Mo Alie-Cox,2558832,TE,IND,Bye,,,,,,,,,,,,,,53,0.00,
Austin Allen,2569122,TE,FA,Bye,,,,,,,,,,,,,,54,0.00,
Chase Allen,2567364,TE,FA,Bye,,,,,,,,,,,,,,55,0.00,
Davis Allen,2570017,TE,LA,SEA,,,,,,,,,,,,,0.00,56,0.00,0.0
J.J. Arcega-Whiteside,2562466,TE,FA,Bye,,,,,,,,,,,,,,57,0.00,
Dan Arnold,2559385,TE,FA,Bye,,,,,,,,,,,,,,58,0.00,
Devin Asiasi,2564586,TE,TEN,@JAX,,,,,,,,,,,,,0.00,59,0.00,0.0
Andrew Beck,2562626,TE,HOU,ARI,,,,,,,,,,,,,1.24,60,0.00,-1.24
Blake Bell,2552478,TE,KC,PHI,,,,,,,,,,,,,0.64,61,0.00,-0.64
Kendall Blanton,2562234,TE,FA,Bye,,,,,,,,,,,,,,62,0.00,
Nick Bowers,2564415,TE,MIA,LV,,,,,,,,,,,,,0.00,63,0.00,0.0
Pharaoh Brown,2559018,TE,NE,Bye,,,,,,,,,,,,,,64,0.00,
Harrison Bryant,2563767,TE,CLE,PIT,,,,,,,,,,,,,1.62,65,0.00,-1.62
Matt Bushman,2565639,TE,KC,PHI,,,,,,,,,,,,,0.00,66,0.00,0.0
Lawrence Cager,2565492,TE,NYG,@WAS,,,,,,,,,,,,,2.13,67,0.00,-2.13
Grant Calcaterra,2568063,TE,PHI,@KC,,,,,,,,,,,,,0.42,68,0.00,-0.42
Stephen Carlson,2563044,TE,CHI,@DET,,,,,,,,,,,,,0.00,69,0.00,0.0
Tanner Conner,2569017,TE,MIA,LV,,,,,,,,,,,,,0.00,70,0.00,0.0
Dominique Dafney,2565540,TE,FA,Bye,,,,,,,,,,,,,,71,0.00,
Zach Davidson,2566301,TE,BUF,NYJ,,,,,,,,,,,,,0.00,72,0.00,0.0
Tyler Davis,2564178,TE,GB,LAC,,,,,,,,,,,,,0.00,73,0.00,0.0
Derrick Deese Jr.,2568768,TE,FA,Bye,,,,,,,,,,,,,,74,0.00,
Josiah Deguara,2563980,TE,GB,LAC,,,,,,,,,,,,,0.81,75,0.00,-0.81
Brandon Dillon,2562984,TE,WAS,NYG,,,,,,,,,,,,,0.00,76,0.00,0.0
Greg Dulcich,2567520,TE,DEN,MIN,,,,,,,,,,,,,0.00,77,0.00,0.0
Ross Dwelley,2561060,TE,SF,TB,,,,,,,,,,,,,0.86,78,0.00,-0.86
Ben Ellefson,2564181,TE,FA,Bye,,,,,,,,,,,,,,79,0.00,
Zach Ertz,2540158,TE,FA,Bye,,,,,,,,,,,,,,80,0.00,
Gerald Everett,2557889,TE,LAC,@GB,,,,,,,,,,,,,0.00,81,0.00,0.0
Michael Ezeike,2571303,TE,FA,Bye,,,,,,,,,,,,,,82,0.00,
Princeton Fant,2570891,TE,DAL,@CAR,,,,,,,,,,,,,0.00,83,0.00,0.0
Anthony Firkser,2558942,TE,DET,CHI,,,,,,,,,,,,,0.00,84,0.00,0.0
Tucker Fisk,2569324,TE,ATL,Bye,,,,,,,,,,,,,,85,0.00,
John FitzPatrick,2567241,TE,ATL,Bye,,,,,,,,,,,,,,86,0.00,
Miller Forristall,2566944,TE,LA,SEA,,,,,,,,,,,,,0.00,87,0.00,0.0
Jody Fortson,2563259,TE,KC,PHI,,,,,,,,,,,,,0.00,88,0.00,0.0
Cole Fotheringham,2568972,TE,LV,@MIA,,,,,,,,,,,,,0.00,89,0.00,0.0
Feleipe Franks,2566683,TE,ATL,Bye,,,,,,,,,,,,,,90,0.00,
Troy Fumagalli,2560734,TE,MIN,@DEN,,,,,,,,,,,,,0.00,91,0.00,0.0
Izaiah Gathings,2571530,TE,KC,PHI,,,,,,,,,,,,,0.00,92,0.00,0.0
Zach Gentry,2562654,TE,LV,@MIA,,,,,,,,,,,,,0.00,93,0.00,0.0
Mike Gesicki,2560994,TE,NE,Bye,,,,,,,,,,,,,,94,0.00,
Noah Gindorff,2571393,TE,FA,Bye,,,,,,,,,,,,,,95,0.00,
Dallas Goedert,2560995,TE,PHI,@KC,,,,,,,,,,,,,0.00,96,0.00,0.0
Jimmy Graham,497236,TE,NO,Bye,,,,,,,,,,,,,,97,0.00,
Kylen Granson,2566145,TE,IND,Bye,,,,,,,,,,,,,,98,0.00,
Thomas Greaney,2570843,TE,FA,Bye,,,,,,,,,,,,,,99,0.00,
Seth Green,2568864,TE,FA,Bye,,,,,,,,,,,,,,100,0.00,
Nick Guggemos,2565804,TE,FA,Bye,,,,,,,,,,,,,,101,0.00,
Jacob Harris,2566220,TE,JAX,TEN,,,,,,,,,,,,,0.00,102,0.00,0.0
Griffin Hebert,2571408,TE,PHI,@KC,,,,,,,,,,,,,0.00,103,0.00,0.0
Peyton Hendershot,2568690,TE,DAL,@CAR,,,,,,,,,,,,,0.00,104,0.00,0.0
Hunter Henry,2555341,TE,NE,Bye,,,,,,,,,,,,,,105,0.00,
Parker Hesse,2563272,TE,ATL,Bye,,,,,,,,,,,,,,106,0.00,
Connor Heyward,2568138,TE,PIT,@CLE,,,,,,,,,,,,,2.99,107,0.00,-2.99
Taysom Hill,2558954,TE,NO,Bye,,,,,,,,,,,,,,108,0.00,
Curtis Hodges,2568327,TE,WAS,NYG,,,,,,,,,,,,,0.00,109,0.00,0.0
Joel Honigford,2571062,TE,FA,Bye,,,,,,,,,,,,,,110,0.00,
Austin Hooper,2555415,TE,LV,@MIA,,,,,,,,,,,,,2.76,111,0.00,-2.76
Brycen Hopkins,2564349,TE,LA,SEA,,,,,,,,,,,,,0.73,112,0.00,-0.73
