PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
C.J. Gardner-Johnson,2562588,DB,PHI,PIT,7,1,1,1,1,,,,,,,,,1,1,14,,1,23.17
Eddie Jackson,2558176,DB,CHI,@DAL,7,4,,,1,,,,,,,,,1,,21,,2,21.80
Jevon Holland,2566283,DB,MIA,@DET,10,2,,,,,,,,,,,,1,,,,3,21.10
Devin McCourty,494287,DB,NE,@NYJ,3,3,,,2,,,,,,,,,2,,36,,4,20.70
Michael Carter II,2565717,DB,NYJ,NE,7,,,1,1,,,,,,,,,1,,,,5,19.40
Mike Jackson,2562434,DB,SEA,NYG,7,,,,,,,,,,,,,3,,,,6,19.40
Avonte Maddox,2560795,DB,PHI,PIT,6,,,1,,1,1,,,,,,,1,,,10,7,19.03
Rasul Douglas,2558168,DB,GB,@BUF,6,,1,,1,,,,,,,,,1,1,-1,,8,18.67
Budda Baker,2558009,DB,ARI,@MIN,8,2,,,,,,,,,,,,1,,,,9,17.70
Martin Emerson,2567466,DB,CLE,CIN,6,3,,,,,,,,,,,,2,,,,10,17.60
Jaquan Brisker,2567370,DB,CHI,@DAL,7,2,1,1,,,,,,,,,,,1,,,11,17.50
Jayron Kearse,2555156,DB,DAL,CHI,6,2,1,2,,,,,,,,,,,1,,,12,17.30
Harrison Smith,2532948,DB,MIN,ARI,6,,,,1,,,,,,,,,1,,15,,13,16.70
Adoree' Jackson,2558065,DB,NYG,@SEA,5,1,,,,1,1,,,,,,,1,,,1,14,16.33
Mike Edwards,2562259,DB,TB,BAL,8,3,,,,,,,,,,,,,,,,15,16.00
Paulson Adebo,2566346,DB,NO,LV,6,2,,1,,,,,,,,,,1,,,,16,15.80
Bobby McCain,2552434,DB,WAS,@IND,6,2,,1,,,,,,,,,,1,,,,17,15.80
Cameron Dantzler,2564526,DB,MIN,ARI,9,,,,,,,,,,,,,,,,,18,15.30
Tyrann Mathieu,2540180,DB,NO,LV,3,1,,,1,,,,,,,,,2,1,,,19,14.90
JuJu Hughes,2564352,DB,ARI,@MIN,5,1,1,2,,,,,,,,,,,1,,,20,14.80
Jaire Alexander,2560952,DB,GB,@BUF,,1,,,1,,,,,,,,,4,,3,,21,14.40
Trevon Diggs,2563836,DB,DAL,CHI,6,2,,,,,,,,,,,,1,,,,22,14.30
Patrick Peterson,2495504,DB,MIN,ARI,4,,,,,,,,,,,,,3,,,,23,14.30
Kristian Fulton,2564046,DB,TEN,@HOU,2,1,,1,1,,,,,,,,,2,,,,24,14.20
Jalen Ramsey,2555280,DB,LA,SF,1,5,,,,1,,,,,,,,2,,,,25,14.20
Donovan Wilson,2562604,DB,DAL,CHI,7,1,,1,,,,,,,,,,,,,,26,14.20
Kenny Moore II,2558976,DB,IND,WAS,6,3,,1,,,,,,,,,,,,,,27,14.10
Vonn Bell,2555530,DB,CIN,@CLE,3,1,0.5,,1,,,,,,,,,1,1,10,,28,13.73
D.J. Reed,2560850,DB,NYJ,NE,5,3,,,,,,,,,,,,1,,,,29,13.40
Ryan Neal,2561381,DB,SEA,NYG,6,,,2,,,,,,,,,,,,,,30,13.20
Kerby Joseph,2567550,DB,DET,MIA,5,1,,,,1,,,,,,,,,,,,31,12.80
Anthony Averett,2560963,DB,LV,@NO,7,1,,,,,,,,,,,,,,,,32,12.70
Tyson Campbell,2566151,DB,JAX,DEN,3,2,,,1,,,,,,,,,1,,,,33,12.70
Justin Simmons,2555550,DB,DEN,@JAX,3,2,,,1,,,,,,,,,1,,,,34,12.70
Geno Stone,2563584,DB,BAL,@TB,6,,,,,,,,,,,,,1,,,,35,12.70
Cornell Armstrong,2561147,DB,ATL,CAR,3,,,,,,,,,,,,,3,,,,36,12.60
Alontae Taylor,2567979,DB,NO,LV,3,,,,,,,,,,,,,3,,,,37,12.60
Myles Hartsfield,2563644,DB,CAR,@ATL,6,1,,1,,,,,,,,,,,,,,38,12.50
Taron Johnson,2560766,DB,BUF,GB,6,1,,1,,,,,,,,,,,,,,39,12.50
Jalen Pitre,2567688,DB,HOU,TEN,5,1,,2,,,,,,,,,,,,,,40,12.30
Donte Jackson,2560753,DB,CAR,@ATL,3,1,,,1,,,,,,,,,1,,,,41,11.90
Jamel Dean,2562556,DB,TB,BAL,5,1,,,,,,,,,,,,1,,,,42,11.80
Minkah Fitzpatrick,2560725,DB,PIT,@PHI,5,1,,,,,,,,,,,,1,,,,43,11.80
Talanoa Hufanga,2566529,DB,SF,@LA,6,2,,,,,,,,,,,,,,,,44,11.80
Kareem Jackson,496735,DB,DEN,@JAX,6,2,,,,,,,,,,,,,,,,45,11.80
Julian Love,2562414,DB,NYG,@SEA,6,2,,,,,,,,,,,,,,,,46,11.80
Amani Oruwariye,2562390,DB,DET,MIA,6,2,,,,,,,,,,,,,,,,47,11.80
Cameron Sutton,2558849,DB,PIT,@PHI,4,,,,,,,,,,,,,2,,,,48,11.80
Rock Ya-Sin,2562614,DB,LV,@NO,5,1,,,,,,,,,,,,1,,,,49,11.80
Jessie Bates,2560970,DB,CIN,@CLE,4,6,,,,,,,,,,,,,,,,50,11.60
Damar Hamlin,2565872,DB,BUF,GB,4,6,,,,,,,,,,,,,,,,51,11.60
Jabrill Peppers,2557980,DB,NE,@NYJ,5,2,,1,,,,,,,,,,,,,,52,11.60
Nick Scott,2562905,DB,LA,SF,3,5,,,,,,,,,,,,1,,,,53,11.60
Eric Murray,2555173,DB,HOU,TEN,6,1,,,,,,,,,,,,,,,,54,11.00
Benjamin St-Juste,2566604,DB,WAS,@IND,6,1,,,,,,,,,,,,,,,,55,11.00
Xavier Woods,2558159,DB,CAR,@ATL,5,,,,,,,,,,,,,1,,,,56,11.00
Rayshawn Jenkins,2558182,DB,JAX,DEN,5,3,,,,,,,,,,,,,,,,57,10.90
Will Harris,2562395,DB,DET,MIA,5,1,,1,,,,,,,,,,,,,,58,10.80
Steven Nelson,2552265,DB,HOU,TEN,2,,,,1,,,,,,,,,1,,33,,59,10.50
C.J. Henderson,2564199,DB,CAR,@ATL,,,,,1,,,,,,,,,2,,54,,60,10.30
K'Waun Williams,2550654,DB,DEN,@JAX,1,,,,1,,,,,,,,,2,,,,61,10.20
Dane Jackson,2563614,DB,BUF,GB,3,,,,,,,,,,,,,2,,,,62,10.10
Zyon McCollum,2568309,DB,TB,BAL,4,1,,,,,,,,,,,,1,,,,63,10.10
Coby Bryant,2568234,DB,SEA,NYG,5,,,1,,,,,,,,,,,,,,64,10.00
Keanu Neal,2555543,DB,TB,BAL,4,4,,,,,,,,,,,,,,,,65,10.00
Rodney McLeod,2534832,DB,IND,WAS,3,6,,,,,,,,,,,,,,,,66,9.90
Camryn Bynum,2566295,DB,MIN,ARI,2,,,,1,,,,,,,,,1,,12,,67,9.80
Derion Kendrick,2567841,DB,LA,SF,5,1,,,,,,,,,,,,,,,,68,9.30
Jalen Thompson,2563339,DB,ARI,@MIN,5,1,,,,,,,,,,,,,,,,69,9.30
Charvarius Ward,2561417,DB,SF,@LA,5,1,,,,,,,,,,,,,,,,70,9.30
Marcus Epps,2562946,DB,PHI,PIT,4,3,,,,,,,,,,,,,,,,71,9.20
Taylor Rapp,2562707,DB,LA,SF,4,3,,,,,,,,,,,,,,,,72,9.20
Sauce Gardner,2568027,DB,NYJ,NE,3,1,,2,,,,,,,,,,,,,,73,8.90
Tre Herndon,2561340,DB,JAX,DEN,5,,,,,,,,,,,,,,,,,74,8.50
Jack Jones,2567940,DB,NE,@NYJ,5,,,,,,,,,,,,,,,,,75,8.50
Jeff Okudah,2563944,DB,DET,MIA,5,,,,,,,,,,,,,,,,,76,8.50
Ahkello Witherspoon,2558157,DB,PIT,@PHI,5,,,,,,,,,,,,,,,,,77,8.50
Andre Cisco,2566154,DB,JAX,DEN,3,1,,,,,,,,,,,,1,,,,78,8.40
Richie Grant,2565818,DB,ATL,CAR,4,2,,,,,,,,,,,,,,,,79,8.40
Roger McCreary,2567655,DB,TEN,@HOU,4,2,,,,,,,,,,,,,,,,80,8.40
Isaiah Oliver,2560830,DB,ATL,CAR,3,1,,,,,,,,,,,,1,,,,81,8.40
Mike Hilton,2556559,DB,CIN,@CLE,4,,,1,,,,,,,,,,,,,,82,8.30
Pat Surtain II,2566043,DB,DEN,@JAX,3,2,,1,,,,,,,,,,,,,,83,8.20
Adrian Amos,2552385,DB,GB,@BUF,4,1,,,,,,,,,,,,,,,,84,7.60
Stephon Gilmore,2533062,DB,IND,WAS,4,1,,,,,,,,,,,,,,,,85,7.60
Byron Murphy,2562318,DB,ARI,@MIN,3,,,,,,,,,,,,,1,,,,86,7.60
M.J. Stewart,2560884,DB,HOU,TEN,4,1,,,,,,,,,,,,,,,,87,7.60
Cam Taylor-Britt,2567454,DB,CIN,@CLE,4,1,,,,,,,,,,,,,,,,88,7.60
Kindle Vildor,2563713,DB,CHI,@DAL,4,1,,,,,,,,,,,,,,,,89,7.60
