PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Za'Darius Smith,2552279,LB,MIN,ARI,7,,3,4,,,,,,,,,,1,3,,,1,27.90
Tremaine Edmunds,2560713,LB,BUF,GB,13,3,,,,,,,,,,,,1,,,,2,27.00
C.J. Mosley,2543464,LB,NYJ,NE,10,3,,1,,,,,,,,,,1,,,,3,23.40
Sione Takitaki,2562753,LB,CLE,CIN,6,7,1,1,,1,,,,,,,,,,,,4,22.80
T.J. Edwards,2562648,LB,PHI,PIT,8,4,,,,,,,,,,,,2,1,,,5,22.30
Uchenna Nwosu,2560826,LB,SEA,NYG,5,1,2,2,,1,,,,,,,,,2,,,6,20.80
Divine Deablo,2566253,LB,LV,@NO,9,5,,,,,,,,,,,,,,,,7,19.30
Leonard Floyd,2555285,LB,LA,SF,4,5,2,2,,,,,,,,,,,3,,,8,19.30
Shaq Thompson,2552447,LB,CAR,@ATL,8,5,,1,,,,,,,,,,,,,,9,19.10
Fred Warner,2560917,LB,SF,@LA,4,8,0.5,,,,,,,,,,,1,2,,,10,17.70
Malcolm Rodriguez,2567562,LB,DET,MIA,5,2,1,1,,,1,,,,,,,1,1,,2,11,17.67
Pete Werner,2566358,LB,NO,LV,7,4,,,,,,,,,,,,1,,,,12,17.60
Mykal Walker,2563530,LB,ATL,CAR,8,3,,1,,,,,,,,,,,,,,13,17.50
Josey Jewell,2560763,LB,DEN,@JAX,7,2,,2,,,,,,,,,,,,,,14,16.50
Matt Milano,2557969,LB,BUF,GB,5,,,1,1,,,,,,,,,1,,,,15,16.00
Zaire Franklin,2561155,LB,IND,WAS,6,2,,1,,,,,,,,,,1,,,,16,15.80
Lorenzo Carter,2561015,LB,ATL,CAR,1,3,,,1,,,1,,,,,,1,,28,,17,15.03
Eric Kendricks,2552312,LB,MIN,ARI,6,1,,1,,,,,,,,,,1,,,,18,15.00
Isaiah Simmons,2564940,LB,ARI,@MIN,5,,1,,,1,1,,,,,,,,,,,19,15.00
Devin White,2562781,LB,TB,BAL,6,4,,1,,,,,,,,,,,,,,20,14.90
Rashaan Evans,2560718,LB,ATL,CAR,4,5,1,1,,,,,,,,,,,1,,,21,14.80
David Long,2562799,LB,TEN,@HOU,6,2,,2,,,,,,,,,,,,,,22,14.80
Foye Oluokun,2561132,LB,JAX,DEN,8,1,,,,,,,,,,,,,,,,23,14.40
Leighton Vander Esch,2560908,LB,DAL,CHI,4,4,,,,1,,,,,,,,,,,,24,13.50
Cody Barton,2562472,LB,SEA,NYG,4,2,1,,,,,,,,,,,1,1,,,25,13.40
Denzel Perryman,2552310,LB,LV,@NO,6,2,,1,,,,,,,,,,,,,,26,13.30
Kyzir White,2560928,LB,PHI,PIT,5,6,,,,,,,,,,,,,,,,27,13.30
Oren Burks,2560984,LB,SF,@LA,4,3,,1,,,,,,,,,,1,,,,28,13.20
Frankie Luvu,2561366,LB,CAR,@ATL,4,1,1,2,,,,,,,,,,,1,,,29,13.10
Shaquil Barrett,2550541,LB,TB,BAL,3,1,1,3,,,,,,,,,,,1,,,30,12.90
Shaquille Leonard,2560789,LB,IND,WAS,3,1,,,1,,,,,,,,,1,,15,,31,12.40
Logan Wilson,2563752,LB,CIN,@CLE,6,2,,,,,,,,,,,,,1,,,32,12.30
Quincy Williams,2562954,LB,NYJ,NE,4,3,,2,,,,,,,,,,,,,,33,12.20
Lavonte David,2532828,LB,TB,BAL,5,1,,,,,,,,,,,,1,,,,34,11.80
Germaine Pratt,2562702,LB,CIN,@CLE,5,4,,,,,,,,,,,,,,,,35,11.70
Malik Reed,2562825,LB,PIT,@PHI,2,2,1,1,,,,,,,,,,1,1,,,36,11.50
Micah Parsons,2566019,LB,DAL,CHI,2,2,,,,,1,,1,,,,,,,,36,37,11.20
Quay Walker,2567631,LB,GB,@BUF,4,1,,,,1,,,,,,,,,,,,38,11.10
Jamin Davis,2566595,LB,WAS,@IND,5,1,,1,,,,,,,,,,,,,,39,10.80
Deion Jones,2555162,LB,CLE,CIN,3,2,1,1,,,,,,,,,,,1,,,40,10.70
Jordan Hicks,2552315,LB,MIN,ARI,6,,,,,,,,,,,,,,,,,41,10.20
