PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tua Tagovailoa,2564499,QB,MIA,@DET,382,3,,19,,,,,,,,,29.18,5,,5,,,,,1,,1,29.18
Jalen Hurts,2564832,QB,PHI,PIT,285,4,,10,,,,,,,,,29.22,2,,2,,,,,,,2,28.40
Justin Fields,2565920,QB,CHI,@DAL,151,2,,60,1,,,,,,,,26.24,8,,8,,,,,2,1,3,26.04
Dak Prescott,2555260,QB,DAL,CHI,250,2,1,34,1,,,,,,,,25.40,5,,5,,,,,2,,4,25.40
Kirk Cousins,2532820,QB,MIN,ARI,232,2,,22,1,,,,,,,1,23.48,4,,4,,,,,1,,5,23.48
Kyler Murray,2562382,QB,ARI,@MIN,326,3,2,36,,,,,,,,1,23.47,6,,6,,,,,3,,6,23.47
Marcus Mariota,2552466,QB,ATL,CAR,253,3,2,43,,,,,,,,,22.42,6,,6,,,,,1,,7,22.42
Taylor Heinicke,2553656,QB,WAS,@IND,279,1,1,29,1,,,,,,,,23.86,6,,6,,,,,2,1,8,22.06
Lamar Jackson,2560757,QB,BAL,@TB,238,2,,43,,,,,,,,,21.82,9,,9,,,,,1,1,9,21.82
Jacoby Brissett,2555261,QB,CLE,CIN,278,1,,12,1,,,,,,,1,20.32,6,,6,,,,,4,3,10,20.32
Geno Smith,2539335,QB,SEA,NYG,212,2,,26,,,,,,,,,19.08,5,,5,,,,,1,,11,19.08
Jared Goff,2555334,QB,DET,MIA,321,1,,3,,1,5,,,,,,18.14,1,1,2,1,1,100,,,,12,18.14
Zach Wilson,2566391,QB,NYJ,NE,355,2,3,2,,,,,,,,,18.10,1,,1,,,,,1,,13,18.10
Jimmy Garoppolo,2543801,QB,SF,@LA,235,2,,3,,,,,,,,,17.70,1,,1,,,,,,,14,17.70
Josh Allen,2560955,QB,BUF,GB,218,2,2,49,,,,,,,,,17.62,6,,6,,,,,1,,15,17.62
Matthew Stafford,79860,QB,LA,SF,187,1,,-1,1,,,,,,,,17.38,2,,2,,,,,1,1,16,17.38
Andy Dalton,2495143,QB,NO,LV,229,2,,,,,,,,,,,17.16,,,,,,,,,,17,17.16
Tom Brady,2504211,QB,TB,BAL,325,1,,1,,,,,,,,,17.10,1,,1,,,,,1,,18,17.10
PJ Walker,2558904,QB,CAR,@ATL,317,1,1,20,,,,,,,,,16.68,1,,1,,,,,,,19,16.68
Aaron Rodgers,2506363,QB,GB,@BUF,203,2,1,11,,,,,,,,,15.22,1,,1,,,,,,,20,15.22
Russell Wilson,2532975,QB,DEN,@JAX,252,1,1,17,,,,,,,,,13.78,4,,4,,,,,,,21,13.78
Joe Burrow,2563722,QB,CIN,@CLE,232,2,1,2,,,,,,,,1,13.48,1,,1,,,,,1,,22,13.48
Mac Jones,2566334,QB,NE,@NYJ,194,1,1,19,,,,,,,,1,9.66,7,,7,,,,,,,23,9.66
Davis Mills,2566136,QB,HOU,TEN,152,1,1,8,,,,,,,,,8.88,3,,3,,,,,,,24,8.88
Daniel Jones,2562299,QB,NYG,@SEA,176,,,20,,,,,,,,1,8.04,6,,6,,,,,2,,25,8.04
Sam Ehlinger,2566142,QB,IND,WAS,201,,,15,,,,,,,,1,7.54,6,,6,,,,,1,1,26,7.54
Kenny Pickett,2568162,QB,PIT,@PHI,191,,1,37,,,,,,,,2,7.04,7,,7,,,,,1,,27,7.04
Trevor Lawrence,2566163,QB,JAX,DEN,133,1,2,15,,,,,,,,1,4.82,3,,3,,,,,,,28,4.82
Malik Willis,2567667,QB,TEN,@HOU,55,,1,12,,,,,,,,,3.10,5,,5,,,,,1,1,29,3.10
Jarrett Stidham,2562746,QB,LV,@NO,72,,,,,,,,,,,,4.82,,,,,,,,,,30,2.88
Derek Carr,2543499,QB,LV,@NO,101,,1,-1,,,,,,,,,4.82,1,,1,,,,,,,31,1.94
Armani Rogers,2568351,QB,WAS,@IND,,,,,,1,13,,,,,,23.86,,1,1,1,2,50,,,,32,1.80
Gardner Minshew,2562796,QB,PHI,PIT,23,,,-1,,,,,,,,,29.22,1,,1,,,,,,,33,0.82
