PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Kyle Hamilton,2567274,DB,BAL,@CLE,6,3,1,3,,1,,,,,,,,2,1,,,1,26.30
Ronnie Harrison,2561008,DB,ATL,CAR,9,2,1,1,,,,,,,,,,1,2,,,2,21.70
Ja'Quan McMillian,2568747,DB,DEN,KC,5,1,2,2,1,,,,,,,,,1,2,16,,3,20.63
Kyle Dugger,2564601,DB,PIT,CIN,3,,,,1,,,1,,,,,,2,,73,,4,19.43
Kamren Kinchens,2572204,DB,LAR,SEA,3,1,,,2,,,,,,,,,2,1,53,,5,19.37
Deommodore Lenoir,2566535,DB,SF,@ARI,4,3,,,1,,,,,,,,,2,,64,,6,18.43
Darrell Baker Jr.,2569161,DB,TEN,HOU,9,3,,,,,,,,,,,,1,,,,7,17.80
Jordan Poyer,2539290,DB,BUF,TB,7,8,,,,,,,,,,,,1,,,,8,17.80
James Pierre,2565003,DB,PIT,CIN,3,3,,,,,1,,1,,,,,2,,,34,9,17.43
Keisean Nixon,2562938,DB,GB,@NYG,8,,,,,,,,,,,,,2,,,,10,17.00
DaRon Bland,2567490,DB,DAL,@LV,6,4,,,,,,,,,,,,2,,,,11,16.40
Evan Williams,2572057,DB,GB,@NYG,5,4,,,1,,,,,,,,,1,,,,12,15.90
Amani Hooker,2562666,DB,TEN,HOU,8,1,,,,,,,,,,,,1,,,,13,15.10
Kam Curl,2565270,DB,LAR,SEA,9,2,,,,,,,,,,,,,,,,14,14.70
Minkah Fitzpatrick,2560725,DB,MIA,WAS,6,3,,2,,,,,,,,,,,1,,,15,14.30
Cole Bishop,2571850,DB,BUF,TB,4,3,,,1,,,,,,,,,1,,12,,16,14.20
Corey Thornton,2574002,DB,CAR,@ATL,3,2,,,,1,,,,,,,,2,,,,17,14.20
Cooper DeJean,2572375,DB,PHI,DET,3,,,,1,,,,,,,,,2,,21,,18,13.70
Cobie Durant,2567826,DB,LAR,SEA,3,,,,1,,,,,,,,,2,,10,,19,13.33
