PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tetairoa McMillan,2573992,WR,CAR,@ATL,,,,,,8,130,2,,,,,57.20,,8,8,8,12,67,4,1,2,1,29.00
Michael Wilson,2570224,WR,ARI,SF,,,,,,15,185,,,,,,46.60,,15,15,15,18,83,,,,2,26.00
George Pickens,2568159,WR,DAL,@LV,,,,,,9,144,1,,,,,47.20,,9,9,9,11,82,,,,3,24.90
Nico Collins,2566127,WR,HOU,@TEN,,,,,,9,92,1,,,,,35.70,,9,9,9,10,90,1,,1,4,19.70
Deebo Samuel Sr.,2562721,WR,WAS,@MIA,,,,3,,7,74,1,,,,,27.30,1,7,8,7,8,88,,,,5,18.70
Christian Watson,2567637,WR,GB,@NYG,,,,,,4,46,2,,,,,36.30,,4,4,4,5,80,2,,1,6,18.60
Jameson Williams,2567565,WR,DET,@PHI,,,,9,,4,88,1,,,,,23.50,1,4,5,4,7,57,1,1,1,7,17.70
Jaxon Smith-Njigba,2570341,WR,SEA,@LAR,,,,11,,9,105,,,,,,28.90,1,9,10,9,12,75,,,,8,17.60
Greg Dortch,2562645,WR,ARI,SF,,,,,,6,66,1,,,,,46.60,,6,6,6,6,100,2,1,,9,17.10
Tyrell Shavers,2571425,WR,BUF,TB,,,,,,4,90,1,,,,,27.80,,4,4,4,5,80,,,,10,17.00
Xavier Legette,2571889,WR,CAR,@ATL,,,,,,4,83,1,,,,,57.20,,4,4,4,8,50,,,,11,16.30
Drake London,2567250,WR,ATL,CAR,,,,,,7,119,,,,,,18.50,,7,7,7,9,78,,,,12,15.40
CeeDee Lamb,2563848,WR,DAL,@LV,,,,,,5,66,1,,,,,47.20,,5,5,5,7,71,3,1,,13,15.10
Stefon Diggs,2552608,WR,NE,NYJ,,,,,,9,105,,,,,,28.00,,9,9,9,11,82,,,,14,15.00
Tre Tucker,2570059,WR,LV,DAL,,,,,,4,47,1,,,,,21.40,,4,4,4,8,50,2,,1,15,14.20
Tee Higgins,2563731,WR,CIN,@PIT,,,,,,3,63,1,,,,,21.80,,3,3,3,8,38,,,,16,13.80
John Metchie III,2567682,WR,NYJ,@NE,,,,,,3,45,1,,,,,14.60,,3,3,3,3,100,,,,17,12.00
Tyquan Thornton,2567958,WR,KC,@DEN,,,,,,1,61,,,,,,28.40,,1,1,1,2,50,,,,18,11.60
Tim Patrick,2558985,WR,JAX,LAC,,,,,,3,20,1,,,,,24.70,,3,3,3,4,75,3,1,1,19,11.00
Puka Nacua,2570026,WR,LAR,SEA,,,,18,,7,75,,,,,1,21.60,2,7,9,7,8,88,,,,20,10.80
Pat Bryant,2574086,WR,DEN,KC,,,,,,5,82,,,,,,29.20,,5,5,5,6,83,,,,21,10.70
Troy Franklin,2571997,WR,DEN,KC,,,,,,4,84,,,,,,29.20,,4,4,4,8,50,,,,22,10.40
Zay Flowers,2569573,WR,BAL,@CLE,,,,5,,3,78,,,,,,9.40,1,3,4,3,5,60,,,,23,9.80
Van Jefferson,2564358,WR,TEN,HOU,,,,,,3,22,1,,,,,15.90,,3,3,3,7,43,1,,1,24,9.70
Jalen Coker,2572920,WR,CAR,@ATL,,,,,,4,52,,,,1,,57.20,,4,4,4,4,100,,,,25,9.20
Jordan Addison,2570074,WR,MIN,CHI,,,,,,2,20,1,,,,,21.40,,2,2,2,7,29,1,,,26,9.00
Jakobi Meyers,2562492,WR,JAX,LAC,,,,,,5,64,,,,,,24.70,,5,5,5,6,83,,,,27,8.90
Justin Jefferson,2564556,WR,MIN,CHI,,,,,,5,61,,,,,,21.40,,5,5,5,9,56,,,,28,8.60
A.J. Brown,2562238,WR,PHI,DET,,,,,,7,49,,,,,,13.00,,7,7,7,11,64,,,,29,8.40
Mack Hollins,2558262,WR,NE,NYJ,,,,,,4,64,,,,,,28.00,,4,4,4,5,80,,,,30,8.40
Isaiah Hodgins,2563611,WR,NYG,GB,,,,,,5,57,,,,,,18.70,,5,5,5,6,83,,,,31,8.20
Sterling Shepard,2555295,WR,TB,@BUF,,,,7,,4,54,,,,,,16.70,1,4,5,4,5,80,,,,32,8.10
Courtland Sutton,2560888,WR,DEN,KC,,,,,,4,59,,,,,,29.20,,4,4,4,8,50,,,,33,7.90
Jayden Higgins,2574170,WR,HOU,@TEN,,,,,,4,55,,,,,,35.70,,4,4,4,7,57,,,,34,7.50
Jauan Jennings,2565114,WR,SF,@ARI,,,,,,4,54,,,,,,9.70,,4,4,4,6,67,,,,35,7.40
DK Metcalf,2562685,WR,PIT,CIN,,,,,,5,49,,,,,,12.70,,5,5,5,8,63,,,,36,7.40
Keenan Allen,2540154,WR,LAC,@JAX,,,,,,4,53,,,,,,11.80,,4,4,4,6,67,,,,37,7.30
Romeo Doubs,2567586,WR,GB,@NYG,,,,,,4,53,,,,,,36.30,,4,4,4,8,50,,,,38,7.30
Rashee Rice,2569921,WR,KC,@DEN,,,,,,6,38,,,,,,28.40,,6,6,6,9,67,,,,39,6.80
