PlayerName,PlayerId,Pos,Team,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Akiem Hicks,2533433,DL,CHI,9,14,3,5,,,1,,1,,,,,,7,,,50,48.50
Benson Mayowa,2542009,DL,SEA,14,2,1,4,,1,2,,,,1,,,,4,,40,51,46.23
Adrian Clayborn,2495140,DL,FA,14,1,3,4,,,1,,,,,,,,15,,,52,45.10
Mike Pennel,2550242,DL,ATL,16,9,1,2,,1,,,,,,,,,4,,,53,44.90
Zach Kerr,2550575,DL,ARI,16,13,,2,,,,,,,,,,1,3,,,54,44.60
Michael Brockers,2533050,DL,DET,16,6,1,4,,,,,,,,,,,2,,,55,41.00
Justin Ellis,2543812,DL,BAL,19,3,,2,,,,,,,,,,1,1,,,56,40.70
Grady Jarrett,2552327,DL,ATL,13,11,1,4,,,,,,,,,,,2,,,57,39.90
Vinny Curry,2532825,DL,NYJ,9,3,3.5,4,,,,,,,,,,,15,,,58,38.20
Arik Armstead,2552493,DL,SF,14,5,2,2,,,,,,,,,,,6,,,59,37.80
T.Y. McGill,2553911,DL,MIN,8,3,3,4,,,,,,,1,,,1,6,,,60,37.50
Tyeler Davison,2552329,DL,ATL,10,8,1.5,4,,,,,,,,,,,5,,,61,34.90
Steve McLendon,2507590,DL,TB,11,3,1,4,,,,,,,,,,1,2,,,62,32.60
Angelo Blackson,2552670,DL,CHI,8,7,2.5,2,,1,,,,,,,,,3,,,63,32.20
Christian Covington,2552602,DL,LAC,5,3,2,4,,,,,,,,,,,4,,,64,22.90
Akeem Spence,2540201,DL,FA,8,3,1,1,,,,,,,,,,,5,,,65,22.00
Chris Smith,2543692,DL,HOU,8,2,0.5,1,,,,,,,,,,1,2,,,66,21.20
Brent Urban,2543765,DL,DAL,6,5,1,1,,,,,,,,,1,,1,,,67,21.20
Randy Gregory,2552446,DL,DAL,7,4,,2,,,,,,,,,,,6,,,68,21.10
Nick Williams,2541479,DL,DET,5,4,,,,,,,,,,,,,,,,69,11.70
Dan McCullers,2550154,DL,FA,4,4,0.5,,,,,,,,,,,,1,,,70,11.50
Damion Square,2540003,DL,LV,5,1,,,,,1,,,,,,,,2,,,71,11.30
Rakeem Nunez-Roches,2552674,DL,TB,4,,,,,,,,,,,,,,,,,72,6.80
Shamar Stephen,2543706,DL,DEN,2,1,,,,,1,,,,,,,,,,,73,5.20
Margus Hunt,2539310,DL,CHI,1,1,,,,,,,,,,,,,,,,74,2.50
Xavier Williams,2553764,DL,FA,1,,,,,,,,,,,,,,1,,,75,2.20
Montravius Adams,2557876,DL,NO,,,,,,,,,,,,,,,,,,76,0.00
Myles Adams,2563620,DL,SEA,,,,,,,,,,,,,,,,,,77,0.00
McTelvin Agim,2563872,DL,DEN,,,,,,,,,,,,,,,,,,78,0.00
Jonathan Allen,2557844,DL,WAS,,,,,,,,,,,,,,,,,,79,0.00
Zach Allen,2562219,DL,ARI,,,,,,,,,,,,,,,,,,80,0.00
Auzoyah Alufohai,2564061,DL,FA,,,,,,,,,,,,,,,,,,81,0.00
Bradlee Anae,2563821,DL,DAL,,,,,,,,,,,,,,,,,,82,0.00
Abdullah Anderson,2561088,DL,GB,,,,,,,,,,,,,,,,,,83,0.00
Eli Ankou,2559132,DL,BUF,,,,,,,,,,,,,,,,,,84,0.00
Dorance Armstrong,2560959,DL,DAL,,,,,,,,,,,,,,,,,,85,0.00
Genard Avery,2560964,DL,PHI,,,,,,,,,,,,,,,,,,86,0.00
David Bada,2565526,DL,WAS,,,,,,,,,,,,,,,,,,87,0.00
Ben Banogu,2562229,DL,IND,,,,,,,,,,,,,,,,,,88,0.00
Christian Barmore,2566328,DL,NE,,,,,,,,,,,,,,,,,,89,0.00
Derek Barnett,2557984,DL,PHI,,,,,,,,,,,,,,,,,,90,0.00
Alex Barrett,2559140,DL,SF,,,,,,,,,,,,,,,,,,91,0.00
Boogie Basham,2565863,DL,BUF,,,,,,,,,,,,,,,,,,92,0.00
Andrew Billings,2555267,DL,MIA,,,,,,,,,,,,,,,,,,93,0.00
Ross Blacklock,2564064,DL,HOU,,,,,,,,,,,,,,,,,,94,0.00
Amani Bledsoe,2562859,DL,TEN,,,,,,,,,,,,,,,,,,95,0.00
Joey Bosa,2555249,DL,LAC,,,,,,,,,,,,,,,,,,96,0.00
Nick Bosa,2562629,DL,SF,,,,,,,,,,,,,,,,,,97,0.00
Will Bradley-King,2566583,DL,WAS,,,,,,,,,,,,,,,,,,98,0.00
Cortez Broughton,2562823,DL,KC,,,,,,,,,,,,,,,,,,99,0.00
Andrew Brown,2560979,DL,LAC,,,,,,,,,,,,,,,,,,100,0.00
Derrick Brown,2563629,DL,CAR,,,,,,,,,,,,,,,,,,101,0.00
Earnest Brown IV,2566202,DL,LA,,,,,,,,,,,,,,,,,,102,0.00
Taven Bryan,2560983,DL,JAX,,,,,,,,,,,,,,,,,,103,0.00
Austin Bryant,2562240,DL,DET,,,,,,,,,,,,,,,,,,104,0.00
Brandin Bryant,2556486,DL,BUF,,,,,,,,,,,,,,,,,,105,0.00
DeForest Buckner,2555275,DL,IND,,,,,,,,,,,,,,,,,,106,0.00
Isaiah Buggs,2562241,DL,PIT,,,,,,,,,,,,,,,,,,107,0.00
Calvin Bundage,2565777,DL,FA,,,,,,,,,,,,,,,,,,108,0.00
Brian Burns,2562242,DL,CAR,,,,,,,,,,,,,,,,,,109,0.00
Adam Butler,2558924,DL,MIA,,,,,,,,,,,,,,,,,,110,0.00
Vernon Butler,2555243,DL,BUF,,,,,,,,,,,,,,,,,,111,0.00
Ron'Dell Carter,2563833,DL,ARI,,,,,,,,,,,,,,,,,,112,0.00
K'Lavon Chaisson,2564166,DL,JAX,,,,,,,,,,,,,,,,,,113,0.00
Demarcus Christmas,2562246,DL,PIT,,,,,,,,,,,,,,,,,,114,0.00
Kenny Clark,2555282,DL,GB,,,,,,,,,,,,,,,,,,115,0.00
Tyler Clark,2563725,DL,FA,,,,,,,,,,,,,,,,,,116,0.00
Kameron Cline,2564109,DL,IND,,,,,,,,,,,,,,,,,,117,0.00
Jadeveon Clowney,2543456,DL,CLE,,,,,,,,,,,,,,,,,,118,0.00
Trevon Coley,2556504,DL,TEN,,,,,,,,,,,,,,,,,,119,0.00
L.J. Collier,2562248,DL,SEA,,,,,,,,,,,,,,,,,,120,0.00
Maliek Collins,2555400,DL,HOU,,,,,,,,,,,,,,,,,,121,0.00
John Cominsky,2562249,DL,ATL,,,,,,,,,,,,,,,,,,122,0.00
Jonathon Cooper,2566028,DL,DEN,,,,,,,,,,,,,,,,,,123,0.00
Marquise Copeland,2562877,DL,LA,,,,,,,,,,,,,,,,,,124,0.00
Jashon Cornell,2563929,DL,DET,,,,,,,,,,,,,,,,,,125,0.00
Doug Costin,2564172,DL,JAX,,,,,,,,,,,,,,,,,,126,0.00
Byron Cowart,2562392,DL,NE,,,,,,,,,,,,,,,,,,127,0.00
Maxx Crosby,2562439,DL,LV,,,,,,,,,,,,,,,,,,128,0.00
Jalen Dalton,2563120,DL,NO,,,,,,,,,,,,,,,,,,129,0.00
Darrion Daniels,2565096,DL,SF,,,,,,,,,,,,,,,,,,130,0.00
Michael Danna,2564262,DL,KC,,,,,,,,,,,,,,,,,,131,0.00
Marcus Davenport,2561037,DL,NO,,,,,,,,,,,,,,,,,,132,0.00
Marlon Davidson,2563479,DL,ATL,,,,,,,,,,,,,,,,,,133,0.00
Carlos Davis,2564976,DL,PIT,,,,,,,,,,,,,,,,,,134,0.00
Khalil Davis,2565210,DL,PIT,,,,,,,,,,,,,,,,,,135,0.00
Raekwon Davis,2564445,DL,MIA,,,,,,,,,,,,,,,,,,136,0.00
Sheldon Day,2555241,DL,CLE,,,,,,,,,,,,,,,,,,137,0.00
Matt Dickerson,2561044,DL,FA,,,,,,,,,,,,,,,,,,138,0.00
Victor Dimukeje,2566424,DL,ARI,,,,,,,,,,,,,,,,,,139,0.00
Daniel Ekuale,2561458,DL,NE,,,,,,,,,,,,,,,,,,140,0.00
Jordan Elliott,2563779,DL,CLE,,,,,,,,,,,,,,,,,,141,0.00
A.J. Epenesa,2563605,DL,BUF,,,,,,,,,,,,,,,,,,142,0.00
Foley Fatukasi,2560722,DL,NYJ,,,,,,,,,,,,,,,,,,143,0.00
Clelin Ferrell,2562263,DL,LV,,,,,,,,,,,,,,,,,,144,0.00
Trey Flowers,2552278,DL,DET,,,,,,,,,,,,,,,,,,145,0.00
Poona Ford,2561195,DL,SEA,,,,,,,,,,,,,,,,,,146,0.00
Leki Fotu,2564910,DL,ARI,,,,,,,,,,,,,,,,,,147,0.00
Dante Fowler Jr.,2553431,DL,ATL,,,,,,,,,,,,,,,,,,148,0.00
Morgan Fox,2556529,DL,CAR,,,,,,,,,,,,,,,,,,149,0.00
John Franklin-Myers,2560731,DL,NYJ,,,,,,,,,,,,,,,,,,150,0.00
Greg Gaines,2562391,DL,LA,,,,,,,,,,,,,,,,,,151,0.00
Neville Gallimore,2563842,DL,DAL,,,,,,,,,,,,,,,,,,152,0.00
Myles Garrett,2557965,DL,CLE,,,,,,,,,,,,,,,,,,153,0.00
Joe Gaziano,2565036,DL,LAC,,,,,,,,,,,,,,,,,,154,0.00
Kevin Givens,2562655,DL,SF,,,,,,,,,,,,,,,,,,155,0.00
Ryan Glasgow,2557851,DL,FA,,,,,,,,,,,,,,,,,,156,0.00
Davon Godchaux,2558012,DL,NE,,,,,,,,,,,,,,,,,,157,0.00
Chauncey Golston,2566007,DL,DAL,,,,,,,,,,,,,,,,,,158,0.00
Adam Gotsis,2555502,DL,JAX,,,,,,,,,,,,,,,,,,159,0.00
Carl Granderson,2562273,DL,NO,,,,,,,,,,,,,,,,,,160,0.00
Rasheem Green,2560998,DL,SEA,,,,,,,,,,,,,,,,,,161,0.00
Jonathan Greenard,2564070,DL,HOU,,,,,,,,,,,,,,,,,,162,0.00
Yetur Gross-Matos,2563641,DL,CAR,,,,,,,,,,,,,,,,,,163,0.00
Porter Gustin,2562276,DL,CLE,,,,,,,,,,,,,,,,,,164,0.00
DaVon Hamilton,2564190,DL,JAX,,,,,,,,,,,,,,,,,,165,0.00
Justin Hamilton,2553531,DL,DAL,,,,,,,,,,,,,,,,,,166,0.00
Woodrow Hamilton,2556546,DL,FA,,,,,,,,,,,,,,,,,,167,0.00
Javon Hargrave,2555239,DL,PHI,,,,,,,,,,,,,,,,,,168,0.00
Charles Harris,2558001,DL,DET,,,,,,,,,,,,,,,,,,169,0.00
Jonathan Harris,2562945,DL,DEN,,,,,,,,,,,,,,,,,,170,0.00
Shelby Harris,2549926,DL,DEN,,,,,,,,,,,,,,,,,,171,0.00
Daelin Hayes,2565842,DL,BAL,,,,,,,,,,,,,,,,,,172,0.00
Marquis Haynes,2561009,DL,CAR,,,,,,,,,,,,,,,,,,173,0.00
Bruce Hector,2561338,DL,DET,,,,,,,,,,,,,,,,,,174,0.00
Trey Hendrickson,2557943,DL,CIN,,,,,,,,,,,,,,,,,,175,0.00
B.J. Hill,2560740,DL,CIN,,,,,,,,,,,,,,,,,,176,0.00
Trysten Hill,2562663,DL,DAL,,,,,,,,,,,,,,,,,,177,0.00
Jalyn Holmes,2560744,DL,NO,,,,,,,,,,,,,,,,,,178,0.00
Braxton Hoyett,2563244,DL,FA,,,,,,,,,,,,,,,,,,179,0.00
Sam Hubbard,2560745,DL,CIN,,,,,,,,,,,,,,,,,,180,0.00
Wyatt Hubert,2565950,DL,CIN,,,,,,,,,,,,,,,,,,181,0.00
Bryce Huff,2565510,DL,NYJ,,,,,,,,,,,,,,,,,,182,0.00
Albert Huggins,2562667,DL,NO,,,,,,,,,,,,,,,,,,183,0.00
Danielle Hunter,2552603,DL,MIN,,,,,,,,,,,,,,,,,,184,0.00
Maurice Hurst,2560748,DL,SF,,,,,,,,,,,,,,,,,,185,0.00
Kerry Hyder,2550433,DL,SEA,,,,,,,,,,,,,,,,,,186,0.00
Melvin Ingram,2532870,DL,KC,,,,,,,,,,,,,,,,,,187,0.00
Matthew Ioannidis,2555240,DL,WAS,,,,,,,,,,,,,,,,,,188,0.00
David Irving,2553805,DL,FA,,,,,,,,,,,,,,,,,,189,0.00
Joe Jackson,2562432,DL,CLE,,,,,,,,,,,,,,,,,,190,0.00
Tarron Jackson,2566400,DL,PHI,,,,,,,,,,,,,,,,,,191,0.00
Quinton Jefferson,2555358,DL,LV,,,,,,,,,,,,,,,,,,192,0.00
Austin Johnson,2556368,DL,NYG,,,,,,,,,,,,,,,,,,193,0.00
Darryl Johnson,2562672,DL,CAR,,,,,,,,,,,,,,,,,,194,0.00
Jaleel Johnson,2557845,DL,HOU,,,,,,,,,,,,,,,,,,195,0.00
P.J. Johnson,2562923,DL,LV,,,,,,,,,,,,,,,,,,196,0.00
Patrick Johnson,2566403,DL,PHI,,,,,,,,,,,,,,,,,,197,0.00
Benito Jones,2564466,DL,MIA,,,,,,,,,,,,,,,,,,198,0.00
Chris Jones,2556369,DL,KC,,,,,,,,,,,,,,,,,,199,0.00
D.J. Jones,2558265,DL,SF,,,,,,,,,,,,,,,,,,200,0.00
Dre'Mont Jones,2562412,DL,DEN,,,,,,,,,,,,,,,,,,201,0.00
Justin Jones,2560769,DL,LAC,,,,,,,,,,,,,,,,,,202,0.00
Patrick Jones II,2566307,DL,MIN,,,,,,,,,,,,,,,,,,203,0.00
Dion Jordan,2539288,DL,FA,,,,,,,,,,,,,,,,,,204,0.00
Sebastian Joseph-Day,2561079,DL,LA,,,,,,,,,,,,,,,,,,205,0.00
Joshua Kaindoh,2566184,DL,KC,,,,,,,,,,,,,,,,,,206,0.00
Khalid Kareem,2563734,DL,CIN,,,,,,,,,,,,,,,,,,207,0.00
Kingsley Keke,2562300,DL,GB,,,,,,,,,,,,,,,,,,208,0.00
Arden Key,2560779,DL,SF,,,,,,,,,,,,,,,,,,209,0.00
Javon Kinlaw,2565117,DL,SF,,,,,,,,,,,,,,,,,,210,0.00
Malcolm Koonce,2566262,DL,LV,,,,,,,,,,,,,,,,,,211,0.00
Tanoh Kpassagnon,2558185,DL,NO,,,,,,,,,,,,,,,,,,212,0.00
Niko Lalos,2564745,DL,NYG,,,,,,,,,,,,,,,,,,213,0.00
Tyler Lancaster,2561227,DL,GB,,,,,,,,,,,,,,,,,,214,0.00
Austin Larkin,2561518,DL,CAR,,,,,,,,,,,,,,,,,,215,0.00
Devaroe Lawrence,2559079,DL,FA,,,,,,,,,,,,,,,,,,216,0.00
Dexter Lawrence,2562301,DL,NYG,,,,,,,,,,,,,,,,,,217,0.00
Rashard Lawrence,2564922,DL,ARI,,,,,,,,,,,,,,,,,,218,0.00
Carl Lawson,2557901,DL,NYJ,,,,,,,,,,,,,,,,,,219,0.00
Jeremiah Ledbetter,2558124,DL,JAX,,,,,,,,,,,,,,,,,,220,0.00
Jessie Lemonier,2565057,DL,DET,,,,,,,,,,,,,,,,,,221,0.00
Tyquan Lewis,2560791,DL,IND,,,,,,,,,,,,,,,,,,222,0.00
Star Lotulelei,2539329,DL,BUF,,,,,,,,,,,,,,,,,,223,0.00
Isaiahh Loudermilk,2566457,DL,PIT,,,,,,,,,,,,,,,,,,224,0.00
Dean Lowry,2555274,DL,GB,,,,,,,,,,,,,,,,,,225,0.00
James Lynch,2564565,DL,MIN,,,,,,,,,,,,,,,,,,226,0.00
Daylon Mack,2562308,DL,FA,,,,,,,,,,,,,,,,,,227,0.00
Isaiah Mack,2563245,DL,BAL,,,,,,,,,,,,,,,,,,228,0.00
Justin Madubuike,2563563,DL,BAL,,,,,,,,,,,,,,,,,,229,0.00
Hercules Mata'afa,2560799,DL,FA,,,,,,,,,,,,,,,,,,230,0.00
R.J. McIntosh,2560806,DL,GB,,,,,,,,,,,,,,,,,,231,0.00
Kahlil McKenzie,2560807,DL,FA,,,,,,,,,,,,,,,,,,232,0.00
Steven Means,2541310,DL,ATL,,,,,,,,,,,,,,,,,,233,0.00
David Moa,2564571,DL,NYG,,,,,,,,,,,,,,,,,,234,0.00
Henry Mondeaux,2561243,DL,PIT,,,,,,,,,,,,,,,,,,235,0.00
Bryan Mone,2562914,DL,SEA,,,,,,,,,,,,,,,,,,236,0.00
Al-Quadin Muhammad,2558131,DL,IND,,,,,,,,,,,,,,,,,,237,0.00
Larrell Murchison,2564055,DL,TEN,,,,,,,,,,,,,,,,,,238,0.00
Bill Murray,2564625,DL,NE,,,,,,,,,,,,,,,,,,239,0.00
Carl Nassib,2555270,DL,LV,,,,,,,,,,,,,,,,,,240,0.00
Yannick Ngakoue,2555421,DL,LV,,,,,,,,,,,,,,,,,,241,0.00
Bilal Nichols,2560821,DL,CHI,,,,,,,,,,,,,,,,,,242,0.00
Robert Nkemdiche,2555336,DL,SEA,,,,,,,,,,,,,,,,,,243,0.00
Derrick Nnadi,2560823,DL,KC,,,,,,,,,,,,,,,,,,244,0.00
Pat O'Connor,2558863,DL,TB,,,,,,,,,,,,,,,,,,245,0.00
Efe Obada,2553310,DL,BUF,,,,,,,,,,,,,,,,,,246,0.00
Ifeadi Odenigbo,2558278,DL,CLE,,,,,,,,,,,,,,,,,,247,0.00
Dayo Odeyingbo,2565609,DL,IND,,,,,,,,,,,,,,,,,,248,0.00
Osa Odighizuwa,2566016,DL,DAL,,,,,,,,,,,,,,,,,,249,0.00
Emmanuel Ogbah,2555278,DL,MIA,,,,,,,,,,,,,,,,,,250,0.00
Adetokunbo Ogundeji,2565827,DL,ATL,,,,,,,,,,,,,,,,,,251,0.00
Larry Ogunjobi,2557836,DL,CIN,,,,,,,,,,,,,,,,,,252,0.00
Julian Okwara,2563947,DL,DET,,,,,,,,,,,,,,,,,,253,0.00
Romeo Okwara,2556641,DL,DET,,,,,,,,,,,,,,,,,,254,0.00
Ed Oliver,2562322,DL,BUF,,,,,,,,,,,,,,,,,,255,0.00
Charles Omenihu,2562324,DL,SF,,,,,,,,,,,,,,,,,,256,0.00
David Onyemata,2556274,DL,NO,,,,,,,,,,,,,,,,,,257,0.00
Walter Palmore,2563229,DL,FA,,,,,,,,,,,,,,,,,,258,0.00
David Parry,2552438,DL,FA,,,,,,,,,,,,,,,,,,259,0.00
Aaron Patrick,2565630,DL,DEN,,,,,,,,,,,,,,,,,,260,0.00
Kwity Paye,2565612,DL,IND,,,,,,,,,,,,,,,,,,261,0.00
Daron Payne,2560834,DL,WAS,,,,,,,,,,,,,,,,,,262,0.00
John Penisini,2563950,DL,DET,,,,,,,,,,,,,,,,,,263,0.00
Ronnie Perkins,2566340,DL,NE,,,,,,,,,,,,,,,,,,264,0.00
Harrison Phillips,2560840,DL,BUF,,,,,,,,,,,,,,,,,,265,0.00
Jordan Phillips,2552492,DL,ARI,,,,,,,,,,,,,,,,,,266,0.00
Darius Philon,2552676,DL,LV,,,,,,,,,,,,,,,,,,267,0.00
Michael Pierce,2556650,DL,MIN,,,,,,,,,,,,,,,,,,268,0.00
Willington Previlon,2564016,DL,TB,,,,,,,,,,,,,,,,,,269,0.00
Durval Queiroz,2562867,DL,MIA,,,,,,,,,,,,,,,,,,270,0.00
Sheldon Rankins,2555242,DL,NYJ,,,,,,,,,,,,,,,,,,271,0.00
Wyatt Ray,2562709,DL,CIN,,,,,,,,,,,,,,,,,,272,0.00
D.J. Reader,2555388,DL,CIN,,,,,,,,,,,,,,,,,,273,0.00
Jarran Reed,2555238,DL,KC,,,,,,,,,,,,,,,,,,274,0.00
Sam Renner,2564391,DL,FA,,,,,,,,,,,,,,,,,,275,0.00
Hassan Ridgeway,2555514,DL,PHI,,,,,,,,,,,,,,,,,,276,0.00
Derek Rivers,2558040,DL,HOU,,,,,,,,,,,,,,,,,,277,0.00
Malcolm Roach,2564688,DL,NO,,,,,,,,,,,,,,,,,,278,0.00
Max Roberts,2566238,DL,FA,,,,,,,,,,,,,,,,,,279,0.00
A'Shawn Robinson,2555265,DL,LA,,,,,,,,,,,,,,,,,,280,0.00
Alton Robinson,2565186,DL,SEA,,,,,,,,,,,,,,,,,,281,0.00
Janarius Robinson,2566316,DL,MIN,,,,,,,,,,,,,,,,,,282,0.00
Quincy Roche,2566466,DL,NYG,,,,,,,,,,,,,,,,,,283,0.00
Isaac Rochell,2557860,DL,IND,,,,,,,,,,,,,,,,,,284,0.00
Daniel Ross,2559240,DL,FA,,,,,,,,,,,,,,,,,,285,0.00
Greg Rousseau,2565875,DL,BUF,,,,,,,,,,,,,,,,,,286,0.00
Bravvion Roy,2563677,DL,CAR,,,,,,,,,,,,,,,,,,287,0.00
Anthony Rush,2563200,DL,ATL,,,,,,,,,,,,,,,,,,288,0.00
Cameron Sample,2565959,DL,CIN,,,,,,,,,,,,,,,,,,289,0.00
Khalen Saunders,2562723,DL,KC,,,,,,,,,,,,,,,,,,290,0.00
Deadrin Senat,2560869,DL,FA,,,,,,,,,,,,,,,,,,291,0.00
Tim Settle,2560871,DL,WAS,,,,,,,,,,,,,,,,,,292,0.00
Nathan Shepherd,2560873,DL,NYJ,,,,,,,,,,,,,,,,,,293,0.00
Zach Sieler,2561129,DL,MIA,,,,,,,,,,,,,,,,,,294,0.00
Jeffery Simmons,2562733,DL,TEN,,,,,,,,,,,,,,,,,,295,0.00
Deyon Sizer,2563254,DL,FA,,,,,,,,,,,,,,,,,,296,0.00
Chris Slayton,2562735,DL,SF,,,,,,,,,,,,,,,,,,297,0.00
Tanzel Smart,2558199,DL,NYJ,,,,,,,,,,,,,,,,,,298,0.00
Elerson G. Smith,2566373,DL,NYG,,,,,,,,,,,,,,,,,,299,0.00
James Smith-Williams,2565291,DL,WAS,,,,,,,,,,,,,,,,,,300,0.00
Dawuane Smoot,2557839,DL,JAX,,,,,,,,,,,,,,,,,,301,0.00
Marquiss Spencer,2566037,DL,DEN,,,,,,,,,,,,,,,,,,302,0.00
Taylor Stallworth,2560882,DL,IND,,,,,,,,,,,,,,,,,,303,0.00
Grover Stewart,2558766,DL,IND,,,,,,,,,,,,,,,,,,304,0.00
Kentavius Street,2560885,DL,SF,,,,,,,,,,,,,,,,,,305,0.00
Kevin Strong,2563197,DL,FA,,,,,,,,,,,,,,,,,,306,0.00
Jason Strowbridge,2564496,DL,FA,,,,,,,,,,,,,,,,,,307,0.00
Josh Sweat,2560889,DL,PHI,,,,,,,,,,,,,,,,,,308,0.00
Montez Sweat,2562749,DL,WAS,,,,,,,,,,,,,,,,,,309,0.00
Darrell Taylor,2565198,DL,SEA,,,,,,,,,,,,,,,,,,310,0.00
