PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ja'Marr Chase,2565941,WR,CIN,@NO,,,,,,7,132,2,,,,,44.00,,7,7,7,10,70,2,,,1,28.70
Stefon Diggs,2552608,WR,BUF,@KC,,,,,,10,148,1,,,,,44.50,,10,10,10,13,77,1,,,2,25.80
Brandon Aiyuk,2565093,WR,SF,@ATL,,,,,,8,83,2,,,,,39.60,,8,8,8,11,73,2,,,3,24.30
Tyreek Hill,2556214,WR,MIA,MIN,,,,,,12,177,,,,,,40.40,,12,12,12,15,80,,,,4,23.70
JuJu Smith-Schuster,2558149,WR,KC,BUF,,,,,,5,113,1,,,,,35.00,,5,5,5,5,100,,,,5,21.50
Chase Claypool,2564970,WR,CHI,WAS,,,,8,,7,96,1,,,,,27.10,1,7,8,7,7,100,,1,,6,19.90
Michael Pittman,2564136,WR,IND,JAX,,,,,,13,134,,,,,,47.50,,13,13,13,16,81,,,,7,19.90
Tyquan Thornton,2567958,WR,NE,@CLE,,,,16,1,4,37,1,,,,,37.90,3,4,7,4,5,80,2,2,3,8,19.30
Dante Pettis,2560836,WR,CHI,WAS,,,,,,4,84,1,,,,,27.10,,4,4,4,7,57,1,,1,9,16.40
Allen Lazard,2560787,WR,GB,NYJ,,,,,,4,76,1,,,,,22.90,,4,4,4,9,44,1,,,10,15.60
Josh Palmer,2566502,WR,LAC,DEN,,,,,,9,57,,,,,,22.20,,9,9,9,12,75,2,,,11,15.40
A.J. Brown,2562238,WR,PHI,DAL,,,,,,5,67,1,,,,,30.00,,5,5,5,8,63,2,,,12,15.20
Parris Campbell,2562495,WR,IND,JAX,,,,,,7,57,1,,,,,47.50,,7,7,7,11,64,2,,2,13,15.20
Gabe Davis,2563602,WR,BUF,@KC,,,,,,3,74,1,,,,,44.50,,3,3,3,6,50,1,,1,14,14.90
Allen Robinson,2543509,WR,LA,CAR,,,,,,5,63,1,,,,,49.10,,5,5,5,6,83,1,1,2,15,14.80
Justin Jefferson,2564556,WR,MIN,@MIA,,,,,,6,107,,,,,,31.60,,6,6,6,8,75,,,,16,14.70
Ben Skowronek,2566247,WR,LA,CAR,,,,17,1,5,40,,,,,,49.10,1,5,6,5,5,100,,1,,17,14.20
Amari Cooper,2552487,WR,CLE,NE,,,,,,4,44,1,,,,,27.50,,4,4,4,12,33,2,,,18,14.10
Jaylen Waddle,2566292,WR,MIA,MIN,,,,,,6,129,,,,,1,40.40,,6,6,6,10,60,,,,19,13.90
Adam Thielen,2541785,WR,MIN,@MIA,,,,,,4,36,1,,,1,,31.60,,4,4,4,8,50,1,,1,20,13.60
Chris Godwin,2558105,WR,TB,@PIT,,,,,,6,95,,,,,,24.40,,6,6,6,12,50,1,,,21,13.50
Cooper Kupp,2557898,WR,LA,CAR,,,,17,,7,80,,,,,,49.10,2,7,9,7,8,88,,,,22,13.20
DeVonta Smith,2566409,WR,PHI,DAL,,,,,,5,44,1,,,,,30.00,,5,5,5,5,100,1,,1,23,12.90
Deebo Samuel,2562721,WR,SF,@ATL,,,,11,,7,79,,,,,,39.60,2,7,9,7,10,70,1,,,24,12.50
Alec Pierce,2567715,WR,IND,JAX,,,,,,3,49,1,,,,,47.50,,3,3,3,7,43,1,,1,25,12.40
CeeDee Lamb,2563848,WR,DAL,@PHI,,,,9,,5,68,,,,,,19.60,2,5,7,5,10,50,1,,,26,11.90
Tre'Quan Smith,2560878,WR,NO,CIN,,,,,,3,43,1,,,,,27.30,,3,3,3,3,100,1,,,27,11.80
Wan'Dale Robinson,2568012,WR,NYG,BAL,,,,,,3,37,1,,,,,21.10,,3,3,3,4,75,1,,,28,11.20
