PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Joe Burrow,2563722,QB,CIN,@NO,300,3,,25,1,,,,,,,,32.50,4,,4,,,,,2,,1,32.50
Matt Ryan,310,QB,IND,JAX,389,3,,-4,,,,,,,,,27.16,1,,1,,,,,,,2,27.16
Josh Allen,2560955,QB,BUF,@KC,329,3,,32,,,,,,,,1,26.29,12,,12,,,,,2,,3,26.29
Trevor Lawrence,2566163,QB,JAX,@IND,165,1,,23,2,,,,,,,,24.90,6,,6,,,,,2,2,4,24.90
Marcus Mariota,2552466,QB,ATL,SF,129,2,,50,1,,,,,,,,24.16,6,,6,,,,,1,1,5,24.16
Patrick Mahomes,2558125,QB,KC,BUF,338,2,2,21,,,,,,,,,19.62,4,,4,,,,,3,1,6,19.62
Teddy Bridgewater,2543465,QB,MIA,MIN,329,2,2,10,,,,,,,,,22.62,1,,1,,,,,1,,7,18.16
Bailey Zappe,2567961,QB,NE,@CLE,309,2,,-4,,1,-6,,,,,1,17.86,3,1,4,1,1,100,,,,8,17.86
Jimmy Garoppolo,2543801,QB,SF,@ATL,296,2,2,11,,,,,,,,,16.94,3,,3,,,,,,,9,16.94
Kirk Cousins,2532820,QB,MIN,@MIA,175,2,,-5,,,,,,,1,,16.50,2,,2,,,,,,,10,16.50
Justin Fields,2565920,QB,CHI,WAS,190,1,1,88,,,,,,,,1,16.40,12,,12,,,,,2,2,11,16.40
Jalen Hurts,2564832,QB,PHI,DAL,155,2,,27,,,,,,,,1,15.70,9,,9,,,,,1,,12,15.70
Lamar Jackson,2560757,QB,BAL,@NYG,210,1,1,77,,,,,,,,2,15.10,7,,7,,,,,2,,13,15.10
Russell Wilson,2532975,QB,DEN,@LAC,188,1,,23,,,,,,,,,13.82,4,,4,,,,,,,14,13.82
Daniel Jones,2562299,QB,NYG,BAL,173,2,,6,,,,,,,,1,13.52,6,,6,,,,,4,3,15,13.52
Kyler Murray,2562382,QB,ARI,@SEA,222,,1,100,,,,,,,,2,12.88,10,,10,,,,,1,1,16,12.88
Matthew Stafford,79860,QB,LA,CAR,253,1,1,-3,,,,,,,,,11.82,2,,2,,,,,,,17,11.82
Tom Brady,2504211,QB,TB,@PIT,243,1,,,,,,,,,,1,11.72,1,,1,,,,,,,18,11.72
Geno Smith,2539335,QB,SEA,ARI,197,,,48,,,,,,,,1,11.68,6,,6,,,,,2,,19,11.68
Mitchell Trubisky,2558008,QB,PIT,TB,144,1,,5,,,,,,,,,19.54,6,,6,,,,,,,20,11.26
Andy Dalton,2495143,QB,NO,CIN,162,1,,,,,,,,,,,10.48,,,,,,,,,,21,10.48
Aaron Rodgers,2506363,QB,GB,NYJ,246,1,,,,,,,,,,2,10.16,1,,1,,,,,,,22,9.84
Justin Herbert,2565045,QB,LAC,DEN,238,,1,9,,,,,,,,,8.42,2,,2,,,,,,,23,8.42
Kenny Pickett,2568162,QB,PIT,TB,67,1,,16,,,,,,,,,19.54,2,,2,,,,,,,24,8.28
Jacoby Brissett,2555261,QB,CLE,NE,266,1,2,,,,,,,,,2,6.64,1,,1,,,,,1,,25,6.64
Cooper Rush,2559242,QB,DAL,@PHI,181,1,3,,,,,,,,,,5.24,,,,,,,,,,26,5.24
Zach Wilson,2566391,QB,NYJ,@GB,110,,,1,,,,,,,,,4.50,5,,5,,,,,1,1,27,4.50
Skylar Thompson,2567895,QB,MIA,MIN,89,,,9,,,,,,,,,22.62,1,,1,,,,,,,28,4.46
Carson Wentz,2555259,QB,WAS,@CHI,99,,,2,,,,,,,,,4.96,2,,2,,,,,1,1,29,4.16
PJ Walker,2558904,QB,CAR,@LA,60,,,-1,,,,,,,,,2.66,1,,1,,,,,,,30,2.30
Armani Rogers,2568351,QB,WAS,@CHI,,,,,,,,,,,,,4.96,,,,,,,,,,31,0.80
Jacob Eason,2564115,QB,SF,@ATL,59,,1,,,,,,,,,,16.94,,,,,,,,,,32,0.36
Jordan Love,2564007,QB,GB,NYJ,8,,,,,,,,,,,,10.16,,,,,,,,,,33,0.32
Brandon Allen,2555365,QB,CIN,@NO,,,,,,,,,,,,,32.50,,,,,,,,,,34,0.00
Kyle Allen,2561177,QB,HOU,Bye,,,,,,,,,,,,,,,,,,,,,,,35,0.00
Matt Barkley,2539308,QB,BUF,@KC,,,,,,,,,,,,,26.29,,,,,,,,,,36,0.00
C.J. Beathard,2557922,QB,JAX,@IND,,,,,,,,,,,,,24.90,,,,,,,,,,37,0.00
Kurt Benkert,2560974,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,38,0.00
David Blough,2563043,QB,MIN,@MIA,,,,,,,,,,,,,16.50,,,,,,,,,,39,0.00
Ian Book,2566352,QB,PHI,DAL,,,,,,,,,,,,,15.70,,,,,,,,,,40,0.00
Tim Boyle,2561187,QB,CHI,WAS,,,,,,,,,,,,,16.40,,,,,,,,,,41,0.00
Jake Browning,2562634,QB,CIN,@NO,,,,,,,,,,,,,32.50,,,,,,,,,,42,0.00
Shane Buechele,2566983,QB,KC,BUF,,,,,,,,,,,,,19.62,,,,,,,,,,43,0.00
Derek Carr,2543499,QB,LV,Bye,,,,,,,,,,,,,,,,,,,,,,,44,0.00
Matt Corral,2567349,QB,CAR,@LA,,,,,,,,,,,,,2.66,,,,,,,,,,45,0.00
Chase Daniel,81284,QB,LAC,DEN,,,,,,,,,,,,,8.42,,,,,,,,,,46,0.00
Sam Darnold,2561036,QB,CAR,@LA,,,,,,,,,,,,,2.66,,,,,,,,,,47,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,48,0.00
Joshua Dobbs,2558167,QB,DET,Bye,,,,,,,,,,,,,,,,,,,,,,,49,0.00
Jeff Driskel,2555262,QB,HOU,Bye,,,,,,,,,,,,,,,,,,,,,,,50,0.00
Sam Ehlinger,2566142,QB,IND,JAX,,,,,,,,,,,,,27.16,,,,,,,,,,51,0.00
Danny Etling,2560717,QB,GB,NYJ,,,,,,,,,,,,,10.16,,,,,,,,,,52,0.00
Joe Flacco,382,QB,NYJ,@GB,,,,,,,,,,,,,4.50,,,,,,,,,,53,0.00
Nick Foles,2532842,QB,IND,JAX,,,,,,,,,,,,,27.16,,,,,,,,,,54,0.00
Feleipe Franks,2566683,QB,ATL,SF,,,,,,,,,,,,,24.16,,,,,,,,,,55,0.00
Jake Fromm,2563608,QB,WAS,@CHI,,,,,,,,,,,,,4.96,,,,,,,,,,56,0.00
Blaine Gabbert,2495441,QB,TB,@PIT,,,,,,,,,,,,,11.72,,,,,,,,,,57,0.00
Garrett Gilbert,2549982,QB,NE,@CLE,,,,,,,,,,,,,17.86,,,,,,,,,,58,0.00
Jared Goff,2555334,QB,DET,Bye,,,,,,,,,,,,,,,,,,,,,,,59,0.00
Anthony Gordon,2565153,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,60,0.00
Will Grier,2562404,QB,DAL,@PHI,,,,,,,,,,,,,5.24,,,,,,,,,,61,0.00
Ryan Griffin,2541185,QB,TB,@PIT,,,,,,,,,,,,,11.72,,,,,,,,,,62,0.00
Taylor Heinicke,2553656,QB,WAS,@CHI,,,,,,,,,,,,,4.96,,,,,,,,,,63,0.00
Chad Henne,252,QB,KC,BUF,,,,,,,,,,,,,19.62,,,,,,,,,,64,0.00
Kevin Hogan,2555263,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,65,0.00
Sam Howell,2568333,QB,WAS,@CHI,,,,,,,,,,,,,4.96,,,,,,,,,,66,0.00
Brian Hoyer,81294,QB,NE,@CLE,,,,,,,,,,,,,17.86,,,,,,,,,,67,0.00
Tyler Huntley,2563560,QB,BAL,@NYG,,,,,,,,,,,,,15.10,,,,,,,,,,68,0.00
Josh Johnson,264,QB,SF,@ATL,,,,,,,,,,,,,16.94,,,,,,,,,,69,0.00
Mac Jones,2566334,QB,NE,@CLE,,,,,,,,,,,,,17.86,,,,,,,,,,70,0.00
Colin Kaepernick,2495186,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,71,0.00
Case Keenum,2532888,QB,BUF,@KC,,,,,,,,,,,,,26.29,,,,,,,,,,72,0.00
Cole Kelley,2568336,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,73,0.00
Trey Lance,2566532,QB,SF,@ATL,,,,,,,,,,,,,16.94,,,,,,,,,,74,0.00
Brian Lewerke,2564619,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,75,0.00
Levi Lewis,2568252,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,76,0.00
Drew Lock,2562305,QB,SEA,ARI,,,,,,,,,,,,,11.68,,,,,,,,,,77,0.00
John Lovett,2563112,QB,MIA,MIN,,,,,,,,,,,,,22.62,,,,,,,,,,78,0.00
Jake Luton,2564205,QB,NO,CIN,,,,,,,,,,,,,10.48,,,,,,,,,,79,0.00
Sean Mannion,2552576,QB,SEA,ARI,,,,,,,,,,,,,11.68,,,,,,,,,,80,0.00
