PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Kyren Williams,2567862,RB,LA,@NYG,,,,87,3,2,14,,,,,,15.85,1,29.10,13.25
Jerome Ford,2567469,RB,CLE,NYJ,,,,64,,2,57,2,,,,,10.24,2,26.10,15.86
Isiah Pacheco,2567808,RB,KC,CIN,,,,130,,7,35,1,,,,,14.06,3,26.00,11.94
James Conner,2557978,RB,ARI,@PHI,,,,128,1,1,5,1,,,,,12.99,4,25.80,12.81
Travis Etienne,2566157,RB,JAX,CAR,,,,102,2,2,16,,,,,,13.18,5,24.80,11.62
Najee Harris,2566448,RB,PIT,@SEA,,,,122,2,,,,,,,,10.75,6,24.20,13.45
Breece Hall,2568030,RB,NYJ,@CLE,,,,84,,9,42,1,,,,,14.38,7,23.10,8.72
De'Von Achane,2570062,RB,MIA,@BAL,,,,107,,4,30,1,,,,,14.54,8,21.70,7.16
Khalil Herbert,2565926,RB,CHI,ATL,,,,124,1,2,5,,,,,,12.14,9,19.90,7.76
Justice Hill,2562407,RB,BAL,MIA,,,,48,,5,64,1,,,,,3.47,10,19.70,16.23
Jaylen Warren,2568493,RB,PIT,@SEA,,,,75,1,4,23,,,,,,10.61,11,17.80,7.19
Joe Mixon,2557976,RB,CIN,@KC,,,,65,,4,22,1,,,,,14.27,12,16.70,2.43
Tyler Allgeier,2567232,RB,ATL,@CHI,,,,13,,1,75,1,,,,,5.83,13,15.30,9.47
Jonathan Taylor,2564148,RB,IND,LV,,,,96,1,1,8,,,,,1,12.93,14,14.90,1.97
Elijah Mitchell,2566538,RB,SF,@WAS,,,,80,1,,,,,,,,3.98,15,14.00,10.02
David Montgomery,2562502,RB,DET,@DAL,,,,65,1,,,,,,,,13.66,16,14.00,0.34
Kenneth Walker III,2568282,RB,SEA,PIT,,,,53,1,3,22,,,,,1,10.89,17,13.77,2.88
Aaron Jones,2558116,RB,GB,@MIN,,,,120,,1,10,,,,,,9.73,18,13.50,3.77
Roschon Johnson,2569615,RB,CHI,ATL,,,,21,1,3,38,,,,,,6.02,19,13.40,7.38
Michael Carter,2566382,RB,ARI,@PHI,,,,61,,1,6,1,,,,,3.03,20,13.20,10.17
Zamir White,2567883,RB,LV,@IND,,,,71,,5,35,,,,,,12.48,21,13.10,0.62
Gus Edwards,2561324,RB,BAL,MIA,,,,68,1,,,,,,,1,10.95,22,12.30,1.35
Christian McCaffrey,2557997,RB,SF,@WAS,,,,64,,4,27,,,,,,19.04,23,11.10,-7.94
Ezekiel Elliott,2555224,RB,NE,@BUF,,,,39,1,1,6,,,,,,15.17,24,11.00,-4.17
Devin Singletary,2562734,RB,HOU,TEN,,,,80,,3,6,,,,,,12.64,25,10.10,-2.54
Brian Robinson,2568348,RB,WAS,SF,,,,44,,4,32,,,,,,12.02,26,9.60,-2.42
Bijan Robinson,2569558,RB,ATL,@CHI,,,,75,,3,11,,,,,1,12.43,27,9.37,-3.06
Chuba Hubbard,2565899,RB,CAR,@JAX,,,,45,,4,26,,,,,,11.76,28,9.10,-2.66
Kareem Hunt,2557917,RB,CLE,NYJ,,,,31,1,,,,,,,,7.80,29,9.10,1.3
Jamaal Williams,2558204,RB,NO,@TB,,,,58,,4,13,,,,,,4.50,30,9.10,4.6
Chase Edmonds,2560711,RB,TB,NO,,,,16,,5,40,,,,,,3.32,31,8.10,4.78
Ty Chandler,2567907,RB,MIN,GB,,,,40,,3,24,,,,,,12.49,32,7.90,-4.59
Kevin Harris,2567934,RB,NE,@BUF,,,,15,,2,54,,,,,,4.19,33,7.90,3.71
Jaleel McLaughlin,2570942,RB,DEN,LAC,,,,44,,3,18,,,,,,6.85,34,7.70,0.85
Saquon Barkley,2560968,RB,NYG,LA,,,,39,,3,19,,,,,,13.31,35,7.30,-6.01
Javonte Williams,2566049,RB,DEN,LAC,,,,41,,3,17,,,,,,13.16,36,7.30,-5.86
D'Andre Swift,2563965,RB,PHI,ARI,,,,61,,1,5,,,,,,12.26,37,7.10,-5.16
Melvin Gordon,2552469,RB,BAL,MIA,,,,10,1,,,,,,,,3.82,38,7.00,3.18
Patrick Ricard,2558990,RB,BAL,MIA,,,,,,1,4,1,,,,,0.68,39,6.90,6.22
Zach Charbonnet,2570335,RB,SEA,PIT,,,,2,,5,39,,,,,,6.86,40,6.60,-0.26
Rachaad White,2568315,RB,TB,NO,,,,42,,4,24,,,,,1,15.07,41,6.60,-8.47
Alvin Kamara,2558019,RB,NO,@TB,,,,45,,2,4,,,,,,14.34,42,5.90,-8.44
Tony Pollard,2562699,RB,DAL,DET,,,,49,,1,,,,,,,13.15,43,5.40,-7.75
Trey Sermon,2566544,RB,IND,LV,,,,32,,2,9,,,,,,3.99,44,5.10,1.11
James Cook,2567328,RB,BUF,NE,,,,48,,1,-4,,,,,,15.03,45,4.90,-10.13
Tyjae Spears,2569795,RB,TEN,@HOU,,,,,,4,29,,,,,,8.65,46,4.90,-3.75
Jeff Wilson,2560938,RB,MIA,@BAL,,,,21,,3,13,,,,,,4.51,47,4.90,0.39
Jahmyr Gibbs,2569747,RB,DET,@DAL,,,,43,,1,,,,,,,14.86,48,4.80,-10.06
Kenneth Gainwell,2566397,RB,PHI,ARI,17,,,5,,4,15,,,,,,4.70,49,4.68,-0.02
Antonio Gibson,2565276,RB,WAS,SF,,,,19,,2,17,,,,,,7.85,50,4.60,-3.25
Derrick Henry,2556075,RB,TEN,@HOU,,,,42,,,,,,,,,12.04,51,4.20,-7.84
Alexander Mattison,2562682,RB,MIN,GB,,,,17,,2,13,,,,,,5.30,52,4.00,-1.3
Chase Brown,2569642,RB,CIN,@KC,,,,5,,2,23,,,,,,4.90,53,3.80,-1.1
Alec Ingold,2562288,RB,MIA,@BAL,,,,,,1,18,,,,,,1.34,54,3.80,2.46
Kyle Juszczyk,2540230,RB,SF,@WAS,,,,,,3,23,,,,,,1.91,55,3.80,1.89
Samaje Perine,2558138,RB,DEN,LAC,,,,10,,2,16,,,,,,6.78,56,3.60,-3.18
Austin Ekeler,2559169,RB,LAC,@DEN,,,,46,,1,4,,,,,1,12.52,57,3.50,-9.02
Tank Bigsby,2569882,RB,JAX,CAR,,,,32,,,,,,,,,2.10,58,3.20,1.1
Miles Sanders,2562722,RB,CAR,@JAX,,,,10,,2,12,,,,,,5.62,59,3.20,-2.42
Israel Abanikanda,2570188,RB,NYJ,@CLE,,,,3,,4,27,,,,,1,3.19,60,3.00,-0.19
Patrick Taylor,2564040,RB,GB,@MIN,,,,30,,,,,,,,,2.88,61,3.00,0.12
Ameer Abdullah,2552374,RB,LV,@IND,,,,4,,1,18,,,,,,3.41,62,2.70,-0.71
AJ Dillon,2563986,RB,GB,@MIN,,,,27,,,,,,,,,6.74,63,2.70,-4.04
Dameon Pierce,2567685,RB,HOU,TEN,,,,16,,1,5,,,,,,4.19,64,2.60,-1.59
Adam Prentice,2566872,RB,NO,@TB,,,,7,,1,7,,,,,,0.27,65,2.50,2.23
Ty Johnson,2562293,RB,BUF,NE,,,,22,,,,,,,,,3.74,66,2.20,-1.54
Isaiah Spiller,2568189,RB,LAC,@DEN,,,,-1,,2,10,,,,,,3.86,67,1.90,-1.96
Deuce Vaughn,2569699,RB,DAL,DET,,,,2,,1,10,,,,,,3.16,68,1.70,-1.46
Emari Demercado,2571065,RB,ARI,@PHI,,,,,,1,9,,,,,,4.66,69,1.40,-3.26
Nick Bawden,2560972,RB,NYJ,@CLE,,,,,,1,8,,,,,,0.25,70,1.30,1.05
Eric Gray,2570158,RB,NYG,LA,,,,2,,1,6,,,,,,1.06,71,1.30,0.24
Chris Brooks,2571114,RB,MIA,@BAL,,,,12,,,,,,,,,2.37,72,1.20,-1.17
Jonathan Ward,2564949,RB,TEN,@HOU,,,,11,,,,,,,,,1.52,73,1.10,-0.42
Ronnie Rivers,2569185,RB,LA,@NYG,,,,,,1,4,,,,,,1.73,74,0.90,-0.83
Pierre Strong,2567952,RB,CLE,NYJ,,,,29,,,,,,,,1,2.35,75,0.90,-1.45
Brandon Bolden,2532797,RB,LV,@IND,,,,6,,,,,,,,,2.24,76,0.60,-1.64
Godwin Igwebuike,2560749,RB,PIT,@SEA,,,,,,,,,,,,,0.40,77,0.60,0.2
Dare Ogunbowale,2559362,RB,HOU,TEN,,,,,,,,,,,,,2.00,78,0.60,-1.4
Tyler Goodson,2567595,RB,IND,LV,,,,3,,,,,,,,,4.93,79,0.30,-4.63
Jordan Mason,2569257,RB,SF,@WAS,,,,3,,,,,,,,,2.32,80,0.30,-2.02
Joshua Kelley,2565054,RB,LAC,@DEN,,,,2,,,,,,,,,2.69,81,0.20,-2.49
Trayveon Williams,2562600,RB,CIN,@KC,,,,2,,,,,,,,,1.37,82,0.20,-1.17
Salvon Ahmed,2565090,RB,MIA,@BAL,,,,,,,,,,,,,0.00,83,0.00,0.0
Cam Akers,2564319,RB,MIN,GB,,,,,,,,,,,,,0.00,84,0.00,0.0
Darius Anderson,2563824,RB,FA,Bye,,,,,,,,,,,,,,85,0.00,
Alex Armah,2558833,RB,WAS,SF,,,,,,,,,,,,,0.38,86,0.00,-0.38
Ronald Awatt,2571306,RB,FA,Bye,,,,,,,,,,,,,,87,0.00,
Tyler Badie,2567265,RB,DEN,LAC,,,,,,,,,,,,,0.00,88,0.00,0.0
B.J. Baylor,2567568,RB,FA,Bye,,,,,,,,,,,,,,89,0.00,
Greg Bell,2568762,RB,FA,Bye,,,,,,,,,,,,,,90,0.00,
Nick Bellore,2495262,RB,SEA,PIT,,,,,,,,,,,,,0.13,91,0.00,-0.13
Eno Benjamin,2564889,RB,NO,@TB,,,,,,,,,,,,,0.00,92,0.00,0.0
Raheem Blackshear,2569477,RB,CAR,@JAX,,,,,,,,,,,,,1.41,93,0.00,-1.41
Khari Blasingame,2562869,RB,CHI,ATL,,,,,,,,,,,,,0.41,94,0.00,-0.41
Mike Boone,2561099,RB,CAR,@JAX,,,,,,,,,,,,,0.00,95,0.00,0.0
Matt Breida,2558918,RB,NYG,LA,,,,,,,,,,,,,2.42,96,0.00,-2.42
Gary Brightwell,2566364,RB,NYG,LA,,,,,,,,,,,,,0.00,97,0.00,0.0
Kennedy Brooks,2568060,RB,FA,Bye,,,,,,,,,,,,,,98,0.00,
Brittain Brown,2567868,RB,LV,@IND,,,,,,,,,,,,,0.00,99,0.00,0.0
Ronnie Brown,2571581,RB,FA,Bye,,,,,,,,,,,,,,100,0.00,
Spencer Brown,2565558,RB,CAR,@JAX,,,,,,,,,,,,,0.00,101,0.00,0.0
Robert Burns,2570449,RB,CHI,ATL,,,,,,,,,,,,,0.00,102,0.00,0.0
Michael Burton,2552636,RB,DEN,LAC,,,,,,,,,,,,,0.80,103,0.00,-0.8
Jason Cabinda,2560986,RB,DET,@DAL,,,,,,,,,,,,,0.00,104,0.00,0.0
