PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Juwan Johnson,2564676,TE,NO,@TB,,,,,,8,90,1,,,,,5.45,1,19.00,13.55
Isaiah Likely,2567283,TE,BAL,MIA,,,,,,2,42,2,,,,,5.86,2,17.20,11.34
David Njoku,2557986,TE,CLE,NYJ,,,,,,6,134,,,,,1,9.86,3,14.40,4.54
Sam LaPorta,2569726,TE,DET,@DAL,,,,,,7,84,,,,,,7.85,4,13.40,5.55
Johnny Mundt,2558875,TE,MIN,GB,,,,,,4,39,1,,,,,2.61,5,13.40,10.79
Dallas Goedert,2560995,TE,PHI,ARI,,,,,,5,47,1,,,,,8.19,6,13.20,5.01
Tyler Higbee,2555364,TE,LA,@NYG,,,,,,6,62,,,,,,5.96,7,10.70,4.74
Dalton Kincaid,2569594,TE,BUF,NE,,,,,,4,87,,,,,,6.63,8,10.70,4.07
Taysom Hill,2558954,TE,NO,@TB,11,,,1,,2,30,1,,,,,10.18,9,10.54,0.36
Charlie Kolar,2567280,TE,BAL,MIA,,,,,,1,19,1,,,,,1.18,10,9.90,8.72
Evan Engram,2557858,TE,JAX,CAR,,,,,,6,60,,,,,,9.50,11,9.00,-0.5
Brevin Jordan,2566130,TE,HOU,TEN,,,,,,2,19,1,,,,,4.11,12,8.90,4.79
Noah Fant,2562383,TE,SEA,PIT,,,,,,5,59,,,,,,4.17,13,8.40,4.23
Tucker Kraft,2569768,TE,GB,@MIN,,,,,,6,48,,,,,,6.72,14,7.80,1.08
Trey McBride,2568117,TE,ARI,@PHI,,,,,,6,48,,,,,,10.34,15,7.80,-2.54
Darren Waller,2552408,TE,NYG,LA,,,,,,5,51,,,,,,7.50,16,7.60,0.1
Tyler Conklin,2561027,TE,NYJ,@CLE,,,,,,5,45,,,,,,5.56,17,7.00,1.44
Durham Smythe,2560880,TE,MIA,@BAL,,,,,,3,54,,,,,,3.97,18,6.90,2.93
Daniel Bellinger,2567985,TE,NYG,LA,,,,,,4,39,,,,,,2.42,19,5.90,3.48
Pat Freiermuth,2566442,TE,PIT,@SEA,,,,,,3,44,,,,,,5.42,20,5.90,0.48
Gerald Everett,2557889,TE,LAC,@DEN,,,,6,,4,31,,,,,,8.02,21,5.70,-2.32
Mike Gesicki,2560994,TE,NE,@BUF,,,,,,4,35,,,,,,4.17,22,5.50,1.33
Robert Tonyan,2559270,TE,CHI,ATL,,,,,,3,40,,,,,,1.47,23,5.50,4.03
Harrison Bryant,2563767,TE,CLE,NYJ,,,,,,2,14,,,,,,2.66,24,5.40,2.74
Jake Ferguson,2567496,TE,DAL,DET,,,,,,4,33,,,,,,8.70,25,5.30,-3.4
Tanner Hudson,2561215,TE,CIN,@KC,,,,,,3,38,,,,,,5.20,26,5.30,0.1
Chigoziem Okonkwo,2567658,TE,TEN,@HOU,,,,,,3,34,,,,,,8.00,27,4.90,-3.1
Colby Parkinson,2565180,TE,SEA,PIT,,,,,,2,38,,,,,,2.38,28,4.80,2.42
George Kittle,2558266,TE,SF,@WAS,,,,,,3,29,,,,,,10.82,29,4.40,-6.42
Austin Hooper,2555415,TE,LV,@IND,,,,,,3,28,,,,,,3.72,30,4.30,0.58
