PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Aidan Hutchinson,2567547,DL,DET,@DAL,5,,3,4,,1,,,,,,,,,5,,,6.11,1,25.50,19.39
Jermaine Johnson II,2568033,DL,NYJ,@CLE,3,,,,1,,1,1,,,,,,1,,37,,5.04,2,16.73,11.69
Aaron Donald,2543485,DL,LA,@NYG,3,2,2,2,,,,,,,,,,1,2,,,4.60,3,16.20,11.6
Brian Burns,2562242,DL,CAR,@JAX,5,3,1,2,,,,,,,,,,,2,,,5.83,4,15.30,9.47
Kobie Turner,2569954,DL,LA,@NYG,3,2,2.5,2,,,,,,,,,,,3,,,4.07,5,15.20,11.13
Sheldon Rankins,2555242,DL,HOU,TEN,2,,1,2,,,1,,1,,,,,,1,,13,3.81,6,13.93,10.12
Ed Oliver,2562322,DL,BUF,NE,2,,1,1,1,,,,,,,,,1,2,,,5.37,7,13.50,8.13
Zach Sieler,2561129,DL,MIA,@BAL,3,2,1,1,,1,,,,,,,,,1,,,6.30,8,13.20,6.9
George Karlaftis,2567796,DL,KC,CIN,4,1,1.5,1,,,,,,,,,,,3,,,4.53,9,12.60,8.07
Derek Barnett,2557984,DL,HOU,TEN,2,4,1.5,1,,,,,,,,,,,4,,,4.63,10,11.90,7.27
Maxx Crosby,2562439,DL,LV,@IND,3,3,,1,,1,,,,,,,,,1,,,7.54,11,11.80,4.26
Demarcus Lawrence,2543490,DL,DAL,DET,3,2,,2,,,,,,,,,,1,1,,,5.04,12,11.70,6.66
Will Anderson Jr.,2569834,DL,HOU,TEN,2,,2,2,,,,,,,,,,,3,,,4.54,13,11.50,6.96
Charles Omenihu,2562324,DL,KC,CIN,3,2,0.5,1,,,,,,,,,,1,1,,,3.85,14,11.20,7.35
Patrick Jones II,2566307,DL,MIN,GB,5,4,,,,,,,,,,,,,2,,,3.86,15,10.90,7.04
Leonard Williams,2552486,DL,SEA,PIT,3,3,1,1,,,,,,,,,,,2,,,5.01,16,10.80,5.79
John Jenkins,2539231,DL,LV,@IND,5,2,,1,,,,,,,,,,,,,,3.02,17,10.20,7.18
Deatrich Wise,2558000,DL,NE,@BUF,2,2,1,,,1,,,,,,,,,1,,,3.72,18,10.20,6.48
Nick Bosa,2562629,DL,SF,@WAS,2,1,,2,,,,,,,,,,1,2,,,5.95,19,10.10,4.15
DeForest Buckner,2555275,DL,IND,LV,3,1,1,1,,,,,,,,,,,3,,,6.76,20,10.10,3.34
Derrick Brown,2563629,DL,CAR,@JAX,3,5,,,,,,,,,,,,1,,,,7.80,21,10.00,2.2
Myles Garrett,2557965,DL,CLE,NYJ,3,,1,1,,,,,,,,,,,4,,,5.71,22,10.00,4.29
Gervon Dexter Sr.,2569621,DL,CHI,ATL,3,2,1.5,,,,,,,,,,,,2,,,2.30,23,9.70,7.4
Dorance Armstrong,2560959,DL,DAL,DET,3,,1,1,,,,,,,,,,,1,,,2.57,24,8.50,5.93
Michael Hoecht,2564346,DL,LA,@NYG,3,4,0.5,,,,,,,,,,,,1,,,6.51,25,8.40,1.89
Kurt Hinish,2568876,DL,HOU,TEN,1,2,0.5,1,,,,,,,,,,1,1,,,1.70,26,8.20,6.5
Milton Williams,2566418,DL,PHI,ARI,2,2,,,,1,,,,,,,,,1,,,2.45,27,8.20,5.75
Zach Harrison,2569555,DL,ATL,@CHI,4,,,1,,,,,,,,,,,1,,,2.15,28,8.00,5.85
Alex Wright,2567484,DL,CLE,NYJ,1,,1,1,,,,,,,,,,1,1,,,2.99,29,8.00,5.01
Justin Madubuike,2563563,DL,BAL,MIA,1,4,1,1,,,,,,,,,,,1,,,4.79,30,7.90,3.11
D.J. Jones,2558265,DL,DEN,LAC,2,2,,,,1,,,,,,,,,,,,4.06,31,7.70,3.64
Josh Sweat,2560889,DL,PHI,ARI,4,2,,,,,,,,,,,,,1,,,4.37,32,7.70,3.33
Jihad Ward,2555248,DL,NYG,LA,2,1,1,1,,,,,,,,,,,1,,,2.17,33,7.60,5.43
Trey Hendrickson,2557943,DL,CIN,@KC,1,,1,,,1,,,,,,,,,1,,,4.76,34,7.50,2.74
Jerry Hughes,496796,DL,HOU,TEN,1,,1,,,1,,,,,,,,,1,,,3.27,35,7.50,4.23
Yetur Gross-Matos,2563641,DL,CAR,@JAX,1,2,1,1,,,,,,,,,,,2,,,4.19,36,7.20,3.01
Clelin Ferrell,2562263,DL,SF,@WAS,1,1,1,1,,,,,,,,,,,3,,,2.47,37,7.10,4.63
Adam Butler,2558924,DL,LV,@IND,2,,1,1,,,,,,,,,,,1,,,2.51,38,7.00,4.49
Sam Hubbard,2560745,DL,CIN,@KC,3,2,,,,,1,,,,,,,,,,,5.43,39,6.70,1.27
Rakeem Nunez-Roches,2552674,DL,NYG,LA,3,1,0.5,,,,,,,,,,,,1,,,2.20,40,6.60,4.4
Tershawn Wharton,2564310,DL,KC,CIN,1,1,1,1,,,,,,,,,,,2,,,1.85,41,6.60,4.75
Christian Barmore,2566328,DL,NE,@BUF,3,3,,,,,,,,,,,,,,,,4.91,42,6.30,1.39
Vita Vea,2560909,DL,TB,NO,3,3,,,,,,,,,,,,,,,,4.16,43,6.30,2.14
Bryan Bresee,2570128,DL,NO,@TB,1,1,1,1,,,,,,,,,,,1,,,2.81,44,6.10,3.29
Tyquan Lewis,2560791,DL,IND,LV,1,1,1,1,,,,,,,,,,,1,,,3.18,45,6.10,2.92
Chris Jones,2556369,DL,KC,CIN,1,,1,1,,,,,,,,,,,2,,,4.67,46,6.00,1.33
Harrison Phillips,2560840,DL,MIN,GB,1,3,,,,,,,,,,,,1,,,,5.58,47,5.80,0.22
Brandon Graham,496788,DL,PHI,ARI,2,2,,1,,,,,,,,,,,,,,2.15,48,5.70,3.55
Lawrence Guy,2495481,DL,NE,@BUF,3,2,,,,,,,,,,,,,,,,2.34,49,5.70,3.36
BJ Ojulari,2570233,DL,ARI,@PHI,3,2,,,,,,,,,,,,,,,,3.65,50,5.70,2.05
Zach Allen,2562219,DL,DEN,LAC,1,1,,,,,,,,,,,1,,1,,,5.15,51,5.60,0.45
Jalen Carter,2570203,DL,PHI,ARI,1,,1,1,,,,,,,,,,,1,,,2.72,52,5.50,2.78
Roy Robertson-Harris,2556665,DL,JAX,CAR,1,,1,1,,,,,,,,,,,1,,,3.21,53,5.50,2.29
Khyiris Tonga,2565935,DL,MIN,GB,2,4,,,,,,,,,,,,,,,,0.91,54,5.40,4.49
Marquis Haynes,2561009,DL,CAR,@JAX,3,1,,,,,,,,,,,,,,,,3.83,55,5.10,1.27
Quinnen Williams,2562599,DL,NYJ,@CLE,2,1,,1,,,,,,,,,,,,,,5.15,56,5.10,-0.05
Calais Campbell,744,DL,ATL,@CHI,2,,,1,,,,,,,,,,,1,,,3.96,57,5.00,1.04
Dexter Lawrence,2562301,DL,NYG,LA,2,,,1,,,,,,,,,,,1,,,4.75,58,5.00,0.25
Grover Stewart,2558766,DL,IND,LV,2,,,1,,,,,,,,,,,1,,,4.39,59,5.00,0.61
Jonathan Allen,2557844,DL,WAS,SF,2,3,,,,,,,,,,,,,,,,4.63,60,4.80,0.17
A'Shawn Robinson,2555265,DL,NYG,LA,2,3,,,,,,,,,,,,,,,,5.06,61,4.80,-0.26
