PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Jourdan Lewis,2557920,DB,DAL,@MIN,5,,,,,,,,,,,,,,1,,,4.75,69,9.00,4.75,4.25
George Odum,2561131,DB,IND,TEN,5,,,,,,,,,,,,,,1,,,1.40,70,9.00,1.4,7.6
Benjamin St-Juste,2566604,DB,WAS,@DEN,3,3,,1,,,,,,,,,,,,,,9.09,71,9.00,9.09,-0.09
Marco Wilson,2566439,DB,ARI,GB,3,,,,,1,,,,,,,,,,,,9.86,72,8.60,9.86,-1.26
Stephon Gilmore,2533062,DB,CAR,@ATL,1,1,,,1,,,,,,,,,1,,,,2.30,73,8.50,2.3,6.2
Taron Johnson,2560766,DB,BUF,MIA,5,,,,,,,,,,,,,,,,,11.93,74,8.50,11.93,-3.43
Julian Love,2562414,DB,NYG,@KC,1,1,,,1,,,,,,,,,1,,,,3.25,75,8.50,3.25,5.25
Tyson Campbell,2566151,DB,JAX,@SEA,3,1,,,,,,,,,,,,1,,,,9.62,76,8.40,9.62,-1.22
Kyle Dugger,2564601,DB,NE,@LAC,4,2,,,,,,,,,,,,,,,,6.55,77,8.40,6.55,1.85
Minkah Fitzpatrick,2560725,DB,PIT,@CLE,3,1,,,,,,,,,,,,1,,,,10.97,78,8.40,10.97,-2.57
Rayshawn Jenkins,2558182,DB,JAX,@SEA,4,2,,,,,,,,,,,,,,,,9.86,79,8.40,9.86,-1.46
Jaylon Johnson,2563701,DB,CHI,SF,3,1,,,,,,,,,,,,1,,,,7.90,80,8.40,7.9,0.5
Dean Marlowe,2553562,DB,DET,PHI,4,2,,,,,,,,,,,,,,,,3.46,81,8.40,3.46,4.94
Tre'Davious White,2557867,DB,BUF,MIA,2,,,,,,,,,,,,,2,,,,8.90,82,8.40,8.9,-0.5
Tashaun Gipson,2532848,DB,CHI,SF,2,3,,,,,,,,,,,,1,,,,7.69,83,8.30,7.69,0.61
Devin McCourty,494287,DB,NE,@LAC,1,2,,,,,,,,,,,,2,,,,7.39,84,8.30,7.39,0.91
Xavier McKinney,2564766,DB,NYG,@KC,3,4,,,,,,,,,,,,,,,,9.78,85,8.30,9.78,-1.48
Tracy Walker III,2560913,DB,DET,PHI,3,4,,,,,,,,,,,,,,,,10.26,86,8.30,10.26,-1.96
Antoine Winfield Jr.,2565261,DB,TB,@NO,2,2,,,,,,,,,,,,1,1,,,10.00,87,8.00,10.0,-2.0
Darius Slay,2540288,DB,PHI,@DET,1,,,,,,1,,1,,,,,,,,33,7.53,88,7.80,7.53,0.27
Grant Delpit,2563773,DB,CLE,PIT,4,1,,,,,,,,,,,,,,,,4.19,89,7.60,4.19,3.41
Terrell Edmunds,2560712,DB,PIT,@CLE,4,1,,,,,,,,,,,,,,,,9.08,90,7.60,9.08,-1.48
Jevon Holland,2566283,DB,MIA,@BUF,4,1,,,,,,,,,,,,,,,,9.39,91,7.60,9.39,-1.79
J.C. Jackson,2560754,DB,NE,@LAC,4,1,,,,,,,,,,,,,,,,8.32,92,7.60,8.32,-0.72
Lonnie Johnson,2562295,DB,HOU,LA,4,1,,,,,,,,,,,,,,,,9.19,93,7.60,9.19,-1.59
Greg Mabin,2558971,DB,TEN,@IND,4,1,,,,,,,,,,,,,,,,9.46,94,7.60,9.46,-1.86
Greg Newsome II,2565980,DB,CLE,PIT,3,,,,,,,,,,,,,1,,,,8.48,95,7.60,8.48,-0.88
Charvarius Ward,2561417,DB,KC,NYG,4,1,,,,,,,,,,,,,,,,7.66,96,7.60,7.66,-0.06
Bryce Hall,2564796,DB,NYJ,CIN,2,2,,,,,,,,,,,,1,,,,9.26,97,7.50,9.26,-1.76
Troy Hill,2553536,DB,CLE,PIT,3,3,,,,,,,,,,,,,,,,8.54,98,7.50,8.54,-1.04
Amani Hooker,2562666,DB,TEN,@IND,2,2,,,,,,,,,,,,1,,,,9.74,99,7.50,9.74,-2.24
Micah Hyde,2539240,DB,BUF,MIA,3,1,,,,,1,,,,,,,,,,16,9.78,100,7.43,9.78,-2.35
Myles Bryant,2564592,DB,NE,@LAC,2,1,,,,,,,,,,,,1,1,,,2.09,101,7.20,2.09,5.11
Emmanuel Moseley,2561072,DB,SF,@CHI,4,,,,,,,,,,,,,,,,,10.90,102,6.80,10.9,-4.1
Amani Oruwariye,2562390,DB,DET,PHI,4,,,,,,,,,,,,,,,,,8.32,103,6.80,8.32,-1.52
Adrian Amos,2552385,DB,GB,@ARI,3,2,,,,,,,,,,,,,,,,11.51,104,6.70,11.51,-4.81
Keion Crossen,2561157,DB,NYG,@KC,1,,1,1,,,1,,,,,,,,1,,,1.22,105,6.70,1.22,5.48
Rudy Ford,2558174,DB,JAX,@SEA,3,2,,,,,,,,,,,,,,,,2.43,106,6.70,2.43,4.27
Chris Jackson,2564049,DB,TEN,@IND,2,1,,,,,,,,,,,,1,,,,4.87,107,6.70,4.87,1.83
Jalen Mills,2555383,DB,NE,@LAC,2,1,,,,,,,,,,,,1,,,,8.15,108,6.70,8.15,-1.45
Cameron Sutton,2558849,DB,PIT,@CLE,3,,,1,,,,,,,,,,,,,,7.23,109,6.60,7.23,-0.63
A.J. Terrell,2563527,DB,ATL,CAR,3,,,1,,,,,,,,,,,,,,8.77,110,6.60,8.77,-2.17
Paulson Adebo,2566346,DB,NO,TB,3,1,,,,,,,,,,,,,,,,8.84,111,5.90,8.84,-2.94
Eli Apple,2555277,DB,CIN,@NYJ,3,1,,,,,,,,,,,,,,,,8.24,112,5.90,8.24,-2.34
Jamel Dean,2562556,DB,TB,@NO,3,1,,,,,,,,,,,,,,,,8.19,113,5.90,8.19,-2.29
Joe Haden,496733,DB,PIT,@CLE,2,,,,,,,,,,,,,1,,,,8.68,114,5.90,8.68,-2.78
Donte Jackson,2560753,DB,CAR,@ATL,2,,,,,,,,,,,,,1,,,,9.08,115,5.90,9.08,-3.18
Janoris Jenkins,2532875,DB,TEN,@IND,3,1,,,,,,,,,,,,,,,,8.42,116,5.90,8.42,-2.52
Arthur Maulet,2559087,DB,PIT,@CLE,3,1,,,,,,,,,,,,,,,,3.35,117,5.90,3.35,2.55
Rock Ya-Sin,2562614,DB,IND,TEN,2,,,,,,,,,,,,,1,,,,4.47,118,5.90,4.47,1.43
Bryce Callahan,2553500,DB,DEN,WAS,3,,,,,,,,,,,,,,,,,,119,5.10,,
Darnay Holmes,2564739,DB,NYG,@KC,3,,,,,,,,,,,,,,,,,3.57,120,5.10,3.57,1.53
JuJu Hughes,2564352,DB,LA,@HOU,3,,,,,,,,,,,,,,,,,0.72,121,5.10,0.72,4.38
Marshon Lattimore,2558061,DB,NO,TB,3,,,,,,,,,,,,,,,,,8.87,122,5.10,8.87,-3.77
Asante Samuel Jr.,2566511,DB,LAC,NE,3,,,,,,,,,,,,,,,,,8.37,123,5.10,8.37,-3.27
Brandin Echols,2565726,DB,NYJ,CIN,1,1,,,,,,,,,,,,1,,,,8.33,124,5.00,8.33,-3.33
Jordan Fuller,2564340,DB,LA,@HOU,2,2,,,,,,,,,,,,,,,,10.11,125,5.00,10.11,-5.11
Xavien Howard,2555539,DB,MIA,@BUF,1,1,,,,,,,,,,,,1,,,,8.36,126,5.00,8.36,-3.36
Rodney McLeod,2534832,DB,PHI,@DET,1,1,,,,,,,,,,,,1,,,,8.98,127,5.00,8.98,-3.98
Pat Surtain II,2566043,DB,DEN,WAS,1,1,,,,,,,,,,,,1,,,,9.57,128,5.00,9.57,-4.57
Donovan Wilson,2562604,DB,DAL,@MIN,2,2,,,,,,,,,,,,,,,,2.49,129,5.00,2.49,2.51
Mackensie Alexander,2555177,DB,MIN,DAL,2,,,1,,,,,,,,,,,,,,6.68,130,4.90,6.68,-1.78
Tyrann Mathieu,2540180,DB,KC,NYG,1,4,,,,,,,,,,,,,,,,9.57,131,4.90,9.57,-4.67
Mike Hilton,2556559,DB,CIN,@NYJ,2,1,,,,,,,,,,,,,1,,,4.09,132,4.70,4.09,0.61
Tre Brown,2566550,DB,SEA,JAX,2,1,,,,,,,,,,,,,,,,4.43,133,4.20,4.43,-0.23
Justin Coleman,2553637,DB,MIA,@BUF,2,1,,,,,,,,,,,,,,,,1.65,134,4.20,1.65,2.55
Ashtyn Davis,2564793,DB,NYJ,CIN,2,1,,,,,,,,,,,,,,,,9.64,135,4.20,9.64,-5.44
Bobby McCain,2552434,DB,WAS,@DEN,2,1,,,,,,,,,,,,,,,,3.47,136,4.20,3.47,0.73
Taylor Rapp,2562707,DB,LA,@HOU,2,1,,,,,,,,,,,,,,,,10.10,137,4.20,10.1,-5.9
Xavier Rhodes,2540155,DB,IND,TEN,2,1,,,,,,,,,,,,,,,,7.48,138,4.20,7.48,-3.28
Darnell Savage,2562724,DB,GB,@ARI,2,1,,,,,,,,,,,,,,,,8.54,139,4.20,8.54,-4.34
Joejuan Williams,2562787,DB,NE,@LAC,2,1,,,,,,,,,,,,,,,,3.83,140,4.20,3.83,0.37
John Johnson,2558183,DB,CLE,PIT,1,3,,,,,,,,,,,,,,,,9.61,141,4.10,9.61,-5.51
Andrew Adams,2556456,DB,TB,@NO,2,,,,,,,,,,,,,,,,,1.14,142,3.40,1.14,2.26
Mike Edwards,2562259,DB,TB,@NO,2,,,,,,,,,,,,,,,,,2.66,143,3.40,2.66,0.74
Alohi Gilman,2565042,DB,LAC,NE,2,,,,,,,,,,,,,,,,,3.04,144,3.40,3.04,0.36
Duron Harmon,2541243,DB,ATL,CAR,2,,,,,,,,,,,,,,,,,8.39,145,3.40,8.39,-4.99
Will Harris,2562395,DB,DET,PHI,2,,,,,,,,,,,,,,,,,8.92,146,3.40,8.92,-5.52
Damontae Kazee,2558184,DB,DAL,@MIN,2,,,,,,,,,,,,,,,,,8.21,147,3.40,8.21,-4.81
Miles Killebrew,2555315,DB,PIT,@CLE,2,,,,,,,,,,,,,,,,,0.48,148,3.40,0.48,2.92
David Long,2562798,DB,LA,@HOU,2,,,,,,,,,,,,,,,,,3.20,149,3.40,3.2,0.2
Tre Norwood,2566463,DB,PIT,@CLE,2,,,,,,,,,,,,,,,,,3.20,150,3.40,3.2,0.2
D.J. Reed,2560850,DB,SEA,JAX,2,,,,,,,,,,,,,,,,,9.72,151,3.40,9.72,-6.32
Bradley Roby,2543505,DB,NO,TB,2,,,,,,,,,,,,,,,,,3.09,152,3.40,3.09,0.31
Eric Rowe,2552255,DB,MIA,@BUF,2,,,,,,,,,,,,,,,,,5.73,153,3.40,5.73,-2.33
Tremon Smith,2561103,DB,HOU,LA,2,,,,,,,,,,,,,,,,,0.69,154,3.40,0.69,2.71
Daniel Sorensen,2550257,DB,KC,NYG,2,,,,,,,,,,,,,,,,,3.57,155,3.40,3.57,-0.17
Keith Taylor,2565911,DB,CAR,@ATL,2,,,,,,,,,,,,,,,,,5.90,156,3.40,5.9,-2.5
Kindle Vildor,2563713,DB,CHI,SF,2,,,,,,,,,,,,,,,,,8.33,157,3.40,8.33,-4.93
Shaquill Griffin,2558259,DB,JAX,@SEA,1,2,,,,,,,,,,,,,,,,8.78,158,3.30,8.78,-5.48
Javelin Guidry,2565504,DB,NYJ,CIN,1,2,,,,,,,,,,,,,,,,3.94,159,3.30,3.94,-0.64
Fabian Moreau,2558136,DB,ATL,CAR,,1,,,,,,,,,,,,1,,,,7.39,160,3.30,7.39,-4.09
Juan Thornhill,2562761,DB,KC,NYG,1,2,,,,,,,,,,,,,,,,9.53,161,3.30,9.53,-6.23
A.J. Bouye,2541162,DB,CAR,@ATL,,,,,,,,,,,,,,1,,,,7.70,162,2.50,7.7,-5.2
Dane Cruikshank,2561033,DB,TEN,@IND,1,1,,,,,,,,,,,,,,,,2.74,163,2.50,2.74,-0.24
Nate Hairston,2558108,DB,DEN,WAS,,,,,,,,,,,,,,1,,,,0.80,164,2.50,0.8,1.7
Tim Harris,2562949,DB,CLE,PIT,1,1,,,,,,,,,,,,,,,,0.75,165,2.50,0.75,1.75
Malik Hooker,2558060,DB,DAL,@MIN,1,1,,,,,,,,,,,,,,,,2.68,166,2.50,2.68,-0.18
Eric Murray,2555173,DB,HOU,LA,1,1,,,,,,,,,,,,,,,,1.49,167,2.50,1.49,1.01
Siran Neal,2560818,DB,BUF,MIA,1,1,,,,,,,,,,,,,,,,0.87,168,2.50,0.87,1.63
Nick Scott,2562905,DB,LA,@HOU,1,1,,,,,,,,,,,,,,,,3.23,169,2.50,3.23,-0.73
Brandon Wilson,2558786,DB,CIN,@NYJ,1,1,,,,,,,,,,,,,,,,,170,2.50,,
Josiah Scott,2564229,DB,PHI,@DET,,3,,,,,,,,,,,,,,,,1.22,171,2.40,1.22,1.18
Avery Williams,2565833,DB,ATL,CAR,1,,,,,,,,,,,,,,1,,,4.11,172,2.20,4.11,-1.91
Ricardo Allen,2543850,DB,CIN,@NYJ,1,,,,,,,,,,,,,,,,,2.24,173,1.70,2.24,-0.54
Kris Boyd,2562630,DB,MIN,DAL,1,,,,,,,,,,,,,,,,,0.56,174,1.70,0.56,1.14
Terrell Burgess,2564331,DB,LA,@HOU,1,,,,,,,,,,,,,,,,,0.52,175,1.70,0.52,1.18
Camryn Bynum,2566295,DB,MIN,DAL,1,,,,,,,,,,,,,,,,,1.23,176,1.70,1.23,0.47
Tevaughn Campbell,2562806,DB,LAC,NE,1,,,,,,,,,,,,,,,,,3.62,177,1.70,3.62,-1.92
Ross Cockrell,2543799,DB,TB,@NO,1,,,,,,,,,,,,,,,,,7.50,178,1.70,7.5,-5.8
Trevon Diggs,2563836,DB,DAL,@MIN,1,,,,,,,,,,,,,,,,,11.04,179,1.70,11.04,-9.34
Deshazor Everett,2553710,DB,WAS,@DEN,1,,,,,,,,,,,,,,,,,0.84,180,1.70,0.84,0.86
Sam Franklin,2563638,DB,CAR,@ATL,1,,,,,,,,,,,,,,,,,2.04,181,1.70,2.04,-0.34
Tay Gowan,2566427,DB,PHI,@DET,1,,,,,,,,,,,,,,,,,2.31,182,1.70,2.31,-0.61
Richie Grant,2565818,DB,ATL,CAR,1,,,,,,,,,,,,,,,,,4.39,183,1.70,4.39,-2.69
J.T. Gray,2561206,DB,NO,TB,1,,,,,,,,,,,,,,,,,0.58,184,1.70,0.58,1.12
Jaylinn Hawkins,2563500,DB,ATL,CAR,1,,,,,,,,,,,,,,,,,3.05,185,1.70,3.05,-1.35
Danny Johnson,2560764,DB,WAS,@DEN,1,,,,,,,,,,,,,,,,,2.80,186,1.70,2.8,-1.1
Dontae Johnson,2543739,DB,SF,@CHI,1,,,,,,,,,,,,,,,,,1.63,187,1.70,1.63,0.07
Dre Kirkpatrick,2533060,DB,SF,@CHI,1,,,,,,,,,,,,,,,,,2.45,188,1.70,2.45,-0.75
Trey Marshall,2561370,DB,LAC,NE,1,,,,,,,,,,,,,,,,,1.50,189,1.70,1.5,0.2
Rashaan Melvin,2541200,DB,CAR,@ATL,1,,,,,,,,,,,,,,,,,0.00,190,1.70,0.0,1.7
Josh Metellus,2564568,DB,MIN,DAL,1,,,,,,,,,,,,,,,,,0.53,191,1.70,0.53,1.17
Steven Nelson,2552265,DB,PHI,@DET,1,,,,,,,,,,,,,,,,,7.81,192,1.70,7.81,-6.11
John Reid,2564088,DB,SEA,JAX,1,,,,,,,,,,,,,,,,,1.37,193,1.70,1.37,0.33
Kenny Robinson,2563674,DB,CAR,@ATL,1,,,,,,,,,,,,,,,,,1.27,194,1.70,1.27,0.43
Caden Sterns,2566040,DB,DEN,WAS,1,,,,,,,,,,,,,,,,,2.46,195,1.70,2.46,-0.76
Rashad Fenton,2562649,DB,KC,NYG,,2,,,,,,,,,,,,,,,,3.13,196,1.60,3.13,-1.53
C.J. Moore,2563193,DB,DET,PHI,,2,,,,,,,,,,,,,,,,0.00,197,1.60,0.0,1.6
Bobby Price,2563953,DB,DET,PHI,,2,,,,,,,,,,,,,,,,1.69,198,1.60,1.69,-0.09
Andrew Wingard,2562606,DB,JAX,@SEA,,2,,,,,,,,,,,,,,,,10.67,199,1.60,10.67,-9.07
Justin Layne,2562479,DB,PIT,@CLE,,,,,,,1,,,,,,,,,,,0.56,200,1.00,0.56,0.44
Robert Alford,2539653,DB,ARI,GB,,1,,,,,,,,,,,,,,,,7.96,201,0.80,7.96,-7.16
Breon Borders,2559015,DB,TEN,@IND,,1,,,,,,,,,,,,,,,,1.30,202,0.80,1.3,-0.5
Xavier Crawford,2562515,DB,CHI,SF,,1,,,,,,,,,,,,,,,,1.47,203,0.80,1.47,-0.67
Justin Hardee,2559181,DB,NYJ,CIN,,1,,,,,,,,,,,,,,,,0.00,204,0.80,0.0,0.8
Jaquan Johnson,2562676,DB,BUF,MIA,,1,,,,,,,,,,,,,,,,0.94,205,0.80,0.94,-0.14
Aaron Robinson,2566370,DB,NYG,@KC,,1,,,,,,,,,,,,,,,,2.06,206,0.80,2.06,-1.26
Duke Shelley,2562957,DB,CHI,SF,,1,,,,,,,,,,,,,,,,2.56,207,0.80,2.56,-1.76
Chandon Sullivan,2560887,DB,GB,@ARI,,1,,,,,,,,,,,,,,,,6.77,208,0.80,6.77,-5.97
Tavon Wilson,2534830,DB,SF,@CHI,,1,,,,,,,,,,,,,,,,0.63,209,0.80,0.63,0.17
Johnathan Abram,2562616,DB,LV,Bye,,,,,,,,,,,,,,,,,,,210,0.00,,
Delrick Abrams,2563464,DB,FA,Bye,,,,,,,,,,,,,,,,,,,211,0.00,,
DeMarkus Acy,2565087,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,,212,0.00,,
Jahleel Addae,2541958,DB,IND,TEN,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Jaire Alexander,2560952,DB,GB,@ARI,,,,,,,,,,,,,,,,,,,214,0.00,,
Brian Allen,2558237,DB,FA,Bye,,,,,,,,,,,,,,,,,,,215,0.00,,
Marcus Allen,2560956,DB,PIT,@CLE,,,,,,,,,,,,,,,,,,0.67,216,0.00,0.67,-0.67
Johnathan Alston,2561520,DB,FA,Bye,,,,,,,,,,,,,,,,,,,217,0.00,,
Troy Apke,2560958,DB,WAS,@DEN,,,,,,,,,,,,,,,,,,0.51,218,0.00,0.51,-0.51
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Damon Arnette,2564409,DB,FA,Bye,,,,,,,,,,,,,,,,,,,220,0.00,,
Grayland Arnold,2564814,DB,HOU,LA,,,,,,,,,,,,,,,,,,0.00,221,0.00,0.0,0.0
Jaytlin Askew,2566656,DB,FA,Bye,,,,,,,,,,,,,,,,,,,222,0.00,,
Blessuan Austin,2562468,DB,SEA,JAX,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Anthony Averett,2560963,DB,BAL,Bye,,,,,,,,,,,,,,,,,,,224,0.00,,
