PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Zaire Franklin,2561155,LB,IND,TEN,2,1,,,,,,,,,,,,,,,,7.49,88,4.20,7.49,-3.29
Dont'a Hightower,2533057,LB,NE,@LAC,2,1,,,,,,,,,,,,,,,,7.02,89,4.20,7.02,-2.82
Chandler Jones,2533538,LB,ARI,GB,1,,,,,,,,,,,,,1,,,,6.65,90,4.20,6.65,-2.45
E.J. Speed,2562955,LB,IND,TEN,2,1,,,,,,,,,,,,,,,,0.69,91,4.20,0.69,3.51
Sione Takitaki,2562753,LB,CLE,PIT,2,1,,,,,,,,,,,,,,,,2.39,92,4.20,2.39,1.81
Leighton Vander Esch,2560908,LB,DAL,@MIN,2,1,,,,,,,,,,,,,,,,7.31,93,4.20,7.31,-3.11
Quincy Williams,2562954,LB,NYJ,CIN,1,,,,,,,,,,,,,1,,,,8.76,94,4.20,8.76,-4.56
Zach Cunningham,2558094,LB,HOU,LA,1,3,,,,,,,,,,,,,,,,4.79,95,4.10,4.79,-0.69
Nick Vigil,2555528,LB,MIN,DAL,1,3,,,,,,,,,,,,,,,,8.54,96,4.10,8.54,-4.44
Kenny Young,2560947,LB,DEN,WAS,1,3,,,,,,,,,,,,,,,,7.86,97,4.10,7.86,-3.76
Oshane Ximines,2562613,LB,NYG,@KC,,1,,,,,,,,,,,,1,1,,,2.56,98,3.80,2.56,1.24
Bud Dupree,2552289,LB,TEN,@IND,1,1,,,,,,,,,,,,,2,,,5.16,99,3.50,5.16,-1.66
Sam Eguavoen,2562038,LB,MIA,@BUF,2,,,,,,,,,,,,,,,,,3.62,100,3.40,3.62,-0.22
Kyler Fackrell,2555340,LB,LAC,NE,2,,,,,,,,,,,,,,,,,3.58,101,3.40,3.58,-0.18
Calvin Munson,2559217,LB,NE,@LAC,2,,,,,,,,,,,,,,,,,1.61,102,3.40,1.61,1.79
Tanner Vallejo,2558289,LB,ARI,GB,2,,,,,,,,,,,,,,,,,1.27,103,3.40,1.27,2.13
Josh Woods,2561626,LB,DET,PHI,2,,,,,,,,,,,,,,,,,0.00,104,3.40,0.0,3.4
Jordan Jenkins,2555256,LB,HOU,LA,1,2,,,,,,,,,,,,,,,,3.27,105,3.30,3.27,0.03
Devon Kennard,2543869,LB,ARI,GB,,1,,,,,,,,,,,,1,,,,3.53,106,3.30,3.53,-0.23
Benardrick McKinney,2552490,LB,NYG,@KC,1,2,,,,,,,,,,,,,,,,2.67,107,3.30,2.67,0.63
Brandon Copeland,2541695,LB,ATL,CAR,1,1,,,,,,,,,,,,,,,,2.38,108,2.50,2.38,0.12
Tyrel Dodson,2562560,LB,BUF,MIA,1,1,,,,,,,,,,,,,,,,0.92,109,2.50,0.92,1.58
Demetrius Flannigan-Fowles,2563090,LB,SF,@CHI,1,1,,,,,,,,,,,,,,,,7.47,110,2.50,7.47,-4.97
Neville Hewitt,2553657,LB,HOU,LA,1,1,,,,,,,,,,,,,,,,0.85,111,2.50,0.85,1.65
Christian Jones,2550572,LB,CHI,SF,1,1,,,,,,,,,,,,,,,,0.78,112,2.50,0.78,1.72
Tanner Muse,2564427,LB,SEA,JAX,1,1,,,,,,,,,,,,,,,,1.52,113,2.50,1.52,0.98
Robert Spillane,2561596,LB,PIT,@CLE,1,1,,,,,,,,,,,,,,,,1.69,114,2.50,1.69,0.81
James Vaughters,2553781,LB,ATL,CAR,1,1,,,,,,,,,,,,,,,,1.41,115,2.50,1.41,1.09
Ola Adeniyi,2560950,LB,TEN,@IND,1,,,,,,,,,,,,,,,,,2.87,116,1.70,2.87,-1.17
Dakota Allen,2562618,LB,JAX,@SEA,1,,,,,,,,,,,,,,,,,1.02,117,1.70,1.02,0.68
Markus Bailey,2563719,LB,CIN,@NYJ,1,,,,,,,,,,,,,,,,,1.37,118,1.70,1.37,0.33
Zack Baun,2564664,LB,NO,TB,1,,,,,,,,,,,,,,,,,0.80,119,1.70,0.8,0.9
Rashan Gary,2562376,LB,GB,@ARI,1,,,,,,,,,,,,,,,,,5.94,120,1.70,5.94,-4.24
Darius Harris,2563108,LB,KC,NYG,1,,,,,,,,,,,,,,,,,0.00,121,1.70,0.0,1.7
Elijah Lee,2558121,LB,CLE,PIT,1,,,,,,,,,,,,,,,,,0.89,122,1.70,0.89,0.81
Keanu Neal,2555543,LB,DAL,@MIN,1,,,,,,,,,,,,,,,,,6.51,123,1.70,6.51,-4.81
Hardy Nickerson,2558982,LB,HOU,LA,1,,,,,,,,,,,,,,,,,0.76,124,1.70,0.76,0.94
Nick Niemann,2566496,LB,LAC,NE,1,,,,,,,,,,,,,,,,,1.34,125,1.70,1.34,0.36
Dorian O'Daniel,2560827,LB,KC,NYG,1,,,,,,,,,,,,,,,,,0.09,126,1.70,0.09,1.61
Kevin Pierre-Louis,2543563,LB,HOU,LA,1,,,,,,,,,,,,,,,,,4.83,127,1.70,4.83,-3.13
Alex Singleton,2553739,LB,PHI,@DET,1,,,,,,,,,,,,,,,,,11.61,128,1.70,11.61,-9.91
Derrek Tuszka,2563917,LB,PIT,@CLE,1,,,,,,,,,,,,,,,,,0.88,129,1.70,0.88,0.82
Josh Uche,2564649,LB,NE,@LAC,1,,,,,,,,,,,,,,,,,2.91,130,1.70,2.91,-1.21
Jamin Davis,2566595,LB,WAS,@DEN,,2,,,,,,,,,,,,,,,,10.81,131,1.60,10.81,-9.21
Joe Jones,2559200,LB,TEN,@IND,,2,,,,,,,,,,,,,,,,1.60,132,1.60,1.6,0.0
Anthony Nelson,2562507,LB,TB,@NO,,2,,,,,,,,,,,,,,,,2.13,133,1.60,2.13,-0.53
Tarell Basham,2558165,LB,DAL,@MIN,,1,,,,,,,,,,,,,1,,,3.88,134,1.30,3.88,-2.58
Whitney Mercilus,2533049,LB,GB,@ARI,,1,,,,,,,,,,,,,1,,,2.89,135,1.30,2.89,-1.59
Uchenna Nwosu,2560826,LB,LAC,NE,,1,,,,,,,,,,,,,1,,,5.84,136,1.30,5.84,-4.54
David Mayo,2553441,LB,WAS,@DEN,,,,,,,1,,,,,,,,,,,0.65,137,1.00,0.65,0.35
Ty Summers,2562748,LB,GB,@ARI,,,,,,,1,,,,,,,,,,,0.00,138,1.00,0.0,1.0
Joe Bachie,2564661,LB,CIN,@NYJ,,1,,,,,,,,,,,,,,,,1.29,139,0.80,1.29,-0.49
Andre Smith,2560875,LB,BUF,MIA,,1,,,,,,,,,,,,,,,,0.85,140,0.80,0.85,-0.05
Julian Stanford,2535867,LB,CAR,@ATL,,1,,,,,,,,,,,,,,,,1.40,141,0.80,1.4,-0.6
Jahlani Tavai,2562755,LB,NE,@LAC,,1,,,,,,,,,,,,,,,,1.19,142,0.80,1.19,-0.39
Joe Tryon-Shoyinka,2566574,LB,TB,@NO,,1,,,,,,,,,,,,,,,,3.03,143,0.80,3.03,-2.23
Matthew Adams,2561149,LB,IND,TEN,,,,,,,,,,,,,,,,,,0.00,144,0.00,0.0,0.0
Tyrell Adams,2553898,LB,SF,@CHI,,,,,,,,,,,,,,,,,,1.41,145,0.00,1.41,-1.41
Azeez Al-Shaair,2562462,LB,SF,@CHI,,,,,,,,,,,,,,,,,,0.00,146,0.00,0.0,0.0
Otaro Alaka,2562217,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,147,0.00,,
Jeremiah Attaochu,2543717,LB,CHI,SF,,,,,,,,,,,,,,,,,,,148,0.00,,
Jerome Baker,2560966,LB,MIA,@BUF,,,,,,,,,,,,,,,,,,0.00,149,0.00,0.0,0.0
Cody Barton,2562472,LB,SEA,JAX,,,,,,,,,,,,,,,,,,1.17,150,0.00,1.17,-1.17
Daren Bates,2541539,LB,ATL,CAR,,,,,,,,,,,,,,,,,,0.00,151,0.00,0.0,0.0
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,152,0.00,,
B.J. Bello,2559141,LB,TEN,@IND,,,,,,,,,,,,,,,,,,,153,0.00,,
Francis Bernard,2563827,LB,DAL,@MIN,,,,,,,,,,,,,,,,,,0.00,154,0.00,0.0,0.0
Rashod Berry,2564589,LB,DET,PHI,,,,,,,,,,,,,,,,,,0.00,155,0.00,0.0,0.0
Chris Board,2561301,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,156,0.00,,
Jon Bostic,2539978,LB,WAS,@DEN,,,,,,,,,,,,,,,,,,,157,0.00,,
Tyus Bowser,2558166,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,158,0.00,,
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,159,0.00,,
K.J. Britt,2566559,LB,TB,@NO,,,,,,,,,,,,,,,,,,0.89,160,0.00,0.89,-0.89
Cameron Brown,2564715,LB,NYG,@KC,,,,,,,,,,,,,,,,,,0.78,161,0.00,0.78,-0.78
Jayon Brown,2558005,LB,TEN,@IND,,,,,,,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
T.J. Brunson,2564718,LB,NYG,@KC,,,,,,,,,,,,,,,,,,,163,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,164,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,JAX,,,,,,,,,,,,,,,,,,,165,0.00,,
Josh Bynes,2530491,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,166,0.00,,
Shilique Calhoun,2555294,LB,KC,NYG,,,,,,,,,,,,,,,,,,0.00,167,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,168,0.00,,
Lorenzo Carter,2561015,LB,NYG,@KC,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Blake Cashman,2562496,LB,NYJ,CIN,,,,,,,,,,,,,,,,,,,170,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,171,0.00,,
Cole Christiansen,2565021,LB,LAC,NE,,,,,,,,,,,,,,,,,,0.00,172,0.00,0.0,0.0
Bradley Chubb,2561020,LB,DEN,WAS,,,,,,,,,,,,,,,,,,,173,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,174,0.00,,
Jamie Collins,2539311,LB,NE,@LAC,,,,,,,,,,,,,,,,,,2.79,175,0.00,2.79,-2.79
Zaven Collins,2566421,LB,ARI,GB,,,,,,,,,,,,,,,,,,2.01,176,0.00,2.01,-2.01
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,177,0.00,,
Ryan Connelly,2562638,LB,MIN,DAL,,,,,,,,,,,,,,,,,,0.44,178,0.00,0.44,-0.44
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,179,0.00,,
Carter Coughlin,2564724,LB,NYG,@KC,,,,,,,,,,,,,,,,,,,180,0.00,,
Jabril Cox,2565998,LB,DAL,@MIN,,,,,,,,,,,,,,,,,,,181,0.00,,
Tae Davis,2561318,LB,HOU,LA,,,,,,,,,,,,,,,,,,,182,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,183,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,185,0.00,,
Troy Dye,2564535,LB,MIN,DAL,,,,,,,,,,,,,,,,,,0.63,186,0.00,0.63,-0.63
Emeke Egbule,2562578,LB,LAC,NE,,,,,,,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Milo Eifler,2565729,LB,MIA,@BUF,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,189,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,190,0.00,,
Kaden Elliss,2562901,LB,NO,TB,,,,,,,,,,,,,,,,,,1.52,191,0.00,1.52,-1.52
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,192,0.00,,
Jordan Evans,2558801,LB,CIN,@NYJ,,,,,,,,,,,,,,,,,,,193,0.00,,
Rashaan Evans,2560718,LB,TEN,@IND,,,,,,,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Jaylon Ferguson,2562650,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,195,0.00,,
Tony Fields II,2565971,LB,CLE,PIT,,,,,,,,,,,,,,,,,,0.69,196,0.00,0.69,-0.69
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,197,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,198,0.00,,
Kylie Fitts,2560724,LB,ARI,GB,,,,,,,,,,,,,,,,,,,199,0.00,,
Dee Ford,2543494,LB,SF,@CHI,,,,,,,,,,,,,,,,,,,200,0.00,,
L.J. Fort,2535613,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,201,0.00,,
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,0.00,,
Chris Garrett,2566211,LB,LA,@HOU,,,,,,,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Jonathan Garvin,2563992,LB,GB,@ARI,,,,,,,,,,,,,,,,,,3.80,204,0.00,3.8,-3.8
Luke Gifford,2562942,LB,DAL,@MIN,,,,,,,,,,,,,,,,,,0.52,205,0.00,0.52,-0.52
Ulysees Gilbert,2562811,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,206,0.00,0.0,0.0
Joe Giles-Harris,2562591,LB,BUF,MIA,,,,,,,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,@NO,,,,,,,,,,,,,,,,,,0.00,208,0.00,0.0,0.0
Jordan Glasgow,2564118,LB,IND,TEN,,,,,,,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,210,0.00,,
Dre Greenlaw,2562428,LB,SF,@CHI,,,,,,,,,,,,,,,,,,,211,0.00,,
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,212,0.00,,
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,213,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,214,0.00,,
Terez Hall,2562277,LB,NE,@LAC,,,,,,,,,,,,,,,,,,,215,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,PHI,,,,,,,,,,,,,,,,,,,216,0.00,,
Chase Hansen,2562280,LB,NO,TB,,,,,,,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Malik Harrison,2563554,LB,BAL,Bye,,,,,,,,,,,,,,,,,,,218,0.00,,
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Anthony Hitchens,2543592,LB,KC,NYG,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Justin Hollins,2562285,LB,LA,@HOU,,,,,,,,,,,,,,,,,,,221,0.00,,
Travin Howard,2561154,LB,LA,@HOU,,,,,,,,,,,,,,,,,,,222,0.00,,
Khaleke Hudson,2565279,LB,WAS,@DEN,,,,,,,,,,,,,,,,,,5.26,223,0.00,5.26,-5.26
Joel Iyiegbuniwe,2560750,LB,CHI,SF,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,225,0.00,,
Anfernee Jennings,2564613,LB,NE,@LAC,,,,,,,,,,,,,,,,,,,226,0.00,,
Josey Jewell,2560763,LB,DEN,WAS,,,,,,,,,,,,,,,,,,,227,0.00,,
A.J. Johnson,2561704,LB,DEN,WAS,,,,,,,,,,,,,,,,,,,228,0.00,,
Buddy Johnson,2566454,LB,PIT,@CLE,,,,,,,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Peter Kalambayi,2560774,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,0.00,,
Isaiah Kaufusi,2565606,LB,FA,Bye,,,,,,,,,,,,,,,,,,,231,0.00,,
Mychal Kendricks,2532890,LB,FA,Bye,,,,,,,,,,,,,,,,,,,232,0.00,,
Micah Kiser,2560782,LB,DEN,WAS,,,,,,,,,,,,,,,,,,,233,0.00,,
