PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
George Kittle,2558266,TE,SF,@MIN,,,,0.3,,3.96,54.13,0.37,,,,0.06,9.52,3,1,17.10,7.58
Trey McBride,2568117,TE,ARI,LAR,,,,,,4.78,48.99,0.3,,,,0.06,8.97,5,2,16.70,7.73
Hunter Henry,2555341,TE,NE,SEA,,,,,,2.83,28.63,0.21,,,,0.03,5.48,16,3,14.90,9.42
Brock Bowers,2572219,TE,LV,@BAL,,,,,,3.54,38.4,0.24,,,,0.05,6.95,9,4,14.30,7.35
Mike Gesicki,2560994,TE,CIN,@KC,,,,,,2.43,26.68,0.19,,,,,5.02,21,5,12.60,7.58
Jonnu Smith,2558207,TE,MIA,BUF,,,,,,1.92,19.32,0.15,,,,,3.79,31,6,8.90,5.11
Elijah Higgins,2570068,TE,ARI,LAR,,,,,,0.86,8.78,0.06,,,,,1.67,50,7,8.30,6.63
Zach Ertz,2540158,TE,WAS,NYG,,,,,,2.63,24.87,0.14,,,,,4.64,25,8,8.20,3.56
Brenton Strange,2569912,TE,JAX,CLE,,,,,,1.77,17.95,0.14,,,,,3.52,33,9,8.00,4.48
Luke Schoonmaker,2569690,TE,DAL,NO,,,,,,2.38,25.94,0.2,,,,,4.98,23,10,7.30,2.32
Mark Andrews,2560957,TE,BAL,LV,,,,,,3.91,49.33,0.38,,,,0.06,9.05,4,11,7.10,-1.95
Darnell Washington,2570257,TE,PIT,@DEN,,,,,,0.85,8.67,0.06,,,,,1.65,51,12,7.00,5.35
Pat Freiermuth,2566442,TE,PIT,@DEN,,,,,,2.84,29.79,0.21,,,,0.06,5.54,15,13,5.90,0.36
Dallas Goedert,2560995,TE,PHI,ATL,,,,,,4.37,47.04,0.26,,,,0.06,8.33,7,14,5.30,-3.03
Dalton Kincaid,2569594,TE,BUF,@MIA,,,,,,4.52,46.97,0.3,,,,0.06,8.64,6,15,5.30,-3.34
Erick All,2571916,TE,CIN,@KC,,,,,,0.5,7.35,0.04,,,,,1.23,57,16,5.20,3.97
Eric Saubert,2558023,TE,SF,@MIN,,,,,,,,,,,,,0.00,170,17,5.10,5.1
Cole Kmet,2563704,TE,CHI,@HOU,,,,,,2.08,21.26,0.19,,,,0.04,4.23,28,18,4.70,0.47
Will Dissly,2561046,TE,LAC,@CAR,,,,,,0.58,5.88,0.06,,,,,1.24,56,19,4.40,3.16
Tommy Tremble,2565914,TE,CAR,LAC,,,,,,0.74,7.9,0.05,,,,,1.46,53,20,3.80,2.34
Isaiah Likely,2567283,TE,BAL,LV,,,,,,3.18,35.12,0.28,,,,0.08,6.62,11,21,3.60,-3.02
Kyle Pitts,2565830,TE,ATL,@PHI,,,,,,3.75,46.64,0.28,,,,0.06,8.10,8,22,3.50,-4.6
Greg Dulcich,2567520,TE,DEN,PIT,,,,,,2.75,28.51,0.17,,,,,5.25,18,23,3.10,-2.15
Chig Okonkwo,2567658,TE,TEN,NYJ,,,,0.22,,2.4,24.54,0.17,,,,0.06,4.58,26,24,3.10,-1.48
Dalton Schultz,2560866,TE,HOU,CHI,,,,,,3.35,35.26,0.29,,,,0.05,6.84,10,25,3.10,-3.74
Grant Calcaterra,2568063,TE,PHI,ATL,,,,,,,,,,,,,0.00,77,26,2.90,2.9
Kylen Granson,2566145,TE,IND,@GB,,,,,,1.61,16.32,0.1,,,,,3.04,41,27,2.90,-0.14
Mo Alie-Cox,2558832,TE,IND,@GB,,,,,,0.56,5.98,0.06,,,,,1.24,55,28,2.70,1.46
Tucker Kraft,2569768,TE,GB,IND,,,,,,2.73,25.54,0.2,,,,0.07,4.98,22,29,2.60,-2.38
Taysom Hill,2558954,TE,NO,@DAL,4.6,,,20.54,0.24,1.31,13.5,0.12,,,,0.06,6.28,13,30,2.40,-3.88
Charlie Kolar,2567280,TE,BAL,LV,,,,,,0.3,3.07,,,,,,0.46,68,31,2.40,1.94
