PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Kyler Murray,2562382,QB,ARI,LAR,231.96,1.35,0.74,36.46,0.32,,,,,,,0.49,17.78,7,1,28.54,10.76
Jalen Hurts,2564832,QB,PHI,ATL,223.8,1.42,0.68,40.27,0.68,,,,,,,0.5,20.38,4,2,23.82,3.44
Derek Carr,2543499,QB,NO,@DAL,231.2,1.45,0.64,3.77,0.06,,,,,,,0.41,13.69,22,3,21.82,8.13
Daniel Jones,2562299,QB,NYG,@WAS,194.81,1.07,0.6,22.77,0.16,,,,,,,0.39,13.33,25,4,18.32,4.99
Geno Smith,2539335,QB,SEA,@NE,216.13,1.37,0.63,8.59,0.12,,,,,,,0.4,13.64,23,5,17.88,4.24
Sam Darnold,2561036,QB,MIN,SF,226.08,1.34,0.94,8.92,0.13,,,,,,,0.65,12.90,27,6,17.09,4.19
Lamar Jackson,2560757,QB,BAL,LV,220.84,1.57,0.63,55.4,0.34,,,,,,,0.45,20.53,2,7,16.38,-4.15
Joe Burrow,2563722,QB,CIN,@KC,255.89,1.81,0.73,10.77,0.12,,,,,,,0.48,16.85,9,8,16.15,-0.7
Baker Mayfield,2560800,QB,TB,@DET,240.64,1.53,0.76,10.94,0.11,,,,,,,0.44,15.10,17,9,15.80,0.7
Kirk Cousins,2532820,QB,ATL,@PHI,222.07,1.45,0.67,4.1,0.05,,,,,,,0.39,13.27,26,10,15.51,2.24
Brock Purdy,2568216,QB,SF,@MIN,242.99,1.82,0.61,10.12,0.12,,,,,,,0.42,16.67,12,11,15.46,-1.21
Deshaun Watson,2558063,QB,CLE,@JAX,185.7,1.2,0.71,21.39,0.22,,,,,,,0.38,13.51,24,12,15.44,1.93
Aaron Rodgers,2506363,QB,NYJ,@TEN,228.52,1.58,0.53,5.67,0.06,,,,,,,0.41,14.51,19,13,15.14,0.63
C.J. Stroud,2569819,QB,HOU,CHI,269.63,2.04,0.74,12,0.12,,,,,,,0.49,18.41,5,14,14.30,-4.11
Jayden Daniels,2572564,QB,WAS,NYG,199.84,1.18,0.82,42.48,0.38,,,,,,,0.44,16.72,10,15,13.44,-3.28
Malik Willis,2567667,QB,GB,IND,168.29,1.05,0.91,36.84,0.24,,,,,,,,14.24,21,16,12.98,-1.26
Patrick Mahomes,2558125,QB,KC,CIN,288.37,2.16,0.79,23.11,0.13,,,,,,,0.52,20.65,1,17,12.94,-7.71
Dak Prescott,2555260,QB,DAL,NO,263.53,1.97,0.72,14.17,0.13,,,,,,,0.52,18.14,6,18,11.52,-6.62
Will Levis,2569798,QB,TEN,NYJ,210.25,1.32,0.99,9.21,0.11,,,,,,,0.33,12.63,29,19,11.48,-1.15
Trevor Lawrence,2566163,QB,JAX,CLE,230.84,1.48,0.77,18.86,0.18,,,,,,,0.47,15.64,15,20,11.30,-4.34
Justin Herbert,2565045,QB,LAC,@CAR,230.84,1.53,0.65,12.38,0.18,,,,,,,0.41,15.55,16,21,11.00,-4.55
Gardner Minshew,2562796,QB,LV,@BAL,199.93,1.09,0.88,11.2,0.08,,,,,,,0.33,11.54,31,22,10.94,-0.6
Jacoby Brissett,2555261,QB,NE,SEA,195.49,1.12,0.71,9.5,0.09,,,,,,,0.4,11.57,30,23,10.56,-1.01
Justin Fields,2565920,QB,PIT,@DEN,184.73,1,0.7,45.2,0.31,,,,,,,0.93,14.51,18,24,9.31,-5.2
Jared Goff,2555334,QB,DET,TB,273.19,1.88,0.71,3.64,0.06,,,,,,,0.52,16.71,11,25,8.78,-7.93
Josh Allen,2560955,QB,BUF,@MIA,244.15,1.63,0.85,34.79,0.58,,,,,,,0.55,20.45,3,26,8.76,-11.69
Bo Nix,2572003,QB,DEN,PIT,202.89,1.17,0.78,17.52,0.14,,,,,,,0.5,12.83,28,27,8.34,-4.49
