PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Alvin Kamara,2558019,RB,NO,@DAL,,,,51.1,0.27,3.55,26.21,0.13,,,,0.14,11.63,14,1,43.00,31.37
James Cook,2567328,RB,BUF,@MIA,,,,65.47,0.36,1.63,12.53,0.08,,,,0.13,11.00,18,2,28.00,17.0
De'Von Achane,2570062,RB,MIA,BUF,,,,53.85,0.41,4.55,35.2,0.18,,,,0.11,14.50,5,3,26.00,11.5
Breece Hall,2568030,RB,NYJ,@TEN,,,,77.96,0.57,3.76,27.88,0.14,,,,0.19,16.34,1,4,20.90,4.56
J.K. Dobbins,2563548,RB,LAC,@CAR,,,,51.54,0.43,1.69,12.74,0.09,,,,0.09,10.21,24,5,19.60,9.39
Braelon Allen,2572354,RB,NYJ,@TEN,,,,17.55,0.15,0.46,3.43,0.04,,,,0.05,3.37,56,6,18.60,15.23
James Conner,2557978,RB,ARI,LAR,,,,70.69,0.56,1.81,13.5,0.05,,,,0.15,12.68,12,7,16.90,4.22
Derrick Henry,2556075,RB,BAL,LV,,,,77.5,0.73,1.14,8.25,0.06,,,,0.12,13.65,8,8,16.10,2.45
Jordan Mason,2569257,RB,SF,@MIN,,,,78.06,0.58,2.49,18.44,0.1,,,,,14.98,3,9,15.90,0.92
Saquon Barkley,2560968,RB,PHI,ATL,,,,81.14,0.49,2.75,20.34,0.13,,,,0.21,14.82,4,10,15.60,0.78
Zach Charbonnet,2570335,RB,SEA,@NE,,,,59.14,0.4,2.36,16.95,0.09,,,,0.15,11.43,16,11,15.40,3.97
Bijan Robinson,2569558,RB,ATL,@PHI,,,,75.21,0.55,3.78,28.21,0.14,,,,0.2,15.97,2,12,15.20,-0.77
David Montgomery,2562502,RB,DET,TB,,,,58.54,0.52,1.31,9.51,0.06,,,,0.13,10.68,21,13,15.00,4.32
Jahmyr Gibbs,2569747,RB,DET,TB,,,,61.77,0.48,3.56,26.67,0.13,,,,0.14,14.00,6,14,14.10,0.1
Brian Robinson,2568348,RB,WAS,NYG,,,,53.05,0.39,1.91,14.06,0.07,,,,0.13,10.17,25,15,14.10,3.93
Devin Singletary,2562734,RB,NYG,@WAS,,,,53.95,0.3,2.06,14.62,0.06,,,,0.12,9.81,26,16,14.00,4.19
Rhamondre Stevenson,2566343,RB,NE,SEA,,,,59.36,0.39,2.49,18.36,0.07,,,,0.13,11.52,15,17,14.00,2.48
Isiah Pacheco,2567808,RB,KC,CIN,,,,67.94,0.52,2.52,18.61,0.12,,,,0.13,13.50,10,18,13.60,0.1
Travis Etienne,2566157,RB,JAX,CLE,,,,53.1,0.36,2.82,21.17,0.06,,,,0.16,11.04,17,19,13.30,2.26
Kyren Williams,2567862,RB,LAR,@ARI,,,,68.63,0.57,2.68,19.9,0.08,,,,0.21,13.67,7,20,13.20,-0.47
Josh Jacobs,2562377,RB,GB,IND,,,,69.86,0.53,2.66,19.22,0.07,,,,0.12,13.60,9,21,13.10,-0.5
Tony Pollard,2562699,RB,TEN,NYJ,,,,53.17,0.29,1.72,12.56,0.05,,,,0.12,9.23,28,22,12.70,3.47
Jonathan Taylor,2564148,RB,IND,@GB,,,,66.31,0.55,1.9,14.49,0.06,,,,0.19,12.31,13,23,12.50,0.19
Antonio Gibson,2565276,RB,NE,SEA,,,,18.2,0.15,1.18,8.81,0.03,,,,0.04,4.29,49,24,10.80,6.51
Austin Ekeler,2559169,RB,WAS,NYG,,,,23.41,0.17,2.62,19.9,0.12,,,,0.1,7.18,36,25,10.00,2.82
Chuba Hubbard,2565899,RB,CAR,LAC,,,,31.36,0.21,1.42,10.12,0.07,,,,0.13,6.28,39,26,9.60,3.32
Javonte Williams,2566049,RB,DEN,PIT,,,,42.82,0.25,1.67,12.06,0.05,,,,0.1,7.92,31,27,9.00,1.08
Ty Chandler,2567907,RB,MIN,SF,,,,28.35,0.17,1.52,11.54,0.06,,,,0.06,6.01,41,28,8.20,2.19
Jaylen Warren,2568493,RB,PIT,@DEN,,,,29.6,0.18,2.21,16.05,0.11,,,,0.09,7.23,34,29,8.10,0.87
Rico Dowdle,2565295,RB,DAL,NO,,,,32.53,0.2,1.2,8.75,0.05,,,,0.07,6.09,40,30,7.90,1.81
Najee Harris,2566448,RB,PIT,@DEN,,,,60.86,0.44,1.49,10.88,0.06,,,,0.13,10.66,22,31,7.90,-2.76
Khalil Herbert,2565926,RB,CHI,@HOU,,,,12.54,0.09,0.36,2.76,0.04,,,,0.03,2.43,66,32,7.70,5.27
Aaron Jones,2558116,RB,MIN,SF,,,,49.96,0.33,2.61,19.38,0.14,,,,0.12,10.82,20,33,7.30,-3.52
Tyler Allgeier,2567232,RB,ATL,@PHI,,,,21.64,0.12,0.75,5.28,0.04,,,,0.04,3.95,52,34,7.00,3.05
Jerome Ford,2567469,RB,CLE,@JAX,,,,45.49,0.33,2.98,21.19,0.08,,,,0.09,10.44,23,35,6.90,-3.54
Joe Mixon,2557976,RB,HOU,CHI,,,,69.97,0.45,2.94,21.44,0.08,,,,0.15,13.49,11,36,6.50,-6.99
D'Andre Swift,2563965,RB,CHI,@HOU,,,,47.63,0.35,2.19,15.98,0.05,,,,0.11,9.64,27,37,6.20,-3.44
Alexander Mattison,2562682,RB,LV,@BAL,,,,24.4,0.15,1.94,13.77,0.13,,,,0.08,6.31,38,38,6.10,-0.21
Gus Edwards,2561324,RB,LAC,@CAR,,,,31,0.2,0.91,6.89,0.06,,,,0.04,5.72,43,39,5.90,0.18
Tyjae Spears,2569795,RB,TEN,NYJ,,,,27.39,0.16,2.52,18.46,0.12,,,,0.09,7.35,32,40,5.60,-1.75
Zamir White,2567883,RB,LV,@BAL,,,,42.41,0.31,0.99,7.23,0.03,,,,0.1,7.30,33,41,5.30,-2.0
Zack Moss,2563617,RB,CIN,@KC,,,,40.9,0.32,2.12,15.35,0.06,,,,0.17,8.63,29,42,5.20,-3.43
Ezekiel Elliott,2555224,RB,DAL,NO,,,,37.47,0.32,1.82,13.19,0.07,,,,0.07,8.18,30,43,4.80,-3.38
Dare Ogunbowale,2559362,RB,HOU,CHI,,,,4.88,,0.76,5.6,0.01,,,,,1.49,70,44,4.80,3.31
Emari Demercado,2571065,RB,ARI,LAR,,,,6.04,0.04,1.11,8.06,0.07,,,,0.05,2.53,65,45,4.60,2.07
D'Onta Foreman,2557994,RB,CLE,@JAX,,,,24,0.15,0.8,6.1,0.02,,,,,4.43,48,46,4.60,0.17
Justice Hill,2562407,RB,BAL,LV,,,,8.1,0.06,2.8,20.49,0.14,,,,0.1,5.26,45,47,4.20,-1.06
D'Ernest Johnson,2563327,RB,JAX,CLE,,,,8.75,,0.15,1.14,,,,,,1.06,77,48,4.20,3.14
Miles Sanders,2562722,RB,CAR,LAC,,,,22.64,0.11,1.38,10.29,0.03,,,,0.16,4.50,47,49,4.00,-0.5
Jamaal Williams,2558204,RB,NO,@DAL,,,,25.09,0.2,0.48,3.5,0.01,,,,0.06,4.24,50,50,3.90,-0.34
Ty Johnson,2562293,RB,BUF,@MIA,,,,5.5,0.04,1.49,10.74,0.11,,,,0.07,3.13,59,51,3.70,0.57
Kyle Juszczyk,2540230,RB,SF,@MIN,,,,,,,,,,,,,0.00,167,52,3.40,3.4
Ray Davis,2571862,RB,BUF,@MIA,,,,18.24,0.12,0.6,4.69,0.04,,,,0.03,3.49,55,53,3.30,-0.19
Chase Brown,2569642,RB,CIN,@KC,,,,16.97,0.1,1.81,13.83,0.05,,,,0.05,4.79,46,54,3.10,-1.69
C.J. Ham,2556803,RB,MIN,SF,,,,,,,,,,,,,0.00,144,55,3.00,3.0
Blake Corum,2572189,RB,LAR,@ARI,,,,5.54,0.05,0.32,2.38,0.02,,,,0.02,1.33,72,56,2.80,1.47
Rachaad White,2568315,RB,TB,@DET,,,,47.83,0.32,3.02,22.38,0.12,,,,0.17,10.83,19,57,2.80,-8.03
Tyler Badie,2567265,RB,DEN,PIT,,,,,,,,,,,,,0.00,96,58,2.30,2.3
