PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
T.J. Watt,2558064,LB,PIT,CLE,5,,4,3,,,,,,,,,,2,5,,,1,28.50
Foye Oluokun,2561132,LB,ATL,@BUF,7,6,,,1,,,,,,,,,2,,18,,2,25.80
Darius Leonard,2560789,LB,IND,LV,6,2,,,1,2,,,,,,,,1,,7,,3,25.03
Fred Warner,2560917,LB,SF,HOU,7,8,,1,,1,,,,,,,,,,,,4,23.30
Alex Highsmith,2564982,LB,PIT,CLE,7,,2,3,,,,,,,,,,,2,,,5,21.40
Isaiah Simmons,2564940,LB,ARI,@DAL,8,2,,,,1,,,,,,,,,,,,6,18.70
Von Miller,2495202,LB,LA,@BAL,5,,2,3,,,,,,,,,,,3,,,7,18.50
T.J. Edwards,2562648,LB,PHI,@WAS,7,7,,,,,,,,,,,,,,,,8,17.50
Lorenzo Carter,2561015,LB,NYG,@CHI,5,1,1,2,,,,,,,,,,1,1,,,9,17.30
Frankie Luvu,2561366,LB,CAR,@NO,6,3,,3,,,,,,,,,,,,,,10,17.10
C.J. Mosley,2543464,LB,NYJ,TB,7,6,,,,,,,,,,,,,,,,11,16.70
Troy Reeder,2563313,LB,LA,@BAL,6,3,1,1,,,,,,,,,,,1,,,12,16.60
Bobby Okereke,2562416,LB,IND,LV,9,1,,,,,,,,,,,,,,,,13,16.10
Cole Holcomb,2562872,LB,WAS,PHI,5,6,,,,,,,,,,,,1,,,,14,15.80
Trevis Gipson,2563695,LB,CHI,NYG,2,1,2,,,2,,,,,,,,,1,,,15,15.70
Jonas Griffith,2565102,LB,DEN,@LAC,5,7,,1,,,,,,,,,,,,,,16,15.60
Micah Kiser,2560782,LB,DEN,@LAC,5,7,,1,,,,,,,,,,,,,,17,15.60
Roquan Smith,2560877,LB,CHI,NYG,6,3,,2,,,,,,,,,,,,,,18,15.60
Leighton Vander Esch,2560908,LB,DAL,ARI,8,2,,,,,,,,,,,,,,,,19,15.20
Jerome Baker,2560966,LB,MIA,@TEN,6,1,1,1,,,,,,,,,,,1,,,20,15.00
Cody Barton,2562472,LB,SEA,DET,5,2,,1,,,,,,,,,,1,1,,,21,14.60
De'Vondre Campbell,2555255,LB,GB,MIN,7,1,,1,,,,,,,,,,,,,,22,14.20
Christian Kirksey,2543720,LB,HOU,@SF,5,4,,,,,,,,,,,,1,,,,23,14.20
Anthony Nelson,2562507,LB,TB,@NYJ,3,,1,2,,,1,,,,,,,1,1,,,24,14.10
Jaylon Smith,2555310,LB,NYG,@CHI,5,2,1,1,,,,,,,,,,,1,,,25,14.10
Tae Crowder,2564727,LB,NYG,@CHI,3,3,,,1,,,,,,,,,1,,17,,26,14.07
Preston Smith,2552276,LB,GB,MIN,3,1,1,2,,,,,,,,,,1,1,,,27,13.90
Kwon Alexander,2552592,LB,NO,CAR,6,2,0.5,,,,,,,,,,,,2,,,28,13.80
Denzel Perryman,2552310,LB,LV,@IND,5,2,,,,1,,,,,,,,,,,,29,13.60
Kyzir White,2560928,LB,LAC,DEN,5,6,,,,,,,,,,,,,,,,30,13.30
Jalen Reeves-Maybin,2557924,LB,DET,@SEA,4,4,,2,,,,,,,,,,,,,,31,13.00
Eric Kendricks,2552312,LB,MIN,@GB,6,3,,,,,,,,,,,,,,,,32,12.60
Shaq Thompson,2552447,LB,CAR,@NO,4,3,,2,,,,,,,,,,,,,,33,12.20
Chandler Jones,2533538,LB,ARI,@DAL,3,,,2,,1,,,,,,,,,1,,,34,12.10
Deion Jones,2555162,LB,ATL,@BUF,6,2,,,,,,,,,,,,,,,,35,11.80
Alec Ogletree,2540143,LB,CHI,NYG,6,2,,,,,,,,,,,,,,,,36,11.80
Krys Barnes,2563971,LB,GB,MIN,3,2,,,,,,,,,,,,2,,,,37,11.70
Anthony Barr,2543459,LB,MIN,@GB,5,4,,,,,,,,,,,,,,,,38,11.70
Jordyn Brooks,2565135,LB,SEA,DET,5,4,,,,,,,,,,,,,,,,39,11.70
Robert Spillane,2561596,LB,PIT,CLE,4,4,,1,,,,,,,,,,,,,,40,11.50
Micah Parsons,2566019,LB,DAL,ARI,4,1,,2,,,,,,,,,,,1,,,41,11.10
David Long,2562799,LB,TEN,MIA,2,2,,,1,,,,,,,,,1,,,,42,11.00
Logan Wilson,2563752,LB,CIN,KC,5,3,,,,,,,,,,,,,,,,43,10.90
Anthony Hitchens,2543592,LB,KC,@CIN,4,5,,,,,,,,,,,,,,,,44,10.80
Josh Allen,2562619,LB,JAX,@NE,4,3,,1,,,,,,,,,,,,,,45,10.70
Leonard Floyd,2555285,LB,LA,@BAL,4,3,0.5,,,,,,,,,,,,1,,,46,10.70
Alex Singleton,2553739,LB,PHI,@WAS,4,4,,,,,,,,,,,,,1,,,47,10.50
Rashan Gary,2562376,LB,GB,MIN,2,,1,2,,,,,,,,,,,4,,,48,10.40
Kamu Grugier-Hill,2556363,LB,HOU,@SF,5,2,,,,,,,,,,,,,,,,49,10.10
Matt Milano,2557969,LB,BUF,ATL,4,1,,,,,,,,,,,,1,,,,50,10.10
Anthony Walker,2558851,LB,CLE,@PIT,3,6,,,,,,,,,,,,,,,,51,9.90
Elandon Roberts,2556119,LB,MIA,@TEN,3,4,,1,,,,,,,,,,,,,,52,9.80
David Mayo,2553441,LB,WAS,PHI,3,3,,1,,,,,,,,,,,1,,,53,9.50
Tyus Bowser,2558166,LB,BAL,LA,2,,1,,,1,,,,,,,,,1,,,54,9.40
Tremaine Edmunds,2560713,LB,BUF,ATL,5,1,,,,,,,,,,,,,,,,55,9.30
Josh Bynes,2530491,LB,BAL,LA,4,3,,,,,,,,,,,,,,,,56,9.20
Zach Cunningham,2558094,LB,TEN,MIA,4,2,,,,,,,,,,,,,,,,57,8.40
Myles Jack,2555329,LB,JAX,@NE,4,2,,,,,,,,,,,,,,,,58,8.40
Shaquille Quarterman,2564217,LB,JAX,@NE,4,2,,,,,,,,,,,,,,,,59,8.40
Demario Davis,2533008,LB,NO,CAR,2,3,,,,,,,,,,,,1,,,,60,8.30
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@PIT,3,4,,,,,,,,,,,,,,,,61,8.30
Zaire Franklin,2561155,LB,IND,LV,3,2,,1,,,,,,,,,,,,,,62,8.20
Robert Quinn,2495485,LB,CHI,NYG,1,,1,,,1,,,,,,,,,2,,,63,8.20
Damien Wilson,2552686,LB,JAX,@NE,1,1,,,,,,,,,,,,2,,,,64,7.50
Dont'a Hightower,2533057,LB,NE,JAX,2,,1,1,,,,,,,,,,,1,,,65,7.40
Jordan Jenkins,2555256,LB,HOU,@SF,2,,1,1,,,,,,,,,,,1,,,66,7.40
Derrek Tuszka,2563917,LB,PIT,CLE,2,,1,1,,,,,,,,,,,1,,,67,7.40
Quincy Williams,2562954,LB,NYJ,TB,2,5,,,,,,,,,,,,,,,,68,7.40
Harold Landry,2560784,LB,TEN,MIA,1,2,1,1,,,,,,,,,,,1,,,69,7.30
Ulysees Gilbert,2562811,LB,PIT,CLE,4,,,,,,,,,,,,,,,,,70,6.80
Travin Howard,2561154,LB,LA,@BAL,3,2,,,,,,,,,,,,,,,,71,6.70
Kevin Minter,2540159,LB,TB,@NYJ,3,2,,,,,,,,,,,,,,,,72,6.70
Jacob Phillips,2563806,LB,CLE,@PIT,2,1,,,,,,,,,,,,1,,,,73,6.70
Malcolm Smith,2499278,LB,CLE,@PIT,3,2,,,,,,,,,,,,,,,,74,6.70
Jermaine Carter,2561093,LB,CAR,@NO,2,4,,,,,,,,,,,,,,,,75,6.60
Samson Ebukam,2558830,LB,SF,HOU,1,2,0.5,1,,,,,,,,,,,1,,,76,6.30
