PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ja'Marr Chase,2565941,WR,CIN,KC,,,,,,11,266,3,,,,,71.90,,11,11,11,12,92,2,2,,1,50.10
Amon-Ra St. Brown,2566073,WR,DET,@SEA,,,,23,1,8,111,1,,,1,,49.00,2,8,10,8,11,73,1,1,1,2,31.40
DK Metcalf,2562685,WR,SEA,DET,,,,6,,6,63,3,,,,,51.30,1,6,7,6,9,67,4,3,1,3,27.90
Davante Adams,2543495,WR,GB,MIN,,,,,,11,136,1,,,,,45.70,,11,11,11,14,79,4,2,,4,25.10
Braxton Berrios,2560975,WR,NYJ,TB,,,,12,1,8,65,1,,,,1,28.00,2,8,10,8,12,67,3,4,1,5,21.70
Cooper Kupp,2557898,WR,LA,@BAL,,,,,,6,95,1,,,,,43.70,,6,6,6,7,86,1,1,,6,18.50
Kristian Wilkerson,2565480,WR,NE,JAX,,,,,,4,42,2,,,,,51.80,,4,4,4,8,50,2,2,1,7,18.20
Zay Jones,2557863,WR,LV,@IND,,,,-1,,8,120,,,,,,35.70,1,8,9,8,10,80,,,,8,17.60
Jakobi Meyers,2562492,WR,NE,JAX,,,,,,8,73,1,,,,,51.80,,8,8,8,8,100,1,1,1,9,17.30
Cyril Grayson,2558808,WR,TB,@NYJ,,,,,,6,81,1,,,,,47.70,,6,6,6,8,75,,,,10,17.10
Hunter Renfrow,2562712,WR,LV,@IND,,,,,,7,76,1,,,,,35.70,,7,7,7,9,78,2,2,,11,17.10
Antoine Wesley,2562779,WR,ARI,@DAL,,,,,,4,30,2,,,,,36.80,,4,4,4,5,80,2,2,1,12,17.00
Darnell Mooney,2563707,WR,CHI,NYG,,,,,,7,69,1,,,,,26.40,,7,7,7,13,54,2,1,,13,16.40
Allen Lazard,2560787,WR,GB,MIN,,,,,,6,72,1,,,,,45.70,,6,6,6,6,100,1,1,,14,16.20
Brandin Cooks,2543498,WR,HOU,@SF,,,,,,7,66,1,,,,,22.00,,7,7,7,11,64,1,1,1,15,16.10
