PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Matt Milano,2557969,LB,BUF,PIT,4,1,,2,,,,,,,,,,1,,,,13.06,31,13.10,13.06,0.04
Josey Jewell,2560763,LB,DEN,@NYG,4,,,,,1,,,,,,,,1,,,,,32,12.80,,
Krys Barnes,2563971,LB,GB,@NO,7,1,,,,,,,,,,,,,,,,10.35,33,12.70,10.35,2.35
Darius Leonard,2560789,LB,IND,SEA,5,,,,,1,,,,,,,,,,,,14.70,34,12.00,14.7,-2.7
Kenneth Murray,2565063,LB,LAC,@WAS,5,4,,,,,,,,,,,,,,,,,35,11.70,,
Cory Littleton,2556593,LB,LV,BAL,4,6,,,,,,,,,,,,,,,,10.70,36,11.60,10.7,0.9
Micah Parsons,2566019,LB,DAL,@TB,3,4,,,,,,,,,,,,1,1,,,8.27,37,11.30,8.27,3.03
Josh Allen,2562619,LB,JAX,@HOU,3,2,1,1,,,,,,,,,,,2,,,4.21,38,11.20,4.21,6.99
Zach Cunningham,2558094,LB,HOU,JAX,3,4,,,,,,,,,,,,1,,,,14.91,39,10.80,14.91,-4.11
Nick Bolton,2566175,LB,KC,CLE,4,3,,1,,,,,,,,,,,,,,1.99,40,10.70,1.99,8.71
Kyle Van Noy,2543699,LB,NE,MIA,2,1,1,1,,,,,,,,,,1,1,,,10.08,41,10.70,10.08,0.62
Foye Oluokun,2561132,LB,ATL,PHI,4,4,,,,,,,,,,,,,1,,,12.21,42,10.50,12.21,-1.71
Shaquil Barrett,2550541,LB,TB,DAL,3,1,1,1,,,,,,,,,,,2,,,6.68,43,10.40,6.68,3.72
Rashaan Evans,2560718,LB,TEN,ARI,6,,,,,,,,,,,,,,,,,11.06,44,10.20,11.06,-0.86
Jon Bostic,2539978,LB,WAS,LAC,5,2,,,,,,,,,,,,,,,,,45,10.10,,
Jayon Brown,2558005,LB,TEN,ARI,5,2,,,,,,,,,,,,,,,,8.52,46,10.10,8.52,1.58
Bobby Okereke,2562416,LB,IND,SEA,5,2,,,,,,,,,,,,,,,,8.17,47,10.10,8.17,1.93
Troy Reeder,2563313,LB,LA,CHI,3,1,,1,,,,,,,,,,1,,,,6.72,48,9.90,6.72,3.18
Logan Wilson,2563752,LB,CIN,MIN,4,3,,,,,,,,,,,,,1,,,6.44,49,9.70,6.44,3.26
De'Vondre Campbell,2555255,LB,GB,@NO,5,1,,,,,,,,,,,,,,,,6.01,50,9.30,6.01,3.29
Harold Landry,2560784,LB,TEN,ARI,3,,1,1,,,,,,,,,,,1,,,8.66,51,9.10,8.66,0.44
Alex Singleton,2553739,LB,PHI,@ATL,3,5,,,,,,,,,,,,,,,,14.36,52,9.10,14.36,-5.26
Brennan Scarlett,2556673,LB,MIA,@NE,2,3,,,,,,,,,,,,1,1,,,0.00,53,8.80,0.0,8.8
Zack Baun,2564664,LB,NO,GB,5,,,,,,,,,,,,,,,,,2.09,54,8.50,2.09,6.41
Tremaine Edmunds,2560713,LB,BUF,PIT,3,1,,,,,,,,,,,,1,,,,12.79,55,8.40,12.79,-4.39
Ja'Whaun Bentley,2561143,LB,NE,MIA,4,,,1,,,,,,,,,,,,,,11.20,56,8.30,11.2,-2.9
Reggie Ragland,2555169,LB,NYG,DEN,3,4,,,,,,,,,,,,,,,,4.32,57,8.30,4.32,3.98
Jamie Collins,2539311,LB,NE,MIA,3,2,,,,,1,,,,,,,,1,,,10.31,58,8.20,10.31,-2.11
Nick Kwiatkoski,2555288,LB,LV,BAL,3,2,,1,,,,,,,,,,,,,,10.21,59,8.20,10.21,-2.01
Whitney Mercilus,2533049,LB,GB,@NO,2,1,1,1,,,,,,,,,,,1,,,3.64,60,8.20,3.64,4.56
Azeez Ojulari,2566367,LB,NYG,DEN,2,1,1,1,,,,,,,,,,,1,,,8.40,61,8.20,8.4,-0.2
Eric Wilson,2559012,LB,HOU,JAX,2,6,,,,,,,,,,,,,,,,12.57,62,8.20,12.57,-4.37
Sam Eguavoen,2562038,LB,MIA,@NE,2,4,,,,,,,,,,,,,3,,,0.88,63,8.10,0.88,7.22
Preston Smith,2552276,LB,GB,@NO,4,1,,,,,,,,,,,,,1,,,5.81,64,8.10,5.81,2.29
Matt Judon,2555505,LB,NE,MIA,3,1,,1,,,,,,,,,,,1,,,7.16,65,7.90,7.16,0.74
Odafe Oweh,2565848,LB,BAL,@LV,2,,1,1,,,,,,,,,,,2,,,1.03,66,7.90,1.03,6.87
Keanu Neal,2555543,LB,DAL,@TB,3,3,,,,,,,,,,,,,,,,7.58,67,7.50,7.58,-0.08
Pernell McPhee,2495201,LB,BAL,@LV,2,,1,1,,,,,,,,,,,1,,,3.73,68,7.40,3.73,3.67
Joe Schobert,2555166,LB,PIT,@BUF,2,4,,,,,,,,,,,,,,,,3.07,69,6.60,3.07,3.53
Damien Wilson,2552686,LB,JAX,@HOU,1,6,,,,,,,,,,,,,,,,8.46,70,6.50,8.46,-1.96
Elandon Roberts,2556119,LB,MIA,@NE,2,,,,,,,,,,,,,1,1,,,7.64,71,6.40,7.64,-1.24
Samson Ebukam,2558830,LB,SF,@DET,2,3,,,,,,,,,,,,,1,,,3.28,72,6.30,3.28,3.02
Andrew Van Ginkel,2562768,LB,MIA,@NE,2,3,,,,,,,,,,,,,1,,,8.71,73,6.30,8.71,-2.41
Dee Ford,2543494,LB,SF,@DET,1,,1,1,,,,,,,,,,,2,,,,74,6.20,,
Jordan Hicks,2552315,LB,ARI,@TEN,3,1,,,,,,,,,,,,,,,,4.61,75,5.90,4.61,1.29
Alex Highsmith,2564982,LB,PIT,@BUF,3,1,,,,,,,,,,,,,,,,9.10,76,5.90,9.1,-3.2
A.J. Johnson,2561704,LB,DEN,@NYG,2,,,,,,,,,,,,,1,,,,,77,5.90,,
Alec Ogletree,2540143,LB,CHI,@LA,2,3,,,,,,,,,,,,,,,,2.95,78,5.80,2.95,2.85
Mack Wilson,2562605,LB,CLE,@KC,2,3,,,,,,,,,,,,,,,,2.98,79,5.80,2.98,2.82
Ulysees Gilbert,2562811,LB,PIT,@BUF,1,,,,,,,,,1,,,,,,,,0.00,80,5.70,0.0,5.7
Josh Uche,2564649,LB,NE,MIA,1,,1,1,,,,,,,,,,,1,,,2.49,81,5.70,2.49,3.21
Ben Niemann,2561383,LB,KC,CLE,2,1,,,,,1,,,,,,,,,,,7.05,82,5.20,7.05,-1.85
Malik Harrison,2563554,LB,BAL,@LV,3,,,,,,,,,,,,,,,,,7.50,83,5.10,7.5,-2.4
Shaq Lawson,2555252,LB,NYJ,@CAR,3,,,,,,,,,,,,,,,,,4.35,84,5.10,4.35,0.75
Alex Anzalone,2558163,LB,DET,SF,2,2,,,,,,,,,,,,,,,,8.43,85,5.00,8.43,-3.43
Tae Crowder,2564727,LB,NYG,DEN,2,2,,,,,,,,,,,,,,,,9.32,86,5.00,9.32,-4.32
Demario Davis,2533008,LB,NO,GB,2,2,,,,,,,,,,,,,,,,12.42,87,5.00,12.42,-7.42
Dont'a Hightower,2533057,LB,NE,MIA,2,2,,,,,,,,,,,,,,,,9.97,88,5.00,9.97,-4.97
Anthony Hitchens,2543592,LB,KC,CLE,2,2,,,,,,,,,,,,,,,,8.37,89,5.00,8.37,-3.37
C.J. Mosley,2543464,LB,NYJ,@CAR,2,2,,,,,,,,,,,,,,,,10.96,90,5.00,10.96,-5.96
Jaylon Smith,2555310,LB,FA,Bye,2,2,,,,,,,,,,,,,,,,,91,5.00,,
Chris Board,2561301,LB,BAL,@LV,2,1,,,,,,,,,,,,,1,,,2.05,92,4.70,2.05,2.65
Jermaine Carter,2561093,LB,CAR,NYJ,1,3,,,,,,,,,,,,,1,,,8.71,93,4.60,8.71,-4.11
Markus Golden,2552273,LB,ARI,@TEN,,1,,,,,1,,,,,,,1,,,,5.81,94,4.30,5.81,-1.51
Zaven Collins,2566421,LB,ARI,@TEN,2,1,,,,,,,,,,,,,,,,8.18,95,4.20,8.18,-3.98
Demetrius Flannigan-Fowles,2563090,LB,SF,@DET,2,1,,,,,,,,,,,,,,,,1.56,96,4.20,1.56,2.64
Jeremiah Owusu-Koramoah,2565983,LB,CLE,@KC,2,1,,,,,,,,,,,,,,,,,97,4.20,,
Derick Roberson,2562870,LB,TEN,ARI,2,1,,,,,,,,,,,,,,,,,98,4.20,,
Lorenzo Carter,2561015,LB,NYG,DEN,1,3,,,,,,,,,,,,,,,,6.82,99,4.10,6.82,-2.72
T.J. Edwards,2562648,LB,PHI,@ATL,,5,,,,,,,,,,,,,,,,2.18,100,4.00,2.18,1.82
Ola Adeniyi,2560950,LB,TEN,ARI,2,,,,,,,,,,,,,,,,,1.74,101,3.40,1.74,1.66
Kwon Alexander,2552592,LB,NO,GB,2,,,,,,,,,,,,,,,,,7.10,102,3.40,7.1,-3.7
Jamin Davis,2566595,LB,WAS,LAC,2,,,,,,,,,,,,,,,,,8.34,103,3.40,8.34,-4.94
Frankie Luvu,2561366,LB,CAR,NYJ,2,,,,,,,,,,,,,,,,,3.33,104,3.40,3.33,0.07
Leighton Vander Esch,2560908,LB,DAL,@TB,2,,,,,,,,,,,,,,,,,8.30,105,3.40,8.3,-4.9
Joe Tryon-Shoyinka,2566574,LB,TB,DAL,1,1,,,,,,,,,,,,,1,,,1.22,106,3.00,1.22,1.78
Robert Quinn,2495485,LB,CHI,@LA,,1,0.5,,,,,,,,,,,,2,,,4.10,107,2.80,4.1,-1.3
Uchenna Nwosu,2560826,LB,LAC,@WAS,1,,,,,,,,,,,,,,2,,,3.38,108,2.70,3.38,-0.68
Dakota Allen,2562618,LB,JAX,@HOU,1,1,,,,,,,,,,,,,,,,0.00,109,2.50,0.0,2.5
Derrick Barnes,2566055,LB,DET,SF,1,1,,,,,,,,,,,,,,,,1.66,110,2.50,1.66,0.84
Cody Barton,2562472,LB,SEA,@IND,1,1,,,,,,,,,,,,,,,,9.60,111,2.50,9.6,-7.1
Jaylon Ferguson,2562650,LB,BAL,@LV,1,1,,,,,,,,,,,,,,,,3.20,112,2.50,3.2,-0.7
Kamu Grugier-Hill,2556363,LB,HOU,JAX,1,1,,,,,,,,,,,,,,,,7.04,113,2.50,7.04,-4.54
Terrell Lewis,2564370,LB,LA,CHI,1,1,,,,,,,,,,,,,,,,2.04,114,2.50,2.04,0.46
Jared Norris,2556862,LB,WAS,LAC,1,1,,,,,,,,,,,,,,,,,115,2.50,,
Monty Rice,2566121,LB,TEN,ARI,1,1,,,,,,,,,,,,,,,,1.25,116,2.50,1.25,1.25
K.J. Wright,2495252,LB,LV,BAL,1,1,,,,,,,,,,,,,,,,9.55,117,2.50,9.55,-7.05
Leonard Floyd,2555285,LB,LA,CHI,,3,,,,,,,,,,,,,,,,7.52,118,2.40,7.52,-5.12
Hamsah Nasirildeen,2565747,LB,NYJ,@CAR,,3,,,,,,,,,,,,,,,,8.17,119,2.40,8.17,-5.77
Shaquille Quarterman,2564217,LB,JAX,@HOU,,3,,,,,,,,,,,,,,,,0.00,120,2.40,0.0,2.4
Kyler Fackrell,2555340,LB,LAC,@WAS,,1,,,,,1,,,,,,,,,,,3.65,121,1.80,3.65,-1.85
Malik Reed,2562825,LB,DEN,@NYG,,1,,,,,1,,,,,,,,,,,2.88,122,1.80,2.88,-1.08
Matthew Adams,2561149,LB,IND,SEA,1,,,,,,,,,,,,,,,,,0.00,123,1.70,0.0,1.7
Tyus Bowser,2558166,LB,BAL,@LV,1,,,,,,,,,,,,,,,,,5.42,124,1.70,5.42,-3.72
Oren Burks,2560984,LB,GB,@NO,1,,,,,,,,,,,,,,,,,0.00,125,1.70,0.0,1.7
Bud Dupree,2552289,LB,TEN,ARI,1,,,,,,,,,,,,,,,,,7.65,126,1.70,7.65,-5.95
Troy Dye,2564535,LB,MIN,@CIN,1,,,,,,,,,,,,,,,,,3.77,127,1.70,3.77,-2.07
Jordan Evans,2558801,LB,CIN,MIN,1,,,,,,,,,,,,,,,,,,128,1.70,,
Kylie Fitts,2560724,LB,ARI,@TEN,1,,,,,,,,,,,,,,,,,,129,1.70,,
Zaire Franklin,2561155,LB,IND,SEA,1,,,,,,,,,,,,,,,,,7.77,130,1.70,7.77,-6.07
Travin Howard,2561154,LB,LA,CHI,1,,,,,,,,,,,,,,,,,,131,1.70,,
Elijah Lee,2558121,LB,CLE,@KC,1,,,,,,,,,,,,,,,,,0.00,132,1.70,0.0,1.7
David Mayo,2553441,LB,WAS,LAC,1,,,,,,,,,,,,,,,,,1.97,133,1.70,1.97,-0.27
Nick Niemann,2566496,LB,LAC,@WAS,1,,,,,,,,,,,,,,,,,0.95,134,1.70,0.95,0.75
Za'Darius Smith,2552279,LB,GB,@NO,1,,,,,,,,,,,,,,,,,,135,1.70,,
Justin Strnad,2563914,LB,DEN,@NYG,1,,,,,,,,,,,,,,,,,0.93,136,1.70,0.93,0.77
Grant Stuard,2566568,LB,TB,DAL,1,,,,,,,,,,,,,,,,,0.98,137,1.70,0.98,0.72
Ty Summers,2562748,LB,GB,@NO,1,,,,,,,,,,,,,,,,,1.62,138,1.70,1.62,0.08
Kristian Welch,2565348,LB,BAL,@LV,1,,,,,,,,,,,,,,,,,0.00,139,1.70,0.0,1.7
Tarell Basham,2558165,LB,DAL,@TB,,2,,,,,,,,,,,,,,,,3.35,140,1.60,3.35,-1.75
Blake Lynch,2564562,LB,MIN,@CIN,,2,,,,,,,,,,,,,,,,4.72,141,1.60,4.72,-3.12
Mykal Walker,2563530,LB,ATL,PHI,,2,,,,,,,,,,,,,,,,2.11,142,1.60,2.11,-0.51
Kaden Elliss,2562901,LB,NO,GB,,,,,,,1,,,,,,,,,,,0.12,143,1.00,0.12,0.88
Rashan Gary,2562376,LB,GB,@NO,,,,,,,,,,,,,,,2,,,5.53,144,1.00,5.53,-4.53
Jeremiah Attaochu,2543717,LB,CHI,@LA,,1,,,,,,,,,,,,,,,,,145,0.80,,
Nick Dzubnar,2553877,LB,TEN,ARI,,1,,,,,,,,,,,,,,,,1.20,146,0.80,1.2,-0.4
Jordan Jenkins,2555256,LB,HOU,JAX,,1,,,,,,,,,,,,,,,,5.60,147,0.80,5.6,-4.8
Christian Jones,2550572,LB,CHI,@LA,,1,,,,,,,,,,,,,,,,2.23,148,0.80,2.23,-1.43
Khalil Mack,2543463,LB,CHI,@LA,,1,,,,,,,,,,,,,,,,6.93,149,0.80,6.93,-6.13
Jake Martin,2561092,LB,HOU,JAX,,1,,,,,,,,,,,,,,,,2.52,150,0.80,2.52,-1.72
Kevin Minter,2540159,LB,TB,DAL,,1,,,,,,,,,,,,,,,,0.64,151,0.80,0.64,0.16
Jalen Reeves-Maybin,2557924,LB,DET,SF,,1,,,,,,,,,,,,,,,,0.61,152,0.80,0.61,0.19
Malcolm Smith,2499278,LB,CLE,@KC,,1,,,,,,,,,,,,,,,,4.71,153,0.80,4.71,-3.91
Sione Takitaki,2562753,LB,CLE,@KC,,1,,,,,,,,,,,,,,,,3.28,154,0.80,3.28,-2.48
Drue Tranquill,2562765,LB,LAC,@WAS,,1,,,,,,,,,,,,,,,,8.82,155,0.80,8.82,-8.02
Tanner Vallejo,2558289,LB,ARI,@TEN,,1,,,,,,,,,,,,,,,,3.79,156,0.80,3.79,-2.99
Oshane Ximines,2562613,LB,NYG,DEN,,1,,,,,,,,,,,,,,,,1.81,157,0.80,1.81,-1.01
Devon Kennard,2543869,LB,ARI,@TEN,,,,,,,,,,,,,,,1,,,4.99,158,0.50,4.99,-4.49
Jaelan Phillips,2566289,LB,MIA,@NE,,,,,,,,,,,,,,,1,,,5.11,159,0.50,5.11,-4.61
Tyrell Adams,2553898,LB,SF,@DET,,,,,,,,,,,,,,,,,,0.00,160,0.00,0.0,0.0
Otaro Alaka,2562217,LB,BAL,@LV,,,,,,,,,,,,,,,,,,,161,0.00,,
Joe Bachie,2564661,LB,CIN,MIN,,,,,,,,,,,,,,,,,,0.00,162,0.00,0.0,0.0
Markus Bailey,2563719,LB,CIN,MIN,,,,,,,,,,,,,,,,,,1.02,163,0.00,1.02,-1.02
Anthony Barr,2543459,LB,MIN,@CIN,,,,,,,,,,,,,,,,,,0.00,164,0.00,0.0,0.0
Daren Bates,2541539,LB,ATL,PHI,,,,,,,,,,,,,,,,,,0.00,165,0.00,0.0,0.0
Davin Bellamy,2560973,LB,FA,Bye,,,,,,,,,,,,,,,,,,,166,0.00,,
B.J. Bello,2559141,LB,TEN,ARI,,,,,,,,,,,,,,,,,,,167,0.00,,
Francis Bernard,2563827,LB,DAL,@TB,,,,,,,,,,,,,,,,,,0.00,168,0.00,0.0,0.0
Rashod Berry,2564589,LB,DET,SF,,,,,,,,,,,,,,,,,,0.00,169,0.00,0.0,0.0
Jordan Brailford,2562441,LB,FA,Bye,,,,,,,,,,,,,,,,,,,170,0.00,,
K.J. Britt,2566559,LB,TB,DAL,,,,,,,,,,,,,,,,,,1.64,171,0.00,1.64,-1.64
Cameron Brown,2564715,LB,NYG,DEN,,,,,,,,,,,,,,,,,,1.55,172,0.00,1.55,-1.55
Baron Browning,2566025,LB,DEN,@NYG,,,,,,,,,,,,,,,,,,1.65,173,0.00,1.65,-1.65
T.J. Brunson,2564718,LB,NYG,DEN,,,,,,,,,,,,,,,,,,,174,0.00,,
Deone Bucannon,2543769,LB,FA,Bye,,,,,,,,,,,,,,,,,,,175,0.00,,
Ben Burr-Kirven,2562490,LB,SEA,@IND,,,,,,,,,,,,,,,,,,,176,0.00,,
Josh Bynes,2530491,LB,BAL,@LV,,,,,,,,,,,,,,,,,,0.00,177,0.00,0.0,0.0
Shilique Calhoun,2555294,LB,KC,CLE,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Austin Calitro,2558925,LB,FA,Bye,,,,,,,,,,,,,,,,,,,179,0.00,,
Blake Cashman,2562496,LB,NYJ,@CAR,,,,,,,,,,,,,,,,,,,180,0.00,,
Anthony Chickillo,2552266,LB,FA,Bye,,,,,,,,,,,,,,,,,,,181,0.00,,
Cole Christiansen,2565021,LB,LAC,@WAS,,,,,,,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Bradley Chubb,2561020,LB,DEN,@NYG,,,,,,,,,,,,,,,,,,,183,0.00,,
Nick Coe,2564598,LB,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
Will Compton,2540013,LB,FA,Bye,,,,,,,,,,,,,,,,,,,185,0.00,,
Ryan Connelly,2562638,LB,MIN,@CIN,,,,,,,,,,,,,,,,,,0.41,186,0.00,0.41,-0.41
Brandon Copeland,2541695,LB,ATL,PHI,,,,,,,,,,,,,,,,,,0.00,187,0.00,0.0,0.0
Kamalei Correa,2555339,LB,FA,Bye,,,,,,,,,,,,,,,,,,,188,0.00,,
Carter Coughlin,2564724,LB,NYG,DEN,,,,,,,,,,,,,,,,,,,189,0.00,,
Jabril Cox,2565998,LB,DAL,@TB,,,,,,,,,,,,,,,,,,,190,0.00,,
Jarrad Davis,2557855,LB,NYJ,@CAR,,,,,,,,,,,,,,,,,,0.00,191,0.00,0.0,0.0
Tae Davis,2561318,LB,HOU,JAX,,,,,,,,,,,,,,,,,,,192,0.00,,
Thomas Davis,2506352,LB,FA,Bye,,,,,,,,,,,,,,,,,,,193,0.00,,
Todd Davis,2550930,LB,FA,Bye,,,,,,,,,,,,,,,,,,,194,0.00,,
Akeem Davis-Gaither,2563728,LB,CIN,MIN,,,,,,,,,,,,,,,,,,,195,0.00,,
Tyrel Dodson,2562560,LB,BUF,PIT,,,,,,,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Devante Downs,2561151,LB,FA,Bye,,,,,,,,,,,,,,,,,,,197,0.00,,
Emeke Egbule,2562578,LB,LAC,@WAS,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Milo Eifler,2565729,LB,MIA,@NE,,,,,,,,,,,,,,,,,,0.00,199,0.00,0.0,0.0
Duke Ejiofor,2560714,LB,FA,Bye,,,,,,,,,,,,,,,,,,,200,0.00,,
Jay Elliott,2550196,LB,FA,Bye,,,,,,,,,,,,,,,,,,,201,0.00,,
Kyle Emanuel,2552296,LB,FA,Bye,,,,,,,,,,,,,,,,,,,202,0.00,,
Tony Fields II,2565971,LB,CLE,@KC,,,,,,,,,,,,,,,,,,0.00,203,0.00,0.0,0.0
Sharif Finch,2561328,LB,FA,Bye,,,,,,,,,,,,,,,,,,,204,0.00,,
Paddy Fisher,2565567,LB,FA,Bye,,,,,,,,,,,,,,,,,,,205,0.00,,
L.J. Fort,2535613,LB,BAL,@LV,,,,,,,,,,,,,,,,,,,206,0.00,,
Dennis Gardeck,2561200,LB,ARI,@TEN,,,,,,,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
Cale Garrett,2565447,LB,FA,Bye,,,,,,,,,,,,,,,,,,,208,0.00,,
Chris Garrett,2566211,LB,LA,CHI,,,,,,,,,,,,,,,,,,0.00,209,0.00,0.0,0.0
Jonathan Garvin,2563992,LB,GB,@NO,,,,,,,,,,,,,,,,,,1.37,210,0.00,1.37,-1.37
Willie Gay Jr.,2564280,LB,KC,CLE,,,,,,,,,,,,,,,,,,0.00,211,0.00,0.0,0.0
Luke Gifford,2562942,LB,DAL,@TB,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Joe Giles-Harris,2562591,LB,BUF,PIT,,,,,,,,,,,,,,,,,,0.00,213,0.00,0.0,0.0
Cam Gill,2565216,LB,TB,DAL,,,,,,,,,,,,,,,,,,0.00,214,0.00,0.0,0.0
Trevis Gipson,2563695,LB,CHI,@LA,,,,,,,,,,,,,,,,,,0.89,215,0.00,0.89,-0.89
Jordan Glasgow,2564118,LB,IND,SEA,,,,,,,,,,,,,,,,,,0.00,216,0.00,0.0,0.0
B.J. Goodson,2555522,LB,FA,Bye,,,,,,,,,,,,,,,,,,,217,0.00,,
Jonathan Greenard,2564070,LB,HOU,JAX,,,,,,,,,,,,,,,,,,0.00,218,0.00,0.0,0.0
Shaquem Griffin,2560999,LB,FA,Bye,,,,,,,,,,,,,,,,,,,219,0.00,,
Bryce Hager,2552307,LB,FA,Bye,,,,,,,,,,,,,,,,,,,220,0.00,,
Nate Hall,2562657,LB,FA,Bye,,,,,,,,,,,,,,,,,,,221,0.00,,
Terez Hall,2562277,LB,NE,MIA,,,,,,,,,,,,,,,,,,,222,0.00,,
Shaun Dion Hamilton,2561003,LB,DET,SF,,,,,,,,,,,,,,,,,,,223,0.00,,
Chase Hansen,2562280,LB,NO,GB,,,,,,,,,,,,,,,,,,0.00,224,0.00,0.0,0.0
Darius Harris,2563108,LB,KC,CLE,,,,,,,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Josh Harvey-Clemons,2557880,LB,FA,Bye,,,,,,,,,,,,,,,,,,,226,0.00,,
Neville Hewitt,2553657,LB,HOU,JAX,,,,,,,,,,,,,,,,,,0.98,227,0.00,0.98,-0.98
Khaleke Hudson,2565279,LB,WAS,LAC,,,,,,,,,,,,,,,,,,0.00,228,0.00,0.0,0.0
Joel Iyiegbuniwe,2560750,LB,CHI,@LA,,,,,,,,,,,,,,,,,,0.00,229,0.00,0.0,0.0
Leon Jacobs,2560758,LB,FA,Bye,,,,,,,,,,,,,,,,,,,230,0.00,,
Anfernee Jennings,2564613,LB,NE,MIA,,,,,,,,,,,,,,,,,,,231,0.00,,
Buddy Johnson,2566454,LB,PIT,@BUF,,,,,,,,,,,,,,,,,,1.02,232,0.00,1.02,-1.02
