PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,y,ProjectionDiff
Montez Sweat,2562749,DL,WAS,LAC,2,2,1,,,1,,,,,,,,,1,,,5.78,17,11.00,5.78,5.22
Trey Flowers,2552278,DL,DET,SF,4,,,,,1,,,,,,,,,,,,4.47,18,10.30,4.47,5.83
John Franklin-Myers,2560731,DL,NYJ,@CAR,2,1,1,2,,,,,,,,,,,2,,,2.59,19,10.20,2.59,7.61
Myles Garrett,2557965,DL,CLE,@KC,2,2,1,1,,,,,,,,,,,3,,,6.64,20,10.00,6.64,3.36
Tanoh Kpassagnon,2558185,DL,NO,GB,2,,1,,,1,,,,,,,,,2,,,2.42,21,9.90,2.42,7.48
Austin Johnson,2556368,DL,NYG,DEN,2,3,1,1,,,,,,,,,,,1,,,3.88,22,9.80,3.88,5.92
Marcus Davenport,2561037,DL,NO,GB,2,1,1,2,,,,,,,,,,,1,,,4.43,23,9.70,4.43,5.27
Emmanuel Ogbah,2555278,DL,MIA,@NE,3,,,1,,,,,,,,,,1,1,,,5.90,24,9.60,5.9,3.7
Benson Mayowa,2542009,DL,SEA,@IND,2,,1,2,,,,,,,,,,,2,,,3.74,25,9.40,3.74,5.66
Malcom Brown,2552483,DL,JAX,@HOU,4,3,,,,,,,,,,,,,,,,3.38,26,9.20,3.38,5.82
Christian Covington,2552602,DL,LAC,@WAS,4,1,,1,,,,,,,,,,,,,,2.59,27,9.10,2.59,6.51
Brian Burns,2562242,DL,CAR,NYJ,1,1,1,1,,,,,,,,,,1,1,,,7.13,28,9.00,7.13,1.87
Yannick Ngakoue,2555421,DL,LV,BAL,2,3,,,,,,,,,,,,1,1,,,3.79,29,8.80,3.79,5.01
Quinton Jefferson,2555358,DL,LV,BAL,1,4,,,,1,,,,,,,,,,,,4.20,30,8.40,4.2,4.2
Jonathan Allen,2557844,DL,WAS,LAC,1,2,1,1,,,,,,,,,,,3,,,6.49,31,8.30,6.49,1.81
Jacob Tuioti-Mariner,2561282,DL,ATL,PHI,2,1,1,1,,,,,,,,,,,1,,,2.11,32,8.20,2.11,6.09
Darrell Taylor,2565198,DL,SEA,@IND,2,,1,1,,,,,,,,,,,2,,,2.23,33,7.90,2.23,5.67
Kentavius Street,2560885,DL,SF,@DET,1,2,1,1,,,,,,,,,,,2,,,2.36,34,7.80,2.36,5.44
Mario Addison,2530474,DL,BUF,PIT,1,,1,,,1,,,,,,,,,1,,,4.40,35,7.70,4.4,3.3
Derek Barnett,2557984,DL,PHI,@ATL,2,1,,2,,,,,,,,,,,1,,,4.65,36,7.70,4.65,3.05
Jason Pierre-Paul,496843,DL,TB,DAL,3,3,,,,,,,,,,,,,,,,7.51,37,7.50,7.51,-0.01
Hassan Ridgeway,2555514,DL,PHI,@ATL,1,1,1,1,,,,,,,,,,,3,,,1.54,38,7.50,1.54,5.96
Aaron Donald,2543485,DL,LA,CHI,1,2,1,1,,,,,,,,,,,1,,,5.75,39,7.30,5.75,1.55
Shelby Harris,2549926,DL,DEN,@NYG,2,3,,1,,,,,,,,,,,,,,5.00,40,7.30,5.0,2.3
Chase Young,2565294,DL,WAS,LAC,1,2,,1,,,,,,,,,,1,,,,6.68,41,7.30,6.68,0.62
Malik Jackson,2532873,DL,CLE,@KC,2,1,,,,,,,,,,,,1,1,,,4.28,42,7.20,4.28,2.92
Bryan Mone,2562914,DL,SEA,@IND,3,2,,,,,,,,,,,,,1,,,1.64,43,7.20,1.64,5.56
Ed Oliver,2562322,DL,BUF,PIT,3,,,1,,,,,,,,,,,1,,,3.42,44,7.10,3.42,3.68
John Jenkins,2539231,DL,MIA,@NE,4,,,,,,,,,,,,,,,,,0.00,45,6.80,0.0,6.8
Michael Brockers,2533050,DL,DET,SF,3,2,,,,,,,,,,,,,,,,5.62,46,6.70,5.62,1.08
Kenny Clark,2555282,DL,GB,@NO,3,2,,,,,,,,,,,,,,,,7.15,47,6.70,7.15,-0.45
Kwity Paye,2565612,DL,IND,SEA,2,1,,1,,,1,,,,,,,,,,,5.04,48,6.70,5.04,1.66
Zach Sieler,2561129,DL,MIA,@NE,2,1,,1,,,1,,,,,,,,,,,3.87,49,6.70,3.87,2.83
Grover Stewart,2558766,DL,IND,SEA,3,1,,,,,,,,,,,,,1,,,4.74,50,6.40,4.74,1.66
Tyson Alualu,496760,DL,PIT,@BUF,2,3,,,,,,,,,,,,,1,,,,51,6.30,,
Marquis Haynes,2561009,DL,CAR,NYJ,1,,1,1,,,,,,,,,,,2,,,1.81,52,6.20,1.81,4.39
Melvin Ingram,2532870,DL,KC,CLE,1,,,1,,,,,,,,,,1,1,,,1.03,53,6.20,1.03,5.17
Dean Lowry,2555274,DL,GB,@NO,3,1,,,,,,,,,,,,,,,,4.90,54,5.90,4.9,1.0
Leonard Williams,2552486,DL,NYG,DEN,1,2,,1,,,,,,,,,,,2,,,6.26,55,5.80,6.26,-0.46
Jadeveon Clowney,2543456,DL,CLE,@KC,2,1,,1,,,,,,,,,,,,,,5.43,56,5.70,5.43,0.27
Matthew Ioannidis,2555240,DL,WAS,LAC,2,1,,1,,,,,,,,,,,,,,2.85,57,5.70,2.85,2.85
Joe Jackson,2562432,DL,CLE,@KC,1,,1,1,,,,,,,,,,,1,,,1.13,58,5.70,1.13,4.57
Al-Quadin Muhammad,2558131,DL,IND,SEA,2,1,0.5,,,,,,,,,,,,1,,,3.36,59,5.70,3.36,2.34
Brandon Williams,2541302,DL,BAL,@LV,2,1,,1,,,,,,,,,,,,,,4.73,60,5.70,4.73,0.97
Lawrence Guy,2495481,DL,NE,MIA,2,2,,,,,,,,,,,,,1,,,5.84,61,5.50,5.84,-0.34
Dalvin Tomlinson,2557846,DL,MIN,@CIN,2,2,,,,,,,,,,,,,1,,,4.77,62,5.50,4.77,0.73
Jihad Ward,2555248,DL,JAX,@HOU,2,2,,,,,,,,,,,,,1,,,2.45,63,5.50,2.45,3.05
Brandon Graham,496788,DL,PHI,@ATL,2,,,1,,,,,,,,,,,1,,,,64,5.40,,
J.J. Watt,2495488,DL,ARI,@TEN,2,,,1,,,,,,,,,,,1,,,,65,5.40,,
Akiem Hicks,2533433,DL,CHI,@LA,1,2,0.5,,,,,,,,,,,,2,,,6.87,66,5.30,6.87,-1.57
Linval Joseph,496802,DL,LAC,@WAS,1,2,,1,,,,,,,,,,,1,,,5.30,67,5.30,5.3,0.0
Kevin Strong,2563197,DL,DET,SF,3,,,,,,,,,,,,,,,,,2.70,68,5.10,2.7,2.4
Steven Means,2541310,DL,ATL,PHI,2,2,,,,,,,,,,,,,,,,4.33,69,5.00,4.33,0.67
Daron Payne,2560834,DL,WAS,LAC,2,2,,,,,,,,,,,,,,,,6.25,70,5.00,6.25,-1.25
Darius Philon,2552676,DL,LV,BAL,1,1,,1,,,1,,,,,,,,,,,2.56,71,5.00,2.56,2.44
Yetur Gross-Matos,2563641,DL,CAR,NYJ,2,,,1,,,,,,,,,,,,,,1.75,72,4.90,1.75,3.15
Dre'Mont Jones,2562412,DL,DEN,@NYG,2,,,1,,,,,,,,,,,,,,6.66,73,4.90,6.66,-1.76
Josh Sweat,2560889,DL,PHI,@ATL,,6,,,,,,,,,,,,,,,,2.87,74,4.80,2.87,1.93
Foley Fatukasi,2560722,DL,NYJ,@CAR,2,1,,,,,,,,,,,,,1,,,5.38,75,4.70,5.38,-0.68
Albert Huggins,2562667,DL,NO,GB,2,1,,,,,,,,,,,,,1,,,2.75,76,4.70,2.75,1.95
Kerry Hyder,2550433,DL,SEA,@IND,2,1,,,,,,,,,,,,,1,,,3.93,77,4.70,3.93,0.77
Christian Wilkins,2562782,DL,MIA,@NE,2,1,,,,,,,,,,,,,1,,,6.77,78,4.70,6.77,-2.07
Davon Godchaux,2558012,DL,NE,MIA,2,1,,,,,,,,,,,,,,,,4.95,79,4.20,4.95,-0.75
DeShawn Williams,2553623,DL,DEN,@NYG,2,1,,,,,,,,,,,,,,,,3.30,80,4.20,3.3,0.9
Angelo Blackson,2552670,DL,CHI,@LA,1,3,,,,,,,,,,,,,,,,3.18,81,4.10,3.18,0.92
Taven Bryan,2560983,DL,JAX,@HOU,2,,,,,,,,,,,,,,1,,,2.00,82,3.90,2.0,1.9
Michael Danna,2564262,DL,KC,CLE,1,2,,,,,,,,,,,,,1,,,2.21,83,3.80,2.21,1.59
Greg Rousseau,2565875,DL,BUF,PIT,2,,,,,,,,,,,,,,,,,2.10,84,3.40,2.1,1.3
Quinnen Williams,2562599,DL,NYJ,@CAR,,3,,,,,,,,,,,,,2,,,5.99,85,3.40,5.99,-2.59
Marlon Davidson,2563479,DL,ATL,PHI,1,2,,,,,,,,,,,,,,,,1.80,86,3.30,1.8,1.5
Sam Hubbard,2560745,DL,CIN,MIN,1,2,,,,,,,,,,,,,,,,7.23,87,3.30,7.23,-3.93
Shamar Stephen,2543706,DL,DEN,@NYG,1,2,,,,,,,,,,,,,,,,3.98,88,3.30,3.98,-0.68
Tershawn Wharton,2564310,DL,KC,CLE,1,2,,,,,,,,,,,,,,,,2.49,89,3.30,2.49,0.81
Tyeler Davison,2552329,DL,ATL,PHI,,4,,,,,,,,,,,,,,,,4.04,90,3.20,4.04,-0.84
DaVon Hamilton,2564190,DL,JAX,@HOU,,4,,,,,,,,,,,,,,,,4.97,91,3.20,4.97,-1.77
Justin Jones,2560769,DL,LAC,@WAS,1,,,1,,,,,,,,,,,,,,4.58,92,3.20,4.58,-1.38
Casey Toohill,2564868,DL,WAS,LAC,1,,,1,,,,,,,,,,,,,,0.52,93,3.20,0.52,2.68
Calais Campbell,744,DL,BAL,@LV,1,1,,,,,,,,,,,,,1,,,4.61,94,3.00,4.61,-1.61
Charles Omenihu,2562324,DL,SF,@DET,1,1,,,,,,,,,,,,,1,,,3.43,95,3.00,3.43,-0.43
Bryce Huff,2565510,DL,NYJ,@CAR,,2,,,,,,,,,,,,,2,,,,96,2.60,,
Adam Butler,2558924,DL,MIA,@NE,1,1,,,,,,,,,,,,,,,,4.26,97,2.50,4.26,-1.76
K'Lavon Chaisson,2564166,DL,JAX,@HOU,1,1,,,,,,,,,,,,,,,,3.54,98,2.50,3.54,-1.04
Leki Fotu,2564910,DL,ARI,@TEN,,,,,,,,,,,,,,1,,,,1.52,99,2.50,1.52,0.98
Dante Fowler Jr.,2553431,DL,ATL,PHI,1,1,,,,,,,,,,,,,,,,,100,2.50,,
Sebastian Joseph-Day,2561079,DL,LA,CHI,1,1,,,,,,,,,,,,,,,,,101,2.50,,
Tyler Lancaster,2561227,DL,GB,@NO,1,1,,,,,,,,,,,,,,,,2.29,102,2.50,2.29,0.21
Alton Robinson,2565186,DL,SEA,@IND,1,1,,,,,,,,,,,,,,,,0.00,103,2.50,0.0,2.5
Danny Shelton,2552325,DL,NYG,DEN,1,1,,,,,,,,,,,,,,,,2.55,104,2.50,2.55,-0.05
Vincent Taylor,2558017,DL,HOU,JAX,1,1,,,,,,,,,,,,,,,,,105,2.50,,
D.J. Wonnum,2564583,DL,MIN,@CIN,1,1,,,,,,,,,,,,,,,,2.91,106,2.50,2.91,-0.41
D.J. Reader,2555388,DL,CIN,MIN,,3,,,,,,,,,,,,,,,,4.93,107,2.40,4.93,-2.53
Arik Armstead,2552493,DL,SF,@DET,1,,,,,,,,,,,,,,1,,,5.50,108,2.20,5.5,-3.3
Denico Autry,2550646,DL,TEN,ARI,1,,,,,,,,,,,,,,1,,,4.80,109,2.20,4.8,-2.6
Ross Blacklock,2564064,DL,HOU,JAX,1,,,,,,,,,,,,,,1,,,1.59,110,2.20,1.59,0.61
Tyquan Lewis,2560791,DL,IND,SEA,1,,,,,,,,,,,,,,1,,,,111,2.20,,
Jarran Reed,2555238,DL,KC,CLE,1,,,,,,,,,,,,,,1,,,4.33,112,2.20,4.33,-2.13
Genard Avery,2560964,DL,PHI,@ATL,,2,,,,,,,,,,,,,1,,,5.15,113,2.10,5.15,-3.05
Johnathan Hankins,2540147,DL,LV,BAL,,2,,,,,,,,,,,,,1,,,4.70,114,2.10,4.7,-2.6
Justin Houston,2495493,DL,BAL,@LV,,2,,,,,,,,,,,,,1,,,7.72,115,2.10,7.72,-5.62
Randy Gregory,2552446,DL,DAL,@TB,,1,,,,,1,,,,,,,,,,,3.99,116,1.80,3.99,-2.19
Maliek Collins,2555400,DL,HOU,JAX,1,,,,,,,,,,,,,,,,,2.73,117,1.70,2.73,-1.03
Carlos Davis,2564976,DL,PIT,@BUF,1,,,,,,,,,,,,,,,,,,118,1.70,,
Justin Ellis,2543812,DL,BAL,@LV,1,,,,,,,,,,,,,,,,,1.59,119,1.70,1.59,0.11
Morgan Fox,2556529,DL,CAR,NYJ,1,,,,,,,,,,,,,,,,,4.11,120,1.70,4.11,-2.41
Patrick Johnson,2566403,DL,PHI,@ATL,1,,,,,,,,,,,,,,,,,0.00,121,1.70,0.0,1.7
Arden Key,2560779,DL,SF,@DET,1,,,,,,,,,,,,,,,,,2.27,122,1.70,2.27,-0.57
Steve McLendon,2507590,DL,TB,DAL,1,,,,,,,,,,,,,,,,,1.94,123,1.70,1.94,-0.24
Derrick Nnadi,2560823,DL,KC,CLE,1,,,,,,,,,,,,,,,,,4.21,124,1.70,4.21,-2.51
Adetokunbo Ogundeji,2565827,DL,ATL,PHI,1,,,,,,,,,,,,,,,,,0.00,125,1.70,0.0,1.7
Malcolm Roach,2564688,DL,NO,GB,1,,,,,,,,,,,,,,,,,1.98,126,1.70,1.98,-0.28
Carlos Watkins,2557877,DL,DAL,@TB,1,,,,,,,,,,,,,,,,,1.94,127,1.70,1.94,-0.24
Armon Watts,2562773,DL,MIN,@CIN,1,,,,,,,,,,,,,,,,,2.55,128,1.70,2.55,-0.85
Chase Winovich,2562607,DL,NE,MIA,1,,,,,,,,,,,,,,,,,,129,1.70,,
Dorance Armstrong,2560959,DL,DAL,@TB,,2,,,,,,,,,,,,,,,,1.96,130,1.60,1.96,-0.36
DaQuan Jones,2543504,DL,CAR,NYJ,,2,,,,,,,,,,,,,,,,5.44,131,1.60,5.44,-3.84
Kingsley Keke,2562300,DL,GB,@NO,,2,,,,,,,,,,,,,,,,3.47,132,1.60,3.47,-1.87
Shy Tuttle,2563242,DL,NO,GB,,2,,,,,,,,,,,,,,,,2.89,133,1.60,2.89,-1.29
Brent Urban,2543765,DL,DAL,@TB,,2,,,,,,,,,,,,,,,,,134,1.60,,
Poona Ford,2561195,DL,SEA,@IND,,1,,,,,,,,,,,,,1,,,4.26,135,1.30,4.26,-2.96
Greg Gaines,2562391,DL,LA,CHI,,1,,,,,,,,,,,,,1,,,1.93,136,1.30,1.93,-0.63
Rakeem Nunez-Roches,2552674,DL,TB,DAL,,1,,,,,,,,,,,,,1,,,1.74,137,1.30,1.74,-0.44
Romeo Okwara,2556641,DL,DET,SF,,1,,,,,,,,,,,,,1,,,,138,1.30,,
Ndamukong Suh,496861,DL,TB,DAL,,1,,,,,,,,,,,,,1,,,4.56,139,1.30,4.56,-3.26
DeMarcus Walker,2557894,DL,HOU,JAX,,1,,,,,,,,,,,,,1,,,2.47,140,1.30,2.47,-1.17
Cameron Jordan,2495184,DL,NO,GB,,,,,,,,,,,,,,,2,,,6.47,141,1.00,6.47,-5.47
Sheldon Rankins,2555242,DL,NYJ,@CAR,,,,,,,1,,,,,,,,,,,3.24,142,1.00,3.24,-2.24
Christian Barmore,2566328,DL,NE,MIA,,1,,,,,,,,,,,,,,,,2.18,143,0.80,2.18,-1.38
Isaiah Buggs,2562241,DL,PIT,@BUF,,1,,,,,,,,,,,,,,,,1.50,144,0.80,1.5,-0.7
William Gholston,2540176,DL,TB,DAL,,1,,,,,,,,,,,,,,,,3.36,145,0.80,3.36,-2.56
Kevin Givens,2562655,DL,SF,@DET,,1,,,,,,,,,,,,,,,,2.14,146,0.80,2.14,-1.34
Jerry Hughes,496796,DL,BUF,PIT,,1,,,,,,,,,,,,,,,,4.14,147,0.80,4.14,-3.34
Rashard Lawrence,2564922,DL,ARI,@TEN,,1,,,,,,,,,,,,,,,,,148,0.80,,
Larrell Murchison,2564055,DL,TEN,ARI,,1,,,,,,,,,,,,,,,,0.00,149,0.80,0.0,0.8
Bilal Nichols,2560821,DL,CHI,@LA,,1,,,,,,,,,,,,,,,,5.15,150,0.80,5.15,-4.35
Osa Odighizuwa,2566016,DL,DAL,@TB,,1,,,,,,,,,,,,,,,,1.84,151,0.80,1.84,-1.04
Alex Okafor,2539319,DL,KC,CLE,,1,,,,,,,,,,,,,,,,3.55,152,0.80,3.55,-2.75
Sheldon Richardson,2540142,DL,MIN,@CIN,,1,,,,,,,,,,,,,,,,4.28,153,0.80,4.28,-3.48
A'Shawn Robinson,2555265,DL,LA,CHI,,1,,,,,,,,,,,,,,,,4.34,154,0.80,4.34,-3.54
Bravvion Roy,2563677,DL,CAR,NYJ,,1,,,,,,,,,,,,,,,,2.53,155,0.80,2.53,-1.73
Khalen Saunders,2562723,DL,KC,CLE,,1,,,,,,,,,,,,,,,,2.41,156,0.80,2.41,-1.61
Tim Settle,2560871,DL,WAS,LAC,,1,,,,,,,,,,,,,,,,1.88,157,0.80,1.88,-1.08
James Smith-Williams,2565291,DL,WAS,LAC,,1,,,,,,,,,,,,,,,,0.00,158,0.80,0.0,0.8
Tim Ward,2562939,DL,NYJ,@CAR,,1,,,,,,,,,,,,,,,,2.36,159,0.80,2.36,-1.56
Milton Williams,2566418,DL,PHI,@ATL,,1,,,,,,,,,,,,,,,,2.33,160,0.80,2.33,-1.53
Nick Williams,2541479,DL,DET,SF,,1,,,,,,,,,,,,,,,,3.09,161,0.80,3.09,-2.29
Al Woods,496881,DL,SEA,@IND,,1,,,,,,,,,,,,,,,,3.68,162,0.80,3.68,-2.88
Chris Wormley,2557862,DL,PIT,@BUF,,1,,,,,,,,,,,,,,,,3.72,163,0.80,3.72,-2.92
Justin Zimmer,2556716,DL,BUF,PIT,,1,,,,,,,,,,,,,,,,1.89,164,0.80,1.89,-1.09
Vernon Butler,2555243,DL,BUF,PIT,,,,,,,,,,,,,,,1,,,2.26,165,0.50,2.26,-1.76
Carlos Dunlap,496780,DL,SEA,@IND,,,,,,,,,,,,,,,1,,,4.25,166,0.50,4.25,-3.75
Jordan Elliott,2563779,DL,CLE,@KC,,,,,,,,,,,,,,,1,,,1.30,167,0.50,1.3,-0.8
A.J. Epenesa,2563605,DL,BUF,PIT,,,,,,,,,,,,,,,1,,,2.43,168,0.50,2.43,-1.93
Everson Griffen,496790,DL,MIN,@CIN,,,,,,,,,,,,,,,1,,,4.80,169,0.50,4.8,-4.3
Trey Hendrickson,2557943,DL,CIN,MIN,,,,,,,,,,,,,,,1,,,3.56,170,0.50,3.56,-3.06
Harrison Phillips,2560840,DL,BUF,PIT,,,,,,,,,,,,,,,1,,,2.77,171,0.50,2.77,-2.27
Cameron Sample,2565959,DL,CIN,MIN,,,,,,,,,,,,,,,1,,,2.39,172,0.50,2.39,-1.89
Nathan Shepherd,2560873,DL,NYJ,@CAR,,,,,,,,,,,,,,,1,,,2.95,173,0.50,2.95,-2.45
Jerry Tillery,2562763,DL,LAC,@WAS,,,,,,,,,,,,,,,1,,,5.35,174,0.50,5.35,-4.85
Josh Tupou,2559003,DL,CIN,MIN,,,,,,,,,,,,,,,1,,,2.03,175,0.50,2.03,-1.53
Montravius Adams,2557876,DL,NO,GB,,,,,,,,,,,,,,,,,,0.00,176,0.00,0.0,0.0
Myles Adams,2563620,DL,SEA,@IND,,,,,,,,,,,,,,,,,,0.00,177,0.00,0.0,0.0
McTelvin Agim,2563872,DL,DEN,@NYG,,,,,,,,,,,,,,,,,,0.00,178,0.00,0.0,0.0
Zach Allen,2562219,DL,ARI,@TEN,,,,,,,,,,,,,,,,,,6.58,179,0.00,6.58,-6.58
Auzoyah Alufohai,2564061,DL,GB,@NO,,,,,,,,,,,,,,,,,,0.00,180,0.00,0.0,0.0
Bradlee Anae,2563821,DL,DAL,@TB,,,,,,,,,,,,,,,,,,0.00,181,0.00,0.0,0.0
Abdullah Anderson,2561088,DL,GB,@NO,,,,,,,,,,,,,,,,,,0.00,182,0.00,0.0,0.0
Henry Anderson,2552272,DL,NE,MIA,,,,,,,,,,,,,,,,,,,183,0.00,,
Eli Ankou,2559132,DL,FA,Bye,,,,,,,,,,,,,,,,,,,184,0.00,,
David Bada,2565526,DL,WAS,LAC,,,,,,,,,,,,,,,,,,0.00,185,0.00,0.0,0.0
Allen Bailey,2495116,DL,FA,Bye,,,,,,,,,,,,,,,,,,,186,0.00,,
Ben Banogu,2562229,DL,IND,SEA,,,,,,,,,,,,,,,,,,0.90,187,0.00,0.9,-0.9
Alex Barrett,2559140,DL,SF,@DET,,,,,,,,,,,,,,,,,,0.00,188,0.00,0.0,0.0
Boogie Basham,2565863,DL,BUF,PIT,,,,,,,,,,,,,,,,,,0.00,189,0.00,0.0,0.0
Vic Beasley,2552301,DL,FA,Bye,,,,,,,,,,,,,,,,,,,190,0.00,,
Andrew Billings,2555267,DL,CLE,@KC,,,,,,,,,,,,,,,,,,2.66,191,0.00,2.66,-2.66
Amani Bledsoe,2562859,DL,TEN,ARI,,,,,,,,,,,,,,,,,,0.00,192,0.00,0.0,0.0
Will Bradley-King,2566583,DL,WAS,LAC,,,,,,,,,,,,,,,,,,0.00,193,0.00,0.0,0.0
Cortez Broughton,2562823,DL,KC,CLE,,,,,,,,,,,,,,,,,,0.00,194,0.00,0.0,0.0
Andrew Brown,2560979,DL,LAC,@WAS,,,,,,,,,,,,,,,,,,0.00,195,0.00,0.0,0.0
Earnest Brown IV,2566202,DL,LA,CHI,,,,,,,,,,,,,,,,,,0.00,196,0.00,0.0,0.0
Austin Bryant,2562240,DL,DET,SF,,,,,,,,,,,,,,,,,,5.13,197,0.00,5.13,-5.13
Brandin Bryant,2556486,DL,BUF,PIT,,,,,,,,,,,,,,,,,,0.00,198,0.00,0.0,0.0
Calvin Bundage,2565777,DL,FA,Bye,,,,,,,,,,,,,,,,,,,199,0.00,,
Ron'Dell Carter,2563833,DL,ARI,@TEN,,,,,,,,,,,,,,,,,,0.00,200,0.00,0.0,0.0
Demarcus Christmas,2562246,DL,PIT,@BUF,,,,,,,,,,,,,,,,,,0.00,201,0.00,0.0,0.0
Frank Clark,2552629,DL,KC,CLE,,,,,,,,,,,,,,,,,,0.00,202,0.00,0.0,0.0
Tyler Clark,2563725,DL,FA,Bye,,,,,,,,,,,,,,,,,,,203,0.00,,
Adrian Clayborn,2495140,DL,FA,Bye,,,,,,,,,,,,,,,,,,,204,0.00,,
Kameron Cline,2564109,DL,IND,SEA,,,,,,,,,,,,,,,,,,0.00,205,0.00,0.0,0.0
Trevon Coley,2556504,DL,TEN,ARI,,,,,,,,,,,,,,,,,,,206,0.00,,
L.J. Collier,2562248,DL,SEA,@IND,,,,,,,,,,,,,,,,,,0.00,207,0.00,0.0,0.0
John Cominsky,2562249,DL,ATL,PHI,,,,,,,,,,,,,,,,,,2.41,208,0.00,2.41,-2.41
Jonathon Cooper,2566028,DL,DEN,@NYG,,,,,,,,,,,,,,,,,,0.94,209,0.00,0.94,-0.94
Marquise Copeland,2562877,DL,LA,CHI,,,,,,,,,,,,,,,,,,0.00,210,0.00,0.0,0.0
Jashon Cornell,2563929,DL,DET,SF,,,,,,,,,,,,,,,,,,0.00,211,0.00,0.0,0.0
Doug Costin,2564172,DL,JAX,@HOU,,,,,,,,,,,,,,,,,,0.00,212,0.00,0.0,0.0
Byron Cowart,2562392,DL,NE,MIA,,,,,,,,,,,,,,,,,,,213,0.00,,
Fletcher Cox,2533051,DL,PHI,@ATL,,,,,,,,,,,,,,,,,,5.60,214,0.00,5.6,-5.6
Jack Crawford,2532992,DL,ARI,@TEN,,,,,,,,,,,,,,,,,,,215,0.00,,
Tyrone Crawford,2532821,DL,FA,Bye,,,,,,,,,,,,,,,,,,,216,0.00,,
Vinny Curry,2532825,DL,NYJ,@CAR,,,,,,,,,,,,,,,,,,0.00,217,0.00,0.0,0.0
Jalen Dalton,2563120,DL,NO,GB,,,,,,,,,,,,,,,,,,,218,0.00,,
Darrion Daniels,2565096,DL,SF,@DET,,,,,,,,,,,,,,,,,,0.00,219,0.00,0.0,0.0
Khalil Davis,2565210,DL,PIT,@BUF,,,,,,,,,,,,,,,,,,0.00,220,0.00,0.0,0.0
Raekwon Davis,2564445,DL,MIA,@NE,,,,,,,,,,,,,,,,,,5.04,221,0.00,5.04,-5.04
Sheldon Day,2555241,DL,CLE,@KC,,,,,,,,,,,,,,,,,,0.00,222,0.00,0.0,0.0
Matt Dickerson,2561044,DL,ARI,@TEN,,,,,,,,,,,,,,,,,,0.00,223,0.00,0.0,0.0
Victor Dimukeje,2566424,DL,ARI,@TEN,,,,,,,,,,,,,,,,,,2.41,224,0.00,2.41,-2.41
Mario Edwards,2553433,DL,CHI,@LA,,,,,,,,,,,,,,,,,,0.00,225,0.00,0.0,0.0
Daniel Ekuale,2561458,DL,NE,MIA,,,,,,,,,,,,,,,,,,0.00,226,0.00,0.0,0.0
Clelin Ferrell,2562263,DL,LV,BAL,,,,,,,,,,,,,,,,,,0.00,227,0.00,0.0,0.0
