PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Saquon Barkley,2560968,RB,PHI,@NO,,,,76.96,0.47,2.91,21.56,0.14,,,,0.2,14.57,5,1,31.60,17.03
Kyren Williams,2567862,RB,LAR,SF,,,,56.58,0.47,2.1,15.58,0.06,,,,0.16,11.13,18,2,30.60,19.47
Derrick Henry,2556075,RB,BAL,@DAL,,,,70.06,0.64,1.11,8.05,0.03,,,,0.12,12.15,14,3,29.90,17.75
Zach Charbonnet,2570335,RB,SEA,MIA,,,,57.51,0.41,3.96,28.52,0.12,,,,0.28,13.20,10,4,26.30,13.1
Jonathan Taylor,2564148,RB,IND,CHI,,,,78.77,0.64,1.93,14.75,0.06,,,,0.19,14.14,8,5,26.00,11.86
Chuba Hubbard,2565899,RB,CAR,@LV,,,,45.98,0.26,2.1,15.08,0.06,,,,0.13,8.82,30,6,25.40,16.58
Aaron Jones,2558116,RB,MIN,HOU,,,,51.36,0.35,2.7,20,0.15,,,,0.12,11.25,16,7,23.30,12.05
David Montgomery,2562502,RB,DET,@ARI,,,,56.67,0.57,1.24,9.11,0.06,,,,0.13,10.72,23,8,19.70,8.98
Zack Moss,2563617,RB,CIN,WAS,,,,55.35,0.42,2.36,17.09,0.07,,,,0.18,11.00,19,9,18.20,7.2
Devin Singletary,2562734,RB,NYG,@CLE,,,,59.34,0.37,2.16,15.34,0.06,,,,0.11,10.91,21,10,16.80,5.89
James Cook,2567328,RB,BUF,JAX,,,,66.59,0.44,2.17,16.82,0.1,,,,0.14,12.39,13,11,16.70,4.31
Jahmyr Gibbs,2569747,RB,DET,@ARI,,,,60.31,0.47,3.82,28.58,0.14,,,,0.14,14.18,7,12,16.30,2.12
Emanuel Wilson,2570912,RB,GB,@TEN,,,,20.12,0.17,0.56,4.16,0.04,,,,,3.97,53,13,15.50,11.53
Breece Hall,2568030,RB,NYJ,NE,,,,77.52,0.56,3.44,25.53,0.13,,,,0.19,15.79,4,14,14.30,-1.49
Alvin Kamara,2558019,RB,NO,PHI,,,,75.58,0.54,4.06,29.94,0.15,,,,0.17,16.38,1,15,14.20,-2.18
Bijan Robinson,2569558,RB,ATL,KC,,,,77.08,0.54,3.89,29.09,0.14,,,,0.19,16.26,2,16,13.20,-3.06
Austin Ekeler,2559169,RB,WAS,@CIN,,,,22.29,0.17,2.49,18.94,0.12,,,,0.09,6.93,37,17,12.70,5.77
Ty Johnson,2562293,RB,BUF,JAX,,,,5.81,0.04,1.57,11.35,0.11,,,,0.06,3.28,57,18,12.10,8.82
Alexander Mattison,2562682,RB,LV,CAR,,,,19.17,0.11,2.17,15.49,0.15,,,,0.09,5.93,45,19,11.90,5.97
Najee Harris,2566448,RB,PIT,LAC,,,,60.19,0.44,1.48,10.78,0.06,,,,0.11,10.62,25,20,11.10,0.48
Travis Etienne,2566157,RB,JAX,@BUF,,,,56.66,0.39,2.95,22.18,0.07,,,,0.17,11.78,15,21,10.50,-1.28
Brian Robinson,2568348,RB,WAS,@CIN,,,,54.1,0.38,1.82,13.27,0.06,,,,0.11,10.07,27,22,10.20,0.13
Cam Akers,2564319,RB,MIN,HOU,,,,54.28,0.4,2.03,15.12,0.06,,,,,10.72,22,23,10.00,-0.72
Miles Sanders,2562722,RB,CAR,@LV,,,,22.97,0.12,1.44,10.53,0.01,,,,0.14,4.57,52,24,10.00,5.43
Bucky Irving,2572546,RB,TB,DEN,,,,30.35,0.23,1.11,8.12,0.05,,,,0.07,5.94,44,25,9.90,3.96
Jordan Mason,2569257,RB,SF,@LAR,,,,83.31,0.59,1.5,11.04,0.1,,,,,14.33,6,26,9.80,-4.53
Ray Davis,2571862,RB,BUF,JAX,,,,19.28,0.13,0.64,4.97,0.04,,,,0.04,3.69,55,27,8.80,5.11
Jerome Ford,2567469,RB,CLE,NYG,,,,52.49,0.37,2.07,14.77,0.05,,,,0.08,10.12,26,28,8.50,-1.62
Braelon Allen,2572354,RB,NYJ,NE,,,,24.03,0.17,1.12,8.14,0.02,,,,0.06,4.80,50,29,8.30,3.5
Roschon Johnson,2569615,RB,CHI,@IND,,,,4.51,0.04,0.6,4.57,0.04,,,,0.03,1.63,67,30,8.20,6.57
Tyjae Spears,2569795,RB,TEN,GB,,,,27.13,0.16,2.24,16.43,0.11,,,,0.1,6.90,38,31,8.10,1.2
Chase Brown,2569642,RB,CIN,WAS,,,,23.77,0.15,2.06,15.73,0.06,,,,0.04,6.16,43,32,7.90,1.74
Jaleel McLaughlin,2570942,RB,DEN,@TB,,,,26.22,0.15,1.94,14.41,0.06,,,,0.05,6.19,42,33,7.90,1.71
Carson Steele,2572847,RB,KC,@ATL,,,,49.29,0.42,1.14,8.59,0.02,,,,,9.00,29,34,7.90,-1.1
Trey Sermon,2566544,RB,IND,CHI,,,,4.32,0.03,0.36,2.73,0.01,,,,,1.13,70,35,7.60,6.47
De'Von Achane,2570062,RB,MIA,@SEA,,,,69.82,0.52,4.19,32.42,0.18,,,,0.15,16.22,3,36,7.30,-8.92
Rico Dowdle,2565295,RB,DAL,BAL,,,,34.38,0.22,1.4,10.24,0.06,,,,0.07,6.70,40,37,7.10,0.4
Tyler Badie,2567265,RB,DEN,@TB,,,,,,,,,,,,,0.00,95,38,7.00,7.0
