PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Mike Jackson,2562434,DB,CAR,@LV,2.66,0.78,,0.11,0.11,0.06,,,,,,,,0.33,,,,6.04,86,1,24.53,18.49
Jaylon Jones,2569870,DB,IND,CHI,0.41,0.12,,,,,,,,,,,,,,,,0.69,253,2,20.27,19.58
Chamarri Conner,2569927,DB,KC,@ATL,2.96,1.15,,0.06,0.12,0.06,0.06,,,,,,,0.3,,,,6.66,70,3,19.10,12.44
Paulson Adebo,2566346,DB,NO,PHI,3.37,0.83,,0.06,0.18,0.06,0.06,,,,,,,0.83,,2.13,,8.69,29,4,19.00,10.31
Tyrann Mathieu,2540180,DB,NO,PHI,2.62,1.43,0.06,0.11,0.17,,0.06,0.06,,,,,,0.51,0.06,4.79,,7.43,53,5,18.77,11.34
Jaire Alexander,2560952,DB,GB,@TEN,1.89,0.49,,0.11,0.16,,,,,,,,,0.59,,1.84,,5.39,104,6,17.77,12.38
Brian Branch,2569729,DB,DET,@ARI,3.68,1.74,0.06,0.64,0.26,0.13,0.06,0.06,,,,,,0.97,0.32,4.38,,12.04,3,7,17.30,5.26
Brandon Jones,2564469,DB,DEN,@TB,2.22,1.68,0.16,0.22,0.05,0.05,0.05,,,,,,,0.22,0.43,1.89,,6.22,85,8,16.57,10.35
Marcus Epps,2562946,DB,LV,CAR,2.38,1.49,,0.18,0.06,0.06,0.06,,,,,,,0.24,,0.77,,5.84,92,9,16.50,10.66
Chuck Clark,2558248,DB,NYJ,NE,3.55,2.37,0.06,,0.06,,,0.06,,,,,,0.3,,,,8.07,40,10,16.30,8.23
Jamel Dean,2562556,DB,TB,DEN,2.36,0.81,,,0.06,,,0.06,,,,,,0.4,,,,5.48,101,11,15.90,10.42
Damar Hamlin,2565872,DB,BUF,JAX,0.24,0.18,,,,,,,,,,,,,,,,0.47,276,12,14.83,14.36
Derwin James,2560760,DB,LAC,@PIT,3.76,2.61,0.11,0.27,0.11,0.05,0.05,,0.05,,,,,0.33,0.27,,0.05,9.60,14,13,14.80,5.2
Jonathan Jones,2556571,DB,NE,@NYJ,2.12,0.57,,,0.15,0.05,,,,,,,,0.41,,0.83,,5.27,110,14,14.70,9.43
Camryn Bynum,2566295,DB,MIN,HOU,4.78,1.55,0.03,0.06,0.12,0.06,0.06,,,,,,,0.4,0.06,2.01,,10.04,12,15,14.20,4.16
Kyle Hamilton,2567274,DB,BAL,@DAL,3.65,1.37,0.14,0.51,0.17,0.06,,0.06,,,,,,0.68,0.23,2.34,,10.28,11,16,14.00,3.72
Nick Cross,2567700,DB,IND,CHI,6.34,1.81,,0.06,0.11,,,,,,,,,0.4,,,,12.07,2,17,13.90,1.83
Cordale Flott,2567997,DB,NYG,@CLE,1.81,0.71,,,0.05,0.05,,,,,,,,0.44,,1.87,,4.65,124,18,13.80,9.15
Charvarius Ward,2561417,DB,SF,@LAR,3.14,0.95,,0.12,0.18,0.06,,0.06,,,,,,0.95,,5.09,,9.08,24,19,13.30,4.22
Rayshawn Jenkins,2558182,DB,SEA,MIA,3.83,2.19,0.06,0.3,0.12,,,,,,,,,0.55,0.12,1.64,,9.54,15,20,13.20,3.66
Grant Delpit,2563773,DB,CLE,NYG,4.27,1.61,0.06,0.37,0.06,0.06,,,,,,,,0.25,0.19,0.43,,9.20,19,21,13.00,3.8
Bryan Cook,2567787,DB,KC,@ATL,2.6,1.14,0.06,0.13,0.06,,0.06,,,,,,,0.13,0.06,0.38,,5.54,99,22,12.70,7.16
Xavier McKinney,2564766,DB,GB,@TEN,4.17,1.91,0.03,0.06,0.23,0.06,0.06,0.06,,,,,,0.52,0.06,5.15,,10.37,9,23,12.60,2.23
Ja'Quan McMillian,2568747,DB,DEN,@TB,3.01,0.72,0.06,0.22,0.06,,0.06,,,,,,,,,,,5.67,95,24,12.60,6.93
Dee Alford,2567244,DB,ATL,KC,0.29,0.23,,,0.06,,,,,,,,,0.06,,,,0.93,232,25,12.30,11.37
Riley Moss,2569723,DB,DEN,@TB,0.32,0.16,,,,,,,,,,,,,,,,0.58,267,26,12.30,11.72
Alontae Taylor,2567979,DB,NO,PHI,0.22,0.28,,,0.06,,,,,,,,,0.22,,,,1.26,198,27,12.30,11.04
Jalen Thompson,2563339,DB,ARI,DET,3.66,1.12,,0.24,0.12,0.06,,,,,,,,0.53,0.12,1.36,,8.58,30,28,12.30,3.72
Kam Curl,2565270,DB,LAR,SF,3.4,2.09,0.05,0.21,0.05,0.05,0.05,,,,,,,0.26,0.21,0.58,,7.94,46,29,12.20,4.26
Jack Jones,2567940,DB,LV,CAR,2.07,0.59,,0.06,0.12,,,0.06,,,,,,0.41,,2.25,,5.31,108,30,12.10,6.79
Kenny Moore II,2558976,DB,IND,CHI,4,1.57,0.06,0.35,0.17,,,0.06,,,,,,0.41,0.12,3.13,,9.61,13,31,12.10,2.49
Denzel Ward,2560916,DB,CLE,NYG,1.77,0.47,,0.06,0.18,,0.06,0.06,,,,,,0.71,0.06,3.77,,5.89,90,32,12.10,6.21
Carlton Davis,2561039,DB,DET,@ARI,1.82,0.53,,,0.12,,0.06,,,,,,,0.53,,1.99,,4.92,120,33,12.00,7.08
Kristian Fulton,2564046,DB,LAC,@PIT,2.01,0.5,,0.11,0.06,,,0.06,,,,,,0.39,,1.9,,4.97,119,34,12.00,7.03
C.J. Gardner-Johnson,2562588,DB,PHI,@NO,,,,,,,,,,,,,,,,,,0.00,374,35,11.80,11.8
Cam Lewis,2563205,DB,BUF,JAX,2.15,0.68,,0.16,0.05,0.05,,,,,,,,0.1,,,,4.47,127,36,11.80,7.33
Jalen Pitre,2567688,DB,HOU,@MIN,3.63,1.81,,0.29,0.12,,0.06,0.06,,,,,,0.58,0.06,2.63,,9.25,18,37,11.80,2.55
Quentin Lake,2567844,DB,LAR,SF,0.29,0.29,,,0.06,,,,,,,,,0.29,,,,1.54,178,38,11.40,9.86
Justin Simmons,2555550,DB,ATL,KC,,,,,,,,,,,,,,,,,,0.00,554,39,11.40,11.4
Zyon McCollum,2568309,DB,TB,DEN,2.59,1.15,,,0.06,,,,,,,,,0.63,,,,6.36,81,40,11.30,4.94
Kerby Joseph,2567550,DB,DET,@ARI,4.23,1.27,,0.06,0.3,0.06,0.06,,,,,,,0.79,,2.42,,10.57,7,41,11.20,0.63
Kader Kohou,2569032,DB,MIA,@SEA,1.12,2.34,,0.05,0.05,,,0.05,,,,,,0.21,,,,4.06,135,42,11.17,7.11
Quandre Diggs,2552262,DB,TEN,GB,3.37,1.57,,0.06,0.11,,,,,,,,,,,,,6.47,77,43,11.10,4.63
Nate Hobbs,2566259,DB,LV,CAR,3.53,1.79,0.06,0.29,0.12,0.06,,,,,,,,0.52,0.12,0.69,,8.94,25,44,10.60,1.66
Mike Sainristil,2572582,DB,WAS,@CIN,2.03,0.73,,,0.06,,,,,,,,,0.4,,,,4.69,122,45,10.60,5.91
Will Harris,2562395,DB,NO,PHI,0.22,0.28,,,,0.06,,,,,,,,0.17,,,,1.13,215,46,10.50,9.37
Harrison Smith,2532948,DB,MIN,HOU,2.99,1.64,0.15,0.12,0.06,0.06,,,,,,,,0.23,0.29,,,7.09,58,47,10.30,3.21
Tykee Smith,2572555,DB,TB,DEN,0.46,0.35,,0.06,0.06,,,,,,,,,0.12,0.06,,,1.53,179,48,10.30,8.77
Christian Izien,2571593,DB,TB,DEN,2.71,0.75,0.03,0.23,0.06,0.06,,,,,,,,0.12,,,,5.64,96,49,10.20,4.56
Quinyon Mitchell,2572387,DB,PHI,@NO,1.78,0.43,,0.06,0.12,,,0.06,,,,,,0.55,0.06,2.64,,5.17,111,50,10.10,4.93
Deonte Banks,2570155,DB,NYG,@CLE,2.84,0.67,,0.1,0.1,,,,,,,,,0.62,,1.19,,6.75,65,51,10.00,3.25
Brandon Stephens,2565851,DB,BAL,@DAL,3.13,1.08,,0.06,0.11,,,,,,,,,0.57,,2.51,,7.33,55,52,10.00,2.67
Jordan Poyer,2539290,DB,MIA,@SEA,2.71,1.38,0.05,0.16,0.11,0.05,,,,,,,,0.27,0.11,1.01,,6.56,74,53,9.90,3.34
Jessie Bates,2560970,DB,ATL,KC,4.35,1.92,,0.11,0.23,0.11,,0.06,,,,,,0.56,,3.79,,10.80,5,54,9.70,-1.1
Kevin Byard,2555158,DB,CHI,@IND,4.69,2.69,,0.06,0.12,,,0.06,,,,,,0.41,0.06,3.63,,10.58,6,55,9.70,-0.88
Alohi Gilman,2565042,DB,LAC,@PIT,2.97,1.78,,0.11,0.16,0.11,0.11,,,,,,,0.65,,1.19,,8.41,34,56,9.70,1.29
Caelen Carson,2571967,DB,DAL,BAL,1.61,0.67,,0.08,0.1,0.1,,,,,,,,0.25,,,,4.26,130,57,9.60,5.34
Ja'Marcus Ingram,2569336,DB,BUF,JAX,0.24,0.18,,,,,,,,,,,,0.12,,,,0.77,241,58,9.50,8.73
Jason Pinnock,2565753,DB,NYG,@CLE,0.42,0.26,,,,,,,,,,,,0.21,,,,1.31,192,59,9.40,8.09
Ji'Ayir Brown,2570287,DB,SF,@LAR,3.26,1.54,,,0.18,,,,,,,,,0.41,,1.07,,7.50,51,60,9.20,1.7
Vonn Bell,2555530,DB,CIN,WAS,2.29,0.93,,0.12,0.06,,0.06,,,,,,,0.19,0.06,0.8,,4.97,118,61,9.00,4.03
Reed Blankenship,2568057,DB,PHI,@NO,4.15,1.93,,0.06,0.12,,,,,,,,,0.53,0.06,0.76,,9.27,17,62,9.00,-0.27
Tre'von Moehrig,2566268,DB,LV,CAR,2.79,0.97,0.06,0.06,0.11,,,,,,,,,0.4,0.06,1.6,,6.45,78,63,9.00,2.55
L'Jarius Sneed,2564304,DB,TEN,GB,3.12,1.02,0.05,0.27,0.16,0.05,0.05,,,,,,,0.7,0.11,2.04,,8.46,32,64,9.00,0.54
Mike Hughes,2560746,DB,ATL,KC,1.19,0.68,,0.11,,,,,,,,,,0.11,0.06,,,2.66,150,65,8.80,6.14
Julian Blackmon,2564103,DB,IND,CHI,3.83,1.42,,0.19,0.19,,0.06,0.06,,,,,,0.43,0.06,4.02,,9.09,23,66,8.70,-0.39
Martin Emerson,2567466,DB,CLE,NYG,2.61,0.87,,0.06,0.17,,,,,,,,,,,,,5.12,112,67,8.70,3.58
Amani Hooker,2562666,DB,TEN,GB,3.82,0.82,,,0.05,,,,,,,,,0.33,0.05,,,7.25,57,68,8.70,1.45
Noah Igbinoghene,2564457,DB,WAS,@CIN,0.38,0.22,,,,,,,,,,,,,,,,0.70,250,69,8.70,8.0
Jalen Ramsey,2555280,DB,MIA,@SEA,2.29,0.67,,0.17,0.22,0.06,,,,,,,,0.61,0.06,3.18,,6.73,67,70,8.70,1.97
Ronnie Hickman Jr.,2570867,DB,CLE,NYG,3.08,1.11,,,0.09,,0.09,,,,,,,0.26,0.17,,,6.43,80,71,8.50,2.07
Jaylon Johnson,2563701,DB,CHI,@IND,1.71,0.46,,0.06,0.11,0.06,,0.06,,,,,,0.63,,2.16,,5.41,103,72,8.17,2.76
Ronald Darby,2552689,DB,JAX,@BUF,2.21,0.57,,0.06,0.06,,,,,,,,,0.57,,0.79,,5.41,102,73,8.10,2.69
Trevon Diggs,2563836,DB,DAL,BAL,2.12,0.71,,,0.24,0.06,,0.06,,,,,,1.18,,4.36,,7.99,43,74,8.10,0.11
Antonio Johnson,2569879,DB,JAX,@BUF,2.38,0.74,,,,,,,,,,,,0.4,,,,5.01,117,75,8.10,3.09
Justin Reid,2560851,DB,KC,@ATL,3.62,1.08,0.13,0.19,0.06,0.06,,,,,,,,0.38,0.25,,,8.12,38,76,8.10,-0.02
Tyrique Stevenson,2569627,DB,CHI,@IND,3.05,1.35,,0.06,0.18,0.06,,0.06,,,,,,0.82,,3.28,,8.71,27,77,8.10,-0.61
Terrion Arnold,2572009,DB,DET,@ARI,1.83,0.51,,,0.13,,,0.06,,,,,,0.63,,2.02,,5.39,105,78,8.00,2.61
Budda Baker,2558009,DB,ARI,DET,4.02,1.84,,0.23,0.11,0.06,,,,,,,,0.4,0.17,,,9.16,20,79,7.80,-1.36
