PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Josh Allen,2560955,QB,BUF,JAX,248.52,1.66,0.86,33.76,0.55,,,,,,,0.55,20.44,1,1,30.92,10.48
Dak Prescott,2555260,QB,DAL,BAL,249.42,1.86,0.68,13.82,0.12,,,,,,,0.5,17.16,9,2,28.86,11.7
Jayden Daniels,2572564,QB,WAS,@CIN,184.43,1.06,0.75,48.44,0.41,,,,,,,0.37,16.68,10,3,28.06,11.38
Lamar Jackson,2560757,QB,BAL,@DAL,209.6,1.49,0.66,50.16,0.31,,,,,,,0.42,19.06,4,4,25.98,6.92
Brock Purdy,2568216,QB,SF,@LAR,242.99,1.82,0.67,10.12,0.12,,,,,,,0.42,16.55,12,5,25.78,9.23
Malik Willis,2567667,QB,GB,@TEN,144.5,0.78,0.7,33.54,0.15,,,,,,,,11.75,30,6,25.38,13.63
Joe Burrow,2563722,QB,CIN,WAS,274.53,2.04,0.76,12.07,0.13,,,,,,,0.51,18.59,5,7,25.36,6.77
Andy Dalton,2495143,QB,CAR,@LV,204.7,1.15,0.62,6.7,0.05,,,,,,,,12.52,22,8,24.56,12.04
Sam Darnold,2561036,QB,MIN,HOU,231.47,1.39,0.88,9.77,0.12,,,,,,,0.67,13.42,19,9,21.24,7.82
Aaron Rodgers,2506363,QB,NYJ,NE,228.52,1.2,0.53,5.67,0.06,,,,,,,0.41,12.99,21,10,21.04,8.05
Bo Nix,2572003,QB,DEN,@TB,195.21,1.13,0.75,16.86,0.14,,,,,,,0.48,12.39,24,11,19.34,6.95
Daniel Jones,2562299,QB,NYG,@CLE,179.82,0.93,0.56,21.18,0.15,,,,,,,0.36,12.09,29,12,18.44,6.35
Justin Fields,2565920,QB,PIT,LAC,166.27,0.82,0.66,37.3,0.29,,,,,,,0.86,12.36,25,13,18.40,6.04
Caleb Williams,2571913,QB,CHI,@IND,214.19,1.2,0.86,16.65,0.17,,,,,,,0.4,13.53,18,14,17.32,3.79
Patrick Mahomes,2558125,QB,KC,@ATL,277.8,2.08,0.76,22.27,0.13,,,,,,,0.51,19.90,3,15,16.38,-3.52
Deshaun Watson,2558063,QB,CLE,NYG,197.93,1.1,0.75,22.8,0.23,,,,,,,0.41,13.66,16,16,16.37,2.71
Kyler Murray,2562382,QB,ARI,DET,233.41,1.56,0.73,33.13,0.29,,,,,,,0.48,18.21,6,17,14.78,-3.43
Jared Goff,2555334,QB,DET,@ARI,271.02,1.87,0.71,3.61,0.06,,,,,,,0.51,16.60,11,18,14.56,-2.04
Gardner Minshew,2562796,QB,LV,CAR,217.95,1.14,0.76,7.12,0.09,,,,,,,0.37,12.27,27,19,13.96,1.69
Will Levis,2569798,QB,TEN,GB,200.89,1.19,0.81,9.04,0.11,,,,,,,0.32,12.10,28,20,13.60,1.5
Matthew Stafford,79860,QB,LAR,SF,204,1.25,0.77,3.57,0.05,,,,,,,0.38,11.52,31,21,12.84,1.32
Jalen Hurts,2564832,QB,PHI,@NO,221.93,1.41,0.68,39.93,0.68,,,,,,,0.49,20.25,2,22,12.44,-7.81
Geno Smith,2539335,QB,SEA,MIA,235.12,1.51,0.67,9.52,0.13,,,,,,,0.42,15.00,13,23,10.36,-4.64
