PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Carl Granderson,2562273,DL,NO,PHI,1.91,1.2,0.38,0.55,,0.05,0.05,,,,,,,,0.76,,,5.78,26,1,17.10,11.32
Jalen Carter,2570203,DL,PHI,@NO,1.49,0.69,0.43,0.63,,0.11,0.06,,,,,,,,0.69,,,5.24,37,2,13.60,8.36
Zach Sieler,2561129,DL,MIA,@SEA,1.75,1.64,0.27,0.44,,0.05,0.05,,,,,,,0.22,0.77,,,5.97,24,3,13.60,7.63
Devonte Wyatt,2567640,DL,GB,@TEN,1.14,1.08,0.24,0.42,,0.06,0.06,,,,,,,,0.6,,,4.04,56,4,13.60,9.56
Dondrea Tillman,2573875,DL,DEN,@TB,,,,,,,,,,,,,,,,,,0.00,454,5,13.00,13.0
Dre'Mont Jones,2562412,DL,SEA,MIA,1.39,1.16,0.29,0.35,,0.06,,,,,,,,,0.58,,,4.39,51,6,12.20,7.81
Aidan Hutchinson,2567547,DL,DET,@ARI,2.21,0.95,0.7,0.95,0.06,0.19,0.13,,,,,,,0.32,1.96,0.51,,9.51,3,7,11.70,2.19
Tim Settle,2560871,DL,HOU,@MIN,0.24,0.18,0.06,0.06,,,0.06,,,,,,,,0.24,,,0.86,131,8,11.60,10.74
Shelby Harris,2549926,DL,CLE,NYG,0.18,0.06,0.12,0.06,,0.06,0.06,,,,,,,,0.29,,,1.05,121,9,11.40,10.35
Dexter Lawrence,2562301,DL,NYG,@CLE,1.8,0.93,0.34,0.31,,0.05,,,,,,,,0.1,1.13,,,5.39,34,10,11.10,5.71
Bryan Bresee,2570128,DL,NO,PHI,0.06,0.11,0.08,0.06,,0.06,,,,,,,,,0.11,,,0.67,150,11,11.00,10.33
Cameron Heyward,2508109,DL,PIT,LAC,1.84,1.25,0.42,0.48,,0.06,0.06,,,,,,,0.12,0.71,,,6.00,23,12,10.60,4.6
Felix Anudike-Uzomah,2569930,DL,KC,@ATL,,,,,,,,,,,,,,,,,,0.00,196,13,10.50,10.5
Will McDonald IV,2570191,DL,NYJ,NE,1.8,0.8,0.3,0.43,0.02,0.04,0.02,,,,,,,,0.28,,,4.80,42,14,10.20,5.4
Jayden Peevy,2568834,DL,FA,Bye,,,,,,,,,,,,,,,,,,,397,15,10.10,
Calais Campbell,744,DL,MIA,@SEA,,,,,,,,,,,,,,,,,,0.00,226,16,9.70,9.7
Da'Shawn Hand,2561004,DL,MIA,@SEA,0.42,0.12,0.06,0.06,,,,,,,0.06,,,,,,,1.15,117,17,9.70,8.55
Montez Sweat,2562749,DL,CHI,@IND,1.7,1.05,0.61,0.41,,0.12,,,,,,,,0.23,1.52,,,6.77,13,18,9.70,2.93
Kwity Paye,2565612,DL,IND,CHI,2.04,0.8,0.34,0.49,,0.06,0.12,,,,,,,,0.74,,,5.66,31,19,9.20,3.54
Derek Barnett,2557984,DL,HOU,@MIN,0.24,0.18,0.06,0.12,,,0.06,,,,,,,,0.24,,,0.95,125,20,9.10,8.15
LaBryan Ray,2568441,DL,CAR,@LV,0.05,0.11,0.16,0.16,,0.05,,,,,0.05,,,,0.16,,,1.16,116,21,9.10,7.94
Keion White,2570107,DL,NE,@NYJ,1.12,1.12,0.2,0.25,,,,,,,,,,0.25,0.41,,,3.96,60,22,9.10,5.14
Laiatu Latu,2572123,DL,IND,CHI,1.12,0.65,0.41,0.47,,0.06,,,,,,,,,,,,3.81,62,23,9.00,5.19
Javon Solomon,2571871,DL,BUF,JAX,,,,,,,,,,,,,,,,,,0.00,443,24,9.00,9.0
Jeffery Simmons,2562733,DL,TEN,GB,1.91,0.93,0.38,0.49,,0.05,,,,,,,,0.11,0.76,,,5.75,27,25,8.80,3.05
Dante Stills,2570218,DL,ARI,DET,1.47,0.4,0.17,0.23,,,,,,,,,,,,,,3.13,80,26,8.80,5.67
Elijah Chatman,2573820,DL,NYG,@CLE,0.16,0.16,0.05,,,,,,,,,,,,,,,0.44,178,27,8.60,8.16
Jordan Davis,2568069,DL,PHI,@NO,1.21,1.21,0.2,0.17,,0.06,,,,,,,,0.06,0.34,,,3.73,63,28,8.20,4.47
Jeremiah Ledbetter,2558124,DL,JAX,@BUF,,,,,,,,,,,,,,,,,,0.00,340,29,8.10,8.1
Taven Bryan,2560983,DL,IND,CHI,0.24,0.18,,,,,,,,,,,,,0.24,,,0.59,164,30,8.00,7.41
Quinnen Williams,2562599,DL,NYJ,NE,1.92,1.4,0.47,0.64,,0.06,0.06,,,,,,,0.17,1.11,,,6.87,12,31,8.00,1.13
Jarran Reed,2555238,DL,SEA,MIA,1.6,1.42,0.37,0.28,,0.06,0.06,,,,,,,0.06,0.8,,,5.23,38,32,7.80,2.57
Javon Hargrave,2555239,DL,SF,@LAR,1.72,1.18,0.5,0.47,,0.06,,,,,,,,0.12,1.07,,,6.04,22,33,7.60,1.56
Ogbo Okoronkwo,2560829,DL,CLE,NYG,0.18,0.06,0.06,0.06,,,,,,,,,,,0.29,,,0.66,157,34,7.60,6.94
Za'Darius Smith,2552279,DL,CLE,NYG,0.93,0.52,0.41,0.41,,0.06,,,,,,,,,,,,3.35,76,35,7.60,4.25
A.J. Epenesa,2563605,DL,BUF,JAX,1.03,0.77,0.55,0.51,0.06,0.06,0.06,,,,,,,0.39,0.64,,,5.65,32,36,7.50,1.85
Tyquan Lewis,2560791,DL,IND,CHI,0.24,0.18,0.06,,,,,,,,,,,,0.29,,,0.73,143,37,7.50,6.77
Zach Allen,2562219,DL,DEN,@TB,1.63,1.32,0.29,1.16,,0.05,,,,,,,,0.11,1.16,,,6.59,19,38,7.20,0.61
Jonathan Bullard,2555335,DL,MIN,HOU,0.94,0.35,0.06,0.23,,,,,,,,,,,0.12,,,2.15,104,39,7.20,5.05
David Onyemata,2556274,DL,ATL,KC,1.39,1.27,0.3,0.3,,,,,,,,,,0.12,0.9,,,4.65,46,40,7.20,2.55
Casey Toohill,2564868,DL,BUF,JAX,,,,,,,,,,,,,,,,,,0.00,457,41,7.10,7.1
Adetomiwa Adebawore,2569843,DL,IND,CHI,0.24,0.18,,,,,,,,,,,,,0.29,,,0.61,162,42,7.00,6.39
DeMarcus Walker,2557894,DL,CHI,@IND,1.12,0.62,0.28,0.34,,,,,,,,,,,0.78,,,3.51,73,43,6.90,3.39
