PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Evan Engram,2557858,TE,JAX,@CLE,,,,,,11,95,2,,,,,28.50,,11,11,11,12,92,2,2,2,1,28.50
David Njoku,2557986,TE,CLE,JAX,,,,,,6,91,2,,,,,26.40,,6,6,6,8,75,,,,2,25.60
Hunter Henry,2555341,TE,NE,@PIT,,,,,,3,40,2,,,,,18.40,,3,3,3,3,100,1,1,,3,17.50
Isaiah Likely,2567283,TE,BAL,LA,,,,,,5,83,1,,,,,18.30,,5,5,5,7,71,1,1,,4,16.80
George Kittle,2558266,TE,SF,SEA,,,,,,3,76,1,,,,,17.40,,3,3,3,5,60,,,,5,15.10
Kyle Pitts,2565830,TE,ATL,TB,,,,,,3,57,1,,,,,17.90,,3,3,3,6,50,1,1,,6,13.20
Davis Allen,2570017,TE,LA,@BAL,,,,,,4,50,1,,,,,13.00,,4,4,4,5,80,1,1,2,7,13.00
Travis Kelce,2540258,TE,KC,BUF,,,,,,6,83,,,,,,11.30,,6,6,6,10,60,1,,,8,11.30
Colby Parkinson,2565180,TE,SEA,@SF,,,,,,2,28,1,,,,,16.60,,2,2,2,2,100,,,,9,9.80
Jake Ferguson,2567496,TE,DAL,PHI,,,,,,5,72,,,,,,11.80,,5,5,5,8,63,1,,1,10,9.70
Tanner Hudson,2561215,TE,CIN,IND,,,,,,2,21,1,,,,,10.50,,2,2,2,3,67,1,1,,11,9.10
Cole Kmet,2563704,TE,CHI,DET,,,,,,5,66,,,,,,9.10,,5,5,5,6,83,1,,1,12,9.10
Tucker Kraft,2569768,TE,GB,@NYG,,,,,,4,64,,,,,,9.00,,4,4,4,4,100,,,,13,9.00
Adam Trautman,2564703,TE,DEN,@LAC,,,,,,2,19,1,,,,,12.90,,2,2,2,3,67,2,1,1,14,8.90
Jimmy Graham,497236,TE,NO,CAR,,,,,,2,16,1,,,,,12.40,,2,2,2,2,100,2,2,2,15,8.60
Cade Otton,2568312,TE,TB,@ATL,,,,,,2,16,1,,,,,8.60,,2,2,2,5,40,1,1,,16,8.60
T.J. Hockenson,2562378,TE,MIN,@LV,,,,,,5,53,,,,,,9.30,,5,5,5,8,63,,,,17,7.80
Tyler Conklin,2561027,TE,NYJ,HOU,,,,,,4,57,,,,,,12.90,,4,4,4,6,67,,,,18,7.70
Will Mallory,2569849,TE,IND,@CIN,,,,,,5,46,,,,,,16.50,,5,5,5,5,100,,,,19,7.10
Chigoziem Okonkwo,2567658,TE,TEN,@MIA,,,,,,5,46,,,,,,7.10,,5,5,5,6,83,,,,20,7.10
Mo Alie-Cox,2558832,TE,IND,@CIN,,,,,,1,2,1,,,,,16.50,,1,1,1,1,100,1,1,,21,6.70
Gerald Everett,2557889,TE,LAC,DEN,,,,,,5,39,,,,,,8.00,,5,5,5,8,63,1,,,22,6.40
Dalton Kincaid,2569594,TE,BUF,@KC,,,,,,5,21,,,,,,11.20,,5,5,5,8,63,2,1,,23,6.10
Pat Freiermuth,2566442,TE,PIT,NE,,,,,,3,18,,,,1,,9.50,,3,3,3,7,43,,,,24,5.30
Jeremy Ruckert,2568042,TE,NYJ,HOU,,,,,,3,37,,,,,,12.90,,3,3,3,3,100,,,,25,5.20
Dawson Knox,2562681,TE,BUF,@KC,,,,,,3,36,,,,,,11.20,,3,3,3,3,100,,,,26,5.10
Dallas Goedert,2560995,TE,PHI,@DAL,,,,,,4,30,,,,,,5.00,,4,4,4,4,100,1,1,,27,5.00
Brevin Jordan,2566130,TE,HOU,@NYJ,,,,,,3,35,,,,,,8.10,,3,3,3,3,100,,,,28,5.00
Jonnu Smith,2558207,TE,ATL,TB,,,,,,4,27,,,,,,17.90,,4,4,4,7,57,,,,29,4.70
Noah Fant,2562383,TE,SEA,@SF,,,,,,2,35,,,,,,16.60,,2,2,2,4,50,,,,30,4.50
Daniel Bellinger,2567985,TE,NYG,GB,,,,,,2,15,,,,,,4.00,,2,2,2,2,100,,,,31,4.00
Lucas Krull,2569092,TE,DEN,@LAC,,,,,,1,35,,,,,,12.90,,1,1,1,1,100,,,,32,4.00
Sam LaPorta,2569726,TE,DET,@CHI,,,,4,,2,23,,,,,,6.80,1,2,3,2,6,33,,,,33,3.70
Andrew Beck,2562626,TE,HOU,@NYJ,,,,,,1,26,,,,,,8.10,,1,1,1,1,100,,,,34,3.10
Brock Wright,2567221,TE,DET,@CHI,,,,,,2,6,,,,,,6.80,,2,2,2,2,100,,,,35,3.10
Kylen Granson,2566145,TE,IND,@CIN,,,,,,2,17,,,,,,16.50,,2,2,2,4,50,,,,36,2.70
Durham Smythe,2560880,TE,MIA,TEN,,,,,,2,16,,,,,,2.60,,2,2,2,3,67,,,,37,2.60
Connor Heyward,2568138,TE,PIT,NE,,,,,,2,15,,,,,,9.50,,2,2,2,2,100,,,,38,2.50
Charlie Woerner,2565129,TE,SF,SEA,,,,,,1,3,,,,,,17.40,,1,1,1,1,100,1,1,,39,2.30
Juwan Johnson,2564676,TE,NO,CAR,,,,,,2,10,,,,,,12.40,,2,2,2,3,67,,,,40,2.00
Michael Mayer,2570032,TE,LV,MIN,,,,,,1,14,,,,,,2.90,,1,1,1,2,50,,,,41,1.90
Foster Moreau,2562317,TE,NO,CAR,,,,,,2,8,,,,,,12.40,,2,2,2,2,100,,,,42,1.80
Darnell Washington,2570257,TE,PIT,NE,,,,,,1,12,,,,,,9.50,,1,1,1,2,50,1,,1,43,1.70
Donald Parham,2562394,TE,LAC,DEN,,,,,,1,11,,,,,,8.00,,1,1,1,2,50,,,,44,1.60
Charlie Kolar,2567280,TE,BAL,LA,,,,,,,,,,,,,18.30,,,,,,,,,,45,1.50
Johnny Mundt,2558875,TE,MIN,@LV,,,,,,1,4,,,,,,9.30,,1,1,1,1,100,,,,46,1.50
Brady Russell,2570635,TE,SEA,@SF,,,,,,,,,,,,,16.60,,,,,,,,,,47,1.50
Luke Schoonmaker,2569690,TE,DAL,PHI,,,,,,,,,,,,,11.80,,,,,,,,,,48,1.50
Drew Sample,2562720,TE,CIN,IND,,,,,,2,4,,,,,,10.50,,2,2,2,2,100,1,1,,49,1.40
Austin Hooper,2555415,TE,LV,MIN,,,,,,1,5,,,,,,2.90,,1,1,1,1,100,,,,50,1.00
Pharaoh Brown,2559018,TE,NE,@PIT,,,,,,1,4,,,,,,18.40,,1,1,1,1,100,,,,51,0.90
Jordan Akins,2560951,TE,CLE,JAX,,,,,,1,3,,,,,,26.40,,1,1,1,1,100,,,,52,0.80
Will Dissly,2561046,TE,SEA,@SF,,,,,,1,3,,,,,,16.60,,1,1,1,1,100,,,,53,0.80
Tommy Tremble,2565914,TE,CAR,@NO,,,,,,1,2,,,,,,0.70,,1,1,1,3,33,,,,54,0.70
Peyton Hendershot,2568690,TE,DAL,PHI,,,,,,,,,,,,,11.80,,,,,,,,,,55,0.60
Nate Adkins,2570930,TE,DEN,@LAC,,,,,,,,,,,,,12.90,,,,,,,,,,56,0.00
Austin Allen,2569122,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,57,0.00
Chase Allen,2567364,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,58,0.00
Mark Andrews,2560957,TE,BAL,LA,,,,,,,,,,,,,18.30,,,,,,,,,,59,0.00
J.J. Arcega-Whiteside,2562466,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,60,0.00
Dan Arnold,2559385,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,61,0.00
Devin Asiasi,2564586,TE,TEN,@MIA,,,,,,,,,,,,,7.10,,,,,,,,,,62,0.00
John Bates,2566580,TE,WAS,Bye,,,,,,,,,,,,,,,,,,,,,,,63,0.00
