PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Ezekiel Elliott,2555224,RB,NE,@PIT,,,,68,,7,72,1,,,,,27.20,22,7,29,7,8,88,1,3,,1,25.00
James Cook,2567328,RB,BUF,@KC,,,,58,,5,83,1,,,,,27.20,10,5,15,5,5,100,,,,2,22.60
Breece Hall,2568030,RB,NYJ,HOU,,,,40,,8,86,1,,,,,24.10,10,8,18,8,9,89,1,1,2,3,22.60
Raheem Mostert,2553728,RB,MIA,TEN,,,,96,2,1,4,,,,,,33.90,21,1,22,1,1,100,,6,4,4,22.50
Saquon Barkley,2560968,RB,NYG,GB,,,,86,2,3,15,,,,,1,23.20,20,3,23,3,4,75,,4,2,5,21.60
Austin Ekeler,2559169,RB,LAC,DEN,,,,51,1,5,49,,,,,,23.47,10,5,15,5,7,71,1,2,2,6,20.97
Rachaad White,2568315,RB,TB,@ATL,,,,102,,2,33,1,,,,1,30.40,25,2,27,2,2,100,,2,1,7,20.60
Joe Mixon,2557976,RB,CIN,IND,,,,79,1,3,46,,,,,,39.00,21,3,24,3,4,75,,7,5,8,20.00
Bijan Robinson,2569558,RB,ATL,TB,,,,34,1,5,54,,,,,,24.50,10,5,15,5,7,71,2,3,5,9,18.80
Chase Brown,2569642,RB,CIN,IND,,,,25,,3,80,1,,,,,39.00,8,3,11,3,3,100,,2,,10,18.60
Derrick Henry,2556075,RB,TEN,@MIA,,,,34,2,1,17,,,,,,30.40,17,1,18,1,2,50,,4,3,11,17.60
Christian McCaffrey,2557997,RB,SF,SEA,,,,145,,1,8,,,,,,26.40,16,1,17,1,1,100,,1,,12,17.30
Javonte Williams,2566049,RB,DEN,@LAC,,,,66,1,3,25,,,,,,29.50,17,3,20,3,4,75,,3,1,13,16.60
Travis Etienne,2566157,RB,JAX,@CLE,,,,35,1,4,37,,,,,,19.00,14,4,18,4,4,100,,4,2,14,15.20
Jahmyr Gibbs,2569747,RB,DET,@CHI,,,,66,1,3,16,,,,,1,23.70,11,3,14,3,4,75,1,2,,15,13.70
Tony Pollard,2562699,RB,DAL,PHI,,,,59,,7,37,,,,,,24.80,16,7,23,7,8,88,,3,1,16,13.10
Tyjae Spears,2569795,RB,TEN,@MIA,,,,29,,6,89,,,,,1,30.40,7,6,13,6,8,75,,1,,17,12.80
Kyren Williams,2567862,RB,LA,@BAL,,,,114,,3,-1,,,,,,13.70,25,3,28,3,4,75,,2,2,18,12.80
Devin Singletary,2562734,RB,HOU,@NYJ,,,,65,1,,,,,,,,15.30,13,,13,,3,,1,1,2,19,12.50
Alvin Kamara,2558019,RB,NO,CAR,,,,56,1,3,-11,,,,,,16.30,12,3,15,3,4,75,,3,1,20,12.00
Rico Dowdle,2565295,RB,DAL,PHI,,,,46,1,1,6,,,,,,24.80,12,1,13,1,1,100,,1,1,21,11.70
Jerick McKinnon,2543715,RB,KC,BUF,,,,19,1,3,18,,,,,,19.00,4,3,7,3,3,100,1,2,,22,11.20
Jerome Ford,2567469,RB,CLE,JAX,,,,51,,5,31,,,,,,21.70,12,5,17,5,6,83,,,,23,10.70
Chuba Hubbard,2565899,RB,CAR,@NO,,,,87,,2,9,,,,,,19.30,23,2,25,2,2,100,,2,,24,10.60
David Montgomery,2562502,RB,DET,@CHI,,,,66,,3,19,,,,,,23.70,10,3,13,3,3,100,,,,25,10.00
Chase Edmonds,2560711,RB,TB,@ATL,,,,40,,2,18,,,,,,30.40,8,2,10,2,2,100,,,,26,9.80
De'Von Achane,2570062,RB,MIA,TEN,,,,47,,5,24,,,,,,33.90,7,5,12,5,9,56,1,1,2,27,9.60
Kareem Hunt,2557917,RB,CLE,JAX,,,,27,1,1,3,,,,,,21.70,10,1,11,1,1,100,1,4,,28,9.50
