PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Bobby Okereke,2562416,LB,NYG,@BUF,8,3,,2,,1,,,,,,,,2,,,,1,25.30
Foye Oluokun,2561132,LB,JAX,IND,10,5,,1,,,,,,,,,,2,,,,2,24.50
Lavonte David,2532828,LB,TB,DET,9,3,1,2,,,,,,,,,,1,1,,,3,23.30
Jordan Hicks,2552315,LB,MIN,@CHI,5,5,,,1,,1,,1,,,,,1,,9,42,4,23.20
Quincy Williams,2562954,LB,NYJ,PHI,9,3,,1,,,1,,,,,,,1,,,,5,20.30
Danielle Hunter,2552603,LB,MIN,@CHI,6,1,2,2,,,,,,,,,,1,2,,,6,20.10
Terrel Bernard,2567325,LB,BUF,NYG,9,3,,3,,,,,,,,,,,,,,7,19.80
C.J. Mosley,2543464,LB,NYJ,PHI,8,1,,,,1,,,,,,,,1,,,,8,18.60
Logan Wilson,2563752,LB,CIN,SEA,8,3,0.5,2,,,,,,,,,,,1,,,9,18.30
Alex Anzalone,2558163,LB,DET,@TB,7,2,,1,,,,,,,,,,2,,,,10,18.20
Azeez Al-Shaair,2562462,LB,TEN,BAL,9,6,,,,,,,,,,,,,,,,11,17.10
Devin Lloyd,2567751,LB,JAX,IND,7,2,,,,,,,,,,,,2,,,,12,16.70
T.J. Edwards,2562648,LB,CHI,MIN,7,1,1,,,1,,,,,,,,,,,,13,16.60
Jamin Davis,2566595,LB,WAS,@ATL,4,4,1,,1,,,,,,,,,1,,,,14,16.40
Demario Davis,2533008,LB,NO,@HOU,4,3,1,2,,,,,,,,,,1,2,,,15,16.30
Haason Reddick,2557887,LB,PHI,@NYJ,4,1,2.5,2,,,,,,,,,,,3,,,16,16.10
Jeremiah Owusu-Koramoah,2565983,LB,CLE,SF,3,2,1,3,,,,,,,,,,1,2,,,17,15.70
Patrick Queen,2563575,LB,BAL,@TEN,7,2,1,1,,,,,,,,,,,1,,,18,15.70
Alex Singleton,2553739,LB,DEN,@KC,10,1,,,,,,,,,,,,,,,,19,15.60
