PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Lamar Jackson,2560757,QB,BAL,@HOU,215.96,1.54,0.68,54.54,0.29,,,,,,,0.42,19.79,2,1,29.42,9.63
Patrick Mahomes,2558125,QB,KC,@PIT,256.22,1.31,0.79,20.03,0.11,,,,,,,0.48,15.61,10,2,26.00,10.39
Justin Herbert,2565045,QB,LAC,@NE,237.75,1.56,0.69,12.89,0.2,,,,,,,0.44,15.98,9,3,24.44,8.46
Russell Wilson,2532975,QB,PIT,KC,216.31,1.38,0.61,13.44,0.16,,,,,,,0.43,14.40,15,4,16.70,2.3
Drake Maye,2572294,QB,NE,LAC,194.51,1.28,0.81,20.95,0.21,,,,,,,0.55,13.54,20,5,9.51,-4.03
Caleb Williams,2571913,QB,CHI,SEA,217.9,1.36,0.85,16.5,0.17,,,,,,,0.4,14.33,17,6,6.58,-7.75
C.J. Stroud,2569819,QB,HOU,BAL,247,1.25,0.71,11.35,0.12,,,,,,,0.47,14.38,16,7,6.10,-8.28
Geno Smith,2539335,QB,SEA,@CHI,236.16,1.41,0.74,11.87,0.15,,,,,,,0.38,14.93,12,8,5.30,-9.63
Taylor Heinicke,2553656,QB,LAC,@NE,,,,,,,,,,,,,0.00,72,9,0.80,0.8
Josh Johnson,264,QB,BAL,@HOU,,,,,,,,,,,,,0.00,78,10,0.64,0.64
Davis Mills,2566136,QB,HOU,BAL,,,,,,,,,,,,,0.00,94,11,0.20,0.2
Brandon Allen,2555365,QB,SF,DET,,,,,,,,,,,,,0.00,33,12,0.00,0.0
Josh Allen,2560955,QB,BUF,NYJ,265.48,1.78,0.86,35.04,0.57,,,,,,,0.59,21.76,1,13,0.00,-21.76
Kyle Allen,2561177,QB,PIT,KC,,,,,,,,,,,,,0.00,34,14,0.00,0.0
Zack Annexstad,2573548,QB,FA,Bye,,,,,,,,,,,,,,35,15,0.00,
Tyson Bagent,2570467,QB,CHI,SEA,,,,,,,,,,,,,0.00,36,16,0.00,0.0
Casey Bauman,2573779,QB,FA,Bye,,,,,,,,,,,,,,37,17,0.00,
Jason Bean,2573169,QB,IND,@NYG,,,,,,,,,,,,,0.00,38,18,0.00,0.0
C.J. Beathard,2557922,QB,JAX,TEN,,,,,,,,,,,,,0.00,39,19,0.00,0.0
