PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Marlon Humphrey,2558067,DB,BAL,@HOU,2.51,1.04,0.06,0.12,0.12,0.06,0.06,,,,,,,0.43,0.12,0.8,,6.54,87,1,16.20,9.66
Devon Witherspoon,2570323,DB,SEA,@CHI,3.27,1.47,0.14,0.49,0.22,0.11,0.05,0.05,,,,,,0.93,0.27,6.16,,10.87,10,2,15.50,4.63
Justin Reid,2560851,DB,KC,@PIT,3.45,1.03,0.12,0.18,0.06,0.06,,,,,,,,0.36,0.24,,,7.74,56,3,13.50,5.76
Kyler Gordon,2567391,DB,CHI,SEA,3,1.23,0.07,0.14,0.14,,,,,,,,,,,,,6.08,96,4,13.30,7.22
Derwin James,2560760,DB,LAC,@NE,4.07,2.83,0.12,0.29,0.12,0.06,0.06,,0.06,,,,,0.35,0.29,,0.06,10.43,13,5,12.00,1.57
Trent McDuffie,2567802,DB,KC,@PIT,2.45,0.94,0.14,0.14,0.09,0.09,,0.05,,,,,,0.38,0.38,2.02,,6.77,80,6,12.00,5.23
Kamari Lassiter,2572102,DB,HOU,BAL,2.04,0.65,,,0.15,,,,,,,,,0.2,,,,4.48,136,7,11.80,7.32
Christian Roland-Wallace,2572844,DB,KC,@PIT,0.29,0.12,,,,,,,,,,,,,,,,0.51,280,8,11.40,10.89
Kyle Dugger,2564601,DB,NE,LAC,3.27,1.69,0.08,0.26,0.16,0.05,0.05,0.05,,,,,,0.42,0.21,3.54,,8.73,35,9,10.80,2.07
Minkah Fitzpatrick,2560725,DB,PIT,KC,2.84,1.98,,0.05,0.16,,,0.05,,,,,,0.27,,3.43,,7.07,73,10,9.60,2.53
Eric Murray,2555173,DB,HOU,BAL,5.46,1.64,0.2,0.27,0.27,,,,,,,,,,,,,10.92,8,11,9.50,-1.42
Coby Bryant,2568234,DB,SEA,@CHI,1.94,0.53,0.05,0.1,0.05,0.05,0.05,,,,,,,,,,,3.88,149,12,9.30,5.42
Kristian Fulton,2564046,DB,LAC,@NE,2.06,0.52,,0.11,0.06,,,0.06,,,,,,0.4,,1.95,,5.08,122,13,9.00,3.92
Kyle Hamilton,2567274,DB,BAL,@HOU,3.68,1.38,0.14,0.52,0.17,0.06,,0.06,,,,,,0.69,0.23,2.36,,10.37,14,14,8.10,-2.27
Riq Woolen,2568288,DB,SEA,@CHI,2.24,0.55,,0.05,0.16,,0.11,,,,,,,0.76,,2.78,,6.43,90,15,7.73,1.3
Jonathan Jones,2556571,DB,NE,LAC,2.2,0.59,,,0.16,0.05,,,,,,,,0.43,,0.86,,5.49,110,16,7.20,1.71
Cameron Sutton,2558849,DB,PIT,KC,1.64,0.7,,0.12,0.12,,,,,,,,,,,,,3.48,163,17,7.00,3.52
Cory Trice Jr.,2570254,DB,PIT,KC,0.27,0.11,,,0.11,,,0.05,,,,,,0.38,,,,2.01,193,18,7.00,4.99
Nate Wiggins,2571847,DB,BAL,@HOU,1.8,0.74,,,0.25,0.16,0.08,,,,,,,0.25,,,,5.28,114,19,7.00,1.72
Jaden Hicks,2572171,DB,KC,@PIT,0.35,0.06,,,0.06,,,,,,,,,0.29,,,,1.50,213,20,6.70,5.2
Isaiah Bolden,2570116,DB,NE,LAC,0.38,0.27,,,,,,,,,,,,0.11,,,,1.01,250,21,6.60,5.59
Jaylon Johnson,2563701,DB,CHI,SEA,1.77,0.47,,0.06,0.12,0.06,,0.06,,,,,,0.65,,2.24,,5.60,106,22,6.60,1.0
Joshua Williams,2567814,DB,KC,@PIT,0.96,0.45,,0.06,0.06,,,,,,,,,0.57,,,,3.44,164,23,6.20,2.76
Alex Austin,2569591,DB,NE,LAC,0.38,0.27,,,,,,,,,,,,0.11,,,,1.01,249,24,6.10,5.09
Kevin Byard,2555158,DB,CHI,SEA,4.62,2.66,,0.06,0.12,,,0.06,,,,,,0.4,0.06,3.58,,10.43,12,25,6.00,-4.43
Donte Jackson,2560753,DB,PIT,KC,1.31,0.66,,0.11,0.05,0.05,,,,,,,,0.27,,0.6,,3.57,160,26,6.00,2.43
Josh Jobe,2568087,DB,SEA,@CHI,1.56,1.21,,,,,,,,,,,,,,,,3.07,167,27,6.00,2.93
Tarheeb Still,2572483,DB,LAC,@NE,0.86,0.5,,,,,,,,,,,,,,,,1.59,209,28,6.00,4.41
Julian Love,2562414,DB,SEA,@CHI,4.53,2.24,,0.16,0.11,0.05,0.05,,,,,,,0.33,0.05,1.69,,9.90,17,29,5.70,-4.2
Rayshawn Jenkins,2558182,DB,SEA,@CHI,3.66,2.09,0.06,0.29,0.12,,,,,,,,,0.52,0.12,1.57,,9.13,28,30,5.50,-3.63
Deane Leonard,2568180,DB,LAC,@NE,0.34,0.11,,,,,,,,,,,,0.11,,,,0.85,256,31,5.50,4.65
Tony Jefferson,2540164,DB,LAC,@NE,1.22,0.99,,0.08,,,,,,,,,,,,,,2.54,177,32,5.10,2.56
Jonathan Owens,2561255,DB,CHI,SEA,4.13,1.75,0.13,0.25,0.13,0.13,0.13,,,,,,,0.38,,,,9.87,18,33,5.10,-4.77
Deon Bush,2555155,DB,KC,@PIT,,,,,,,,,,,,,,,,,,0.00,330,34,4.60,4.6
Myles Bryant,2564592,DB,HOU,BAL,0.26,0.26,,,,,,,,,,,,,,,,0.55,278,35,4.50,3.95
Calen Bullock,2572081,DB,HOU,BAL,1.76,0.74,,0.06,0.06,,,,,,,,,0.11,,,,3.66,155,36,4.50,0.84
Brandon Stephens,2565851,DB,BAL,@HOU,3.16,1.09,,0.06,0.11,,,,,,,,,0.57,,2.53,,7.38,67,37,4.50,-2.88
DeShon Elliott,2560715,DB,PIT,KC,3.95,1.24,0.06,0.11,0.06,,0.06,,,,,,,0.34,,,,8.07,48,38,4.20,-3.87
Elijah Molden,2566115,DB,LAC,@NE,0.95,0.42,,,0.02,,,,,,,,,0.11,0.02,,,2.03,192,39,4.20,2.17
Jeff Okudah,2563944,DB,HOU,BAL,3.36,0.63,,,0.11,,,,,,,,,0.28,,,,6.50,88,40,4.00,-2.5
James Pierre,2565003,DB,PIT,KC,0.38,0.21,,,,,,,,,,,,,,,,0.70,266,41,4.00,3.3
Nazeeh Johnson,2567793,DB,KC,@PIT,5.38,1.48,0.27,0.54,0.13,,,,,,,,,0.54,,,,12.11,4,42,3.60,-8.51
Tyrique Stevenson,2569627,DB,CHI,SEA,2.95,1.31,,0.06,0.17,0.06,,0.06,,,,,,0.79,,3.18,,8.43,39,43,3.60,-4.83
Derek Stingley Jr.,2567694,DB,HOU,BAL,1.92,0.7,,0.06,0.23,,,0.06,,,,,,0.87,,3.19,,6.72,82,44,3.30,-3.42
Kris Boyd,2562630,DB,HOU,BAL,0.34,0.34,,,,,,,,,,,,,,,,0.71,264,45,3.00,2.29
Ar'Darius Washington,2566632,DB,BAL,@HOU,3.2,3.2,,,,,,0.46,,,,,,1.37,,,,11.99,5,46,3.00,-8.99
Bryan Cook,2567787,DB,KC,@PIT,2.48,1.09,0.06,0.12,0.06,,0.06,,,,,,,0.12,0.06,0.36,,5.29,113,47,2.70,-2.59
Cam Hart,2572471,DB,LAC,@NE,3.24,0.97,,0.08,0.08,,,,,,,,,0.49,,,,7.07,74,48,2.50,-4.57
Beau Brade,2572591,DB,BAL,@HOU,0.41,0.41,,,,,,,,,,,,0.18,,,,1.31,222,49,2.10,0.79
Dell Pettus,2573346,DB,NE,LAC,3.69,1.75,,0.14,0.03,,,,,,,,,0.27,,,,7.58,62,50,2.10,-5.48
Tre'Davious White,2557867,DB,BAL,@HOU,2.38,0.43,,0.17,0.09,,,,,,,,,0.43,,0.6,,5.49,111,51,2.10,-3.39
Kendall Williamson,2569639,DB,LAC,@NE,,,,,,,,,,,,,,,,,,0.00,612,52,2.10,2.1
Josh Blackwell,2568054,DB,CHI,SEA,0.97,0.34,,,0.1,,0.05,,,,,,,,,,,2.06,190,53,1.50,-0.56
Tre Brown,2566550,DB,SEA,@CHI,1.38,0.5,,0.06,0.11,0.06,,,,,,,,0.33,,,,3.88,148,54,1.50,-2.38
Christian Gonzalez,2570122,DB,NE,LAC,2.43,0.52,0.06,0.17,0.12,,,,,,,,,,,,,4.75,129,55,1.50,-3.25
Sanoussi Kane,2571829,DB,BAL,@HOU,0.41,0.41,,,,,,,,,,,,0.18,,,,1.31,224,56,1.50,0.19
Miles Killebrew,2555315,DB,PIT,KC,0.27,0.11,,,,,,,,,,,,0.05,,,,0.60,272,57,1.50,0.9
Keith Taylor,2565911,DB,KC,@PIT,0.29,0.12,,,0.06,,,,,,,,,0.12,,,,1.02,248,58,1.50,0.48
Jaylinn Hawkins,2563500,DB,NE,LAC,1.46,0.57,,0.18,0.04,,0.09,,,,,,,0.13,,,,3.36,165,59,0.60,-2.76
Brenden Schooler,2568483,DB,NE,LAC,0.38,0.27,,,,,,,,,,,,0.16,,,,1.13,239,60,0.60,-0.53
T.J. Tampa,2571841,DB,BAL,@HOU,,,,,,,,,,,,,,,,,,0.00,571,61,0.60,0.6
Micah Abernathy,2562915,DB,ATL,@WAS,,,,,,,,,,,,,,,,,,0.00,285,62,0.00,0.0
Micah Abraham,2572108,DB,CIN,DEN,,,,,,,,,,,,,,,,,,0.00,286,63,0.00,0.0
Johnathan Abram,2562616,DB,FA,Bye,,,,,,,,,,,,,,,,,,,287,64,0.00,
Kris Abrams-Draine,2571988,DB,DEN,@CIN,,,,,,,,,,,,,,,,,,0.00,288,65,0.00,0.0
Jamal Adams,2557979,DB,DET,@SF,,,,,,,,,,,,,,,,,,0.00,289,66,0.00,0.0
Tony Adams,2568444,DB,NYJ,@BUF,2.53,1.32,,0.24,0.06,,,,,,,,,0.3,,,,5.91,99,67,0.00,-5.91
Paulson Adebo,2566346,DB,NO,LV,,,,,,,,,,,,,,,,,,0.00,290,68,0.00,0.0
Jaire Alexander,2560952,DB,GB,@MIN,,,,,,,,,,,,,,,,,,0.00,291,69,0.00,0.0
Dee Alford,2567244,DB,ATL,@WAS,0.29,0.23,,,0.06,,,,,,,,,0.06,,,,0.93,254,70,0.00,-0.93
Cam Allen,2573073,DB,FA,Bye,,,,,,,,,,,,,,,,,,,292,71,0.00,
Ugo Amadi,2562464,DB,NO,LV,5.55,1.85,0.26,0.93,,0.13,,,0.13,,,,,0.26,,,0.13,12.98,2,72,0.00,-12.98
Adrian Amos,2552385,DB,FA,Bye,,,,,,,,,,,,,,,,,,,293,73,0.00,
Tycen Anderson,2567442,DB,CIN,DEN,0.37,0.18,,,,,,,,,,,,0.12,,,,0.96,251,74,0.00,-0.96
Zayne Anderson,2566977,DB,GB,@MIN,1.82,1.16,,,0.1,0.03,0.03,,,,,,,0.23,,,,4.49,135,75,0.00,-4.49
Daijahn Anthony,2571919,DB,CIN,DEN,0.37,0.18,,,,,,,,,,,,,,,,0.66,269,76,0.00,-0.66
Chigozie Anusiem,2573596,DB,CLE,MIA,0.3,0.17,,,,,,,,,,,,,,,,0.55,277,77,0.00,-0.55
Eli Apple,2555277,DB,LAC,@NE,,,,,,,,,,,,,,,,,,0.00,294,78,0.00,0.0
Jalyn Armour-Davis,2567262,DB,BAL,@HOU,,,,,,,,,,,,,,,,,,0.00,295,79,0.00,0.0
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,296,80,0.00,
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,297,81,0.00,
Terrion Arnold,2572009,DB,DET,@SF,1.7,0.47,,,0.12,,,0.06,,,,,,0.59,,1.87,,5.03,123,82,0.00,-5.03
Anthony Averett,2560963,DB,FA,Bye,,,,,,,,,,,,,,,,,,,298,83,0.00,
Tre Avery,2568801,DB,TEN,@JAX,0.5,0.33,,,0.06,,,,,,,,,0.11,,,,1.43,217,84,0.00,-1.43
Chidobe Awuzie,2557840,DB,TEN,@JAX,1.64,0.63,,0.05,0.05,0.05,,,,,,,,,,,,3.26,166,85,0.00,-3.26
Budda Baker,2558009,DB,ARI,@LAR,3.88,1.77,,0.22,0.11,0.06,,,,,,,,0.39,0.17,,,8.87,31,86,0.00,-8.87
Darrell Baker Jr.,2569161,DB,TEN,@JAX,2.37,0.82,,0.21,0.1,,,,,,,,,,,,,4.71,130,87,0.00,-4.71
Corey Ballentine,2562228,DB,GB,@MIN,0.47,0.29,,,,,,,,,,,,0.12,,,,1.18,235,88,0.00,-1.18
Deonte Banks,2570155,DB,NYG,IND,2.77,0.65,,0.1,0.1,,,,,,,,,0.6,,1.16,,6.58,86,89,0.00,-6.58
Marcus Banks,2573551,DB,TB,CAR,,,,,,,,,,,,,,,,,,0.00,299,90,0.00,0.0
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,300,91,0.00,
