PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Derrick Henry,2556075,RB,BAL,@HOU,,,,96.49,0.86,1.22,8.84,0.05,,,,0.13,16.34,4,1,23.50,7.16
J.K. Dobbins,2563548,RB,LAC,@NE,,,,59.02,0.42,2.22,16.95,0.13,,,,0.16,11.69,17,2,14.80,3.11
Jaylen Warren,2568493,RB,PIT,KC,,,,39.22,0.2,3,21.65,0.13,,,,0.13,9.31,25,3,13.70,4.39
D'Andre Swift,2563965,RB,CHI,SEA,,,,57.96,0.41,2.18,16.1,0.05,,,,0.17,10.92,20,4,10.10,-0.82
Zach Charbonnet,2570335,RB,SEA,@CHI,,,,68.68,0.46,2.76,19.86,0.11,,,,0.29,13.07,15,5,9.10,-3.97
Najee Harris,2566448,RB,PIT,KC,,,,47.5,0.34,1.56,10.69,0.05,,,,0.12,8.70,29,6,9.10,0.4
Kareem Hunt,2557917,RB,KC,@PIT,,,,34.57,0.3,1.03,7.5,0.1,,,,0.15,6.82,36,7,8.00,1.18
Hassan Haskins,2567649,RB,LAC,@NE,,,,10.11,0.13,0.72,4.07,0.03,,,,,2.74,63,8,6.60,3.86
Antonio Gibson,2565276,RB,NE,LAC,,,,27.4,0.2,1.49,11.14,0.04,,,,0.06,5.92,38,9,6.30,0.38
Kenny McIntosh,2570314,RB,SEA,@CHI,,,,17.22,0.08,0.78,5.88,0.02,,,,,3.30,56,10,6.10,2.8
Keaton Mitchell,2570428,RB,BAL,@HOU,,,,12.05,0.07,1.07,7.93,0.04,,,,,3.19,57,11,5.30,2.11
Joe Mixon,2557976,RB,HOU,BAL,,,,74,0.45,3.25,23.65,0.08,,,,0.16,14.25,11,12,4.90,-9.35
Samaje Perine,2558138,RB,KC,@PIT,,,,5.57,0.05,1.64,12.16,0.07,,,,0.08,3.15,59,13,3.90,0.75
Kimani Vidal,2572486,RB,LAC,@NE,,,,19.18,0.15,1.01,7.63,0.04,,,,0.12,4.09,50,14,2.40,-1.69
Dare Ogunbowale,2559362,RB,HOU,BAL,,,,2.5,,1.67,12.27,,,,,,2.31,67,15,2.30,-0.01
Isiah Pacheco,2567808,RB,KC,@PIT,,,,45.52,0.33,1.91,14.13,0.07,,,,0.1,9.12,27,16,1.80,-7.32
Dameon Pierce,2567685,RB,HOU,BAL,,,,5.73,0.04,0.55,4.1,,,,,0.04,1.42,79,17,1.30,-0.12
George Holani,2572768,RB,SEA,@CHI,,,,2.64,,0.1,0.49,,,,,,0.36,92,18,0.60,0.24
Roschon Johnson,2569615,RB,CHI,SEA,,,,11.24,0.18,0.74,5.59,0.04,,,,0.1,3.17,58,19,0.50,-2.67
