PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Devon Witherspoon,2570323,DB,SEA,@NYG,6,1,2,2,1,,,1,,,,,,1,3,97,,1,31.33
Harrison Smith,2532948,DB,MIN,@CAR,8,6,3,2,,1,,,,,,,,,3,,,2,29.60
DaRon Bland,2567490,DB,DAL,NE,3,1,,,2,,,1,,,,,,3,,64,,3,25.73
Jerry Jacobs,2566896,DB,DET,@GB,5,,,,2,,,,,,,,,4,,34,,4,25.63
Darious Williams,2561469,DB,JAX,ATL,4,1,,,1,,,1,,,,,,3,,61,,5,23.63
Antoine Winfield Jr.,2565261,DB,TB,@NO,6,3,1,2,,1,1,,,,,,,1,1,,,6,23.30
Kyle Dugger,2564601,DB,NE,@DAL,12,3,,1,,,,,,,,,,,1,,,7,21.80
Kamren Curl,2565270,DB,WAS,@PHI,9,3,1,1,,,,,,,,,,,1,,,8,19.30
Camryn Bynum,2566295,DB,MIN,@CAR,9,3,,,,1,,,,,,,,,,,,9,18.80
Tre'von Moehrig,2566268,DB,LV,@LAC,6,,,,1,,,,,,,,,2,,16,,10,18.03
Rudy Ford,2558174,DB,GB,DET,7,1,,,1,,,,,,,,,1,,21,,11,17.80
Kenny Moore II,2558976,DB,IND,LA,5,3,,,1,,,,,,,,,2,,,,12,17.80
Sam Franklin Jr.,2563638,DB,CAR,MIN,2,2,,,1,,,1,,,,,,1,,99,,13,17.50
Emmanuel Forbes,2570371,DB,WAS,@PHI,7,2,,,,,,,,,,,,2,,,,14,16.70
Isaac Yiadom,2560946,DB,NO,TB,5,1,,,1,,,,,,,,,2,,,,15,16.60
Delarrin Turner-Yell,2567532,DB,DEN,@CHI,9,,,,,,,,,,,,,1,1,,,16,16.50
Nick Scott,2562905,DB,CIN,@TEN,9,2,,1,,,,,,,,,,,,,,17,16.20
Reed Blankenship,2568057,DB,PHI,WAS,4,4,,,,,,,,,,,,3,,,,18,15.90
Darius Slay,2540288,DB,PHI,WAS,10,1,,,,,,,,,,,,,,,,19,15.60
Asante Samuel Jr.,2566511,DB,LAC,LV,6,,,,1,,,,,,,,,1,,8,,20,15.27
Richie Grant,2565818,DB,ATL,@JAX,9,2,,,,,,,,,,,,,1,,,21,15.20
Jessie Bates,2560970,DB,ATL,@JAX,5,3,,1,,1,,,,,,,,,1,,,22,14.80
Kyle Hamilton,2567274,DB,BAL,@CLE,5,,,,1,,,,,,,,,1,,,,23,13.50
Daxton Hill,2567451,DB,CIN,@TEN,3,5,,,1,,,,,,,,,1,,,,24,13.50
Micah Hyde,2539240,DB,BUF,MIA,4,1,,,1,,,,,,,,,1,,23,,25,13.37
Tyson Campbell,2566151,DB,JAX,ATL,5,1,,,,,,,,,,,,2,,,,26,13.10
Jeremy Chinn,2563632,DB,CAR,MIN,6,,1,1,,,,,,,,,,,1,,,27,13.00
Minkah Fitzpatrick,2560725,DB,PIT,@HOU,7,4,,,,,,,,,,,,,,,,28,12.90
Julian Love,2562414,DB,SEA,@NYG,6,4,,1,,,,,,,,,,,,,,29,12.90
Julius Brents,2569840,DB,IND,LA,8,1,,,,,,,,,,,,,,,,30,12.60
Mike Edwards,2562259,DB,KC,@NYJ,4,,1,1,,,,,,,,,,1,1,,,31,12.50
Steven Nelson,2552265,DB,HOU,PIT,3,1,,,1,,,,,,,,,1,,33,,32,12.20
Andre Cisco,2566154,DB,JAX,ATL,4,,,1,1,,,,,,,,,1,,18,,33,12.10
Michael Davis,2559164,DB,LAC,LV,8,,,,,,,,,,,,,,,,,34,12.00
Julian Blackmon,2564103,DB,IND,LA,7,2,,,,,,,,,,,,,,,,35,11.70
Dallis Flowers,2568906,DB,IND,LA,3,1,,1,,,,,,,,,,2,,,,36,11.60
Brian Branch,2569729,DB,DET,@GB,5,2,,,,,,,,,,,,1,,,,37,11.20
Quandre Diggs,2552262,DB,SEA,@NYG,3,,,,1,,,,,,,,,1,,21,,38,11.20
Taron Johnson,2560766,DB,BUF,MIA,3,1,,,,1,,,,,,,,1,,,,39,11.10
Levi Wallace,2560914,DB,PIT,@HOU,4,,,,,,,,,,,,,2,,,,40,11.00
Jabrill Peppers,2557980,DB,NE,@DAL,5,3,,1,,,,,,,,,,,,,,41,10.80
Geno Stone,2563584,DB,BAL,@CLE,2,1,,,1,,,,,,,,,1,,36,,42,10.80
Brandon Stephens,2565851,DB,BAL,@CLE,2,,,,1,,,,,,,,,1,,52,,43,10.73
Cam Taylor-Britt,2567454,DB,CIN,@TEN,4,2,,,,1,,,,,,,,,,,,44,10.70
Tracy Walker III,2560913,DB,DET,@GB,3,2,,1,,1,,,,,,,,,,,,45,10.70
Dee Delaney,2561041,DB,TB,@NO,3,,,,1,,,,,,,,,1,,4,,46,10.63
Amani Hooker,2562666,DB,TEN,CIN,4,1,,1,,,,,,,,,,1,,,,47,10.60
Terell Smith,2569636,DB,CHI,DEN,4,1,,1,,,,,,,,,,1,,,,48,10.60
Shaquill Griffin,2558259,DB,CAR,MIN,2,,,,,,,,,,,,,3,,,,49,10.50
Riq Woolen,2568288,DB,SEA,@NYG,4,3,,,,,,,,,,,,1,,,,50,10.30
Benjamin St-Juste,2566604,DB,WAS,@PHI,4,1,,,,1,,,,,,,,,,,,51,10.10
Kevin Byard,2555158,DB,PHI,WAS,6,,,,,,1,,,,,,,,,,,52,10.00
Josh Metellus,2564568,DB,MIN,@CAR,2,5,,1,,,,,,,,,,1,,,,53,10.00
Arthur Maulet,2559087,DB,BAL,@CLE,3,2,,1,,,,,,,,,,1,,,,54,9.70
Grayland Arnold,2564814,DB,HOU,PIT,5,1,,1,,,,,,,,,,,,,,55,9.60
Pat Surtain II,2566043,DB,DEN,@CHI,3,,,,,,,,,,,,,2,,,,56,9.50
D.J. Reed,2560850,DB,NYJ,KC,5,3,,,,,,,,,,,,,,,,57,9.30
Greg Newsome II,2565980,DB,CLE,BAL,3,1,,1,,,,,,,,,,1,,,,58,9.10
Russ Yeast,2567865,DB,LA,@IND,4,1,,,,,,,,,,,,1,,,,59,9.10
Kei'Trel Clark,2570230,DB,ARI,@SF,5,,,1,,,,,,,,,,,,,,60,9.00
Shaun Wade,2565854,DB,NE,@DAL,6,,,,,,,,,,,,,,,,,61,9.00
Roger McCreary,2567655,DB,TEN,CIN,4,2,,1,,,,,,,,,,,,,,62,8.70
Carlton Davis,2561039,DB,TB,@NO,4,,,,,,,,,,,,,1,,,,63,8.50
Zyon McCollum,2568309,DB,TB,@NO,4,,,,,,,,,,,,,1,,,,64,8.50
K'Von Wallace,2564871,DB,TEN,CIN,4,4,,,,,,,,,,,,,,,,65,8.40
Patrick Peterson,2495504,DB,PIT,@HOU,3,2,,,,,,,,,,,,1,,,,66,8.20
Ashtyn Davis,2564793,DB,NYJ,KC,1,1,,,1,,,,,,,,,1,,1,,67,8.13
Damarri Mathis,2567529,DB,DEN,@CHI,5,1,,,,,,,,,,,,,,,,68,8.10
Trent McDuffie,2567802,DB,KC,@NYJ,5,1,,,,,,,,,,,,,,,,69,8.10
Taylor Rapp,2562707,DB,BUF,MIA,5,1,,,,,,,,,,,,,,,,70,8.10
Jayron Kearse,2555156,DB,DAL,NE,2,,,,,,,,,,,,,2,,,,71,8.00
Ja'Sir Taylor,2568192,DB,LAC,LV,5,,,,,,,,,,,,,,1,,,72,8.00
Vonn Bell,2555530,DB,CAR,MIN,4,3,,,,,,,,,,,,,,,,73,7.80
Juan Thornhill,2562761,DB,CLE,BAL,4,3,,,,,,,,,,,,,,,,74,7.80
