PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jameis Winston,2552033,QB,CLE,@DEN,233.7,1.23,1.08,9.58,,,,,,,,1.03,11.01,30,1,32.98,21.97
Josh Allen,2560955,QB,BUF,SF,250.46,1.68,0.81,33.06,0.54,,,,,,,0.56,20.54,1,2,28.42,7.88
Russell Wilson,2532975,QB,PIT,@CIN,219.21,1.4,0.61,13.62,0.16,,,,,,,0.43,14.61,17,3,26.86,12.25
Caleb Williams,2571913,QB,CHI,@DET,209.93,1.31,0.82,15.89,0.16,,,,,,,0.38,13.79,24,4,26.14,12.35
Jayden Daniels,2572564,QB,WAS,TEN,216.94,1.18,0.76,42.78,0.41,,,,,,,0.39,17.84,6,5,25.64,7.8
Tua Tagovailoa,2564499,QB,MIA,@GB,241.23,1.7,0.71,4.2,0.06,,,,,,,0.41,14.99,15,6,25.20,10.21
Bryce Young,2569606,QB,CAR,TB,202.8,1.1,0.84,12.68,0.15,,,,,,,0.38,12.24,29,7,23.62,11.38
Lamar Jackson,2560757,QB,BAL,PHI,223.24,1.59,0.7,56.37,0.3,,,,,,,0.44,20.45,2,8,22.08,1.63
Anthony Richardson,2569864,QB,IND,@NE,190.93,1,1,35.51,0.41,,,,,,,0.71,14.23,21,9,21.16,6.93
Mac Jones,2566334,QB,JAX,HOU,,,,,,,,,,,,,0.00,79,10,21.00,21.0
Sam Darnold,2561036,QB,MIN,ARI,253.63,1.72,0.92,10.92,0.1,,,,,,,0.71,15.46,13,11,19.60,4.14
Drake Maye,2572294,QB,NE,IND,202.94,1.12,0.75,21.86,0.22,,,,,,,0.54,13.52,25,12,19.42,5.9
Aidan O'Connell,2570044,QB,LV,@KC,201,1.02,0.75,3.49,0.06,,,,,,,0.2,10.93,31,13,19.40,8.47
Joe Burrow,2563722,QB,CIN,PIT,276.58,2.06,0.77,11.5,0.13,,,,,,,0.51,18.67,4,14,19.26,0.59
Jordan Love,2564007,QB,GB,MIA,243.01,1.8,0.72,13.21,0.18,,,,,,,0.42,17.04,9,15,18.96,1.92
Jared Goff,2555334,QB,DET,CHI,232.19,1.6,0.61,3.71,0.07,,,,,,,0.44,14.38,20,16,16.94,2.56
Jalen Hurts,2564832,QB,PHI,@BAL,218.19,1.39,0.66,39.26,0.6,,,,,,,0.48,19.53,3,17,16.62,-2.91
Patrick Mahomes,2558125,QB,KC,LV,270.75,1.8,0.83,21.03,0.12,,,,,,,0.51,18.17,5,18,15.64,-2.53
Matthew Stafford,79860,QB,LAR,@NO,242.84,1.64,0.88,4.01,0.06,,,,,,,0.44,14.39,19,19,15.62,1.23
Will Levis,2569798,QB,TEN,@WAS,206.67,1.22,0.83,9.3,0.11,,,,,,,0.33,12.42,27,20,14.91,2.49
Drew Lock,2562305,QB,NYG,@DAL,201.05,1.3,0.9,8.49,0.05,,,,,,,0.92,10.75,32,21,14.82,4.07
Derek Carr,2543499,QB,NO,LAR,213.52,1.29,0.64,3.93,0.06,,,,,,,0.41,12.35,28,22,14.56,2.21
C.J. Stroud,2569819,QB,HOU,@JAX,261.74,1.6,0.72,11.55,0.12,,,,,,,0.48,16.34,12,23,14.38,-1.96
Kyler Murray,2562382,QB,ARI,@MIN,206.3,1.24,0.65,38.25,0.33,,,,,,,0.45,16.82,11,24,14.20,-2.62
Aaron Rodgers,2506363,QB,NYJ,SEA,235.25,1.38,0.54,5.7,0.06,,,,,,,0.41,13.96,23,25,14.00,0.04
Geno Smith,2539335,QB,SEA,@NYJ,231.94,1.39,0.72,11.36,0.14,,,,,,,0.37,14.63,16,26,12.44,-2.19
Bo Nix,2572003,QB,DEN,CLE,237.44,1.31,0.88,23.52,0.2,,,,,,,0.56,15.41,14,27,12.16,-3.25
Cooper Rush,2559242,QB,DAL,NYG,217.05,1.13,0.99,13.02,0.1,,,,,,,,13.12,26,28,10.80,-2.32
Justin Herbert,2565045,QB,LAC,@ATL,242.23,1.76,0.7,16.4,0.19,,,,,,,0.43,17.25,7,29,9.48,-7.77
Baker Mayfield,2560800,QB,TB,@CAR,264.28,1.81,0.84,11.65,0.11,,,,,,,0.45,17.06,8,30,6.97,-10.09
Brock Purdy,2568216,QB,SF,@BUF,229.71,1.69,0.75,19.32,0.2,,,,,,,0.37,16.84,10,31,2.16,-14.68
Justin Fields,2565920,QB,PIT,@CIN,5.32,0.03,0.02,6.79,0.05,,,,,,,0.05,1.17,33,32,0.70,-0.47
Trevor Lawrence,2566163,QB,JAX,HOU,227.67,1.43,0.77,13.08,0.13,,,,,,,0.43,14.51,18,33,0.24,-14.27
Kyle Trask,2566571,QB,TB,@CAR,,,,,,,,,,,,,0.00,124,34,0.20,0.2
Kirk Cousins,2532820,QB,ATL,LAC,239.35,1.53,0.73,4.51,0.06,,,,,,,0.43,14.19,22,35,0.10,-14.09
Brandon Allen,2555365,QB,SF,@BUF,,,,,,,,,,,,,0.00,35,36,0.00,0.0
Kyle Allen,2561177,QB,PIT,@CIN,,,,,,,,,,,,,0.00,36,37,0.00,0.0
Zack Annexstad,2573548,QB,FA,Bye,,,,,,,,,,,,,,37,38,0.00,
Tyson Bagent,2570467,QB,CHI,@DET,,,,,,,,,,,,,0.00,38,39,0.00,0.0
Casey Bauman,2573779,QB,FA,Bye,,,,,,,,,,,,,,39,40,0.00,
Jason Bean,2573169,QB,IND,@NE,,,,,,,,,,,,,0.00,40,41,0.00,0.0
C.J. Beathard,2557922,QB,JAX,HOU,,,,,,,,,,,,,0.00,41,42,0.00,0.0
Stetson Bennett,2569939,QB,LAR,@NO,,,,,,,,,,,,,0.00,42,43,0.00,0.0
Ian Book,2566352,QB,FA,Bye,,,,,,,,,,,,,,43,44,0.00,
Tim Boyle,2561187,QB,NYG,@DAL,,,,,,,,,,,,,0.00,44,45,0.00,0.0
Carter Bradley,2573208,QB,LV,@KC,,,,,,,,,,,,,0.00,45,46,0.00,0.0
Jacoby Brissett,2555261,QB,NE,IND,,,,,,,,,,,,,0.00,46,47,0.00,0.0
