PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Jerry Jeudy,2563896,WR,CLE,@DEN,,,,0.85,,3.91,49.89,0.32,,,,0.06,8.83,41,1,36.00,27.17
Terry McLaurin,2562489,WR,WAS,TEN,,,,0.41,,5.38,76.19,0.48,,,,0.07,13.09,7,2,23.30,10.21
Keenan Allen,2540154,WR,CHI,@DET,,,,0.63,,4.78,50.35,0.39,,,,0.13,9.57,33,3,21.80,12.23
Mike Evans,2543468,WR,TB,@CAR,,,,0.31,,4.56,68.96,0.49,,,,0.06,12.03,12,4,21.80,9.77
Parker Washington,2569888,WR,JAX,HOU,,,,0.72,,2.07,22.56,0.18,,,,0.11,4.22,84,5,21.30,17.08
Marvin Mims Jr.,2569717,WR,DEN,CLE,,,,1.21,,2.08,27.75,0.18,,,,,5.02,74,6,19.90,14.88
Adam Thielen,2541785,WR,CAR,TB,,,,0.47,,4.58,45.76,0.27,,,,0.07,8.39,43,7,19.90,11.51
DJ Moore,2560813,WR,CHI,@DET,,,,1.42,,4.63,62.71,0.42,,,,0.06,11.13,18,8,19.70,8.57
Nick Westbrook-Ikhine,2565477,WR,TEN,@WAS,,,,0.75,,2.43,33.62,0.28,,,,,6.33,61,9,19.60,13.27
Jayden Reed,2569765,WR,GB,MIA,,,,6.17,0.06,4.09,51.08,0.34,,,,0.06,10.05,28,10,18.20,8.15
Ja'Marr Chase,2565941,WR,CIN,PIT,,,,1,,6.51,84.71,0.61,,,,0.12,15.25,1,11,17.60,2.35
Tyreek Hill,2556214,WR,MIA,@GB,,,,1.46,,4.39,60.37,0.37,,,,0.08,10.44,24,12,17.30,6.86
Tee Higgins,2563731,WR,CIN,PIT,,,,0.4,,5.28,71.13,0.49,,,,0.06,12.61,10,13,16.90,4.29
Brian Thomas Jr.,2572162,WR,JAX,HOU,,,,0.95,,3.79,51.58,0.35,,,,0.06,9.13,38,14,16.70,7.57
