PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Leonard Williams,2552486,DL,SEA,@NYJ,2.22,1.54,0.34,0.46,,0.06,,,,,,,,0.11,1.03,,,6.62,11,1,30.67,24.05
Chris Jones,2556369,DL,KC,LV,1.37,0.72,0.63,0.84,,0.12,0.06,,,,,,,0.24,1.67,,,6.92,9,2,14.30,7.38
Cameron Heyward,2508109,DL,PIT,@CIN,1.76,1.19,0.4,0.45,,0.06,0.06,,,,,,,0.11,0.68,,,5.71,23,3,14.20,8.49
Greg Rousseau,2565875,DL,BUF,SF,1.79,0.78,0.5,0.67,,0.06,0.06,,,,,,,0.22,1.12,,,6.54,12,4,14.00,7.46
B.J. Hill,2560740,DL,CIN,PIT,1.69,1.51,0.32,0.23,,,0.06,,,,,,,0.23,0.82,,,5.47,29,5,13.20,7.73
Teair Tart,2565474,DL,LAC,@ATL,0.34,0.17,,0.06,,,,,,,,,,,,,,0.70,148,6,13.20,12.5
D.J. Reader,2555388,DL,DET,CHI,1.46,0.93,0.13,0.13,,,0.07,,,,,,,0.07,0.4,,,3.65,63,7,12.70,9.05
Jalen Carter,2570203,DL,PHI,@BAL,1.42,0.66,0.41,0.6,,0.11,0.05,,,,,,,,0.66,,,5.01,36,8,12.60,7.59
Maxx Crosby,2562439,DL,LV,@KC,2.27,1.7,0.67,0.98,,0.1,0.05,,,,,,,0.1,1.6,,,8.69,2,9,12.10,3.41
Will McDonald IV,2570191,DL,NYJ,SEA,1.26,0.79,0.39,0.31,,0.05,0.05,,,,,,,,0.1,,,3.88,55,10,12.00,8.12
Joseph Ossai,2565956,DL,CIN,PIT,,,,,,,,,,,,,,,,,,0.00,395,11,12.00,12.0
Gervon Dexter Sr.,2569621,DL,CHI,@DET,0.96,0.66,0.24,0.06,,,0.06,,,,,,,,,,,2.47,95,12,11.90,9.43
Broderick Washington,2563593,DL,BAL,PHI,0.18,0.24,0.06,0.12,,,,,,,,,,,0.12,,,0.77,142,13,10.50,9.73
Jeffery Simmons,2562733,DL,TEN,@WAS,1.82,0.89,0.36,0.47,,0.05,,,,,,,,0.1,0.73,,,5.48,28,14,9.90,4.42
A'Shawn Robinson,2555265,DL,CAR,TB,1.89,1.36,,0.18,,,,,,,,,,0.06,0.12,,,4.13,52,15,9.60,5.47
L.J. Collier,2562248,DL,ARI,@MIN,0.63,0.4,,,,,,,,,,,,,0.17,,,1.27,119,16,9.50,8.23
DeForest Buckner,2555275,DL,IND,@NE,2.39,1.38,0.43,0.53,,0.11,0.05,,,,,,,0.16,1.12,,,7.46,5,17,9.10,1.64
Josh Hines-Allen,2562619,DL,JAX,HOU,2.13,1.27,0.75,0.69,,0.12,0.06,,,,,,,0.12,1.61,,,8.08,3,18,9.10,1.02
Osa Odighizuwa,2566016,DL,DAL,NYG,1.57,1.07,0.28,0.51,,,,,,,,,,,0.79,,,4.72,42,19,8.70,3.98
Za'Darius Smith,2552279,DL,DET,CHI,0.91,0.51,0.4,0.4,,0.06,,,,,,,,,,,,3.28,76,20,8.70,5.42
George Karlaftis,2567796,DL,KC,LV,,,,,,,,,,,,,,,,,,0.00,328,21,8.60,8.6
Adam Butler,2558924,DL,LV,@KC,2.6,1.43,0.05,0.1,,0.05,0.05,,,,,,,,,,,5.23,31,22,8.40,3.17
David Onyemata,2556274,DL,ATL,LAC,1.43,1.31,0.31,0.31,,,,,,,,,,0.12,0.94,,,4.79,41,23,8.20,3.41
Al-Quadin Muhammad,2558131,DL,DET,CHI,,,,,,,,,,,,,,,,,,0.00,376,24,8.00,8.0
Poona Ford,2561195,DL,LAC,@ATL,1.31,0.74,0.11,0.17,,,,,,,,,,0.06,0.34,,,3.20,78,25,7.80,4.6
Carl Lawson,2557901,DL,DAL,NYG,0.96,0.75,0.16,0.21,,0.11,,,,,,,,,,,,2.91,85,26,7.50,4.59
Travon Walker,2567778,DL,JAX,HOU,,,,,,,,,,,,,,,,,,0.00,474,27,7.30,7.3
DaVon Hamilton,2564190,DL,JAX,HOU,0.99,0.88,0.12,,,,,,,,0.06,,,,,,,2.49,94,28,7.20,4.71
Jalen Redmond,2570792,DL,MIN,ARI,0.32,0.54,,,,,,,,,,,,,,,,0.80,139,29,7.20,6.4
Myles Garrett,2557965,DL,CLE,@DEN,1.78,0.78,0.76,0.89,,0.1,0.05,,,,,,,0.16,1.52,,,7.55,4,30,7.10,-0.45
Tyquan Lewis,2560791,DL,IND,@NE,0.23,0.17,0.06,,,,,,,,,,,,0.29,,,0.71,146,31,7.10,6.39
Roy Lopez,2566133,DL,ARI,@MIN,1.33,0.89,0.06,0.17,,,,,,,,,,,0.11,,,2.96,83,32,7.10,4.14
Harrison Phillips,2560840,DL,MIN,ARI,1.73,1.91,0.15,0.18,,,0.06,,,,,,,0.06,0.36,,,4.70,43,33,6.90,2.2
Zach Allen,2562219,DL,DEN,CLE,1.73,1.39,0.39,1.23,,0.06,,,,,,,,0.11,1.23,,,7.15,6,34,6.80,-0.35
D.J. Jones,2558265,DL,DEN,CLE,1.48,0.68,0.11,0.23,,0.06,0.06,,,,,,,0.17,0.23,,,4.00,54,35,6.70,2.7
Travis Jones,2567277,DL,BAL,PHI,0.18,0.24,0.06,0.06,,,,,,,,,,,0.12,,,0.68,153,36,6.60,5.92
Daron Payne,2560834,DL,WAS,TEN,1.98,1.44,0.3,0.84,,0.06,0.06,,,,,,,0.24,0.9,,,7.01,8,37,6.60,-0.41
Quinnen Williams,2562599,DL,NYJ,SEA,1.81,1.31,0.44,0.6,,0.05,0.05,,,,,,,0.16,1.04,,,6.43,15,38,6.50,0.07
Kentavius Street,2560885,DL,ATL,LAC,,,,,,,,,,,,,,,,,,0.00,451,39,6.10,6.1
Bryan Bresee,2570128,DL,NO,LAR,0.06,0.11,0.09,0.06,,0.06,,,,,,,,,0.11,,,0.69,150,40,6.00,5.31
Rakeem Nunez-Roches,2552674,DL,NYG,@DAL,0.89,0.63,0.05,0.1,,,,,,,,,,0.05,0.05,,,2.11,107,41,5.80,3.69
Byron Cowart,2562392,DL,CHI,@DET,0.23,0.17,0.06,0.17,,0.06,0.06,,,,,,,,0.17,,,1.18,122,42,5.70,4.52
Zachary Carter,2567445,DL,LV,@KC,,,,,,,,,,,,,,,,,,0.00,228,43,5.50,5.5
Kenny Clark,2555282,DL,GB,MIA,1.55,1.42,0.34,0.43,,0.06,0.06,,,,,,,,0.87,,,5.21,32,44,5.50,0.29
Calijah Kancey,2570356,DL,TB,@CAR,1.19,0.46,0.31,0.51,,0.06,0.06,,,,,,,,0.17,,,3.80,59,45,5.50,1.7
Nathan Shepherd,2560873,DL,NO,LAR,1.35,1.11,0.18,0.23,,,,,,,,,,,0.41,,,3.60,67,46,5.50,1.9
Zach Sieler,2561129,DL,MIA,@GB,1.88,1.76,0.29,0.47,,0.06,0.06,,,,,,,0.24,0.82,,,6.44,14,47,5.30,-1.14
Shy Tuttle,2563242,DL,CAR,TB,1.13,1.13,0.03,0.06,,,,,,,,,,0.28,0.11,,,3.28,77,48,5.20,1.92
Daniel Ekuale,2561458,DL,NE,IND,0.11,0.06,0.08,0.06,,,0.06,,,,,,,,,,,0.51,173,49,5.10,4.59
Dante Fowler Jr.,2553431,DL,WAS,TEN,1.02,0.48,0.27,0.36,,0.12,,,,,,,,,,,,3.32,73,50,5.00,1.68
Kris Jenkins,2571928,DL,CIN,PIT,0.12,0.12,0.06,0.06,,0.06,,,,,,,,,,,,0.67,155,51,5.00,4.33
Byron Murphy II,2572531,DL,SEA,@NYJ,0.87,0.65,0.22,0.16,,0.05,,,,,,,,0.05,0.6,,,2.98,81,52,4.80,1.82
Evan Anderson,2573524,DL,SF,@BUF,,,,,,,,,,,,,,,,,,0.00,192,53,4.70,4.7
Maliek Collins,2555400,DL,SF,@BUF,1.24,0.99,0.31,0.43,,,,,,,,,,0.06,0.8,,,4.27,47,54,4.50,0.23
