PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Brock Bowers,2572219,TE,LV,@KC,,,,,,4.82,53.16,0.37,,,,0.06,9.83,4,1,25.20,15.37
David Njoku,2557986,TE,CLE,@DEN,,,,,,4.1,44.19,0.31,,,,0.06,8.21,7,2,21.70,13.49
Mark Andrews,2560957,TE,BAL,PHI,,,,,,3.06,38.47,0.31,,,,0.06,7.12,18,3,15.90,8.78
Pat Freiermuth,2566442,TE,PIT,@CIN,,,,,,2.29,23.87,0.16,,,,0.04,4.41,30,4,15.80,11.39
Trey McBride,2568117,TE,ARI,@MIN,,,,,,5.16,52.44,0.38,,,,0.06,9.98,3,5,15.60,5.62
Dalton Schultz,2560866,TE,HOU,@JAX,,,,,,3.46,36.33,0.29,,,,0.06,6.98,19,6,14.60,7.62
Jonnu Smith,2558207,TE,MIA,@GB,,,,,,4.68,47.41,0.39,,,,,9.42,5,7,14.30,4.88
Sam LaPorta,2569726,TE,DET,CHI,,,,,,3.82,39.46,0.31,,,,0.05,7.62,14,8,14.10,6.48
Isaiah Likely,2567283,TE,BAL,PHI,,,,,,2.33,25.84,0.2,,,,0.05,4.85,27,9,12.30,7.45
Austin Hooper,2555415,TE,NE,IND,,,,,,2.42,23.99,0.21,,,,,4.87,26,10,11.20,6.33
Zach Ertz,2540158,TE,WAS,TEN,,,,,,4.26,42.41,0.22,,,,,7.69,13,11,11.00,3.31
Dallas Goedert,2560995,TE,PHI,@BAL,,,,,,4.3,44.97,0.23,,,,0.06,7.91,9,12,11.00,3.09
Hunter Henry,2555341,TE,NE,IND,,,,,,4.17,41.78,0.27,,,,0.06,7.76,10,13,11.00,3.24
Tucker Kraft,2569768,TE,GB,MIA,,,,,,3.45,35.95,0.29,,,,0.07,6.92,20,14,10.80,3.88
Travis Kelce,2540258,TE,KC,LV,,,,0.32,,6.7,70.63,0.48,,,,0.08,13.17,1,15,10.30,-2.87
Tommy Tremble,2565914,TE,CAR,TB,,,,,,2.23,23.33,0.19,,,,,4.59,29,16,10.20,5.61
Johnny Mundt,2558875,TE,MIN,ARI,,,,,,0.96,9.89,0.06,,,,,1.83,48,17,9.20,7.37
AJ Barner,2572513,TE,SEA,@NYJ,,,,,,0.97,10.38,0.07,,,,,1.94,46,18,8.40,6.46
Theo Johnson,2572333,TE,NYG,@DAL,,,,,,,,,,,,,0.00,124,19,7.90,7.9
Mike Gesicki,2560994,TE,CIN,PIT,,,,,,2.02,22.23,0.16,,,,,4.19,31,20,7.80,3.61
Noah Gray,2566178,TE,KC,LV,,,,,,2.66,28.1,0.25,,,,,5.64,24,21,7.80,2.16
Evan Engram,2557858,TE,JAX,HOU,,,,,,4.5,43.49,0.25,,,,0.06,7.98,8,22,7.60,-0.38
Taysom Hill,2558954,TE,NO,LAR,5.76,,,25.71,0.3,1.64,16.89,0.15,,,,0.15,7.71,12,23,7.20,-0.51
Drew Sample,2562720,TE,CIN,PIT,,,,,,0.83,8.7,0.07,,,,,1.71,51,24,6.80,5.09
Dawson Knox,2562681,TE,BUF,SF,,,,,,3.32,36.24,0.3,,,,0.11,6.86,21,25,6.60,-0.26
Juwan Johnson,2564676,TE,NO,LAR,,,,,,2.24,25.1,0.21,,,,0.07,4.75,28,26,6.10,1.35
Luke Schoonmaker,2569690,TE,DAL,NYG,,,,,,3.1,38.5,0.32,,,,,7.32,17,27,5.80,-1.52
Cade Otton,2568312,TE,TB,@CAR,,,,,,3.97,39.94,0.32,,,,0.08,7.74,11,28,5.50,-2.24
Tyler Conklin,2561027,TE,NYJ,SEA,,,,,,2.71,27.09,0.17,,,,0.04,5.00,25,29,5.20,0.2
Tanner Hudson,2561215,TE,CIN,PIT,,,,,,1.84,18.45,0.17,,,,,3.79,35,30,4.80,1.01
T.J. Hockenson,2562378,TE,MIN,ARI,,,,,,4.91,50.38,0.33,,,,0.08,9.31,6,31,4.30,-5.01
