PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jalen Hurts,2564832,QB,PHI,@CIN,236,1,,37,3,,,,,,,,35.14,10,,10,,,,,3,2,1,35.14
Bo Nix,2572003,QB,DEN,CAR,284,3,,4,1,,,,,,,,29.76,5,,5,,,,,1,1,2,29.76
Kirk Cousins,2532820,QB,ATL,@TB,276,4,,16,,,,,,,,1,26.64,3,,3,,,,,,,3,26.64
Matthew Stafford,79860,QB,LAR,MIN,279,4,1,-4,,,,,,,,,24.76,3,,3,,,,,,,4,24.76
Trevor Lawrence,2566163,QB,JAX,GB,308,2,1,10,1,,,,,,,1,24.32,4,,4,,,,,,,5,24.32
Lamar Jackson,2560757,QB,BAL,@CLE,289,2,,46,,,,,,,,,24.16,8,,8,,,,,,,6,24.16
Justin Herbert,2565045,QB,LAC,NO,279,2,,49,,,,,,,,,24.06,4,,4,,,,,,,7,24.06
Brock Purdy,2568216,QB,SF,DAL,260,1,,56,1,,,,,,,1,24.00,8,,8,,,,,2,1,8,24.00
Jameis Winston,2552033,QB,CLE,BAL,334,3,,2,,,,,,,,1,23.56,2,,2,,,,,,,9,23.56
Jayden Daniels,2572564,QB,WAS,CHI,326,1,,52,,,,,,,,,22.24,8,,8,,,,,,,10,22.24
Baker Mayfield,2560800,QB,TB,ATL,330,3,2,11,,,,,,,,1,21.30,3,,3,,,,,,,11,21.30
Kyler Murray,2562382,QB,ARI,@MIA,307,2,,19,,,,,,,,1,21.18,5,,5,,,,,,,12,21.18
Mason Rudolph,2560860,QB,TEN,@DET,266,1,2,29,1,,,,,,,,19.54,4,,4,,,,,,,13,19.54
Josh Allen,2560955,QB,BUF,@SEA,283,2,1,25,,,,,,,,1,19.02,7,,7,,,,,2,2,14,19.32
Aaron Rodgers,2506363,QB,NYJ,@NE,233,2,,,,,,,,,,,18.32,,,,,,,,1,,15,18.32
Sam Darnold,2561036,QB,MIN,@LAR,240,2,,6,,,,,,,,,18.20,3,,3,,,,,,,16,18.20
Patrick Mahomes,2558125,QB,KC,@LV,262,2,1,17,,,,,,,,,18.18,6,,6,,,,,,,17,18.18
Gardner Minshew,2562796,QB,LV,KC,209,2,,6,,,,,,,,1,14.96,2,,2,,,,,,,18,14.96
Russell Wilson,2532975,QB,PIT,NYG,278,1,,7,,,,,,,,1,13.82,3,,3,,,,,,,19,13.82
Dak Prescott,2555260,QB,DAL,@SF,243,2,2,-1,,,,,,,,,13.62,1,,1,,,,,,,20,13.62
Bryce Young,2569606,QB,CAR,@DEN,224,2,2,6,,,,,,,,,13.56,3,,3,,,,,,,21,13.56
Joe Burrow,2563722,QB,CIN,PHI,234,1,1,15,,,,,,,,,12.86,3,,3,,,,,,,22,12.86
Jared Goff,2555334,QB,DET,TEN,85,3,,1,,,,,,,,2,12.74,1,,1,,,,,,,23,12.50
C.J. Stroud,2569819,QB,HOU,IND,285,1,,-10,,,,,,,,1,12.40,1,,1,,,,,1,1,24,12.40
Drake Maye,2572294,QB,NE,NYJ,23,,,46,1,,,,,,,,18.90,3,,3,,,,,,,25,11.52
Anthony Richardson,2569864,QB,IND,@HOU,175,1,1,45,,,,,,,,2,10.50,6,,6,,,,,,,26,10.50
Caleb Williams,2571913,QB,CHI,@WAS,131,,,41,,,,,,,1,1,9.34,10,,10,,,,,3,1,27,9.34
Tua Tagovailoa,2564499,QB,MIA,ARI,234,1,,13,,,,,,,,3,9.19,3,,3,,,,,,,28,9.19
