PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
James Cook,2567328,RB,BUF,@SEA,,,,111,2,3,22,,,,,,30.70,17,3,20,3,3,100,,3,,1,26.80
Josh Jacobs,2562377,RB,GB,@JAX,,,,127,2,1,-2,,,,,,29.10,25,1,26,1,2,50,,3,1,2,25.00
De'Von Achane,2570062,RB,MIA,ARI,,,,97,,6,50,1,,,,,44.70,10,6,16,6,8,75,2,2,1,3,23.70
Joe Mixon,2557976,RB,HOU,IND,,,,102,1,4,32,,,,,,24.30,25,4,29,4,6,67,,3,2,4,22.90
Rhamondre Stevenson,2566343,RB,NE,NYJ,,,,48,2,3,17,,,,1,,21.70,20,3,23,3,3,100,2,4,2,5,22.00
Tyrone Tracy Jr.,2572351,RB,NYG,@PIT,,,,145,1,2,5,,,,,,27.60,20,2,22,2,3,67,1,2,,6,22.00
Bijan Robinson,2569558,RB,ATL,@TB,,,,63,,7,43,1,,,,,26.40,13,7,20,7,7,100,1,,1,7,20.10
Kyren Williams,2567862,RB,LAR,MIN,,,,97,,5,19,1,,,,,22.40,23,5,28,5,7,71,1,6,3,8,20.10
Jahmyr Gibbs,2569747,RB,DET,TEN,,,,127,1,1,6,,,,,,39.52,11,1,12,1,1,100,,3,,9,19.80
D'Andre Swift,2563965,RB,CHI,@WAS,,,,129,1,,,,,,,,25.50,18,,18,,,,,2,1,10,18.90
Jonathan Taylor,2564148,RB,IND,@HOU,,,,105,1,1,12,,,,,,20.10,20,1,21,1,1,100,,3,3,11,18.20
Isaac Guerendo,2572498,RB,SF,DAL,,,,85,1,3,17,,,,,,23.10,14,3,17,3,4,75,,2,1,12,17.70
Raheem Mostert,2553728,RB,MIA,ARI,,,,19,2,1,11,,,,,,44.70,9,1,10,1,2,50,,3,1,13,15.50
Alvin Kamara,2558019,RB,NO,@LAC,,,,67,,6,55,,,,,,17.20,10,6,16,6,11,55,,,,14,15.20
J.K. Dobbins,2563548,RB,LAC,NO,,,,57,1,4,11,,,,,,16.40,17,4,21,4,7,57,1,2,,15,14.80
Najee Harris,2566448,RB,PIT,NYG,,,,114,,3,17,,,,,,23.00,19,3,22,3,4,75,,3,3,16,14.60
David Montgomery,2562502,RB,DET,TEN,3,1,,33,1,1,5,,,,,,39.52,9,1,10,1,1,100,,3,1,17,14.42
Derrick Henry,2556075,RB,BAL,@CLE,,,,73,1,1,4,,,,,,16.60,11,1,12,1,1,100,,2,,18,14.20
James Conner,2557978,RB,ARI,@MIA,,,,53,1,2,16,,,,,,15.50,20,2,22,2,3,67,,3,1,19,13.90
Tony Pollard,2562699,RB,TEN,@DET,,,,94,,3,23,,,,,,16.40,20,3,23,3,4,75,,1,1,20,13.20
Rachaad White,2568315,RB,TB,ATL,,,,29,,5,38,1,,,,1,27.10,6,5,11,5,6,83,1,1,1,21,13.20
Kareem Hunt,2557917,RB,KC,@LV,,,,59,1,1,4,,,,,,19.93,21,1,22,1,1,100,1,6,4,22,12.80
Jaleel McLaughlin,2570942,RB,DEN,CAR,,,,47,,1,9,1,,,,,23.00,8,1,9,1,1,100,1,2,1,23,12.10
Bucky Irving,2572546,RB,TB,ATL,,,,44,,7,40,,,,,,27.10,9,7,16,7,7,100,,1,,24,11.90
Saquon Barkley,2560968,RB,PHI,@CIN,,,,108,,1,3,,,,,,14.70,22,1,23,1,1,100,,4,2,25,11.60
Aaron Jones,2558116,RB,MIN,@LAR,,,,58,,2,37,,,,,,10.50,19,2,21,2,2,100,,4,2,26,10.50
Chase Brown,2569642,RB,CIN,PHI,,,,32,1,2,2,,,,,,15.30,12,2,14,2,4,50,1,1,,27,10.40
Ezekiel Elliott,2555224,RB,DAL,@SF,,,,34,1,1,4,,,,,,13.60,10,1,11,1,1,100,,1,1,28,10.30
Kenneth Walker III,2568282,RB,SEA,BUF,,,,12,,4,33,,,,,,19.90,9,4,13,4,5,80,,3,3,29,10.00
Zach Charbonnet,2570335,RB,SEA,BUF,,,,4,1,3,20,,,,,,19.90,3,3,6,3,4,75,1,3,2,30,9.90
Tank Bigsby,2569882,RB,JAX,GB,,,,78,,2,8,,,,,,12.40,18,2,20,2,3,67,,3,1,31,9.60
Braelon Allen,2572354,RB,NYJ,@NE,,,,32,1,,,,,,,,18.10,12,,12,,,,,1,,32,9.20
Chuba Hubbard,2565899,RB,CAR,@DEN,,,,56,,2,15,,,,,,16.10,15,2,17,2,2,100,1,2,2,33,8.10
Brian Robinson,2568348,RB,WAS,CHI,,,,65,,1,11,,,,,,16.40,16,1,17,1,1,100,,6,1,34,8.10
Miles Sanders,2562722,RB,CAR,@DEN,,,,7,,7,38,,,,,,16.10,1,7,8,7,7,100,,,,35,8.00
Breece Hall,2568030,RB,NYJ,@NE,,,,80,,1,9,,,,,1,18.10,16,1,17,1,3,33,,2,1,36,7.40
Javonte Williams,2566049,RB,DEN,CAR,,,,44,,4,8,,,,,,23.00,17,4,21,4,5,80,,4,3,37,7.20
Alexander Mattison,2562682,RB,LV,KC,,,,15,,5,29,,,,,,8.40,14,5,19,5,5,100,1,7,5,38,6.90
Jaylen Warren,2568493,RB,PIT,NYG,,,,46,,2,13,,,,,,23.00,9,2,11,2,3,67,1,2,,39,6.90
Austin Ekeler,2559169,RB,WAS,CHI,,,,52,,2,6,,,,,,16.40,7,2,9,2,3,67,1,1,1,40,6.80
Roschon Johnson,2569615,RB,CHI,@WAS,,,,6,1,,,,,,,,25.50,2,,2,,,,,,,41,6.60
Tyler Allgeier,2567232,RB,ATL,@TB,,,,33,,,,,,,,,26.40,12,,12,,,,,1,1,42,6.30
Samaje Perine,2558138,RB,KC,@LV,,,,,,2,30,,,,,,19.93,,2,2,2,2,100,,,,43,5.23
Nick Chubb,2561021,RB,CLE,BAL,,,,52,,,,,,,,,8.60,16,,16,,2,,,2,,44,5.20
Sione Vaki,2572021,RB,DET,TEN,,,,,,,,,,,,,39.52,,,,,,,,,,45,5.00
Zack Moss,2563617,RB,CIN,PHI,,,,11,,4,28,,,,,1,15.30,5,4,9,4,4,100,1,2,1,46,4.90
Devin Singletary,2562734,RB,NYG,@PIT,,,,11,,2,12,,,,,,27.60,2,2,4,2,3,67,,,,47,4.80
Alec Ingold,2562288,RB,MIA,ARI,,,,3,,3,19,,,,,,44.70,1,3,4,3,3,100,,,,48,3.70
Michael Burton,2552636,RB,DEN,CAR,,,,,,1,28,,,,,,23.00,,1,1,1,1,100,,,,49,3.30
Julius Chestnut,2568804,RB,TEN,@DET,,,,32,,,,,,,,,16.40,7,,7,,,,,,,50,3.20
Ray Davis,2571862,RB,BUF,@SEA,,,,29,,,,,,,,,30.70,6,,6,,,,,1,,51,2.90
Chris Brooks,2571114,RB,GB,@JAX,,,,16,,1,1,,,,,,29.10,4,1,5,1,1,100,,1,,52,2.80
D'Ernest Johnson,2563327,RB,JAX,GB,,,,3,,1,20,,,,,,12.40,1,1,2,1,2,50,,,,53,2.80
Dalvin Cook,2557991,RB,DAL,@SF,,,,12,,1,10,,,,,,13.60,6,1,7,1,1,100,,,,54,2.70
D'Onta Foreman,2557994,RB,CLE,BAL,,,,26,,,,,,,,,8.60,5,,5,,,,,,,55,2.60
Justice Hill,2562407,RB,BAL,@CLE,,,,5,,1,14,,,,,,16.60,2,1,3,1,1,100,,,,56,2.40
Patrick Taylor,2564040,RB,SF,DAL,,,,9,,,,,,,,,23.10,2,,2,,,,,,,57,2.40
Blake Corum,2572189,RB,LAR,MIN,,,,9,,1,9,,,,,,22.40,4,1,5,1,1,100,,,,58,2.30
Sean Tucker,2571629,RB,TB,ATL,,,,3,,1,12,,,,,,27.10,2,1,3,1,1,100,,,,59,2.00
Kenneth Gainwell,2566397,RB,PHI,@CIN,,,,19,,,,,,,,,14.70,5,,5,,1,,,,,60,1.90
