PlayerName,PlayerId,Pos,Team,PlayerOpponent,PatMade,PatMissed,FgMade_0-19,FgMade_20-29,FgMade_30-39,FgMade_40-49,FgMade_50,FgMiss_0-19,FgMiss_20-29,FgMiss_30-39,Rank,TotalPoints
Anders Carlson,2569750,K,SF,DAL,3,,,,,2,1,,,,1,16.00
Jake Elliott,2558172,K,PHI,@CIN,4,,,,1,2,,,,,2,15.00
Chris Boswell,2550545,K,PIT,NYG,2,,,3,1,,,,,,3,14.00
Greg Joseph,2561534,K,NYG,@PIT,,,,1,1,2,,,,,4,14.00
Austin Seibert,2562729,K,WAS,CHI,,,,2,1,1,,,,,5,13.00
Jake Bates,2571759,K,DET,TEN,7,,,,,,1,,,,6,12.00
Dustin Hopkins,2539227,K,CLE,BAL,2,,,1,1,1,,,,,7,12.00
Brandon McManus,2541556,K,GB,@JAX,3,,,1,2,,,,,,8,12.00
Ka'imi Fairbairn,2556521,K,HOU,IND,2,,,,3,,,,,,9,11.00
Jason Sanders,2561153,K,MIA,ARI,3,,,1,,,1,,,,10,11.00
Harrison Butker,2558245,K,KC,@LV,3,,,1,,1,,,,,11,10.00
Daniel Carlson,2560993,K,LV,KC,2,,,,1,,1,,,,12,10.00
Cam Little,2572147,K,JAX,GB,3,,,,1,1,,,,,13,10.00
Chad Ryland,2570125,K,ARI,@MIA,2,,,,1,,1,,,,14,10.00
Matt Gay,2562271,K,IND,@HOU,2,,,,1,1,,,,,15,9.00
Blake Grupe,2571234,K,NO,@LAC,,,,,,2,,,,,16,8.00
Chase McLaughlin,2563203,K,TB,ATL,3,,,,,,1,,,,17,8.00
Will Reichard,2572273,K,MIN,@LAR,2,,,1,1,,,,,,18,8.00
Tyler Bass,2563596,K,BUF,@SEA,4,,,1,,,,,,,19,7.00
Younghoe Koo,2559205,K,ATL,@TB,4,,,,1,,,,,,20,7.00
Justin Tucker,2536340,K,BAL,@CLE,3,,,,,1,,,,,21,7.00
Brandon Aubrey,2571750,K,DAL,@SF,3,,,1,,,,,,,22,6.00
Cameron Dicker,2568435,K,LAC,NO,2,1,,1,,1,,,,,23,6.00
Evan McPherson,2565953,K,CIN,PHI,2,,,1,,,,,,,24,5.00
Joey Slye,2563132,K,NE,NYJ,2,,,1,,,,,,,25,5.00
Joshua Karty,2572201,K,LAR,MIN,4,,,,,,,,,,26,4.00
Wil Lutz,2556601,K,DEN,CAR,4,,,,,,,,,,27,4.00
Jason Myers,2553112,K,SEA,BUF,1,,,,1,,,,,,28,4.00
Nick Folk,2507225,K,TEN,@DET,2,,,,,,,,,,29,2.00
Eddy Pineiro,2560842,K,CAR,@DEN,2,,,,,,,,,,30,2.00
Cairo Santos,2550636,K,CHI,@WAS,1,,,,,,,,,,31,1.00
Greg Zuerlein,2534797,K,NYJ,@NE,1,1,,1,,,,,,,32,1.00
Ramiz Ahmed,2563692,K,FA,Bye,,,,,,,,,,,33,0.00
Mike Badgley,2560965,K,DET,TEN,,,,,,,,,,,34,0.00
Tanner Brown,2569984,K,FA,Bye,,,,,,,,,,,35,0.00
Graham Gano,71309,K,NYG,@PIT,,,,,,,,,,,36,0.00
Alex Hale,2573890,K,GB,@JAX,,,,,,,,,,,37,0.00
Lucas Havrisik,2569534,K,BUF,@SEA,,,,,,,,,,,38,0.00
Brett Maher,2540243,K,FA,Bye,,,,,,,,,,,39,0.00
Jude McAtamney,2573503,K,NYG,@PIT,,,,,,,,,,,40,0.00
Harrison Mevis,2572932,K,FA,Bye,,,,,,,,,,,41,0.00
Jake Moody,2570308,K,SF,DAL,,,,,,,,,,,42,0.00
Brayden Narveson,2573470,K,FA,Bye,,,,,,,,,,,43,0.00
Riley Patterson,2567013,K,FA,Bye,,,,,,,,,,,44,0.00
Jack Podlesny,2571174,K,FA,Bye,,,,,,,,,,,45,0.00
Matt Prater,2506677,K,ARI,@MIA,,,,,,,,,,,46,0.00
John Parker Romo,2569101,K,FA,Bye,,,,,,,,,,,47,0.00
Spencer Shrader,2573175,K,FA,Bye,,,,,,,,,,,48,0.00
Charlie Smyth,2572330,K,NO,@LAC,,,,,,,,,,,49,0.00
James Turner,2573148,K,FA,Bye,,,,,,,,,,,50,0.00
Matthew Wright,2562968,K,SF,DAL,,,,,,,,,,,51,0.00
Cade York,2567487,K,FA,Bye,,,,,,,,,,,52,0.00
