PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
T.J. Watt,2558064,LB,PIT,SF,5,,3,1,,2,1,,,,,,,1,5,,,1,28.00
Zaire Franklin,2561155,LB,IND,JAX,10,7,,,,1,,,,,,,,1,,,,2,25.20
Josh Allen,2562619,LB,JAX,@IND,7,3,3,3,,,,,,,,,,,2,,,3,23.80
Roquan Smith,2560877,LB,BAL,HOU,8,8,1,2,,,,,,,,,,,1,,,4,22.30
Germaine Pratt,2562702,LB,CIN,@CLE,7,4,1,2,,1,,,,,,,,,1,,,5,21.90
Bobby Wagner,2532966,LB,SEA,LA,8,10,,1,,,,,,,,,,,,,,6,19.50
Quincy Williams,2562954,LB,NYJ,BUF,9,1,,1,,,,,,,,,,1,,,,7,18.10
Foye Oluokun,2561132,LB,JAX,@IND,8,5,,,,,,,,,,,,1,1,,,8,18.00
Quay Walker,2567631,LB,GB,@CHI,1,3,,1,1,,,1,,,,,,1,,37,,9,16.03
Matt Milano,2557969,LB,BUF,@NYJ,3,5,,1,1,,,,,,,,,1,1,13,,10,15.93
Danielle Hunter,2552603,LB,MIN,TB,4,3,1,2,,,,,,,,,,1,1,,,11,15.80
Patrick Queen,2563575,LB,BAL,HOU,3,8,1,1,,,,,,,,,,1,1,,,12,15.80
Demario Davis,2533008,LB,NO,TEN,9,1,,1,,,,,,,,,,,,,,13,15.60
Dennis Gardeck,2561200,LB,ARI,@WAS,3,1,2,1,,1,,,,,,,,,3,,,14,15.60
Devin White,2562781,LB,TB,@MIN,7,5,,1,,,,,,,,,,,,,,15,15.00
Tremaine Edmunds,2560713,LB,CHI,GB,7,1,,2,,,,,,,,,,,,,,16,14.10
Jaelan Phillips,2566289,LB,MIA,@LAC,6,5,0.5,,,,,,,,,,,,2,,,17,14.00
Divine Deablo,2566253,LB,LV,@DEN,5,4,,1,,,,,,,,,,1,,,,18,13.90
T.J. Edwards,2562648,LB,CHI,GB,6,8,,,,,,,,,,,,,,,,19,13.80
Ernest Jones,2566229,LB,LA,@SEA,4,5,,3,,,,,,,,,,,,,,20,13.50
Denzel Perryman,2552310,LB,HOU,@BAL,6,5,,1,,,,,,,,,,,,,,21,13.50
Fred Warner,2560917,LB,SF,@PIT,5,3,,1,,,,,,,,,,1,,,,22,13.30
Jordyn Brooks,2565135,LB,SEA,LA,5,7,,1,,,,,,,,,,,,,,23,13.20
Lavonte David,2532828,LB,TB,@MIN,6,2,,2,,,,,,,,,,,,,,24,13.20
Elandon Roberts,2556119,LB,PIT,SF,6,2,,2,,,,,,,,,,,,,,25,13.20
Troy Andersen,2567235,LB,ATL,CAR,3,7,0.5,1,,,,,,,,,,,1,,,26,11.70
Micah McFadden,2568003,LB,NYG,DAL,4,7,,1,,,,,,,,,,,,,,27,11.70
Logan Wilson,2563752,LB,CIN,@CLE,6,2,,1,,,,,,,,,,,,,,28,11.70
Alex Singleton,2553739,LB,DEN,LV,4,4,,,,,,,,,,,,1,1,,,29,11.40
Kyzir White,2560928,LB,ARI,@WAS,5,4,,1,,,,,,,,,,,,,,30,11.40
Arden Key,2560779,LB,TEN,@NO,1,3,1.5,1,,,,,,,,,,1,2,,,31,11.30
