PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Kyle Hamilton,2567274,DB,BAL,IND,7,2,3,2,,1,,,,,,,,1,3,,,9.03,1,28.20,19.17
Brian Branch,2569729,DB,DET,ATL,11,,,3,,,,,,,,,,2,,,,8.09,2,26.00,17.91
Alontae Taylor,2567979,DB,NO,@GB,5,,1,2,,,,,,,,,,5,1,,,8.16,3,25.50,17.34
Levi Wallace,2560914,DB,PIT,@LV,4,2,,,2,,,,,,,,,4,,,,7.61,4,24.20,16.59
Jevon Holland,2566283,DB,MIA,DEN,7,1,,,,3,,,,,,,,1,,,,10.31,5,24.10,13.79
Byron Murphy,2562318,DB,MIN,LAC,9,1,,,,,,,,,,,,2,,,,7.24,6,19.10,11.86
Brandon Stephens,2565851,DB,BAL,IND,8,3,,,,,,,,,,,,2,,,,8.93,7,18.80,9.87
Devon Witherspoon,2570323,DB,SEA,CAR,8,3,,,,,,,,,,,,2,,,,8.36,8,18.80,10.44
Kei'Trel Clark,2570230,DB,ARI,DAL,8,2,,,,,,,,,,,,2,,,,8.57,9,18.20,9.63
Jessie Bates,2560970,DB,ATL,@DET,6,5,,,1,,,,,,,,,1,,,,8.27,10,18.00,9.73
Kendall Fuller,2555349,DB,WAS,BUF,2,6,,,1,,,,,,,,,3,,,,6.93,11,17.60,10.67
Reed Blankenship,2568057,DB,PHI,@TB,6,1,,1,1,,,,,,,,,1,,,,9.61,12,17.10,7.49
Delarrin Turner-Yell,2567532,DB,DEN,@MIA,10,3,,,,,,,,,,,,,,,,6.89,13,16.80,9.91
Daxton Hill,2567451,DB,CIN,LA,7,1,1,2,,,,,,,,,,,1,,,9.23,14,16.60,7.37
Jordan Whitehead,2560930,DB,NYJ,NE,9,1,,,,,,,,,,,,1,,,,8.54,15,16.60,8.06
Akayleb Evans,2567913,DB,MIN,LAC,7,4,,,,1,,,,,,,,,,,,9.77,16,16.40,6.63
Terell Smith,2569636,DB,CHI,@KC,7,3,,1,,,,,,,,,,1,,,,1.14,17,16.30,15.16
Isaac Yiadom,2560946,DB,NO,@GB,3,3,,,,,,,,,,,,4,,,,5.36,18,16.30,10.94
Amani Hooker,2562666,DB,TEN,@CLE,9,2,,,,,,,,,,,,,,,,8.54,19,14.70,6.16
Rudy Ford,2558174,DB,GB,NO,6,1,,,,,,,,,,,,2,,,,7.85,20,14.60,6.75
Michael Davis,2559164,DB,LAC,@MIN,8,,,,,,,,,,,,,1,,,,9.50,21,14.50,5.0
Roger McCreary,2567655,DB,TEN,@CLE,5,5,1,1,,,,,,,,,,,1,,,3.96,22,14.50,10.54
Julian Blackmon,2564103,DB,IND,@BAL,6,6,,1,,,,,,,,,,,,,,8.03,23,14.10,6.07
Asante Samuel Jr.,2566511,DB,LAC,@MIN,6,,,,,,,,,,,,,2,,,,8.01,24,14.00,5.99
Sean Murphy-Bunting,2562635,DB,TEN,@CLE,6,,,,,1,1,,,,,,,,,,5,8.33,25,13.67,5.34
Ryan Neal,2561381,DB,TB,PHI,6,5,,1,,,,,,,,,,,,,,9.81,26,13.50,3.69
Kristian Fulton,2564046,DB,TEN,@CLE,7,2,,1,,,,,,,,,,,,,,7.77,27,13.20,5.43
Minkah Fitzpatrick,2560725,DB,PIT,@LV,7,4,,,,,,,,,,,,,,,,0.00,28,12.90,12.9
Alohi Gilman,2565042,DB,LAC,@MIN,3,2,,,,1,1,,,,,,,1,,,4,9.48,29,12.83,3.35
Kyle Dugger,2564601,DB,NE,@NYJ,5,2,,1,,,,,,,,,,1,,,,8.81,30,12.70,3.89
Patrick Peterson,2495504,DB,PIT,@LV,4,1,,,1,,,,,,,,,1,,,,7.75,31,12.60,4.85
Shaquill Griffin,2558259,DB,CAR,@SEA,7,3,,,,,,,,,,,,,,,,5.77,32,12.30,6.53
Adrian Amos,2552385,DB,HOU,@JAX,6,1,,,,,,,,,,,,1,,,,7.54,33,12.10,4.56
Camryn Bynum,2566295,DB,MIN,LAC,5,1,,1,,,,,,,,,,1,,,,8.27,34,12.10,3.83
Vonn Bell,2555530,DB,CAR,@SEA,8,,,,,,,,,,,,,,,,,7.55,35,12.00,4.45
Jalen Thompson,2563339,DB,ARI,DAL,5,3,,,,,,,,,,,,1,,,,9.43,36,11.80,2.37
Julian Love,2562414,DB,SEA,CAR,4,1,,,,,,,,,,,,2,,,,10.42,37,11.60,1.18
Denzel Ward,2560916,DB,CLE,TEN,3,1,,1,,,,,,,,,,2,,,,8.41,38,11.60,3.19
Cobie Durant,2567826,DB,LA,@CIN,6,,,,,,,,,,,,,1,,,,7.66,39,11.50,3.84
Mike Jackson,2562434,DB,SEA,CAR,6,,,,,,,,,,,,,1,,,,1.34,40,11.50,10.16
Nate Hobbs,2566259,DB,LV,PIT,3,3,,,,,,,,,,,,2,,,,10.28,41,11.30,1.02
Derion Kendrick,2567841,DB,LA,@CIN,3,3,,,,,,,,,,,,2,,,,8.29,42,11.30,3.01
Benjamin St-Juste,2566604,DB,WAS,BUF,5,2,,,,,,,,,,,,1,,,,7.92,43,11.20,3.28
Rayshawn Jenkins,2558182,DB,JAX,HOU,6,1,,1,,,,,,,,,,,,,,10.48,44,11.10,0.62
Jabrill Peppers,2557980,DB,NE,@NYJ,6,1,,1,,,,,,,,,,,,,,9.07,45,11.10,2.03
Antoine Winfield Jr.,2565261,DB,TB,PHI,5,6,,,,,,,,,,,,,,,,10.25,46,11.10,0.85
Charvarius Ward,2561417,DB,SF,NYG,4,,,,,,,,,,,,,2,,,,8.75,47,11.00,2.25
DeShon Elliott,2560715,DB,MIA,DEN,3,2,,,,,,,,,,,,2,,,,9.76,48,10.70,0.94
Tre'Davious White,2557867,DB,BUF,@WAS,3,,,,1,,,,,,,,,1,,2,,7.07,49,10.57,3.5
Julius Brents,2569840,DB,IND,@BAL,4,,,,,1,1,,,,,,,,,,,1.77,50,10.50,8.73
Jerry Jacobs,2566896,DB,DET,ATL,7,,,,,,,,,,,,,,,,,9.23,51,10.50,1.27
Marshon Lattimore,2558061,DB,NO,@GB,4,3,,,,,,,,,,,,1,,,,8.99,52,10.30,1.31
K'Von Wallace,2564871,DB,TEN,@CLE,4,3,,,,,,,,,,,,1,,,,9.68,53,10.30,0.62
Christian Izien,2571593,DB,TB,PHI,6,2,,,,,,,,,,,,,,,,0.00,54,10.20,10.2
Taron Johnson,2560766,DB,BUF,@WAS,4,1,,,,1,,,,,,,,,,,,8.08,55,10.10,2.02
Zyon McCollum,2568309,DB,TB,PHI,4,2,,,,,,,,,,,,1,,,,7.39,56,9.70,2.31
Tracy Walker III,2560913,DB,DET,ATL,4,2,,,,,,,,,,,,1,,,,7.35,57,9.70,2.35
Dee Delaney,2561041,DB,TB,PHI,2,1,,,1,,,,,,,,,1,,,,1.52,58,9.60,8.08
Jaylon Jones,2567406,DB,CHI,@KC,5,1,,1,,,,,,,,,,,,,,1.75,59,9.60,7.85
Xavier McKinney,2564766,DB,NYG,@SF,6,1,,,,,,,,,,,,,,,,9.01,60,9.60,0.59
Marcus Peters,2552488,DB,FA,Bye,5,1,,1,,,,,,,,,,,,,,,61,9.60,
Darnell Savage,2562724,DB,GB,NO,6,1,,,,,,,,,,,,,,,,8.56,62,9.60,1.04
Jimmie Ward,2543741,DB,HOU,@JAX,5,3,,,,,,,,,,,,,,,,7.06,63,9.30,2.24
Trent McDuffie,2567802,DB,KC,CHI,3,2,,,,1,,,,,,,,,,,,8.17,64,9.20,1.03
Eric Murray,2555173,DB,HOU,@JAX,3,2,,,,1,,,,,,,,,,,,1.90,65,9.20,7.3
Kamren Curl,2565270,DB,WAS,BUF,4,2,,1,,,,,,,,,,,,,,9.49,66,8.70,-0.79
Darrick Forrest,2566598,DB,WAS,BUF,5,2,,,,,,,,,,,,,,,,8.57,67,8.70,0.13
