PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tua Tagovailoa,2564499,QB,MIA,DEN,309,4,,,,,,,,,,,18.87,1,28.36,9.49
Justin Herbert,2565045,QB,LAC,@MIN,405,3,,11,,,,,,,,1,19.50,2,28.30,8.8
Lamar Jackson,2560757,QB,BAL,IND,202,,,101,2,,,,,,,2,20.44,3,28.18,7.74
Kirk Cousins,2532820,QB,MIN,LAC,367,3,1,10,,,,,,,,,20.38,4,25.68,5.3
Patrick Mahomes,2558125,QB,KC,CHI,272,3,,28,,,,,,,,,23.50,5,25.68,2.18
Jordan Love,2564007,QB,GB,NO,259,1,1,39,1,,,,,,1,,14.60,6,25.26,10.66
Andy Dalton,2495143,QB,CAR,@SEA,361,2,,11,,,,,,,,,14.06,7,23.54,9.48
Jalen Hurts,2564832,QB,PHI,@TB,277,1,2,28,1,,,,,,,,22.97,8,21.38,-1.59
Josh Allen,2560955,QB,BUF,@WAS,218,1,1,46,1,,,,,,,,20.54,9,21.32,0.78
C.J. Stroud,2569819,QB,HOU,@JAX,280,2,,14,,,,,,,,,15.70,10,20.60,4.9
Brock Purdy,2568216,QB,SF,NYG,310,2,,-1,,,,,,,,1,16.30,11,19.27,2.97
Deshaun Watson,2558063,QB,CLE,TEN,289,2,,16,,,,,,,,1,20.18,12,19.16,-1.02
Kenny Pickett,2568162,QB,PIT,@LV,235,2,,11,,,,,,,,,15.29,13,18.50,3.21
Jared Goff,2555334,QB,DET,ATL,243,1,1,3,1,,,,,,,,18.79,14,18.02,-0.77
Jimmy Garoppolo,2543801,QB,LV,PIT,324,2,3,7,,,,,,,1,,17.95,15,17.66,-0.29
Joshua Dobbs,2558167,QB,MIN,LAC,189,1,,55,,,,,,,,,14.69,16,17.06,2.37
Russell Wilson,2532975,QB,DEN,@MIA,306,1,1,,,,,,,,,,17.16,17,15.74,-1.42
Geno Smith,2539335,QB,SEA,CAR,296,1,1,-4,,,,,,,1,,18.97,18,15.44,-3.53
Trevor Lawrence,2566163,QB,JAX,HOU,279,1,1,12,,,,,,,,,19.00,19,14.36,-4.64
Dak Prescott,2555260,QB,DAL,@ARI,249,1,1,24,,,,,,,,,20.70,20,14.36,-6.34
Mac Jones,2566334,QB,NE,@NYJ,201,1,,13,,,,,,,,,15.10,21,13.34,-1.76
Matthew Stafford,79860,QB,LA,@CIN,269,1,2,7,,,,,,,,,17.40,22,11.46,-5.94
Gardner Minshew,2562796,QB,IND,@BAL,227,1,,,,,,,,,,1,15.66,23,11.08,-4.58
Justin Fields,2565920,QB,CHI,@KC,99,1,1,47,,,,,,,,,16.72,24,10.66,-6.06
Joe Burrow,2563722,QB,CIN,LA,259,,1,-2,,,,,,,,,20.99,25,8.16,-12.83
Derek Carr,2543499,QB,NO,@GB,103,1,,,,,,,,,,,14.85,26,8.12,-6.73
Baker Mayfield,2560800,QB,TB,PHI,146,1,1,2,,,,,,,1,1,15.60,27,8.04,-7.56
Mike White,2560929,QB,MIA,DEN,67,1,,-1,,,,,,,,,0.51,28,6.58,6.07
Zach Wilson,2566391,QB,NYJ,NE,157,,,1,,,,,,,,,14.37,29,6.38,-7.99
Desmond Ridder,2567256,QB,ATL,@DET,201,,,3,,,,,,,,1,15.39,30,6.34,-9.05
Jameis Winston,2552033,QB,NO,@GB,101,,,,,,,,,,,,0.50,31,4.04,3.54
Daniel Jones,2562299,QB,NYG,@SF,137,,1,5,,,,,,,,,19.56,32,3.98,-15.58
Ryan Tannehill,2532956,QB,TEN,@CLE,104,,,,,,,,,,,1,13.50,33,2.16,-11.34
Sam Howell,2568333,QB,WAS,BUF,170,,4,18,,,,,,,,,15.00,34,0.60,-14.4
