PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Dalvin Cook,2557991,RB,MIN,@BUF,,,,119,1,3,27,,,,,,39.60,14,3,17,3,5,60,,1,1,1,25.80
Jonathan Taylor,2564148,RB,IND,@LV,,,,147,1,2,16,,,,,,25.50,22,2,24,2,2,100,1,2,,2,23.30
James Conner,2557978,RB,ARI,@LA,,,,69,2,3,17,,,,,,23.60,21,3,24,3,3,100,2,9,1,3,23.10
Saquon Barkley,2560968,RB,NYG,HOU,,,,152,1,1,8,,,,,,25.30,35,1,36,1,1,100,,3,3,4,22.50
Aaron Jones,2558116,RB,GB,DAL,,,,138,1,2,18,,,,,1,28.10,24,2,26,2,2,100,,2,,5,21.60
Jeff Wilson,2560938,RB,MIA,CLE,,,,119,1,2,24,,,,,,51.60,17,2,19,2,5,40,,2,1,6,21.30
Tony Pollard,2562699,RB,DAL,@GB,,,,115,1,3,13,,,,,,25.80,22,3,25,3,6,50,1,1,,7,20.30
Josh Jacobs,2562377,RB,LV,IND,,,,78,1,6,28,,,,,,27.20,21,6,27,6,8,75,1,3,2,8,19.60
D'Onta Foreman,2557994,RB,CAR,ATL,,,,130,1,,,,,,,,23.60,31,,31,,1,,,4,,9,19.00
Raheem Mostert,2553728,RB,MIA,CLE,,,,65,1,4,22,,,,,,51.60,8,4,12,4,4,100,,2,,10,16.70
Christian McCaffrey,2557997,RB,SF,LAC,,,,38,1,4,39,,,,,,25.00,14,4,18,4,6,67,1,4,4,11,15.70
Devin Singletary,2562734,RB,BUF,MIN,,,,47,2,1,,,,,,1,19.20,13,1,14,1,2,50,1,4,3,12,15.20
Brian Robinson,2568348,RB,WAS,@PHI,,,,86,1,,,,,,,,27.90,26,,26,,,,,4,2,13,14.60
Nick Chubb,2561021,RB,CLE,@MIA,,,,63,1,3,18,,,,,1,16.30,11,3,14,3,4,75,,1,,14,13.60
Antonio Gibson,2565276,RB,WAS,@PHI,,,,44,1,3,14,,,,,,27.90,14,3,17,3,3,100,,5,3,15,13.30
Alec Ingold,2562288,RB,MIA,CLE,,,,,,4,45,1,,,,,51.60,,4,4,4,4,100,1,,,16,12.50
Darrell Henderson,2562574,RB,JAX,@KC,,,,21,1,1,11,,,,,,9.60,6,1,7,1,1,100,,1,1,17,12.40
Jamaal Williams,2558204,RB,DET,@CHI,,,,59,1,,,,,,,,25.10,16,,16,,,,,6,3,18,11.90
Austin Ekeler,2559169,RB,LAC,@SF,,,,24,,7,39,,,,,,12.60,6,7,13,7,12,58,1,,1,19,11.50
C.J. Ham,2556803,RB,MIN,@BUF,,,,3,1,,,,,,,,39.60,1,,1,,,,,1,1,20,11.40
Dameon Pierce,2567685,RB,HOU,@NYG,,,,94,,2,28,,,,,1,17.80,17,2,19,2,3,67,,5,3,21,11.20
Jerick McKinnon,2543715,RB,KC,JAX,,,,2,,6,56,,,,,,18.30,1,6,7,6,8,75,1,,,22,10.50
Rachaad White,2568315,RB,TB,SEA,,,,105,,,,,,,,,22.60,22,,22,,,,,3,1,23,10.50
Leonard Fournette,2557973,RB,TB,SEA,,,1,57,1,1,1,,,,,,22.60,14,1,15,1,1,100,,2,2,24,10.30
Kenneth Walker III,2568282,RB,SEA,@TB,,,,17,,6,55,,,,,,13.60,10,6,16,6,8,75,1,2,,25,10.20
Elijah Mitchell,2566538,RB,SF,LAC,,,,89,,1,-1,,,,,,25.00,18,1,19,1,2,50,1,7,5,26,9.30
Jaylen Warren,2568493,RB,PIT,NO,,,,37,,3,40,,,,,,20.10,9,3,12,3,3,100,1,1,,27,9.20
Melvin Gordon,2552469,RB,KC,JAX,,,,24,,4,46,,,,,,18.30,7,4,11,4,6,67,,,,28,9.00
Travis Etienne,2566157,RB,JAX,@KC,,,,45,,3,28,,,,,,9.60,11,3,14,3,3,100,,1,1,29,8.80
Najee Harris,2566448,RB,PIT,NO,,,,99,,,,,,,,1,20.10,20,,20,,1,,,3,3,30,7.90
Derrick Henry,2556075,RB,TEN,DEN,,,,53,,2,14,,,,,,11.50,19,2,21,2,3,67,,,,31,7.70
D'Andre Swift,2563965,RB,DET,@CHI,,,,6,1,1,6,,,,,,25.10,6,1,7,1,3,33,,2,2,32,7.70
Ameer Abdullah,2552374,RB,LV,IND,,,,,,4,33,,,,,,27.20,,4,4,4,4,100,2,,,33,6.90
AJ Dillon,2563986,RB,GB,DAL,,,,65,,,,,,,,,28.10,13,,13,,,,,1,,34,6.50
Latavius Murray,2541161,RB,DEN,@TEN,,,,24,,3,23,,,,,,16.60,9,3,12,3,3,100,,,,35,6.20
Isiah Pacheco,2567808,RB,KC,JAX,,,,82,,,,,,,,1,18.30,16,,16,,,,,2,,36,6.20
Alvin Kamara,2558019,RB,NO,@PIT,,,,26,,3,19,,,,,,6.10,8,3,11,3,4,75,,,,37,6.00
Khalil Herbert,2565926,RB,CHI,DET,,,,57,,,,,,,,,10.60,10,,10,,,,,1,,38,5.70
Miles Sanders,2562722,RB,PHI,WAS,,,,54,,,,,,,,,7.60,12,,12,,1,,,1,,39,5.40
Kyren Williams,2567862,RB,LA,ARI,,,,9,,3,30,,,,,,20.00,1,3,4,3,3,100,,,,40,5.40
David Montgomery,2562502,RB,CHI,DET,,,,37,,1,7,,,,,,10.60,9,1,10,1,1,100,,3,1,41,4.90
Cordarrelle Patterson,2540145,RB,ATL,@CAR,,,,18,,1,2,,,,,,11.70,5,1,6,1,1,100,1,,,42,4.20
Rex Burkhead,2539265,RB,HOU,@NYG,,,,2,,2,28,,,,,,17.80,1,2,3,2,2,100,,,,43,4.00
Malik Davis,2568672,RB,DAL,@GB,,,,38,,,,,,,,,25.80,5,,5,,,,,1,1,44,3.80
Justin Jackson,2560756,RB,DET,@CHI,,,,14,,2,14,,,,,,25.10,4,2,6,2,3,67,1,,,45,3.80
Raheem Blackshear,2569477,RB,CAR,ATL,,,,32,,,,,,,,,23.60,6,,6,,,,,,,46,3.20
Caleb Huntley,2566692,RB,ATL,@CAR,,,,32,,,,,,,,,11.70,5,,5,,,,,2,1,47,3.20
Dontrell Hilliard,2561461,RB,TEN,DEN,,,,2,,1,6,,,,,,11.50,1,1,2,1,2,50,,,,48,3.00
Dare Ogunbowale,2559362,RB,HOU,@NYG,,,,,,1,13,,,,,,17.80,,1,1,1,1,100,,,,49,2.60
Benny Snell,2562743,RB,PIT,NO,,,,,,,,,,,,,20.10,,,,,,,,,,50,2.50
Avery Williams,2565833,RB,ATL,@CAR,,,,25,,,,,,,,,11.70,4,,4,,,,,,,51,2.50
Kareem Hunt,2557917,RB,CLE,@MIA,,,,9,,1,10,,,,,,16.30,6,1,7,1,1,100,,,,52,2.40
Alexander Mattison,2562682,RB,MIN,@BUF,,,,11,,1,8,,,,,,39.60,3,1,4,1,1,100,1,1,2,53,2.40
Cam Akers,2564319,RB,LA,ARI,,,,22,,,,,,,,,20.00,6,,6,,1,,,,,54,2.20
James Cook,2567328,RB,BUF,MIN,,,,22,,,,,,,,,19.20,5,,5,,,,,2,1,55,2.20
Matt Breida,2558918,RB,NYG,HOU,,,,20,,,,,,,,,25.30,6,,6,,,,,1,,56,2.00
Tyler Allgeier,2567232,RB,ATL,@CAR,,,,20,,3,-17,,,,,,11.70,8,3,11,3,3,100,,,,57,1.80
Ke'Shawn Vaughn,2565258,RB,TB,SEA,,,,2,,1,11,,,,,,22.60,2,1,3,1,1,100,,,,58,1.80
Jordan Wilkins,2560933,RB,IND,@LV,,,,18,,,,,,,,,25.50,3,,3,,,,,,,59,1.80
Nick Bellore,2495262,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,60,1.70
Jason Cabinda,2560986,RB,DET,@CHI,,,,,,,,,,,,,25.10,,,,,,,,,,61,1.70
Kenneth Gainwell,2566397,RB,PHI,WAS,,,,7,,1,5,,,,,,7.60,1,1,2,1,2,50,,,,62,1.70
Travis Homer,2562665,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,63,1.70
Qadree Ollison,2562797,RB,DAL,@GB,,,,,,,,,,,,,25.80,,,,,,,,,,64,1.70
Michael Burton,2552636,RB,KC,JAX,,,,-1,,,,,,,,,18.30,1,,1,,,,,,,65,1.60
Chase Edmonds,2560711,RB,DEN,@TEN,,,,9,,1,,,,,,,16.60,2,1,3,1,2,50,,,,66,1.40
Nyheim Hines,2560742,RB,BUF,MIN,,,,,,1,9,,,,,,19.20,,1,1,1,1,100,,,,67,1.40
Chuba Hubbard,2565899,RB,CAR,ATL,,,,14,,,,,,,,,23.60,5,,5,,,,,,,68,1.40
Salvon Ahmed,2565090,RB,MIA,CLE,,,,11,,,,,,,,,51.60,3,,3,,,,,,,69,1.10
Gary Brightwell,2566364,RB,NYG,HOU,,,,,,,,,,,,,25.30,,,,,,,,,,70,0.80
Hassan Haskins,2567649,RB,TEN,DEN,,,,,,,,,,,,,11.50,,,,,,,,,,71,0.80
JaMycal Hasty,2565108,RB,JAX,@KC,,,,4,,1,-1,,,,,,9.60,1,1,2,1,2,50,,1,,72,0.80
Jakob Johnson,2562890,RB,LV,IND,,,,,,,,,,,,,27.20,,,,,,,,,,73,0.80
Zander Horvath,2568174,RB,LAC,@SF,,,,,,1,1,,,,,,12.60,,1,1,1,1,100,,,,74,0.60
Keaontay Ingram,2568108,RB,ARI,@LA,,,,5,,,,,,,,,23.60,1,,1,,,,,,,75,0.50
Boston Scott,2561146,RB,PHI,WAS,,,,5,,,,,,,,,7.60,1,,1,,,,,1,1,76,0.50
Derek Watt,2555220,RB,PIT,NO,,,,5,,,,,,,,,20.10,2,,2,,,,,,,77,0.50
Duke Johnson,2552461,RB,BUF,MIN,,,,4,,,,,,,,,19.20,2,,2,,,,,1,,78,0.40
Zack Moss,2563617,RB,IND,@LV,,,,4,,,,,,,,,25.50,1,,1,,,,,,,79,0.40
D'Ernest Johnson,2563327,RB,CLE,@MIA,,,,,,1,-2,,,,,,16.30,,1,1,1,1,100,,,,80,0.30
Isaiah Spiller,2568189,RB,LAC,@SF,,,,3,,,,,,,,,12.60,4,,4,,,,,,,81,0.30
Sony Michel,2560809,RB,LAC,@SF,,,,2,,,,,,,,,12.60,1,,1,,,,,,,82,0.20
Jordan Howard,2555418,RB,FA,Bye,,,,1,,,,,,,,,,1,,1,,,,,,,83,0.10
Josh Adams,2560949,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,84,0.00
Darius Anderson,2563824,RB,HOU,@NYG,,,,,,,,,,,,,17.80,,,,,,,,,,85,0.00
Alex Armah,2558833,RB,WAS,@PHI,,,,,,,,,,,,,27.90,,,,,,,,,,86,0.00
Ryquell Armstead,2562622,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,87,0.00
Tyler Badie,2567265,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,88,0.00
Jake Bargas,2564508,RB,MIA,CLE,,,,,,,,,,,,,51.60,,,,,,,,,,89,0.00
Kenjon Barner,2539289,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Nick Bawden,2560972,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,91,0.00
B.J. Baylor,2567568,RB,ATL,@CAR,,,,,,,,,,,,,11.70,,,,,,,,,,92,0.00
Eno Benjamin,2564889,RB,HOU,@NYG,,,,,,,,,,,,,17.80,,,,,,,,,,93,0.00
Giovani Bernard,2540156,RB,TB,SEA,,,,,,,,,,,,,22.60,,,,,,,,,,94,0.00
Khari Blasingame,2562869,RB,CHI,DET,,,,,,,,,,,,,10.60,,,,,,,,,,95,0.00
Brandon Bolden,2532797,RB,LV,IND,,,,,,,,,,,,,27.20,,,,,,,,,,96,0.00
Reggie Bonnafon,2561184,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,97,0.00
Mike Boone,2561099,RB,DEN,@TEN,,,,,,,,,,,,,16.60,,,,,,,,,,98,0.00
Darius Bradwell,2565015,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,99,0.00
Kennedy Brooks,2568060,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Brittain Brown,2567868,RB,LV,IND,,,,,,,,,,,,,27.20,,,,,,,,,,101,0.00
Malcolm Brown,2552382,RB,LA,ARI,,,,,,,,,,,,,20.00,,,,,,,,,,102,0.00
Spencer Brown,2565558,RB,CAR,ATL,,,,,,,,,,,,,23.60,,,,,,,,,,103,0.00
Raymond Calais,2565207,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,104,0.00
Trenton Cannon,2561137,RB,TEN,DEN,,,,,,,,,,,,,11.50,,,,,,,,,,105,0.00
Chris Carson,2558865,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Cethan Carter,2558929,RB,MIA,CLE,,,,,,,,,,,,,51.60,,,,,,,,,,107,0.00
Michael Carter,2566382,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,108,0.00
Ty Chandler,2567907,RB,MIN,@BUF,,,,,,,,,,,,,39.60,,,,,,,,,,109,0.00
Julius Chestnut,2568804,RB,TEN,DEN,,,,,,,,,,,,,11.50,,,,,,,,,,110,0.00
Tevin Coleman,2552453,RB,SF,LAC,,,,,,,,,,,,,25.00,,,,,,,,,,111,0.00
Alex Collins,2555430,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,112,0.00
Snoop Conner,2567730,RB,JAX,@KC,,,,,,,,,,,,,9.60,,,,,,,,,,113,0.00
Jashaun Corbin,2569125,RB,NYG,HOU,,,,,,,,,,,,,25.30,,,,,,,,,,114,0.00
Nathan Cottrell,2564175,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,115,0.00
Damarea Crockett,2563223,RB,DEN,@TEN,,,,,,,,,,,,,16.60,,,,,,,,,,116,0.00
DeeJay Dallas,2565144,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,117,0.00
Mike Davis,2553439,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Tyrion Davis-Price,2568207,RB,SF,LAC,,,,,,,,,,,,,25.00,,,,,,,,,,119,0.00
Gerrid Doaks,2566277,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,120,0.00
J.K. Dobbins,2563548,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,121,0.00
Rico Dowdle,2565295,RB,DAL,@GB,,,,,,,,,,,,,25.80,,,,,,,,,,122,0.00
Kenyan Drake,2555230,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,123,0.00
Mataeo Durant,2568487,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,124,0.00
Jerrion Ealy,2568414,RB,KC,JAX,,,,,,,,,,,,,18.30,,,,,,,,,,125,0.00
Trestan Ebner,2567385,RB,CHI,DET,,,,,,,,,,,,,10.60,,,,,,,,,,126,0.00
Trey Edmunds,2559325,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Gus Edwards,2561324,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,128,0.00
Clyde Edwards-Helaire,2564271,RB,KC,JAX,,,,,,,,,,,,,18.30,,,,,2,,,,,129,0.00
Ezekiel Elliott,2555224,RB,DAL,@GB,,,,,,,,,,,,,25.80,,,,,,,,,,130,0.00
Chris Evans,2565944,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Darrynton Evans,2564043,RB,CHI,DET,,,,,,,,,,,,,10.60,,,,,,,,,,132,0.00
Demetric Felton,2565968,RB,CLE,@MIA,,,,,,,,,,,,,16.30,,,,,,,,,,133,0.00
Jerome Ford,2567469,RB,CLE,@MIA,,,,,,,,,,,,,16.30,,,,,,,,,,134,0.00
Devonta Freeman,2543583,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Royce Freeman,2560733,RB,HOU,@NYG,,,,,,,,,,,,,17.80,,,,,,,,,,136,0.00
Jake Funk,2566208,RB,IND,@LV,,,,,,,,,,,,,25.50,,,,,,,,,,137,0.00
Wayne Gallman,2557952,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,138,0.00
Myles Gaskin,2562270,RB,MIA,CLE,,,,,,,,,,,,,51.60,,,,,,,,,,139,0.00
Tyler Goodson,2567595,RB,GB,DAL,,,,,,,,,,,,,28.10,,,,,,,,,,140,0.00
Derrick Gore,2563347,RB,NO,@PIT,,,,,,,,,,,,,6.10,,,,,,,,,,141,0.00
Todd Gurley,2552475,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,142,0.00
Breece Hall,2568030,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,143,0.00
Tre Harbison,2566791,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,144,0.00
JaQuan Hardy,2566818,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,145,0.00
Damien Harris,2562281,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,146,0.00
Kevin Harris,2567934,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,147,0.00
Justice Hill,2562407,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Kylin Hill,2566076,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,149,0.00
Josh Hokit,2565111,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Elijah Holyfield,2562664,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Jason Huntley,2563938,RB,PIT,NO,,,,,,,,,,,,,20.10,,,,,,,,,,152,0.00
Mark Ingram,2495466,RB,NO,@PIT,,,,,,,,,,,,,6.10,,,,,,,,,,153,0.00
Deon Jackson,2565603,RB,IND,@LV,,,,,,,,,,,,,25.50,,,,,,,,,,154,0.00
Andy Janovich,2555432,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Jermar Jefferson,2566058,RB,DET,@CHI,,,,,,,,,,,,,25.10,,,,,,,,,,156,0.00
Josh Johnson,2567118,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Ty Johnson,2562293,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Ronald Jones,2560770,RB,KC,JAX,,,,,,,,,,,,,18.30,,,,,,,,,,159,0.00
Taiwan Jones,2495467,RB,BUF,MIN,,,,,,,,,,,,,19.20,,,,,,,,,,160,0.00
Tony Jones,2564679,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,161,0.00
Xavier Jones,2564364,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,162,0.00
Kyle Juszczyk,2540230,RB,SF,LAC,,,,,,,,,,,,,25.00,,,,,,,,,,163,0.00
Joshua Kelley,2565054,RB,LAC,@SF,,,,,,,,,,,,,12.60,,,,,,,,,,164,0.00
John Kelly,2560777,RB,CLE,@MIA,,,,,,,,,,,,,16.30,,,,,,,,,,165,0.00
Bam Knight,2568036,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,166,0.00
Brenden Knox,2566827,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,167,0.00
Patrick Laird,2563296,RB,TB,SEA,,,,,,,,,,,,,22.60,,,,,,,,,,168,0.00
Phillip Lindsay,2559947,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Marlon Mack,2558123,RB,DEN,@TEN,,,,,,,,,,,,,16.60,,,,,,,,,,170,0.00
Jordan Mason,2569257,RB,SF,LAC,,,,,,,,,,,,,25.00,,,,,,,,,,171,0.00
Nate McCrary,2566617,RB,CAR,ATL,,,,,,,,,,,,,23.60,,,,,,,,,,172,0.00
Anthony McFarland,2564994,RB,PIT,NO,,,,,,,,,,,,,20.10,,,,,,,,,,173,0.00
J.D. McKissic,2556440,RB,WAS,@PHI,,,,,,,,,,,,,27.90,,,,,,,,,,174,0.00
Joe Mixon,2557976,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,175,0.00
Gabe Nabers,2565066,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,176,0.00
Ryan Nall,2560817,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,177,0.00
Kene Nwangwu,2566313,RB,MIN,@BUF,,,,,,,,,,,,,39.60,,,,,,,,,,178,0.00
Jaret Patterson,2567160,RB,WAS,@PHI,,,,,,,,,,,,,27.90,,,,,,,,,,179,0.00
Rashaad Penny,2560835,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,180,0.00
La'Mical Perine,2564808,RB,MIA,CLE,,,,,,,,,,,,,51.60,,,,,,,,,,181,0.00
Samaje Perine,2558138,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,182,0.00
Malcolm Perry,2564484,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Sandro Platzgummer,2565523,RB,NYG,HOU,,,,,,,,,,,,,25.30,,,,,,,,,,184,0.00
Adam Prentice,2566872,RB,NO,@PIT,,,,,,,,,,,,,6.10,,,,,,,,,,185,0.00
D'vonte Price,2568921,RB,IND,@LV,,,,,,,,,,,,,25.50,,,,,,,,,,186,0.00
Nick Ralston,2566836,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,187,0.00
Craig Reynolds,2562834,RB,DET,@CHI,,,,,,,,,,,,,25.10,,,,,,,,,,188,0.00
Patrick Ricard,2558990,RB,BAL,Bye,,,,,,,,,,,,,,,,,,,,,,,189,0.00
Ronnie Rivers,2569185,RB,LA,ARI,,,,,,,,,,,,,20.00,,,,,,,,,,190,0.00
James Robinson,2564223,RB,NYJ,Bye,,,,,,,,,,,,,,,,,,,,,,,191,0.00
A.J. Rose,2567022,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,192,0.00
Larry Rountree III,2566505,RB,LAC,@SF,,,,,,,,,,,,,12.60,,,,,,,,,,193,0.00
Jaylen Samuels,2560862,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Mekhi Sargent,2566962,RB,JAX,@KC,,,,,,,,,,,,,9.60,,,,,,,,,,195,0.00
Trey Sermon,2566544,RB,PHI,WAS,,,,,,,,,,,,,7.60,,,,,,,,,,196,0.00
Abram Smith,2569113,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Keith Smith,2550400,RB,ATL,@CAR,,,,,,,,,,,,,11.70,,,,,,,,,,198,0.00
Johnny Stanton,2561489,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,199,0.00
Rhamondre Stevenson,2566343,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,200,0.00
Pierre Strong,2567952,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,201,0.00
J.J. Taylor,2564640,RB,NE,Bye,,,,,,,,,,,,,,,,,,,,,,,202,0.00
Patrick Taylor,2564040,RB,GB,DAL,,,,,,,,,,,,,28.10,,,,,,,,,,203,0.00
Master Teague,2567433,RB,PIT,NO,,,,,,,,,,,,,20.10,,,,,,,,,,204,0.00
Darwin Thompson,2562832,RB,SEA,@TB,,,,,,,,,,,,,13.60,,,,,,,,,,205,0.00
Jonathan Ward,2564949,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,206,0.00
Dwayne Washington,2556118,RB,NO,@PIT,,,,,,,,,,,,,6.10,,,,,,,,,,207,0.00
James White,2543773,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,208,0.00
Antonio Williams,2565393,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,209,0.00
Damien Williams,2550512,RB,ATL,@CAR,,,,,,,,,,,,,11.70,,,,,,,,,,210,0.00
Darrel Williams,2560935,RB,ARI,@LA,,,,,,,,,,,,,23.60,,,,,,,,,,211,0.00
Dexter Williams,2562784,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,212,0.00
Javonte Williams,2566049,RB,DEN,@TEN,,,,,,,,,,,,,16.60,,,,,,,,,,213,0.00
Jonathan Williams,2555227,RB,WAS,@PHI,,,,,,,,,,,,,27.90,,,,,,,,,,214,0.00
Pooka Williams Jr.,2566788,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Trayveon Williams,2562600,RB,CIN,Bye,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Ty'Son Williams,2565542,RB,ARI,@LA,,,,,,,,,,,,,23.60,,,,,,,,,,217,0.00
Zamir White,2567883,RB,LV,IND,,,,-1,,,,,,,,,27.20,2,,2,,,,,,,218,-0.10
