PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Jordyn Brooks,2565135,LB,SEA,@TB,11,5,,1,,,,,,,,,,1,,,,1,26.70
Jack Sanborn,2567424,LB,CHI,DET,9,3,2,2,,,,,,,,,,,2,,,2,25.70
Devin White,2562781,LB,TB,SEA,8,1,2,1,,1,,,,,,,,,3,,,3,24.90
Frankie Luvu,2561366,LB,CAR,ATL,8,4,2,2,,,,,,,,,,,1,,,4,24.30
Cody Barton,2562472,LB,SEA,@TB,7,2,,,1,,,,,,,,,1,,1,,5,19.53
Alex Anzalone,2558163,LB,DET,@CHI,6,4,,,,1,,,,,,,,1,,,,6,19.40
Eric Kendricks,2552312,LB,MIN,@BUF,7,3,,,,,1,,1,,,,,,,,,7,19.30
Willie Gay Jr.,2564280,LB,KC,JAX,6,2,1,1,,,,,,,,,,1,1,,,8,18.30
Drue Tranquill,2562765,LB,LAC,@SF,7,8,,,,,,,,,,,,,,,,9,18.30
Shaq Thompson,2552447,LB,CAR,ATL,5,3,,3,,,,,,,,,,1,,,,10,17.90
Sione Takitaki,2562753,LB,CLE,@MIA,8,2,,1,,,,,,,,,,,,,,11,16.70
Fred Warner,2560917,LB,SF,LAC,4,3,,,,,,,,,,,,3,,,,12,16.70
Rashaan Evans,2560718,LB,ATL,@CAR,6,4,,2,,,,,,,,,,,,,,13,16.40
Isaiah McDuffie,2566082,LB,GB,DAL,7,5,,,,,,,,,,,,,,,,14,15.90
Kaden Elliss,2562901,LB,NO,@PIT,3,4,1,1,,1,,,,,,,,,1,,,15,15.80
Zaire Franklin,2561155,LB,IND,@LV,7,3,,1,,,,,,,,,,,,,,16,15.80
Bobby Okereke,2562416,LB,IND,@LV,6,3,,,,,,,,,,,,1,,,,17,15.10
Isaiah Simmons,2564940,LB,ARI,@LA,6,1,,1,,,,,,,,,,1,,,,18,15.00
Nicholas Morrow,2559054,LB,CHI,DET,6,,,3,,,,,,,,,,,,,,19,14.70
Ogbo Okoronkwo,2560829,LB,HOU,@NYG,6,1,,2,,,,,,,,,,,1,,,20,14.50
Dylan Cole,2559152,LB,TEN,DEN,5,,1,2,,,,,,,,,,,1,,,21,14.00
Quay Walker,2567631,LB,GB,DAL,4,4,,1,,,,,,,,,,1,,,,22,14.00
Bobby Wagner,2532966,LB,LA,ARI,3,6,1,1,,,,,,,,,,,1,,,23,13.90
Rashad Weaver,2566124,LB,TEN,DEN,1,1,1.5,,,1,,,,,,,,1,4,,,24,13.50
