PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Derrick Brown,2563629,DL,CAR,@NYJ,2.22,1.62,0.12,0.36,0.06,,,,,,,,,0.3,0.6,,,6.34,13,1,20.80,14.46
Will Anderson Jr.,2569834,DL,HOU,@SEA,1.8,0.66,0.6,0.9,,0.12,0.06,,,,,,,0.06,1.32,,,6.94,8,2,18.20,11.26
Daron Payne,2560834,DL,WAS,@DAL,1.59,1.24,0.26,0.47,,0.06,0.06,,,,,,,0.18,0.59,,,5.37,23,3,17.40,12.03
DeForest Buckner,2555275,DL,IND,@LAC,2.06,1.82,0.44,0.53,,0.06,0.06,,,,,,,0.18,1.06,,,7.11,5,4,15.60,8.49
Montez Sweat,2562749,DL,CHI,NO,1.13,0.9,0.39,0.56,,0.11,,,,,,,,0.17,0.79,,,5.06,36,5,15.50,10.44
Bryce Huff,2565510,DL,SF,ATL,0.46,0.57,0.17,0.29,,0.06,,,,,,,,0.06,0.4,,,2.37,112,6,12.80,10.43
Tyrus Wheat,2570885,DL,DET,TB,,,,,,,,,,,,,,,,,,0.00,472,7,11.20,11.2
Jowon Briggs,2571946,DL,NYJ,CAR,,,,,,,,,,,,,,,,,,0.00,210,8,11.10,11.1
Chase Young,2565294,DL,NO,@CHI,0.94,0.59,0.41,0.41,,,,,,,,,,0.12,1,,,4.00,59,9,11.10,7.1
Rashan Gary,2562376,DL,GB,@ARI,1.59,1.06,0.47,0.41,,0.06,0.06,,,,,,,0.06,1.12,,,5.56,21,10,11.00,5.44
Donovan Ezeiruaku,2574073,DL,DAL,WAS,1.26,0.6,0.33,0.42,,0.06,0.06,,,,,,,0.06,0.72,,,4.32,52,11,10.60,6.28
Zach Harrison,2569555,DL,ATL,@SF,0.45,0.56,0.06,0.11,,,,,,,,,,0.06,0.06,,,1.48,136,12,10.60,9.12
Tommy Togiai,2565989,DL,HOU,@SEA,0.12,0.24,0.06,,,,,,,,,,,,0.12,,,0.50,175,13,10.50,10.0
Zach Allen,2562219,DL,DEN,NYG,1.8,1.62,0.45,0.72,,,,,,,,,,0.12,1.5,,,6.70,9,14,10.30,3.6
Denico Autry,2550646,DL,HOU,@SEA,1.12,0.53,0.29,0.41,,0.06,0.06,,0.06,,,,,0.24,0.71,,0.06,4.66,45,15,10.00,5.34
Quinnen Williams,2562599,DL,NYJ,CAR,1.97,1.01,0.39,0.56,,0.06,0.06,,,,,,,0.17,1.18,,,6.47,12,16,9.90,3.43
