PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Bo Nix,2572003,QB,DEN,NYG,223.74,1.52,0.68,24.57,0.2,,,,,0.01,,0.43,16.53,11,1,38.96,22.43
Justin Herbert,2565045,QB,LAC,IND,247.93,1.78,0.73,22.37,0.09,,,,,0.01,,0.41,17.59,8,2,28.50,10.91
Jaxson Dart,2574419,QB,NYG,@DEN,188.87,1.09,0.73,26.38,0.24,,,,,0.01,,0.43,13.73,20,3,28.42,14.69
Matthew Stafford,79860,QB,LAR,@JAX,251.43,1.56,0.7,6.27,0.04,,,,,0.01,,0.3,15.22,15,4,27.38,12.16
Patrick Mahomes,2558125,QB,KC,LV,242.7,1.72,0.63,37.41,0.28,,,,,0.01,,0.33,20.15,1,5,26.24,6.09
Joe Flacco,382,QB,CIN,PIT,215.27,1.31,0.99,6.13,0.06,,,,,0.01,,0.56,11.78,28,6,25.98,14.2
Jalen Hurts,2564832,QB,PHI,@MIN,182.93,1.17,0.61,36.11,0.83,,,,,0.01,,0.5,18.43,4,7,24.04,5.61
Daniel Jones,2562299,QB,IND,@LAC,206.23,1.2,0.68,30.51,0.43,,,,,0.02,,0.98,15.48,14,8,23.22,7.74
Drake Maye,2572294,QB,NE,@TEN,241.44,1.53,0.77,35.24,0.2,,,,,0.01,,0.64,17.74,7,9,23.08,5.34
Aaron Rodgers,2506363,QB,PIT,@CIN,217.87,1.91,0.64,8.46,0.06,,,,,0.01,,0.35,15.64,13,10,22.56,6.92
Dak Prescott,2555260,QB,DAL,WAS,272.31,2.01,0.74,9.88,0.08,,,,,0.01,,0.52,17.94,5,11,22.19,4.25
Jacoby Brissett,2555261,QB,ARI,GB,188.22,1.05,0.65,14.36,0.12,,,,,0.02,,0.95,10.80,30,12,19.76,8.96
Jayden Daniels,2572564,QB,WAS,@DAL,227.41,1.62,0.69,52,0.37,,,,,0.01,,0.47,19.92,2,13,17.74,-2.18
Trevor Lawrence,2566163,QB,JAX,LAR,214.11,1.25,0.84,15.07,0.23,,,,,0.01,,0.59,13.65,21,14,17.64,3.99
C.J. Stroud,2569819,QB,HOU,@SEA,213.45,1.23,0.65,11.89,0.05,,,,,0.01,,0.39,12.93,26,15,13.66,0.73
Michael Penix Jr.,2571814,QB,ATL,@SF,219.91,1.25,0.8,11.99,0.13,,,,,0.01,,0.5,13.24,24,16,12.24,-1.0
Spencer Rattler,2572327,QB,NO,@CHI,232.18,1.22,0.82,28.65,0.04,,,,,0.01,,0.74,14.21,17,17,12.02,-2.19
Jordan Love,2564007,QB,GB,@ARI,223.7,1.55,0.62,22.55,0.14,,,,,0.01,,0.43,16.20,12,18,11.36,-4.84
Jared Goff,2555334,QB,DET,TB,257.37,1.91,0.59,6.09,0.06,,,,,0.01,,0.45,16.88,9,19,10.34,-6.54
Cam Ward,2574164,QB,TEN,NE,192.47,1.31,0.76,10.8,0.09,,,,,0.01,,0.56,11.98,27,20,10.20,-1.78
Carson Wentz,2555259,QB,MIN,PHI,191.92,1.3,0.79,16.45,0.14,,,,,0.01,,0.41,13.02,25,21,10.05,-2.97
Bryce Young,2569606,QB,CAR,@NYJ,191.56,1.3,0.65,17.72,0.22,,,,,0.01,,0.55,13.61,22,22,9.52,-4.09
Baker Mayfield,2560800,QB,TB,@DET,276.7,1.89,0.79,20.63,0.11,,,,,0.01,,0.65,18.53,3,23,9.12,-9.41
Sam Darnold,2561036,QB,SEA,HOU,225.71,1.55,0.78,10.4,0.11,,,,,0.01,,0.48,14.47,16,24,8.62,-5.85
Mac Jones,2566334,QB,SF,ATL,234.05,1.55,0.85,13.56,0.11,,,,,0.02,,1.08,13.84,18,25,6.68,-7.16
Dillon Gabriel,2574045,QB,CLE,MIA,171.49,1.1,0.61,9.89,0.06,,,,,,,0.11,11.17,29,26,5.84,-5.33
Justin Fields,2565920,QB,NYJ,CAR,194.13,1.34,0.6,46.41,0.42,,,,,0.01,,0.7,17.75,6,27,4.04,-13.71
Marcus Mariota,2552466,QB,WAS,@DAL,,,,,,,,,,,,,0.00,77,28,3.92,3.92
Andy Dalton,2495143,QB,CAR,@NYJ,,,,,,,,,,,,,0.00,48,29,2.20,2.2
Tyrod Taylor,2495240,QB,NYJ,CAR,,,,,,,,,,,,,0.00,112,30,2.14,2.14
