PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Christian McCaffrey,2557997,RB,SF,ATL,,,,67.7,0.51,5.85,52.2,0.47,,,,0.25,20.30,1,1,35.60,15.3
Jahmyr Gibbs,2569747,RB,DET,TB,,,,63.23,0.75,3.6,26.17,0.22,,,,0.2,16.16,5,2,35.30,19.14
Jonathan Taylor,2564148,RB,IND,@LAC,,,,96.6,0.8,3.04,20.7,0.13,,,,0.21,18.85,2,3,32.70,13.85
Quinshon Judkins,2574053,RB,CLE,MIA,,,,87.55,0.61,1.6,12.35,0.1,,,,0.23,14.59,13,4,26.40,11.81
D'Andre Swift,2563965,RB,CHI,NO,,,,50.95,0.31,2.84,20.12,0.08,,,,0.14,10.59,21,5,20.30,9.71
Zach Charbonnet,2570335,RB,SEA,HOU,,,,33.3,0.48,1.96,14.33,0.09,,,,0.13,9.30,30,6,18.50,9.2
Josh Jacobs,2562377,RB,GB,@ARI,,,,73.12,0.85,2.78,22.38,0.08,,,,0.19,16.14,6,7,18.30,2.16
Javonte Williams,2566049,RB,DAL,WAS,,,,69.18,0.6,3.14,17.79,0.13,,,,0.24,14.17,14,8,18.30,4.13
Bijan Robinson,2569558,RB,ATL,@SF,,,,89.12,0.7,4.07,29.97,0.16,,,,0.19,18.72,3,9,18.20,-0.52
Jaylen Warren,2568493,RB,PIT,@CIN,,,,52.61,0.23,2.94,23.6,0.13,,,,0.14,10.97,19,10,17.80,6.83
Cam Skattebo,2574427,RB,NYG,@DEN,,,,51.37,0.89,2.47,17.11,0.1,,,,0.22,13.58,15,11,16.90,3.32
Kyle Monangai,2574015,RB,CHI,NO,,,,16.33,0.13,0.47,4.08,0.03,,,,0.06,3.12,59,12,16.40,13.28
Rhamondre Stevenson,2566343,RB,NE,@TEN,,,,50.18,0.44,2.06,12.63,0.09,,,,0.19,10.11,26,13,15.80,5.69
De'Von Achane,2570062,RB,MIA,@CLE,,,,71.77,0.65,4.93,30.34,0.36,,,,0.2,18.34,4,14,13.80,-4.54
Isiah Pacheco,2567808,RB,KC,LV,,,,39.51,0.2,1.44,9.52,0.08,,,,0.1,7.10,37,15,11.90,4.8
Jordan Mason,2569257,RB,MIN,PHI,,,,69.08,0.59,1.6,9.49,0.08,,,,0.19,12.30,17,16,11.70,-0.6
Chase Brown,2569642,RB,CIN,PIT,,,,43.66,0.35,3,17.91,0.15,,,,0.15,10.36,25,17,11.00,0.64
Woody Marks,2574174,RB,HOU,@SEA,,,,28.54,0.26,1.85,17.08,0.13,,,,0.1,7.63,35,18,11.00,3.37
Brashard Smith,2574256,RB,KC,LV,,,,7.33,0.06,0.98,8.57,0.06,,,,0.04,2.72,61,19,10.60,7.88
Tyrone Tracy Jr.,2572351,RB,NYG,@DEN,,,,16.86,0.1,1.13,7.26,0.04,,,,0.05,3.72,54,20,10.60,6.88
Rico Dowdle,2565295,RB,CAR,@NYJ,,,,51.29,0.2,2.62,17.43,0.12,,,,0.23,9.64,28,21,10.10,0.46
Tony Pollard,2562699,RB,TEN,NE,,,,56.21,0.27,2.09,11.18,0.04,,,,0.11,9.42,29,22,9.10,-0.32
J.K. Dobbins,2563548,RB,DEN,NYG,,,,67.13,0.58,2.09,10.66,0.09,,,,0.27,12.30,16,23,8.50,-3.8
Bam Knight,2568036,RB,ARI,GB,,,,36.14,0.5,1.04,7.64,0.05,,,,0.14,7.92,33,24,7.90,-0.02
Kyren Williams,2567862,RB,LAR,@JAX,,,,79.45,0.71,2.41,16.68,0.19,,,,0.2,15.82,7,25,7.50,-8.32
Chris Rodriguez Jr.,2570386,RB,WAS,@DAL,,,,16.87,0.24,0.54,4.85,0.04,,,,0.05,4.02,52,26,7.20,3.18
RJ Harvey,2574090,RB,DEN,NYG,,,,25.8,0.19,2.02,13.44,0.11,,,,0.09,6.55,39,27,6.70,0.15
Kenneth Walker III,2568282,RB,SEA,HOU,,,,44.15,0.54,2.06,15.07,0.1,,,,0.18,10.81,20,28,6.60,-4.21
Chuba Hubbard,2565899,RB,CAR,@NYJ,,,,42.62,0.36,1.99,11.23,0.08,,,,0.13,8.76,31,29,6.50,-2.26
Rachaad White,2568315,RB,TB,@DET,,,,56.67,0.61,3.57,27.02,0.24,,0.01,,0.32,14.67,12,30,6.40,-8.27
