PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Oronde Gadsden II,2574511,TE,LAC,IND,,,,0.11,,3.62,33.05,0.2,,,,0.04,6.25,18,1,25.90,19.65
Pat Freiermuth,2566442,TE,PIT,@CIN,,,,,,1.88,19.5,0.17,,,,0.04,3.83,32,2,25.60,21.77
Trey McBride,2568117,TE,ARI,GB,,,,0.58,0.01,6.82,61.55,0.26,,,,0.06,11.12,2,3,24.40,13.28
Jake Ferguson,2567496,TE,DAL,WAS,,,,,,5.15,47.35,0.33,,,,0.09,9.11,6,4,18.40,9.29
Daniel Bellinger,2567985,TE,NYG,@DEN,,,,,,1.5,13.71,0.06,,,,0.01,2.46,40,5,16.30,13.84
Tyler Warren,2574204,TE,IND,@LAC,,,,2.24,0.02,5.17,59.88,0.37,,,,0.17,10.80,3,6,14.90,4.1
Tucker Kraft,2569768,TE,GB,@ARI,,,,0.04,,3.81,48.1,0.35,,,,0.06,8.70,7,7,14.30,5.6
Dalton Schultz,2560866,TE,HOU,@SEA,,,,,,3.36,33.02,0.22,,,,0.08,6.14,22,8,14.30,8.16
Theo Johnson,2572333,TE,NYG,@DEN,,,,,,3.4,31.44,0.24,,,,0.04,6.20,20,9,14.10,7.9
Noah Fant,2562383,TE,CIN,PIT,,,,,,3.48,32.9,0.18,,,,0.04,6.03,23,10,12.40,6.37
Cade Otton,2568312,TE,TB,@DET,,,,,,3.18,38.03,0.2,,,,0.04,6.51,17,11,11.50,4.99
Zach Ertz,2540158,TE,WAS,@DAL,,,,,,4.42,42.92,0.46,,,,0.06,9.14,5,12,11.20,2.06
Juwan Johnson,2564676,TE,NO,@CHI,,,,,,3.23,33.26,0.17,,,,0.03,5.90,25,13,10.40,4.5
Jonnu Smith,2558207,TE,PIT,@CIN,,,,0.82,0.01,3.46,35.43,0.34,,,,0.06,7.34,14,14,10.30,2.96
Kyle Pitts,2565830,TE,ATL,@SF,,,,,,3.48,37.94,0.19,,,,0.04,6.59,16,15,9.70,3.11
Terrance Ferguson,2574267,TE,LAR,@JAX,,,,,,0.59,6.72,0.05,,,,0.01,1.25,58,16,9.60,8.35
Austin Hooper,2555415,TE,NE,@TEN,,,,,,1.05,10.86,0.06,,,,0.01,1.95,47,17,8.10,6.15
Darnell Washington,2570257,TE,PIT,@CIN,,,,,,2.23,24.41,0.14,,,,0.02,4.36,28,18,7.70,3.34
T.J. Hockenson,2562378,TE,MIN,PHI,,,,,,3.67,34.1,0.18,,,,0.05,6.23,19,19,7.30,1.07
Travis Kelce,2540258,TE,KC,LV,,,,0.18,,4.11,43.5,0.27,,,,0.06,7.92,9,20,6.90,-1.02
Evan Engram,2557858,TE,DEN,NYG,,,,,,3.8,30.95,0.18,,,,0.05,5.98,24,21,6.70,0.72
Colby Parkinson,2565180,TE,LAR,@JAX,,,,,,0.65,7.1,0.05,,,,0.01,1.32,56,22,6.20,4.88
Harold Fannin Jr.,2574043,TE,CLE,MIA,,,,1.22,0.01,4.21,37.24,0.26,,,,0.04,7.49,12,23,5.60,-1.89
Gunnar Helm,2574152,TE,TEN,NE,,,,,,2.17,18.57,0.1,,,,0.02,3.50,35,24,5.60,2.1
Hunter Henry,2555341,TE,NE,@TEN,,,,,,3.99,44.65,0.33,,,,0.08,8.28,8,25,5.30,-2.98
Mason Taylor,2574451,TE,NYJ,CAR,,,,0.01,,3.92,36.6,0.22,,,,0.04,6.86,15,26,4.60,-2.26
Elijah Arroyo,2574554,TE,SEA,HOU,,,,,,1.34,14.57,0.09,,,,0.02,2.63,38,27,4.20,1.57
Colston Loveland,2574014,TE,CHI,NO,,,,,,1.95,19.83,0.13,,,,0.04,3.66,34,28,3.90,0.24
Brock Wright,2567221,TE,DET,TB,,,,,,,,,,,,,0.00,212,29,3.80,3.8
Mitchell Evans,2573978,TE,CAR,@NYJ,,,,0.01,,0.23,2.22,0.01,,,,,0.40,72,30,3.40,3.0
Tyler Higbee,2555364,TE,LAR,@JAX,,,,,,2.63,28.48,0.23,,,,0.03,5.48,26,31,3.40,-2.08
Tanner Conner,2569017,TE,MIA,@CLE,,,,,,0.3,2.84,0.02,,,,,0.55,67,32,3.30,2.75
Dallas Goedert,2560995,TE,PHI,@MIN,,,,0.29,,3.71,40.68,0.31,,,,0.06,7.69,10,33,3.30,-4.39
Noah Gray,2566178,TE,KC,LV,,,,0.1,,1.04,10.73,0.08,,,,0.01,2.06,46,34,3.30,1.24
Nate Adkins,2570930,TE,DEN,NYG,,,,,,0.76,6.38,0.06,,,,0.01,1.36,55,35,3.00,1.64
Sam LaPorta,2569726,TE,DET,TB,,,,,,4.55,52.5,0.43,,,,0.07,9.97,4,36,3.00,-6.97
Elijah Higgins,2570068,TE,ARI,GB,,,,,,1.42,12.36,0.07,,,,0.01,2.35,42,37,2.30,-0.05
Luke Farrell,2566160,TE,SF,ATL,,,,,,0.12,1.04,0.01,,,,,0.22,79,38,2.20,1.98
Cole Kmet,2563704,TE,CHI,NO,,,,,,2.08,21.1,0.15,,,,0.09,3.87,31,39,2.10,-1.77
Brevyn Spann-Ford,2573064,TE,DAL,WAS,,,,,,0.25,2.61,0.02,,,,,0.51,69,40,2.10,1.59
Taysom Hill,2558954,TE,NO,@CHI,,,,15.58,0.2,0.66,5.57,0.02,,,,0.02,3.73,33,41,1.80,-1.93
Harrison Bryant,2563767,TE,HOU,@SEA,,,,,,0.62,5.28,0.05,,,,0.01,1.12,61,42,1.50,0.38
Thomas Fidone II,2574421,TE,NYG,@DEN,,,,,,,,,,,,,0.00,110,43,1.50,1.5
Michael Mayer,2570032,TE,LV,@KC,,,,,,4.63,39.39,0.22,,,,0.05,7.47,13,44,1.50,-5.97
Andrew Ogletree,2567712,TE,IND,@LAC,,,,,,0.28,3.16,0.02,,,,,0.58,64,45,1.50,0.92
Chig Okonkwo,2567658,TE,TEN,NE,,,,0.24,,3.16,29.99,0.12,,,,0.05,5.22,27,46,1.50,-3.72
Ja'Tavion Sanders,2571892,TE,CAR,@NYJ,,,,,,2.33,22.84,0.13,,,,0.03,4.17,30,47,1.50,-2.67
Colson Yankoff,2573620,TE,WAS,@DAL,,,,,,,,,,,,,0.00,213,48,1.50,1.5
AJ Barner,2572513,TE,SEA,HOU,,,,,,2.85,30.19,0.3,,,,0.03,6.18,21,49,1.40,-4.78
Johnny Mundt,2558875,TE,JAX,LAR,,,,,,1.61,14.37,0.11,,,,0.02,2.86,36,50,1.40,-1.46
Josh Oliver,2562693,TE,MIN,PHI,,,,,,0.73,7.13,0.07,,,,0.01,1.48,54,51,1.40,-0.08
Mo Alie-Cox,2558832,TE,IND,@LAC,,,,,,0.6,6.69,0.04,,,,0.01,1.19,59,52,1.10,-0.09
John FitzPatrick,2567241,TE,GB,@ARI,,,,,,,,,,,,,0.00,111,53,1.10,1.1
John Bates,2566580,TE,WAS,@DAL,,,,,,1.11,11.14,0.08,,,,0.01,2.13,45,54,1.00,-1.13
Davis Allen,2570017,TE,LAR,@JAX,,,,,,1.15,11.68,0.11,,,,0.01,2.38,41,55,0.90,-1.48
Carter Runyon,2574308,TE,LV,@KC,,,,,,,,,,,,,0.00,180,56,0.80,0.8
