PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Tyreek Hill,2556214,WR,MIA,CAR,,,,,,6,163,1,,,,,19.28,1,25.30,6.02
Amon-Ra St. Brown,2566073,WR,DET,@TB,,,,,,12,124,1,,,,,14.21,2,24.40,10.19
Cooper Kupp,2557898,WR,LA,ARI,,,,,,7,148,1,,,,,18.17,3,24.30,6.13
Adam Thielen,2541785,WR,CAR,@MIA,,,,,,11,115,1,,,,,12.49,4,23.00,10.51
Keenan Allen,2540154,WR,LAC,DAL,,,,,,7,85,1,,,,,14.60,5,18.00,3.4
Rashid Shaheed,2569110,WR,NO,@HOU,,,,18,,2,85,1,,,,,8.12,6,17.30,9.18
Drake London,2567250,WR,ATL,WAS,,,,,,9,125,,,,,,8.47,7,17.00,8.53
A.J. Brown,2562238,WR,PHI,@NYJ,,,,,,7,131,,,,,,14.18,8,16.60,2.42
Michael Pittman,2564136,WR,IND,@JAX,,,,,,9,109,,,,,,10.57,9,15.40,4.83
CeeDee Lamb,2563848,WR,DAL,@LAC,,,,,,7,117,,,,,,13.00,10,15.20,2.2
Nico Collins,2566127,WR,HOU,NO,,,,,,4,80,,,,,,11.78,11,15.00,3.22
Stefon Diggs,2552608,WR,BUF,NYG,,,,,,10,100,,,,,,16.49,12,15.00,-1.49
Jakobi Meyers,2562492,WR,LV,NE,,,,,,5,61,1,,,,,11.36,13,14.60,3.24
Jaylen Waddle,2566292,WR,MIA,CAR,,,,,,7,51,1,,,,,12.28,14,14.60,2.32
Kendrick Bourne,2558914,WR,NE,@LV,,,,4,,10,89,,,,,,8.68,15,14.30,5.62
Zay Flowers,2569573,WR,BAL,@TEN,,,,1,,6,50,1,,,,,10.40,16,14.10,3.7
Christian Kirk,2560781,WR,JAX,IND,,,,,,3,49,1,,,,,13.49,17,13.90,0.41
Tyler Boyd,2555466,WR,CIN,SEA,,,,,,7,38,1,,,,,7.63,18,13.30,5.67
Chris Olave,2567973,WR,NO,@HOU,,,,,,7,96,,,,,,10.74,19,13.10,2.36
Brandin Cooks,2543498,WR,DAL,@LAC,,,,14,,4,36,1,,,,,7.23,20,13.00,5.77
Garrett Wilson,2568048,WR,NYJ,PHI,,,,,,8,90,,,,,,10.07,21,13.00,2.93
DJ Moore,2560813,WR,CHI,MIN,,,,,,5,51,,,,,,16.56,22,12.60,-3.96
Courtland Sutton,2560888,WR,DEN,@KC,,,,,,4,46,1,,,,,8.55,23,12.60,4.05
Ja'Marr Chase,2565941,WR,CIN,SEA,,,,,,6,80,,,,,,17.52,24,12.50,-5.02
Tyler Lockett,2552430,WR,SEA,@CIN,,,,,,6,94,,,,,,10.44,25,12.40,1.96
Jameson Williams,2567565,WR,DET,@TB,,,,,,2,53,1,,,,,1.81,26,12.30,10.49
Curtis Samuel,2558066,WR,WAS,@ATL,,,,,,4,42,1,,,,,7.30,27,12.20,4.9
Amari Cooper,2552487,WR,CLE,SF,,,,,,4,108,,,,,1,10.79,28,11.80,1.01
