PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Raheem Mostert,2553728,RB,MIA,CAR,,,,115,2,3,17,1,,,,,16.73,1,33.67,16.94
Travis Etienne,2566157,RB,JAX,IND,,,,55,2,3,28,,,,,,14.50,2,21.80,7.3
Kyren Williams,2567862,RB,LA,ARI,,,,158,1,,,,,,,,14.09,3,21.80,7.71
Derrick Henry,2556075,RB,TEN,BAL,,,,97,1,2,16,,,,,,13.47,4,18.30,4.83
Kenneth Walker III,2568282,RB,SEA,@CIN,,,,62,1,3,27,,,,,,13.05,5,17.90,4.85
Breece Hall,2568030,RB,NYJ,PHI,,,,39,1,5,54,,,,,,12.30,6,17.80,5.5
Chuba Hubbard,2565899,RB,CAR,@MIA,,,,88,1,1,2,,,,,,12.43,7,15.50,3.07
Rhamondre Stevenson,2566343,RB,NE,@LV,,,,46,1,5,24,,,,,,11.00,8,15.50,4.5
Zack Moss,2563617,RB,IND,@JAX,,,,21,1,6,38,,,,,,13.49,9,14.90,1.41
Kareem Hunt,2557917,RB,CLE,SF,,,,47,1,3,24,,,,,,4.82,10,14.60,9.78
Tony Pollard,2562699,RB,DAL,@LAC,,,,30,,6,80,,,,,,14.67,11,14.00,-0.67
Alvin Kamara,2558019,RB,NO,@HOU,,,,68,,7,36,,,,,,14.75,12,13.90,-0.85
D'Andre Swift,2563965,RB,PHI,@NYJ,,,,18,,8,40,1,,,,1,14.82,13,13.80,-1.02
Isiah Pacheco,2567808,RB,KC,DEN,,,,62,,6,36,,,,,,13.91,14,12.80,-1.11
Christian McCaffrey,2557997,RB,SF,@CLE,,,,43,,3,9,1,,,,,16.89,15,12.70,-4.19
Brian Robinson,2568348,RB,WAS,@ATL,,,,31,,2,25,1,,,,,11.84,16,12.60,0.76
