PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Travis Kelce,2540258,TE,KC,DEN,,,,,,9,124,,,,,,14.20,1,16.90,2.7
Dalton Schultz,2560866,TE,HOU,NO,,,,,,4,61,1,,,,,8.37,2,14.10,5.73
Kyle Pitts,2565830,TE,ATL,WAS,,,,,,4,43,1,,,,,6.45,3,13.80,7.35
Jonnu Smith,2558207,TE,ATL,WAS,,,,,,4,36,1,,,,,4.72,4,11.60,6.88
Michael Mayer,2570032,TE,LV,NE,,,,,,5,75,,,,,,2.73,5,10.00,7.27
Kylen Granson,2566145,TE,IND,@JAX,,,,,,3,67,,,,,,3.40,6,9.70,6.3
Brenton Strange,2569912,TE,JAX,IND,,,,,,2,27,1,,,,,0.79,7,9.70,8.91
T.J. Hockenson,2562378,TE,MIN,@CHI,,,,,,6,50,,,,,,12.01,8,9.50,-2.51
Gerald Everett,2557889,TE,LAC,DAL,,,,2,,3,16,1,,,,,6.95,9,9.30,2.35
Mark Andrews,2560957,TE,BAL,@TEN,,,,,,4,69,,,,,,11.01,10,8.90,-2.11
Taysom Hill,2558954,TE,NO,@HOU,4,,,2,,7,49,,,,,,5.13,11,8.76,3.63
Trey McBride,2568117,TE,ARI,@LA,,,,,,4,62,,,,,,4.21,12,8.20,3.99
Quintin Morris,2566641,TE,BUF,NYG,,,,,,1,15,1,,,,,0.60,13,8.00,7.4
Evan Engram,2557858,TE,JAX,IND,,,,,,7,41,,,,,,9.37,14,7.60,-1.77
Darren Waller,2552408,TE,NYG,@BUF,,,,,,5,43,,,,,,7.72,15,6.80,-0.92
Dallas Goedert,2560995,TE,PHI,@NYJ,,,,,,5,42,,,,,,8.48,16,6.70,-1.78
Sam LaPorta,2569726,TE,DET,@TB,,,,,,4,36,,,,,,8.33,17,5.60,-2.73
Foster Moreau,2562317,TE,NO,@HOU,,,,,,4,33,,,,,,2.09,18,5.30,3.21
Zach Ertz,2540158,TE,FA,Bye,,,,,,2,22,,,,,,,19,4.70,
